date,maturity,coupon,face
2012-08-31,2024-04-21,2.75,2500.0
2012-08-31,2027-04-21,4.75,4450.0
2012-09-30,2012-11-15,4.75,8900.0
2012-09-30,2013-05-15,6.5,16698.4
2012-09-30,2013-12-15,5.5,9300.0
2012-09-30,2014-06-15,6.25,13299.0
2012-09-30,2014-10-21,4.5,12000.0
2012-09-30,2015-04-15,6.25,14098.0
2012-09-30,2015-10-21,4.75,7500.0
2012-09-30,2016-06-15,4.75,14800.0
2012-09-30,2017-02-15,6.0,16598.0
2012-09-30,2017-07-21,4.25,8200.0
2012-09-30,2018-01-21,5.5,12000.0
2012-09-30,2019-03-15,5.25,16547.5
2012-09-30,2020-04-15,4.5,17097.0
2012-09-30,2021-05-15,5.75,16400.0
2012-09-30,2022-07-15,5.75,14100.0
2012-09-30,2023-04-21,5.5,11100.0
2012-09-30,2024-04-21,2.75,3300.0
2012-09-30,2027-04-21,4.75,4450.0
2012-10-31,2012-11-15,4.75,8900.0
2012-10-31,2013-05-15,6.5,16698.4
2012-10-31,2013-12-15,5.5,9300.0
2012-10-31,2014-06-15,6.25,13299.0
2012-10-31,2014-10-21,4.5,12000.0
2012-10-31,2015-04-15,6.25,14098.0
2012-10-31,2015-10-21,4.75,8000.0
2012-10-31,2016-06-15,4.75,14800.0
2012-10-31,2017-02-15,6.0,16598.0
2012-10-31,2017-07-21,4.25,8700.0
2012-10-31,2018-01-21,5.5,13000.0
2012-10-31,2019-03-15,5.25,16547.5
2012-10-31,2020-04-15,4.5,17597.0
2012-10-31,2021-05-15,5.75,16400.0
2012-10-31,2022-07-15,5.75,14100.0
2012-10-31,2023-04-21,5.5,11600.0
2012-10-31,2024-04-21,2.75,4100.0
2012-10-31,2027-04-21,4.75,4450.0
2012-10-31,2029-04-21,3.25,3260.0
2012-11-30,2013-05-15,6.5,16698.4
2012-11-30,2013-12-15,5.5,9300.0
2012-11-30,2014-06-15,6.25,13299.0
2012-11-30,2014-10-21,4.5,12000.0
2012-11-30,2015-04-15,6.25,14098.0
2012-11-30,2015-10-21,4.75,8600.0
2012-11-30,2016-06-15,4.75,14800.0
2012-11-30,2017-02-15,6.0,17198.0
2012-11-30,2017-07-21,4.25,9900.0
2012-11-30,2018-01-21,5.5,13000.0
2012-11-30,2019-03-15,5.25,16547.5
2012-11-30,2020-04-15,4.5,17597.0
2012-11-30,2021-05-15,5.75,16400.0
2012-11-30,2022-07-15,5.75,15300.0
2012-11-30,2023-04-21,5.5,12200.0
2012-11-30,2024-04-21,2.75,4100.0
2012-11-30,2027-04-21,4.75,5050.0
2012-11-30,2029-04-21,3.25,3260.0
2012-12-31,2013-05-15,6.5,16698.4
2012-12-31,2013-12-15,5.5,9300.0
2012-12-31,2014-06-15,6.25,13299.0
2012-12-31,2014-10-21,4.5,12000.0
2012-12-31,2015-04-15,6.25,14098.0
2012-12-31,2015-10-21,4.75,9200.0
2012-12-31,2016-06-15,4.75,15400.0
2012-12-31,2017-02-15,6.0,17198.0
2012-12-31,2017-07-21,4.25,10500.0
2012-12-31,2018-01-21,5.5,13000.0
2012-12-31,2019-03-15,5.25,16547.5
2012-12-31,2020-04-15,4.5,17597.0
2012-12-31,2021-05-15,5.75,16400.0
2012-12-31,2022-07-15,5.75,15300.0
2012-12-31,2023-04-21,5.5,12800.0
2012-12-31,2024-04-21,2.75,4900.0
2012-12-31,2027-04-21,4.75,5650.0
2012-12-31,2029-04-21,3.25,3260.0
2013-01-31,2013-05-15,6.5,16698.4
2013-01-31,2013-12-15,5.5,9300.0
2013-01-31,2014-06-15,6.25,13299.0
2013-01-31,2014-10-21,4.5,12000.0
2013-01-31,2015-04-15,6.25,14098.0
2013-01-31,2015-10-21,4.75,9200.0
2013-01-31,2016-06-15,4.75,15400.0
2013-01-31,2017-02-15,6.0,17198.0
2013-01-31,2017-07-21,4.25,10500.0
2013-01-31,2018-01-21,5.5,13000.0
2013-01-31,2019-03-15,5.25,16547.5
2013-01-31,2020-04-15,4.5,17597.0
2013-01-31,2021-05-15,5.75,16400.0
2013-01-31,2022-07-15,5.75,15300.0
2013-01-31,2023-04-21,5.5,12800.0
2013-01-31,2024-04-21,2.75,4900.0
2013-01-31,2027-04-21,4.75,5650.0
2013-01-31,2029-04-21,3.25,3260.0
2013-02-28,2013-05-15,6.5,16698.4
2013-02-28,2013-12-15,5.5,9300.0
2013-02-28,2014-06-15,6.25,13299.0
2013-02-28,2014-10-21,4.5,12000.0
2013-02-28,2015-04-15,6.25,14098.0
2013-02-28,2015-10-21,4.75,9800.0
2013-02-28,2016-06-15,4.75,15400.0
2013-02-28,2017-02-15,6.0,17198.0
2013-02-28,2017-07-21,4.25,11100.0
2013-02-28,2018-01-21,5.5,14200.0
2013-02-28,2019-03-15,5.25,16547.5
2013-02-28,2020-04-15,4.5,17597.0
2013-02-28,2021-05-15,5.75,16400.0
2013-02-28,2022-07-15,5.75,15300.0
2013-02-28,2023-04-21,5.5,14000.0
2013-02-28,2024-04-21,2.75,6100.0
2013-02-28,2027-04-21,4.75,5650.0
2013-02-28,2029-04-21,3.25,3260.0
2013-03-31,2013-05-15,6.5,16698.4
2013-03-31,2013-12-15,5.5,9300.0
2013-03-31,2014-06-15,6.25,13299.0
2013-03-31,2014-10-21,4.5,12000.0
2013-03-31,2015-04-15,6.25,14098.0
2013-03-31,2015-10-21,4.75,10400.0
2013-03-31,2016-06-15,4.75,16000.0
2013-03-31,2017-02-15,6.0,17198.0
2013-03-31,2017-07-21,4.25,11700.0
2013-03-31,2018-01-21,5.5,14200.0
2013-03-31,2019-03-15,5.25,16547.5
2013-03-31,2020-04-15,4.5,17597.0
2013-03-31,2021-05-15,5.75,16400.0
2013-03-31,2022-07-15,5.75,15300.0
2013-03-31,2023-04-21,5.5,15200.0
2013-03-31,2024-04-21,2.75,6700.0
2013-03-31,2027-04-21,4.75,6250.0
2013-03-31,2029-04-21,3.25,3260.0
2013-04-30,2013-05-15,6.5,16698.4
2013-04-30,2013-12-15,5.5,9300.0
2013-04-30,2014-06-15,6.25,13299.0
2013-04-30,2014-10-21,4.5,12000.0
2013-04-30,2015-04-15,6.25,14098.0
2013-04-30,2015-10-21,4.75,11000.0
2013-04-30,2016-06-15,4.75,16600.0
2013-04-30,2017-02-15,6.0,17198.0
2013-04-30,2017-07-21,4.25,11700.0
2013-04-30,2018-01-21,5.5,14800.0
2013-04-30,2019-03-15,5.25,16547.5
2013-04-30,2020-04-15,4.5,17597.0
2013-04-30,2021-05-15,5.75,16400.0
2013-04-30,2022-07-15,5.75,15900.0
2013-04-30,2023-04-21,5.5,15200.0
2013-04-30,2024-04-21,2.75,7300.0
2013-04-30,2027-04-21,4.75,6900.0
2013-04-30,2029-04-21,3.25,3900.0
2013-05-31,2013-12-15,5.5,9300.0
2013-05-31,2014-06-15,6.25,13299.0
2013-05-31,2014-10-21,4.5,12000.0
2013-05-31,2015-04-15,6.25,14098.0
2013-05-31,2015-10-21,4.75,11600.0
2013-05-31,2016-06-15,4.75,16600.0
2013-05-31,2017-02-15,6.0,17198.0
2013-05-31,2017-07-21,4.25,11700.0
2013-05-31,2018-01-21,5.5,15400.0
2013-05-31,2019-03-15,5.25,16547.5
2013-05-31,2020-04-15,4.5,17597.0
2013-05-31,2021-05-15,5.75,16400.0
2013-05-31,2022-07-15,5.75,15900.0
2013-05-31,2023-04-21,5.5,15200.0
2013-05-31,2024-04-21,2.75,8500.0
2013-05-31,2025-04-21,3.25,4000.0
2013-05-31,2027-04-21,4.75,8100.0
2013-05-31,2029-04-21,3.25,4500.0
2013-06-30,2013-12-15,5.5,9300.0
2013-06-30,2014-06-15,6.25,13299.0
2013-06-30,2014-10-21,4.5,12000.0
2013-06-30,2015-04-15,6.25,14798.0
2013-06-30,2015-10-21,4.75,11600.0
2013-06-30,2016-06-15,4.75,16600.0
2013-06-30,2017-02-15,6.0,17198.0
2013-06-30,2017-07-21,4.25,12400.0
2013-06-30,2018-01-21,5.5,16800.0
2013-06-30,2019-03-15,5.25,16547.5
2013-06-30,2020-04-15,4.5,17597.0
2013-06-30,2021-05-15,5.75,17100.0
2013-06-30,2022-07-15,5.75,15900.0
2013-06-30,2023-04-21,5.5,15900.0
2013-06-30,2024-04-21,2.75,8500.0
2013-06-30,2025-04-21,3.25,4000.0
2013-06-30,2027-04-21,4.75,8800.0
2013-06-30,2029-04-21,3.25,5200.0
2013-07-31,2013-12-15,5.5,9300.0
2013-07-31,2014-06-15,6.25,13299.0
2013-07-31,2014-10-21,4.5,12000.0
2013-07-31,2015-04-15,6.25,14798.0
2013-07-31,2015-10-21,4.75,11600.0
2013-07-31,2016-06-15,4.75,18000.0
2013-07-31,2017-02-15,6.0,17198.0
2013-07-31,2017-07-21,4.25,12400.0
2013-07-31,2018-01-21,5.5,17500.0
2013-07-31,2019-03-15,5.25,16547.5
2013-07-31,2020-04-15,4.5,17597.0
2013-07-31,2021-05-15,5.75,17100.0
2013-07-31,2022-07-15,5.75,15900.0
2013-07-31,2023-04-21,5.5,16600.0
2013-07-31,2024-04-21,2.75,9200.0
2013-07-31,2025-04-21,3.25,4000.0
2013-07-31,2027-04-21,4.75,9500.0
2013-07-31,2029-04-21,3.25,5900.0
2013-08-31,2013-12-15,5.5,9300.0
2013-08-31,2014-06-15,6.25,13299.0
2013-08-31,2014-10-21,4.5,12000.0
2013-08-31,2015-04-15,6.25,14798.0
2013-08-31,2015-10-21,4.75,12300.0
2013-08-31,2016-06-15,4.75,18000.0
2013-08-31,2017-02-15,6.0,17998.0
2013-08-31,2017-07-21,4.25,13100.0
2013-08-31,2018-01-21,5.5,18300.0
2013-08-31,2019-03-15,5.25,16547.5
2013-08-31,2020-04-15,4.5,17597.0
2013-08-31,2021-05-15,5.75,17100.0
2013-08-31,2022-07-15,5.75,15900.0
2013-08-31,2023-04-21,5.5,17400.0
2013-08-31,2024-04-21,2.75,9200.0
2013-08-31,2025-04-21,3.25,5800.0
2013-08-31,2027-04-21,4.75,10200.0
2013-08-31,2029-04-21,3.25,5900.0
2013-09-30,2013-12-15,5.5,9300.0
2013-09-30,2014-06-15,6.25,13299.0
2013-09-30,2014-10-21,4.5,12000.0
2013-09-30,2015-04-15,6.25,14798.0
2013-09-30,2015-10-21,4.75,13900.0
2013-09-30,2016-06-15,4.75,19600.0
2013-09-30,2017-02-15,6.0,17998.0
2013-09-30,2017-07-21,4.25,13900.0
2013-09-30,2018-01-21,5.5,19100.0
2013-09-30,2019-03-15,5.25,16547.5
2013-09-30,2020-04-15,4.5,17597.0
2013-09-30,2021-05-15,5.75,17900.0
2013-09-30,2022-07-15,5.75,15900.0
2013-09-30,2023-04-21,5.5,18200.0
2013-09-30,2024-04-21,2.75,10000.0
2013-09-30,2025-04-21,3.25,5800.0
2013-09-30,2027-04-21,4.75,10200.0
2013-09-30,2029-04-21,3.25,5900.0
2013-10-31,2013-12-15,5.5,7949.451
2013-10-31,2014-06-15,6.25,13299.0
2013-10-31,2014-10-21,4.5,12000.0
2013-10-31,2015-04-15,6.25,14798.0
2013-10-31,2015-10-21,4.75,13900.0
2013-10-31,2016-06-15,4.75,20400.0
2013-10-31,2017-02-15,6.0,17998.0
2013-10-31,2017-07-21,4.25,14700.0
2013-10-31,2018-01-21,5.5,19100.0
2013-10-31,2019-03-15,5.25,16547.5
2013-10-31,2020-04-15,4.5,18397.0
2013-10-31,2021-05-15,5.75,17900.0
2013-10-31,2022-07-15,5.75,16700.0
2013-10-31,2023-04-21,5.5,19000.0
2013-10-31,2024-04-21,2.75,11600.0
2013-10-31,2025-04-21,3.25,6600.0
2013-10-31,2027-04-21,4.75,10200.0
2013-10-31,2029-04-21,3.25,5900.0
2013-11-30,2013-12-15,5.5,7949.451
2013-11-30,2014-06-15,6.25,13299.0
2013-11-30,2014-10-21,4.5,12000.0
2013-11-30,2015-04-15,6.25,14798.0
2013-11-30,2015-10-21,4.75,13900.0
2013-11-30,2016-06-15,4.75,21200.0
2013-11-30,2017-02-15,6.0,18798.0
2013-11-30,2017-07-21,4.25,15700.0
2013-11-30,2018-01-21,5.5,19100.0
2013-11-30,2019-03-15,5.25,16547.5
2013-11-30,2020-04-15,4.5,18397.0
2013-11-30,2021-05-15,5.75,18700.0
2013-11-30,2022-07-15,5.75,16700.0
2013-11-30,2023-04-21,5.5,19800.0
2013-11-30,2024-04-21,2.75,11600.0
2013-11-30,2025-04-21,3.25,7400.0
2013-11-30,2027-04-21,4.75,10200.0
2013-11-30,2029-04-21,3.25,6500.0
2013-11-30,2033-04-21,4.5,5900.0
2013-12-31,2014-06-15,6.25,13299.0
2013-12-31,2014-10-21,4.5,12000.0
2013-12-31,2015-04-15,6.25,14798.0
2013-12-31,2015-10-21,4.75,13900.0
2013-12-31,2016-06-15,4.75,21200.0
2013-12-31,2017-02-15,6.0,19498.0
2013-12-31,2017-07-21,4.25,15700.0
2013-12-31,2018-01-21,5.5,19100.0
2013-12-31,2018-10-21,3.25,1500.0
2013-12-31,2019-03-15,5.25,17347.5
2013-12-31,2020-04-15,4.5,19197.0
2013-12-31,2021-05-15,5.75,18700.0
2013-12-31,2022-07-15,5.75,17500.0
2013-12-31,2023-04-21,5.5,19800.0
2013-12-31,2024-04-21,2.75,11600.0
2013-12-31,2025-04-21,3.25,8200.0
2013-12-31,2027-04-21,4.75,10200.0
2013-12-31,2029-04-21,3.25,6500.0
2013-12-31,2033-04-21,4.5,5900.0
2014-01-31,2014-06-15,6.25,13299.0
2014-01-31,2014-10-21,4.5,12000.0
2014-01-31,2015-04-15,6.25,14798.0
2014-01-31,2015-10-21,4.75,13900.0
2014-01-31,2016-06-15,4.75,21200.0
2014-01-31,2017-02-15,6.0,19498.0
2014-01-31,2017-07-21,4.25,15700.0
2014-01-31,2018-01-21,5.5,19100.0
2014-01-31,2018-10-21,3.25,3000.0
2014-01-31,2019-03-15,5.25,17347.5
2014-01-31,2020-04-15,4.5,19197.0
2014-01-31,2021-05-15,5.75,19500.0
2014-01-31,2022-07-15,5.75,17500.0
2014-01-31,2023-04-21,5.5,19800.0
2014-01-31,2024-04-21,2.75,11600.0
2014-01-31,2025-04-21,3.25,8200.0
2014-01-31,2027-04-21,4.75,11000.0
2014-01-31,2029-04-21,3.25,6500.0
2014-01-31,2033-04-21,4.5,5900.0
2014-02-28,2014-06-15,6.25,13299.0
2014-02-28,2014-10-21,4.5,12000.0
2014-02-28,2015-04-15,6.25,14798.0
2014-02-28,2015-10-21,4.75,13900.0
2014-02-28,2016-06-15,4.75,21200.0
2014-02-28,2017-02-15,6.0,20297.997
2014-02-28,2017-07-21,4.25,15700.0
2014-02-28,2018-01-21,5.5,19900.0
2014-02-28,2018-10-21,3.25,3000.0
2014-02-28,2019-03-15,5.25,18947.5
2014-02-28,2020-04-15,4.5,19197.0
2014-02-28,2021-05-15,5.75,19500.0
2014-02-28,2022-07-15,5.75,17500.0
2014-02-28,2023-04-21,5.5,19799.995
2014-02-28,2024-04-21,2.75,13200.0
2014-02-28,2025-04-21,3.25,9800.0
2014-02-28,2027-04-21,4.75,11000.0
2014-02-28,2029-04-21,3.25,6500.0
2014-02-28,2033-04-21,4.5,5900.0
2014-03-31,2014-06-15,6.25,13298.998
2014-03-31,2014-10-21,4.5,12000.0
2014-03-31,2015-04-15,6.25,14798.0
2014-03-31,2015-10-21,4.75,13900.0
2014-03-31,2016-06-15,4.75,21199.98
2014-03-31,2017-02-15,6.0,21097.997
2014-03-31,2017-07-21,4.25,16500.0
2014-03-31,2018-01-21,5.5,19900.0
2014-03-31,2018-10-21,3.25,4500.0
2014-03-31,2019-03-15,5.25,18947.265
2014-03-31,2020-04-15,4.5,19196.75
2014-03-31,2021-05-15,5.75,20299.999
2014-03-31,2022-07-15,5.75,17500.0
2014-03-31,2023-04-21,5.5,20599.98
2014-03-31,2024-04-21,2.75,13900.0
2014-03-31,2025-04-21,3.25,10500.0
2014-03-31,2026-04-21,4.25,7000.0
2014-03-31,2027-04-21,4.75,11000.0
2014-03-31,2029-04-21,3.25,6500.0
2014-03-31,2033-04-21,4.5,5900.0
2014-04-30,2014-06-15,6.25,13298.99
2014-04-30,2014-10-21,4.5,12000.0
2014-04-30,2015-04-15,6.25,14798.0
2014-04-30,2015-10-21,4.75,13899.935
2014-04-30,2016-06-15,4.75,21899.98
2014-04-30,2017-02-15,6.0,21096.16
2014-04-30,2017-07-21,4.25,17200.0
2014-04-30,2018-01-21,5.5,19900.0
2014-04-30,2018-10-21,3.25,5500.0
2014-04-30,2019-03-15,5.25,18947.265
2014-04-30,2020-04-15,4.5,19196.75
2014-04-30,2021-05-15,5.75,20999.998
2014-04-30,2022-07-15,5.75,17500.0
2014-04-30,2023-04-21,5.5,20599.976
2014-04-30,2024-04-21,2.75,13900.0
2014-04-30,2025-04-21,3.25,10500.0
2014-04-30,2026-04-21,4.25,7000.0
2014-04-30,2027-04-21,4.75,11700.0
2014-04-30,2029-04-21,3.25,6499.923
2014-04-30,2033-04-21,4.5,6600.0
2014-05-31,2014-06-15,6.25,13298.926
2014-05-31,2014-10-21,4.5,12000.0
2014-05-31,2015-04-15,6.25,14797.982
2014-05-31,2015-10-21,4.75,13899.935
2014-05-31,2016-06-15,4.75,21899.98
2014-05-31,2017-02-15,6.0,21096.11
2014-05-31,2017-07-21,4.25,17900.0
2014-05-31,2018-01-21,5.5,19900.0
2014-05-31,2018-10-21,3.25,6200.0
2014-05-31,2019-03-15,5.25,19647.265
2014-05-31,2020-04-15,4.5,19896.75
2014-05-31,2021-05-15,5.75,20999.296
2014-05-31,2022-07-15,5.75,17499.998
2014-05-31,2023-04-21,5.5,20599.901
2014-05-31,2024-04-21,2.75,14600.0
2014-05-31,2025-04-21,3.25,11200.0
2014-05-31,2026-04-21,4.25,8400.0
2014-05-31,2027-04-21,4.75,11700.0
2014-05-31,2029-04-21,3.25,6499.923
2014-05-31,2033-04-21,4.5,6600.0
2014-06-30,2014-10-21,4.5,12000.0
2014-06-30,2015-04-15,6.25,14797.082
2014-06-30,2015-10-21,4.75,13899.935
2014-06-30,2016-06-15,4.75,21899.98
2014-06-30,2017-02-15,6.0,21096.021
2014-06-30,2017-07-21,4.25,17900.0
2014-06-30,2018-01-21,5.5,19900.0
2014-06-30,2018-10-21,3.25,7600.0
2014-06-30,2019-03-15,5.25,20347.265
2014-06-30,2020-04-15,4.5,19896.75
2014-06-30,2021-05-15,5.75,20999.296
2014-06-30,2022-07-15,5.75,17499.998
2014-06-30,2023-04-21,5.5,20599.901
2014-06-30,2024-04-21,2.75,15300.0
2014-06-30,2025-04-21,3.25,11900.0
2014-06-30,2026-04-21,4.25,8400.0
2014-06-30,2027-04-21,4.75,12400.0
2014-06-30,2029-04-21,3.25,7199.923
2014-06-30,2033-04-21,4.5,7300.0
2014-07-31,2014-10-21,4.5,12000.0
2014-07-31,2015-04-15,6.25,14797.08
2014-07-31,2015-10-21,4.75,13899.935
2014-07-31,2016-06-15,4.75,21899.98
2014-07-31,2017-02-15,6.0,21096.021
2014-07-31,2017-07-21,4.25,17900.0
2014-07-31,2018-01-21,5.5,19900.0
2014-07-31,2018-10-21,3.25,8100.0
2014-07-31,2019-03-15,5.25,20347.265
2014-07-31,2019-10-21,2.75,1500.0
2014-07-31,2020-04-15,4.5,19896.75
2014-07-31,2021-05-15,5.75,20999.296
2014-07-31,2022-07-15,5.75,17499.983
2014-07-31,2023-04-21,5.5,20599.901
2014-07-31,2024-04-21,2.75,16000.0
2014-07-31,2025-04-21,3.25,12500.0
2014-07-31,2026-04-21,4.25,9600.0
2014-07-31,2027-04-21,4.75,12399.85
2014-07-31,2029-04-21,3.25,7199.923
2014-07-31,2033-04-21,4.5,7900.0
2014-08-31,2014-10-21,4.5,12000.0
2014-08-31,2015-04-15,6.25,14797.08
2014-08-31,2015-10-21,4.75,13899.935
2014-08-31,2016-06-15,4.75,21899.98
2014-08-31,2017-02-15,6.0,21096.021
2014-08-31,2017-07-21,4.25,18400.0
2014-08-31,2018-01-21,5.5,19900.0
2014-08-31,2018-10-21,3.25,8600.0
2014-08-31,2019-03-15,5.25,20347.265
2014-08-31,2019-10-21,2.75,3000.0
2014-08-31,2020-04-15,4.5,20396.75
2014-08-31,2021-05-15,5.75,20999.296
2014-08-31,2022-07-15,5.75,17499.983
2014-08-31,2023-04-21,5.5,20599.901
2014-08-31,2024-04-21,2.75,17400.0
2014-08-31,2025-04-21,3.25,13100.0
2014-08-31,2026-04-21,4.25,10300.0
2014-08-31,2027-04-21,4.75,12399.85
2014-08-31,2029-04-21,3.25,7199.923
2014-08-31,2033-04-21,4.5,7900.0
2014-09-30,2014-10-21,4.5,12000.0
2014-09-30,2015-04-15,6.25,14796.586
2014-09-30,2015-10-21,4.75,13899.935
2014-09-30,2016-06-15,4.75,21899.98
2014-09-30,2017-02-15,6.0,21095.908
2014-09-30,2017-07-21,4.25,18400.0
2014-09-30,2018-01-21,5.5,20500.0
2014-09-30,2018-10-21,3.25,9800.0
2014-09-30,2019-03-15,5.25,20347.265
2014-09-30,2019-10-21,2.75,4500.0
2014-09-30,2020-04-15,4.5,20396.75
2014-09-30,2021-05-15,5.75,21599.296
2014-09-30,2022-07-15,5.75,17499.983
2014-09-30,2023-04-21,5.5,20599.901
2014-09-30,2024-04-21,2.75,17400.0
2014-09-30,2025-04-21,3.25,13100.0
2014-09-30,2026-04-21,4.25,11500.0
2014-09-30,2027-04-21,4.75,12999.85
2014-09-30,2029-04-21,3.25,7799.923
2014-09-30,2033-04-21,4.5,7900.0
2014-10-31,2015-04-15,6.25,14796.572
2014-10-31,2015-10-21,4.75,13898.935
2014-10-31,2016-06-15,4.75,21899.98
2014-10-31,2017-02-15,6.0,21095.907
2014-10-31,2017-07-21,4.25,18900.0
2014-10-31,2018-01-21,5.5,20500.0
2014-10-31,2018-10-21,3.25,10300.0
2014-10-31,2019-03-15,5.25,20847.265
2014-10-31,2019-10-21,2.75,6000.0
2014-10-31,2020-04-15,4.5,20396.75
2014-10-31,2021-05-15,5.75,21599.296
2014-10-31,2022-07-15,5.75,17499.982
2014-10-31,2023-04-21,5.5,21299.9
2014-10-31,2024-04-21,2.75,18000.0
2014-10-31,2025-04-21,3.25,13100.0
2014-10-31,2026-04-21,4.25,12200.0
2014-10-31,2027-04-21,4.75,12999.85
2014-10-31,2029-04-21,3.25,7799.923
2014-10-31,2033-04-21,4.5,7900.0
2014-10-31,2037-04-21,3.75,7000.0
2014-11-30,2015-04-15,6.25,14796.572
2014-11-30,2015-10-21,4.75,13898.935
2014-11-30,2016-06-15,4.75,21899.98
2014-11-30,2017-02-15,6.0,21095.907
2014-11-30,2017-07-21,4.25,18899.742
2014-11-30,2018-01-21,5.5,20500.0
2014-11-30,2018-10-21,3.25,10900.0
2014-11-30,2019-03-15,5.25,20847.015
2014-11-30,2019-10-21,2.75,7100.0
2014-11-30,2020-04-15,4.5,20396.75
2014-11-30,2021-05-15,5.75,21599.296
2014-11-30,2022-07-15,5.75,17499.982
2014-11-30,2023-04-21,5.5,21299.9
2014-11-30,2024-04-21,2.75,18000.0
2014-11-30,2025-04-21,3.25,13800.0
2014-11-30,2026-04-21,4.25,12800.0
2014-11-30,2027-04-21,4.75,12999.85
2014-11-30,2029-04-21,3.25,8999.923
2014-11-30,2033-04-21,4.5,8500.0
2014-11-30,2037-04-21,3.75,7000.0
2014-12-31,2015-04-15,6.25,14796.572
2014-12-31,2015-10-21,4.75,13898.549
2014-12-31,2016-06-15,4.75,21899.95
2014-12-31,2017-02-15,6.0,21095.907
2014-12-31,2017-07-21,4.25,18899.742
2014-12-31,2018-01-21,5.5,20500.0
2014-12-31,2018-10-21,3.25,11400.0
2014-12-31,2019-03-15,5.25,20846.845
2014-12-31,2019-10-21,2.75,7600.0
2014-12-31,2020-04-15,4.5,20396.748
2014-12-31,2021-05-15,5.75,21599.196
2014-12-31,2022-07-15,5.75,17499.982
2014-12-31,2023-04-21,5.5,21299.9
2014-12-31,2024-04-21,2.75,19300.0
2014-12-31,2025-04-21,3.25,13800.0
2014-12-31,2026-04-21,4.25,13500.0
2014-12-31,2027-04-21,4.75,12999.85
2014-12-31,2029-04-21,3.25,8999.923
2014-12-31,2033-04-21,4.5,9100.0
2014-12-31,2037-04-21,3.75,7000.0
2015-01-31,2015-04-15,6.25,14796.524
2015-01-31,2015-10-21,4.75,13898.549
2015-01-31,2016-06-15,4.75,21899.95
2015-01-31,2017-02-15,6.0,21095.867
2015-01-31,2017-07-21,4.25,18899.742
2015-01-31,2018-01-21,5.5,20499.978
2015-01-31,2018-10-21,3.25,11400.0
2015-01-31,2019-03-15,5.25,20846.825
2015-01-31,2019-10-21,2.75,8300.0
2015-01-31,2020-04-15,4.5,20396.748
2015-01-31,2021-05-15,5.75,21599.136
2015-01-31,2022-07-15,5.75,17499.922
2015-01-31,2023-04-21,5.5,21299.9
2015-01-31,2024-04-21,2.75,19300.0
2015-01-31,2025-04-21,3.25,14500.0
2015-01-31,2026-04-21,4.25,13500.0
2015-01-31,2027-04-21,4.75,12999.85
2015-01-31,2029-04-21,3.25,9699.923
2015-01-31,2033-04-21,4.5,9800.0
2015-01-31,2037-04-21,3.75,7000.0
2015-02-28,2015-04-15,6.25,14796.469
2015-02-28,2015-10-21,4.75,13898.549
2015-02-28,2016-06-15,4.75,21899.95
2015-02-28,2017-02-15,6.0,21095.769
2015-02-28,2017-07-21,4.25,18899.742
2015-02-28,2018-01-21,5.5,20499.978
2015-02-28,2018-10-21,3.25,11400.0
2015-02-28,2019-03-15,5.25,21446.825
2015-02-28,2019-10-21,2.75,8900.0
2015-02-28,2020-04-15,4.5,20396.748
2015-02-28,2021-05-15,5.75,21599.086
2015-02-28,2022-07-15,5.75,17499.92
2015-02-28,2023-04-21,5.5,21299.9
2015-02-28,2024-04-21,2.75,20800.0
2015-02-28,2025-04-21,3.25,16100.0
2015-02-28,2026-04-21,4.25,14100.0
2015-02-28,2027-04-21,4.75,12999.85
2015-02-28,2029-04-21,3.25,9699.923
2015-02-28,2033-04-21,4.5,9800.0
2015-02-28,2037-04-21,3.75,7000.0
2015-03-31,2015-04-15,6.25,11323.606
2015-03-31,2015-10-21,4.75,13898.549
2015-03-31,2016-06-15,4.75,21899.95
2015-03-31,2017-02-15,6.0,21095.769
2015-03-31,2017-07-21,4.25,18899.742
2015-03-31,2018-01-21,5.5,20499.978
2015-03-31,2018-10-21,3.25,12100.0
2015-03-31,2019-03-15,5.25,21446.825
2015-03-31,2019-10-21,2.75,10300.0
2015-03-31,2020-04-15,4.5,20396.748
2015-03-31,2021-05-15,5.75,21599.081
2015-03-31,2022-07-15,5.75,18199.92
2015-03-31,2023-04-21,5.5,21299.9
2015-03-31,2024-04-21,2.75,21500.0
2015-03-31,2025-04-21,3.25,16800.0
2015-03-31,2026-04-21,4.25,14800.0
2015-03-31,2027-04-21,4.75,13699.85
2015-03-31,2029-04-21,3.25,9699.923
2015-03-31,2033-04-21,4.5,9800.0
2015-03-31,2035-06-21,2.75,4250.0
2015-03-31,2037-04-21,3.75,7000.0
2015-04-30,2015-10-21,4.75,13898.549
2015-04-30,2016-06-15,4.75,21899.95
2015-04-30,2017-02-15,6.0,21095.769
2015-04-30,2017-07-21,4.25,18899.742
2015-04-30,2018-01-21,5.5,20499.978
2015-04-30,2018-10-21,3.25,12100.0
2015-04-30,2019-03-15,5.25,21446.823
2015-04-30,2019-10-21,2.75,11000.0
2015-04-30,2020-04-15,4.5,20396.748
2015-04-30,2020-11-21,1.75,2000.0
2015-04-30,2021-05-15,5.75,21599.081
2015-04-30,2022-07-15,5.75,18199.92
2015-04-30,2023-04-21,5.5,21299.9
2015-04-30,2024-04-21,2.75,22200.0
2015-04-30,2025-04-21,3.25,16800.0
2015-04-30,2026-04-21,4.25,15500.0
2015-04-30,2027-04-21,4.75,14399.85
