# BSI.M.U2.Y.V.M10.X.I.U2.2300.Z01.A UNIT=PCCH UNIT_MULT=0 n=139
TIME_PERIOD,OBS_VALUE
2015-01,8.77739803707982
2015-02,8.956401369457033
2015-03,9.439657775636267
2015-04,10.438305121785518
2015-05,10.846813081014584
2015-06,11.238834133208652
2015-07,11.697108423247403
2015-08,11.476756130577437
2015-09,11.106582951041254
2015-10,11.431130758925633
2015-11,10.983102010556012
2015-12,10.653418354135425
2016-01,10.406714448120713
2016-02,10.485208072469154
2016-03,10.076670289367007
2016-04,9.72115781750138
2016-05,9.282172231181729
2016-06,8.6395458410794
2016-07,8.466324977669881
2016-08,8.494192906008301
2016-09,8.437551949801826
2016-10,8.086069016412623
2016-11,8.379185907003727
2016-12,8.772977546825445
2017-01,8.603542880083559
2017-02,8.381949099811337
2017-03,9.07233655593991
2017-04,9.132005748190242
2017-05,9.09901052642683
2017-06,9.70718515054212
2017-07,9.404056980141506
2017-08,9.61249853443884
2017-09,9.645340846221263
2017-10,9.524403423023431
2017-11,9.159631889314834
2017-12,8.765665669986511
2018-01,8.875791753115504
2018-02,8.335804528198022
2018-03,7.43747749291539
2018-04,7.391684953885158
2018-05,7.75548113695228
2018-06,7.383385720681512
2018-07,7.043629935332785
2018-08,6.568376303495005
2018-09,6.749345504810367
2018-10,6.830260508413555
2018-11,6.750456996693077
2018-12,6.817403970215863
2019-01,6.339038059745428
2019-02,6.756246968370605
2019-03,7.437123981146265
2019-04,7.394651867010094
2019-05,7.182746008470131
2019-06,7.169733958524915
2019-07,7.757993734087809
2019-08,8.387890330988345
2019-09,8.219105669290583
2019-10,8.464841629921448
2019-11,8.26516435764244
2019-12,7.883431775843408
2020-01,7.948924839411342
2020-02,8.03903137071118
2020-03,10.592374854698683
2020-04,11.84292409107941
2020-05,12.335378788002572
2020-06,12.886964048083227
2020-07,13.645183255661376
2020-08,13.443422104949443
2020-09,13.603660492213198
2020-10,13.852929785391854
2020-11,14.769307246154483
2020-12,15.766811983245098
2021-01,16.36463667409711
2021-02,16.563337965869064
2021-03,13.747124808692025
2021-04,12.474666260761458
2021-05,12.073848098707396
2021-06,11.887442166423368
2021-07,11.288520781101031
2021-08,11.41667680891425
2021-09,11.464866773787396
2021-10,10.8598718077338
2021-11,10.071136209296982
2021-12,9.864457692112595
2022-01,9.642938333300322
2022-02,9.507084239368236
2022-03,9.113485659779919
2022-04,8.514848861063262
2022-05,8.162817684881652
2022-06,7.475242380661196
2022-07,6.875025849373206
2022-08,6.8224929064100825
2022-09,5.187237139311529
2022-10,3.6397325883146703
2022-11,2.139120639558234
2022-12,0.08998281850478573
2023-01,-1.3692590653675007
2023-02,-3.19661945934806
2023-03,-4.778801064531968
2023-04,-5.818090287606415
2023-05,-7.002945684560668
2023-06,-8.045420619388132
2023-07,-8.975413354013572
2023-08,-10.380499842935754
2023-09,-10.033722639843612
2023-10,-10.035826050624653
2023-11,-9.546762715420055
2023-12,-8.579307794939572
2024-01,-8.587094332972335
2024-02,-7.727271953145786
2024-03,-6.799815504413531
2024-04,-5.80532789650392
2024-05,-4.994699048343032
2024-06,-3.5589821104035413
2024-07,-3.1112103251898837
2024-08,-2.0723118827818188
2024-09,-1.1112964310690643
2024-10,0.18954719271022658
2024-11,1.3907075218342557
2024-12,1.920951521084513
2025-01,2.639130017716562
2025-02,3.3904531646955505
2025-03,3.9978690004806916
2025-04,4.69191069747521
2025-05,4.987828599045185
2025-06,4.816851181878334
2025-07,5.063248365198447
2025-08,5.034680355073995
2025-09,4.997103325728158
2025-10,5.246240680890901
2025-11,4.675322979591701
2025-12,4.807676413611062
2026-01,5.044721412846864
2026-02,4.61596922747991
2026-03,4.721640297636243
2026-04,3.9110300898618666
2026-05,3.7101821330899565
2026-06,3.4655328619042747
2026-07,3.148753776826707
