KEY,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2020-11,3.1544389063617784,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2020-12,3.12899599342793,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-01,3.034724440147474,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-02,2.97777513884947,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-03,3.3132993570935465,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-04,3.7744124380531874,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-05,3.844952293006343,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-06,3.9819389803027017,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-07,4.130906967692316,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2250.Z01.A,M,U2,Y,U,A20T,A,I,U2,2250,Z01,A,2021-08,4.104295010054337,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area households granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
