KEY,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-01,5744126,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-02,5758708,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-03,5769937,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-04,5780865,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-05,5794880,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-06,5801158,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-07,5811276,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-08,5821045,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-09,5832324,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-10,5843763,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-11,5853953,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2017-12,5866867,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-01,5881716,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-02,5893522,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-03,5906617,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-04,5921488,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-05,5929430,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-06,5942409,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-07,5956180,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-08,5973535,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-09,5982345,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.U.A20T.A.1.U2.2250.Z01.E,M,U2,Y,U,A20T,A,1,U2,2250,Z01,E,2018-10,5996598,A,F,,,P1M,,E,,,,,,,,,2,,,"Adjusted loans to euro area households granted by MFIs, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Households and non-profit institutions serving households (S.14 and S.15) sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
