KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,COUNT_AREA,CURRENCY_TRANS,TIME_PER_COLLECT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,BREAKS,COLLECTION,COMMENT_TS,COMPILING_ORG,COVERAGE,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2016-09,-36961.7,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2016-10,-36064.08,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2016-11,-38655.08,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2016-12,-13803.13,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-01,-12442.47,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-02,-24668.25,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-03,-611.3,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-04,-28018.7,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-05,-8554.54,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-06,5130.64,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-07,-12234.54,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-08,9278.5,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-09,-7085.87,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-10,-28167.16,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-11,-26988.24,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2017-12,30039.94,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-01,-8893.37,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-02,-39814.44,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-03,-65776.23,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-04,-103424.87,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-05,-83012.26,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-06,-65339.87,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-07,-48777.85,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-08,-29874.81,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-09,-67105.04,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-10,-25813.45,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-11,-46219.89,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2018-12,-2296.65,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-01,13521.96,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-02,19821.19,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-03,-26740.26,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-04,-21188,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-05,-22914.58,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-06,2847.73,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-07,35785.51,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-08,-4023.37,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-09,-36707.73,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-10,-17677.67,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-11,-29317.75,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2019-12,28457.87,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-01,-20904.46,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-02,-44328.86,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-03,-109383.55,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-04,-68512.29,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-05,-19998.9,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-06,48263.5,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-07,34399.61,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-08,11346.74,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-09,19868.36,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-10,61811.91,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-11,40412.13,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2020-12,58296.47,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-01,40493.4,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-02,35259.38,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-03,19512.38,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-04,17998.52,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-05,-16560.49,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-06,-20026.56,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-07,39499.45,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-08,26795.89,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-09,-18912.18,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-10,43112.47,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-11,20317.88,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2021-12,25847.19,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-01,-22963.37,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-02,-49046.03,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-03,-20979.69,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-04,-39544.72,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-05,-28276.56,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-06,-104623.29,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-07,-44186.32,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-08,-91900.55,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-09,-83816,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-10,-78176.68,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-11,-74972.44,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2022-12,-14530.51,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-01,-17746.81,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-02,-18077.77,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-03,-30819.59,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-04,-21883.14,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-05,-71572.36,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-06,-73247.71,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-07,-113756.07,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-08,-76513.5,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-09,-114485.54,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-10,-125282.37,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-11,-138293.92,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2023-12,-27495.22,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-01,-121615.14,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-02,-170222.51,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-03,-129614.06,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-04,-135779.51,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-05,-145293.24,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-06,-111451.8,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-07,-150355.07,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-08,-140932.65,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-09,-175281.31,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-10,-209592.75,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-11,-176851.64,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.FR.N.A094T.U2.EUR.E,M,FR,N,A094T,U2,EUR,E,2024-12,-108133.91,E,F,,,P1M,,E,Monthly TARGET balances for France,,,,2,,,,,TARGET balances (end of month position),,EUR,6
