KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,COUNT_AREA,CURRENCY_TRANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,AGG_EQUN,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-07-29,1906284.5713967,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-07-30,1950227.0633387,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-07-31,1966815.7263502,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-03,1959573.2882017,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-04,1962142.6217956,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-05,1928981.3119745,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-06,1958334.8840021,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-07,1981262.2725319,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-10,1999677.2788839,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.L020200.U2.EUR,D,U2,C,L020200,U2,EUR,2026-08-11,2002583.5999851,A,F,,,P1D,,E,,,,,,,,,0,,Deposit facility - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Deposit facility, Euro - Euro area (changing composition) counterpart",EUR,6
