KEY,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2025-09,2.8989458547890257,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2025-10,2.9377009179809788,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2025-11,3.1228005415971705,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2025-12,3.0232495359158618,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2026-01,2.8460341394893174,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2026-02,2.9601403383726854,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2026-03,3.153678839805285,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2026-04,3.385380335282595,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2026-05,3.9975250866735923,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
BSI.M.U2.Y.U.A20T.A.I.U2.2240.Z01.A,M,U2,Y,U,A20T,A,I,U2,2240,Z01,A,2026-06,4.0188736243144785,A,F,,,P1M,,E,,,,,,,,,1,,,"Adjusted loans to euro area NFCs granted by MFIs, Annual growth rate","Euro area (changing composition), Index of Notional Stocks, Monetary Financial Institutions (MFIs) reporting sector - Adjusted loans, Total maturity, All currencies combined - Euro area (changing composition) counterpart, Non-Financial corporations (S.11) sector, Annual growth rate, data Working day and seasonally adjusted",PCCH,0
