KEY,FREQ,REF_AREA,IR_TYPE,TR_TYPE,MATURITY_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,IR_FV_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2019-11,0.386,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2019-12,0.435,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-01,0.42,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-02,0.272,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-03,0.523,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-04,0.824,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-05,0.742,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-06,0.511,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-07,0.371,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-08,0.293,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-09,0.272,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-10,0.167,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-11,0.093,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2020-12,0.039,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-01,0.075,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-02,0.225,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-03,0.308,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-04,0.369,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-05,0.519,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-06,0.448,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-07,0.331,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-08,0.214,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-09,0.327,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-10,0.468,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-11,0.473,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2021-12,0.412,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-01,0.663,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-02,1.106,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-03,1.218,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-04,1.685,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-05,2.041,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-06,2.63,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-07,2.314,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-08,2.146,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-09,2.917,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-10,3.293,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-11,3.065,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2022-12,3.088,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-01,3.204,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-02,3.385,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-03,3.433,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-04,3.398,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-05,3.413,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-06,3.398,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-07,3.49,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-08,3.571,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-09,3.713,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-10,3.946,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-11,3.646,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2023-12,3.117,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-01,3.175,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-02,3.268,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-03,3.189,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-04,3.271,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-05,3.299,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-06,3.349,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-07,3.275,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-08,3.069,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-09,2.986,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-10,2.963,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-11,3.053,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2024-12,2.886,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-01,3.173,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-02,3.1,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-03,3.391,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-04,3.229,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-05,3.204,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-06,3.164,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-07,3.241,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-08,3.256,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-09,3.262,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-10,3.147,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-11,3.173,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.ES.L.L40.CI.0000.EUR.N.Z,M,ES,L,L40,CI,0000,EUR,N,Z,2025-12,3.271,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"Spain, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
