KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,COUNT_AREA,CURRENCY_TRANS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,AGG_EQUN,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-07-29,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-07-30,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-07-31,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-01,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-02,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-03,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-04,36169,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-05,30092,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-06,30092,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
ILM.D.U2.C.TOMO.U2.EUR,D,U2,C,TOMO,U2,EUR,2026-08-07,30092,A,F,,,P1D,,E,,,,,,,,,0,,Open market operations excl. MonPol portfolios - Eurosystem,"Euro area (changing composition), Eurosystem reporting sector - Open market operations excl. MonPol portfolios, Euro - Euro area (changing composition) counterpart",EUR,6
