KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,COUNT_AREA,CURRENCY_TRANS,TIME_PER_COLLECT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,TIME_FORMAT,BREAKS,COLLECTION,COMMENT_TS,COMPILING_ORG,COVERAGE,DATA_COMP,DECIMALS,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-05,916144.66,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-06,995082.75,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-07,1019214.08,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-08,1056231.35,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-09,1115189.25,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-10,1047327.28,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-11,1060263.48,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2020-12,1136001.7,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-01,1054993.8,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-02,1043746.05,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-03,1081989.47,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-04,1024734.32,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-05,1076918.53,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-06,1101896.87,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-07,1024970.29,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-08,1037258.77,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-09,1115126.08,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-10,1066604.27,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-11,1127545.13,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2021-12,1260672.98,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-01,1149867.81,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-02,1149754.28,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-03,1169952.3,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-04,1135418.46,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-05,1159715.72,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-06,1216530.28,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-07,1166154.83,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-08,1245013.84,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-09,1266646.73,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-10,1230005.44,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-11,1233980.45,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2022-12,1269075.98,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-01,1162354.32,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-02,1114888.57,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-03,1170619.97,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-04,1069841.78,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-05,1081900.21,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-06,1068747.14,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-07,1052218.46,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-08,1056420.21,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-09,1048058.71,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-10,1058984.8,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-11,1060074.12,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2023-12,1093370.93,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-01,1041902.5,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-02,1075510.35,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-03,1065759.03,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-04,1047932.13,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-05,1061110.5,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-06,1090443.81,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-07,1048437.6,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
TGB.M.DE.N.A094T.U2.EUR.E,M,DE,N,A094T,U2,EUR,E,2024-08,1075239.4,E,F,,,P1M,,E,Monthly TARGET balances for Germany,,,,2,,,,,TARGET balances (end of month position),,EUR,6
