KEY,FREQ,REF_AREA,IR_TYPE,TR_TYPE,MATURITY_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,IR_FV_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-03,0.51,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-04,0.51,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-05,0.51,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-06,0.39,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-07,0.17,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-08,0.15,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-09,0.18,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-10,0.33,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-11,0.67,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2016-12,0.75,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-01,0.86,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-02,1.03,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-03,1.02,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-04,0.88,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-05,0.81,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-06,0.66,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-07,0.84,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-08,0.71,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-09,0.7,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-10,0.81,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-11,0.72,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2017-12,0.67,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-01,0.85,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-02,0.98,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-03,0.83,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-04,0.78,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-05,0.79,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-06,0.75,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-07,0.67,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-08,0.7,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-09,0.77,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-10,0.82,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-11,0.76,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2018-12,0.7,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-01,0.65,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-02,0.55,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-03,0.44,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-04,0.37,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-05,0.3,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-06,0.08,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-07,-0.07,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-08,-0.34,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-09,-0.27,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-10,-0.16,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-11,-0.02,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2019-12,0.04,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-01,-0.01,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-02,-0.18,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-03,-0.05,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-04,0.06,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-05,-0.03,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-06,-0.04,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-07,-0.15,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-08,-0.17,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-09,-0.21,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
IRS.M.FR.L.L40.CI.0000.EUR.N.Z,M,FR,L,L40,CI,0000,EUR,N,Z,2020-10,-0.3,A,F,,,P1M,,A,,,,,,,,,2,,,Long-term interest rate for convergence purposes - Euro,"France, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Euro - Unspecified counterpart sector",PC,0
