# ILM.W.U2.C.A050200.U2.EUR UNIT=EUR UNIT_MULT=6 n=400
TIME_PERIOD,OBS_VALUE
2019-W02,723837
2019-W03,723837
2019-W04,723837
2019-W05,723299
2019-W06,723299
2019-W07,723299
2019-W08,723249
2019-W09,722621
2019-W10,722621
2019-W11,722621
2019-W12,722621
2019-W13,718694
2019-W14,718694.16
2019-W15,718694.16
2019-W16,718694
2019-W17,718602
2019-W18,718602
2019-W19,718602
2019-W20,718602
2019-W21,718602
2019-W22,718682
2019-W23,718682
2019-W24,718682
2019-W25,718682
2019-W26,692637
2019-W27,692637
2019-W28,692637
2019-W29,692637
2019-W30,692637
2019-W31,692567
2019-W32,692567
2019-W33,692567
2019-W34,692567
2019-W35,692306
2019-W36,692306
2019-W37,692306
2019-W38,692306
2019-W39,663757
2019-W40,663757
2019-W41,663757
2019-W42,663757
2019-W43,663757
2019-W44,663559
2019-W45,663559
2019-W46,663559
2019-W47,663559
2019-W48,663845
2019-W49,663845
2019-W50,663845
2019-W51,616188
2019-W52,616188
2020-W01,616188
2020-W02,616176
2020-W03,616176
2020-W04,616176
2020-W05,616131
2020-W06,616131
2020-W07,616131
2020-W08,616131
2020-W09,615515
2020-W10,615515
2020-W11,615515
2020-W12,724646
2020-W13,825017
2020-W14,868730
2020-W15,888237
2020-W16,892875
2020-W17,911781
2020-W18,948585
2020-W19,962836
2020-W20,969653
2020-W21,979229
2020-W22,997529
2020-W23,1012009
2020-W24,1025781
2020-W25,1025781
2020-W26,1589439
2020-W27,1589439
2020-W28,1589439
2020-W29,1589439
2020-W30,1589439
2020-W31,1588892
2020-W32,1594577
2020-W33,1594577
2020-W34,1594577
2020-W35,1594252
2020-W36,1595045
2020-W37,1595045
2020-W38,1595045
2020-W39,1595045
2020-W40,1752115
2020-W41,1753123
2020-W42,1753123
2020-W43,1753123
2020-W44,1753068
2020-W45,1753815
2020-W46,1753815
2020-W47,1753815
2020-W48,1753865
2020-W49,1755746
2020-W50,1755746
2020-W51,1792574
2020-W52,1792574
2020-W53,1792574
2021-W01,1792574
2021-W02,1792574
2021-W03,1792574
2021-W04,1792488
2021-W05,1792488
2021-W06,1792488
2021-W07,1792488
2021-W08,1792225
2021-W09,1792225
2021-W10,1792170
2021-W11,1792170
2021-W12,2107360
2021-W13,2106975
2021-W14,2106975
2021-W15,2106975
2021-W16,2106975
2021-W17,2106994
2021-W18,2106994
2021-W19,2106994
2021-W20,2106994
2021-W21,2107004
2021-W22,2107004
2021-W23,2107004
2021-W24,2107004
2021-W25,2217245
2021-W26,2217155
2021-W27,2216748
2021-W28,2216748
2021-W29,2216748
2021-W30,2214096
2021-W31,2214064.37
2021-W32,2214064
2021-W33,2214064
2021-W34,2212271
2021-W35,2211440
2021-W36,2211440
2021-W37,2211440
2021-W38,2211281
2021-W39,2208699
2021-W40,2208644
2021-W41,2208644
2021-W42,2208644
2021-W43,2208659
2021-W44,2208659
2021-W45,2208659
2021-W46,2208659
2021-W47,2208621
2021-W48,2208621
2021-W49,2208621
2021-W50,2209711
2021-W51,2201496
2021-W52,2201496
2022-W01,2201496
2022-W02,2201496
2022-W03,2201496
2022-W04,2201466
2022-W05,2201466
2022-W06,2201466
2022-W07,2201466
2022-W08,2201479
2022-W09,2201149
2022-W10,2201149
2022-W11,2201046
2022-W12,2201046
2022-W13,2198894
2022-W14,2198894
2022-W15,2198894
2022-W16,2198794
2022-W17,2198841
2022-W18,2198841
2022-W19,2198841
2022-W20,2198841
2022-W21,2198862
