# ILM.W.U2.C.A070200.U2.EUR UNIT=EUR UNIT_MULT=6 n=400
TIME_PERIOD,OBS_VALUE
2024-W44,230735
2024-W45,233887
2024-W46,235998
2024-W47,239711
2024-W48,240995
2024-W49,241608
2024-W50,247394
2024-W51,249112
2024-W52,249386
2025-W01,249787
2025-W02,251702
2025-W03,256072
2025-W04,261290
2025-W05,262482
2025-W06,263064
2025-W07,266125
2025-W08,268216
2025-W09,269335
2025-W10,270917
2025-W11,274521
2025-W12,276641
2025-W13,278781
2025-W14,279580
2025-W15,280917
2025-W16,280677
2025-W17,287076
2025-W18,288701
2025-W19,289682
2025-W20,288973
2025-W21,290654
2025-W22,290903
2025-W23,291128
2025-W24,291111
2025-W25,291537
2025-W26,290784
2025-W27,290882
2025-W28,290979
2025-W29,292729
2025-W30,294556
2025-W31,296468
2025-W32,296933
2025-W33,296757
2025-W34,297718
2025-W35,298385
2025-W36,299095
2025-W37,299782
2025-W38,300753
2025-W39,301350
2025-W40,302685
2025-W41,302902
2025-W42,305445
2025-W43,306604
2025-W44,307659
2025-W45,309742
2025-W46,310860
2025-W47,311555
2025-W48,312945
2025-W49,315385
2025-W50,317643
2025-W51,318701
2025-W52,318653
2026-W01,323252
2026-W02,325416
2026-W03,324078
2026-W04,325267
2026-W05,326216
2026-W06,327335
2026-W07,328086
2026-W08,330666
2026-W09,332615
2026-W10,332191
2026-W11,333709
2026-W12,335586
2026-W13,336838
2026-W14,337322
2026-W15,337225
2026-W16,336911
2026-W17,335261
2026-W18,334635
2026-W19,335159
2026-W20,336639
2026-W21,339616
2026-W22,341320
2026-W23,342363
2026-W24,343800
2026-W25,346362
2026-W26,349384
2026-W27,352082
2026-W28,352919
2026-W29,353483
2026-W30,355884
2026-W31,355193
2026-W32,355867
2026-W33,357756
2026-W34,360195
2026-W35,361447
2026-W36,362960
