# BLS.Q.U2.ALL.Z.H.H.B3.ST.S.WFNET UNIT=PC UNIT_MULT=0 n=47
TIME_PERIOD,OBS_VALUE
2015-Q1,-2.753901521269413
2015-Q2,1.5609681031102693
2015-Q3,-7.379029869091732
2015-Q4,2.183101307622355
2016-Q1,-6.037460314534097
2016-Q2,2.50789309568786
2016-Q3,-0.27907090834633125
2016-Q4,-2.1133814108628814
2017-Q1,1.023130384972019
2017-Q2,-6.7124786838476105
2017-Q3,-4.177407426282598
2017-Q4,-10.994766320824606
2018-Q1,-7.236507209342205
2018-Q2,-11.65529559272698
2018-Q3,-9.222983630981748
2018-Q4,-2.981028998799215
2019-Q1,-3.3002650857834084
2019-Q2,2.3922670902845358
2019-Q3,-2.3483945824151835
2019-Q4,0.4280231203523307
2020-Q1,2.705630351071105
2020-Q2,12.534864718077866
2020-Q3,26.607113058540193
2020-Q4,17.99102045650301
2021-Q1,9.430607887155533
2021-Q2,-2.2231877354537746
2021-Q3,-2.138822905170671
2021-Q4,2.4726009906385005
2022-Q1,-0.2341909125911935
2022-Q2,1.8020808051633233
2022-Q3,23.7020882209608
2022-Q4,32.2255566990276
2023-Q1,20.7204837676282
2023-Q2,19.391596778182173
2023-Q3,8.436120244244602
2023-Q4,11.230583413289517
2024-Q1,1.9246704397775642
2024-Q2,-6.028760541520974
2024-Q3,-5.872454665189796
2024-Q4,-3.4654596669167326
2025-Q1,1.00426536528213
2025-Q2,-7.3616217927013805
2025-Q3,2.4843672942126918
2025-Q4,-0.20964147259501037
2026-Q1,-2.3505796391515053
2026-Q2,1.9743856593717697
2026-Q3,8.802079714862277
