# ILM.D.U2.C.L020100.U2.EUR UNIT=EUR UNIT_MULT=6 n=1220
TIME_PERIOD,OBS_VALUE
2022-11-09,204858
2022-11-10,209404
2022-11-11,215028
2022-11-14,210580
2022-11-15,195805
2022-11-16,195725
2022-11-17,198666
2022-11-18,211529
2022-11-21,189566
2022-11-22,211833
2022-11-23,196110
2022-11-24,191434
2022-11-25,203439
2022-11-28,194112
2022-11-29,198209
2022-11-30,237200
2022-12-01,200298
2022-12-02,190171
2022-12-05,220887
2022-12-06,199326
2022-12-07,188169
2022-12-08,232078
2022-12-09,197865
2022-12-12,194830
2022-12-13,207370
2022-12-14,196837
2022-12-15,218699
2022-12-16,203829
2022-12-19,240267
2022-12-20,213167
2022-12-21,381462
2022-12-22,283690
2022-12-23,193124
2022-12-26,193124
2022-12-27,193171
2022-12-28,182081
2022-12-29,184176
2022-12-30,218883
2023-01-02,199383
2023-01-03,181566
2023-01-04,181562
2023-01-05,181358
2023-01-06,202285
2023-01-09,181975
2023-01-10,171377
2023-01-11,178193
2023-01-12,168152
2023-01-13,172501
2023-01-16,175578
2023-01-17,175240
2023-01-18,205276
2023-01-19,173251
2023-01-20,175138
2023-01-23,175974
2023-01-24,175943
2023-01-25,175075
2023-01-26,177445
2023-01-27,175950
2023-01-30,188478
2023-01-31,274595
2023-02-01,186867
2023-02-02,192042
2023-02-03,202230
2023-02-06,242205
2023-02-07,184947
2023-02-08,363691
2023-02-09,215854
2023-02-10,180567
2023-02-13,173891
2023-02-14,166124
2023-02-15,165781
2023-02-16,167797
2023-02-17,164984
2023-02-20,172342
2023-02-21,171140
2023-02-22,161462
2023-02-23,171462
2023-02-24,172020
2023-02-27,173826
2023-02-28,179704
2023-03-01,170896
2023-03-02,175744
2023-03-03,170723
2023-03-06,170844
2023-03-07,171249
2023-03-08,175635
2023-03-09,172744
2023-03-10,176922
2023-03-13,187800
2023-03-14,191999
2023-03-15,233829
2023-03-16,243633
2023-03-17,234892
2023-03-20,337125
2023-03-21,209869
2023-03-22,360189.59282794
2023-03-23,220507.40096739
2023-03-24,174741.00393675
2023-03-27,185610
2023-03-28,186203
2023-03-29,176032
2023-03-30,180367
2023-03-31,197351
2023-04-03,235216
2023-04-04,157604
2023-04-05,179344
2023-04-06,158363.63906147
2023-04-07,158351.37156147
2023-04-10,158358.95406147
2023-04-11,159875
2023-04-12,156403
2023-04-13,158751
2023-04-14,155674.45569435
2023-04-17,168873.6150495
2023-04-18,162334.89440744
2023-04-19,164604.8810666
2023-04-20,161544.95049341
2023-04-21,164947.23345461
2023-04-24,165197.82370124
2023-04-25,173213.25723165
2023-04-26,172159.72773445
2023-04-27,171197.90037492
2023-04-28,181235.04643251
2023-05-01,181235.04643251
2023-05-02,182975.41278674
2023-05-03,185723.28328874
2023-05-04,210334.8330368
2023-05-05,204780.91873799
2023-05-08,237373.24713367
2023-05-09,233516.95868742
2023-05-10,346477.015096
2023-05-11,204160.82912302
2023-05-12,171218.93786981
2023-05-15,167775.12916955
2023-05-16,165262.37463645
2023-05-17,164954.0261447
2023-05-18,208400.15892191
2023-05-19,156298.63629439
2023-05-22,157742.88140499
2023-05-23,174661.64487807
2023-05-24,156555.30788844
2023-05-25,366108.45747785
2023-05-26,155701.13702833
2023-05-29,197691.06816247
2023-05-30,154841.25289329
2023-05-31,167454.53587213
2023-06-01,152906.08605404
2023-06-02,157475.92932012
2023-06-05,169021.66756985
2023-06-06,164609.91600401
2023-06-07,160520.40589936
2023-06-08,192638.17542572
2023-06-09,162525.28954072
2023-06-12,175871.05133255
2023-06-13,184064.61598402
2023-06-14,188108.80913176
2023-06-15,186259.25325904
2023-06-16,193618.92411008
2023-06-19,212690.31578128
2023-06-20,218352.64377553
2023-06-21,386714.69920266
2023-06-22,254949.73018863
2023-06-23,185170.42690165
2023-06-26,166591.4629531
2023-06-27,171023.48153942
2023-06-28,161797.82741564
2023-06-29,157944.48206803
2023-06-30,174538.04951373
2023-07-03,164001.66103005
2023-07-04,159043.07110207
2023-07-05,161520.57230418
2023-07-06,154179.5364885
2023-07-07,166874.20464103
2023-07-10,163713.28642438
2023-07-11,157124.8133618
2023-07-12,158076.25735596
2023-07-13,158191.59024273
2023-07-14,156444.87694928
2023-07-17,155013.68670273
2023-07-18,162904.17824528
2023-07-19,154114.25929647
2023-07-20,156811.00838827
2023-07-21,157339.35529203
2023-07-24,170407.01876757
2023-07-25,178273.32767625
2023-07-26,189473.55336947
2023-07-27,185244.38903138
2023-07-28,185110.25887193
2023-07-31,253115.0003358
2023-08-01,195364.0351881
2023-08-02,328335.2097041
2023-08-03,244422.78843126
2023-08-04,168036.18194223
2023-08-07,161212.25690559
2023-08-08,160221.68198453
2023-08-09,154851.68721065
2023-08-10,164980.23568195
2023-08-11,177201.4142834
2023-08-14,153907.44868221
2023-08-15,162853.20458207
2023-08-16,147808.96101251
2023-08-17,148421.82787409
2023-08-18,149481.82923801
2023-08-21,150518.61783159
2023-08-22,149527.83384478
2023-08-23,184540.38061959
2023-08-24,152182.3831598
2023-08-25,148629.32170681
2023-08-28,156434.58742071
2023-08-29,161921.62177085
2023-08-30,153810.20957825
2023-08-31,166208.21402696
2023-09-01,163629.52704259
2023-09-04,164436.95177198
2023-09-05,177389.84151714
2023-09-06,167205.31873986
2023-09-07,166657.38925922
2023-09-08,159391.49309627
2023-09-11,174581.57520087
2023-09-12,175604.92293102
2023-09-13,168956.55268312
2023-09-14,189619.87157675
2023-09-15,223291.48088368
2023-09-18,273347.51599619
2023-09-19,212843.04386793
2023-09-20,317465.28735869
2023-09-21,213528.61012034
2023-09-22,162567.5205347
2023-09-25,161200.7399582
2023-09-26,165669.54937769
2023-09-27,198059.00675595
2023-09-28,163892.04966736
2023-09-29,173816.98596276
2023-10-02,159635.69769551
2023-10-03,193942.32054062
2023-10-04,157931.61558864
2023-10-05,155990.90279147
2023-10-06,153195.54555308
2023-10-09,156221.27472553
2023-10-10,159788.26300943
2023-10-11,167269.10720263
2023-10-12,156057.70853174
2023-10-13,161002.26519558
2023-10-16,155811.04055207
2023-10-17,157734.9158872
2023-10-18,154539.34280593
2023-10-19,155981.23592225
2023-10-20,162512.23472356
2023-10-23,175895.23123081
2023-10-24,169523.36641596
2023-10-25,201504.71528833
2023-10-26,183154.50365668
2023-10-27,200386.58413043
2023-10-30,217050.59774279
2023-10-31,193210.95722507
2023-11-01,301384.55085476
2023-11-02,245642.77388031
2023-11-03,167124.97198132
2023-11-06,173435.52442253
2023-11-07,209300.31912506
2023-11-08,163987.07094892
2023-11-09,161895.95035836
2023-11-10,154902.3820285
2023-11-13,152828.66206395
2023-11-14,155052.97240114
2023-11-15,159402.34222488
2023-11-16,155916.90331431
2023-11-17,162643.76086426
2023-11-20,165613.86613632
2023-11-21,161165.63867381
2023-11-22,158436.00644473
2023-11-23,159500.3351324
2023-11-24,156976.55672397
2023-11-27,163172.7175
2023-11-28,172139.22000752
2023-11-29,158372.3637946
2023-11-30,168385.50563316
2023-12-01,162960.09250451
2023-12-04,156493.11683958
2023-12-05,154270.81901844
2023-12-06,170434.64449785
2023-12-07,161801.80280574
2023-12-08,165583.59488657
2023-12-11,162970.79881707
2023-12-12,163607.4853528
2023-12-13,167397.077502
2023-12-14,176324.01304928
2023-12-15,191495.46748788
2023-12-18,224243.57019999
2023-12-19,219340.43697345
2023-12-20,343864.82881087
2023-12-21,266830.7360641
2023-12-22,203992.52018778
2023-12-25,203992.52018778
2023-12-26,203992.3951484
2023-12-27,190259.70793953
2023-12-28,186229.47205356
2023-12-29,174019.05409641
2024-01-01,174019.05409641
2024-01-02,154841.71774847
2024-01-03,140310.00756315
2024-01-04,144876.84062969
2024-01-05,139694.12436887
2024-01-08,142567.44670229
2024-01-09,143614.0743018
2024-01-10,150416.90597079
2024-01-11,136500.49381449
2024-01-12,136262.19801872
2024-01-15,139379.87625861
2024-01-16,143096.19460981
2024-01-17,139967.30415134
2024-01-18,142363.05857667
2024-01-19,162275.31825517
2024-01-22,145243.46914848
2024-01-23,148384.35906941
2024-01-24,164487.14127031
2024-01-25,167237.65032942
2024-01-26,174220.56543648
2024-01-29,219595.07030453
2024-01-30,195736.93868
2024-01-31,275641.25883739
2024-02-01,242816.02972022
2024-02-02,167824.0574628
2024-02-05,158920.33359523
2024-02-06,155243.37035868
2024-02-07,152323.31924687
2024-02-08,153790.64159151
2024-02-09,153842.01859857
2024-02-12,156676.66380839
2024-02-13,155707.12782242
2024-02-14,151332.32186069
2024-02-15,149555.78076791
2024-02-16,153948.09041728
2024-02-19,153531.0378519
2024-02-20,153004.2649882
2024-02-21,152869.00386553
2024-02-22,151477.551367
2024-02-23,154539.01391077
2024-02-26,155979.0988367
2024-02-27,159541.04464308
2024-02-28,157358.85292924
2024-02-29,166993.66808699
2024-03-01,163103.63578469
2024-03-04,161771.31182718
2024-03-05,163399.24615498
2024-03-06,178481.05897603
2024-03-07,178106.4312956
2024-03-08,197994.21951577
2024-03-11,229945.42068778
2024-03-12,192567.2671171
2024-03-13,271844.29881865
2024-03-14,195849.776563
2024-03-15,156260.45945323
2024-03-18,158210.52815255
2024-03-19,150754.93264506
2024-03-20,148976.87051312
2024-03-21,151157.26203701
2024-03-22,150666.52298286
2024-03-25,151840.41624463
2024-03-26,152438.46725957
2024-03-27,156006.23514684
2024-03-28,169692.28248036
2024-03-29,169692.28248036
2024-04-01,169692.28248036
2024-04-02,159107.69732957
2024-04-03,154843.03940749
2024-04-04,155910.9291769
2024-04-05,161699.00820592
2024-04-08,156767.16156372
2024-04-09,155996.69746575
2024-04-10,156193.49679059
2024-04-11,163311.3834806
2024-04-12,185531.14016259
2024-04-15,239828.15203489
2024-04-16,202685.5238843
2024-04-17,281759.67683278
2024-04-18,219928.79972867
2024-04-19,169998.39128671
2024-04-22,155154.01837677
2024-04-23,154132.48359811
2024-04-24,157523.96021232
2024-04-25,161024.17987431
2024-04-26,153675.82540419
2024-04-29,164666.60004806
2024-04-30,163980.45566585
2024-05-01,163980.45566585
2024-05-02,163810.53271852
2024-05-03,153162.12171404
2024-05-06,153991.17802517
2024-05-07,148159.51818761
2024-05-08,153368.14756981
2024-05-09,184995.1439732
2024-05-10,152643.18705416
2024-05-13,148900.74430549
2024-05-14,157693.42700256
2024-05-15,147840.48930771
2024-05-16,149786.98281474
2024-05-17,152034.16834464
2024-05-20,180305.00011834
2024-05-21,150721.96396446
2024-05-22,152450.27004138
2024-05-23,149697.52212457
2024-05-24,151932.39768765
2024-05-27,154882.20927069
2024-05-28,156858.64517167
2024-05-29,154886.60087794
2024-05-30,173069.22570742
2024-05-31,168683.99290846
2024-06-03,165535.05930562
2024-06-04,185853.83794388
2024-06-05,183220.77457878
2024-06-06,184500.33677588
2024-06-07,196874.31978424
2024-06-10,234528.58523624
2024-06-11,179977.41177044
2024-06-12,265878.29542524
2024-06-13,199467.79124698
2024-06-14,173730.94702715
2024-06-17,153360.16275528
2024-06-18,154101.31223946
2024-06-19,153937.29748011
2024-06-20,153598.38627849
2024-06-21,152276.35069488
2024-06-24,156955.91257293
2024-06-25,152319.94580351
2024-06-26,152038.27722867
2024-06-27,154655.83730439
2024-06-28,170172.12407363
2024-07-01,164678.63928869
2024-07-02,153054.99454035
2024-07-03,154183.28585849
2024-07-04,155164.36964737
2024-07-05,160841.45142441
2024-07-08,154367.96548782
2024-07-09,153461.20652325
2024-07-10,152690.8495739
2024-07-11,165283.16671154
2024-07-12,153988.49262293
2024-07-15,156363.31436856
2024-07-16,159915.39111428
2024-07-17,163541.81233074
2024-07-18,185271.02646341
2024-07-19,192274.21381937
2024-07-22,238381.48174967
2024-07-23,198460.65001411
2024-07-24,246067.41843419
2024-07-25,247967.737467
2024-07-26,186434.31292447
2024-07-29,164833.83758355
2024-07-30,161483.99019868
2024-07-31,177895.77496846
2024-08-01,161566.78471473
2024-08-02,159684.63873539
2024-08-05,159499.79487675
2024-08-06,154189.97400376
2024-08-07,156277.75984971
2024-08-08,155607.51652581
2024-08-09,156962.81106663
2024-08-12,184401.88512979
2024-08-13,154777.62388268
2024-08-14,153538.01866984
2024-08-15,172925.4344343
2024-08-16,154965.52507644
2024-08-19,151367.14412143
2024-08-20,155650.67216192
2024-08-21,154075.19309929
2024-08-22,154018.55402671
2024-08-23,156034.61936753
2024-08-26,156949.08979329
2024-08-27,155488.89542573
2024-08-28,155764.65816932
2024-08-29,159840.1398758
2024-08-30,167278.04565811
2024-09-02,161507.14149861
2024-09-03,157573.99676733
2024-09-04,158753.81225857
2024-09-05,155981.70514068
2024-09-06,155614.72781692
2024-09-09,160938.35960443
2024-09-10,157201.12965832
2024-09-11,179606.86206068
2024-09-12,200479.87747327
2024-09-13,204625.77285792
2024-09-16,238060.41020253
2024-09-17,192939.55650543
2024-09-18,252889.69522846
2024-09-19,199520.7788098
2024-09-20,168434.75186275
2024-09-23,160223.41412742
2024-09-24,155578.86655116
2024-09-25,155015.69364884
2024-09-26,153980.15122529
2024-09-27,156644.95503243
2024-09-30,186314.10462161
2024-10-01,160845.96395067
2024-10-02,156407.0919887
2024-10-03,184011.26134284
2024-10-04,154801.48501969
2024-10-07,157531.51591217
2024-10-08,153394.8668576
2024-10-09,151885.74159566
2024-10-10,151760.29880297
2024-10-11,154812.9829178
2024-10-14,156733.37043939
2024-10-15,157958.72933449
2024-10-16,165826.26654685
2024-10-17,179290.77690756
2024-10-18,192683.15836686
2024-10-21,211019.32276188
2024-10-22,184261.55135181
2024-10-23,258320.77961965
2024-10-24,230893.50195982
2024-10-25,175856.08710022
2024-10-28,176272.60983802
2024-10-29,191538.58344739
2024-10-30,167597.34581933
2024-10-31,169304.14788523
2024-11-01,178360.38537285
2024-11-04,159026.12297425
2024-11-05,157346.70422605
2024-11-06,151742.74936262
2024-11-07,154518.90582019
2024-11-08,161528.22108701
2024-11-11,155106.10231908
2024-11-12,153023.5252656
2024-11-13,150310.53330802
2024-11-14,151020.8253985
2024-11-15,150880.7922133
2024-11-18,152973.66138272
2024-11-19,151845.19402643
2024-11-20,152992.09087039
2024-11-21,158398.22992136
2024-11-22,151487.46380226
2024-11-25,152402.1508977
2024-11-26,155226.1888839
2024-11-27,155368.91492116
2024-11-28,166502.99826409
2024-11-29,156875.41444228
2024-12-02,152267.90280598
2024-12-03,152413.07814821
2024-12-04,161016.72006057
2024-12-05,163199.97284452
2024-12-06,166176.69534271
2024-12-09,170944.76329159
2024-12-10,171908.39948654
2024-12-11,172939.20622144
2024-12-12,175080.91389494
2024-12-13,203354.93272364
2024-12-16,208241.52681584
2024-12-17,182330.31602279
2024-12-18,277899.90621444
2024-12-19,252953.51423709
2024-12-20,197747.75574774
2024-12-23,183214.363134
2024-12-24,207878.89240463
2024-12-25,207878.89240463
2024-12-26,207878.71311234
2024-12-27,172797.52906095
2024-12-30,167637.89059083
2024-12-31,192272.93316585
2025-01-01,192272.93316585
2025-01-02,149058.0233256
2025-01-03,149944.32434348
2025-01-06,162119.42072231
2025-01-07,143565.89455921
2025-01-08,141998.62749254
2025-01-09,144742.52957977
2025-01-10,145557.43893507
2025-01-13,145940.82779418
2025-01-14,142997.30124824
2025-01-15,144066.27706378
2025-01-16,143264.97943172
2025-01-17,171852.46078835
2025-01-20,146867.52271713
2025-01-21,144519.21449496
2025-01-22,147774.4445567
2025-01-23,146434.28590164
2025-01-24,146087.87606616
2025-01-27,150179.51229344
2025-01-28,165640.49693533
2025-01-29,164177.57779983
2025-01-30,169196.79445093
2025-01-31,197344.09084166
2025-02-03,209147.46654742
2025-02-04,174650.29217362
2025-02-05,241097.81230531
2025-02-06,193957.32930618
2025-02-07,168902.74693139
2025-02-10,158177.6528993
2025-02-11,157913.69075109
2025-02-12,159562.59875017
2025-02-13,159360.22864951
2025-02-14,159366.30808183
2025-02-17,158931.33601201
2025-02-18,157441.90671141
2025-02-19,157202.45967411
2025-02-20,164364.5985289
2025-02-21,158611.31709448
2025-02-24,163641.78803842
2025-02-25,159656.86967704
2025-02-26,158150.36668183
2025-02-27,307279.97658382
2025-02-28,150408.31446223
2025-03-03,167354.33398779
2025-03-04,157747.25098746
2025-03-05,157312.7947599
2025-03-06,162364.90906172
2025-03-07,188311.7036705
2025-03-10,223251.77068666
2025-03-11,192019.03007998
2025-03-12,250473.09894091
2025-03-13,187189.67302268
2025-03-14,187408.44012981
2025-03-17,161535.34007361
2025-03-18,158180.13403822
2025-03-19,155684.68687691
2025-03-20,154594.56565652
2025-03-21,157894.68401866
2025-03-24,157743.61838571
2025-03-25,159642.5169255
2025-03-26,155054.50463997
2025-03-27,156284.96090089
2025-03-28,158000.58575229
2025-03-31,168791.9486158
2025-04-01,164435.5652535
2025-04-02,157234.46444248
2025-04-03,156928.55155846
2025-04-04,162469.24996135
2025-04-07,164583.34028492
2025-04-08,158156.36478462
2025-04-09,158577.27326718
2025-04-10,163478.02424916
2025-04-11,157382.86406477
2025-04-14,162398.94914282
2025-04-15,190095.48582641
2025-04-16,188969.25207105
2025-04-17,199711.2332483
2025-04-18,199711.08911078
2025-04-21,199711.08911078
2025-04-22,211195.41309055
2025-04-23,254486.36229692
2025-04-24,215400.47857146
2025-04-25,181537.98098871
2025-04-28,175261.04551471
2025-04-29,168081.98082574
2025-04-30,168060.12098373
2025-05-01,168058.58517008
2025-05-02,166378.76857093
2025-05-05,164909.72277462
2025-05-06,156275.49772406
2025-05-07,157384.43293055
2025-05-08,158283.8448987
2025-05-09,159049.27653261
2025-05-12,154421.6821544
2025-05-13,155899.84630804
2025-05-14,153665.68045875
2025-05-15,158301.33185442
2025-05-16,158177.56286284
2025-05-19,159569.34056642
2025-05-20,157482.97061769
2025-05-21,160078.56975553
2025-05-22,156012.84515364
2025-05-23,161521.80358121
2025-05-26,155834.4319022
2025-05-27,158040.92418515
2025-05-28,159131.46132189
2025-05-29,176178.39425306
2025-05-30,165634.37984533
2025-06-02,195653.89345904
2025-06-03,187336.94268076
2025-06-04,186212.64647769
2025-06-05,185276.46020387
2025-06-06,202614.68992662
2025-06-09,243745.45352063
2025-06-10,189155.61586888
2025-06-11,230734.07352638
2025-06-12,202269.21135422
2025-06-13,184563.3910669
2025-06-16,164087.54164886
2025-06-17,158646.75372543
2025-06-18,161017.03166549
2025-06-19,171235.96087201
2025-06-20,161891.03465731
2025-06-23,162798.02779059
2025-06-24,162941.70595149
2025-06-25,159951.88065006
2025-06-26,159352.56952858
2025-06-27,163844.42742044
2025-06-30,167960.66216801
2025-07-01,165901.75315376
2025-07-02,159711.6809913
2025-07-03,157531.12484306
2025-07-04,165971.05901967
2025-07-07,162780.95833811
2025-07-08,161696.44439029
2025-07-09,162611.08538219
2025-07-10,160169.75559701
2025-07-11,162452.81402172
2025-07-14,168051.37658396
2025-07-15,159228.78315674
2025-07-16,167773.66097678
2025-07-17,159518.89690882
2025-07-18,158290.13643656
2025-07-21,175859.74962526
2025-07-22,185407.06576055
2025-07-23,184167.66530985
2025-07-24,196948.23477742
2025-07-25,194772.88322055
2025-07-28,230847.08950097
2025-07-29,196505.57003459
2025-07-30,243712.85818086
2025-07-31,210540.60613453
2025-08-01,190125.31973526
2025-08-04,176156.03569625
2025-08-05,163387.57633437
2025-08-06,159610.18107777
2025-08-07,163367.24658879
2025-08-08,159563.7199273
2025-08-11,159923.49966828
2025-08-12,162394.99124937
2025-08-13,159398.73376221
2025-08-14,160575.83623929
2025-08-15,167923.33803768
2025-08-18,159546.88594422
2025-08-19,156625.06490308
2025-08-20,158365.44958692
2025-08-21,158203.65278836
2025-08-22,158332.35442983
2025-08-25,159212.52451633
2025-08-26,160735.31355715
2025-08-27,161626.88852258
2025-08-28,162578.08033576
2025-08-29,171203.00811651
2025-09-01,165763.13929206
2025-09-02,163974.18703719
2025-09-03,159564.30368709
2025-09-04,158922.98044357
2025-09-05,160877.75619183
2025-09-08,176567.24793038
2025-09-09,182994.20541061
2025-09-10,186272.4817257
2025-09-11,194334.60639401
2025-09-12,211128.01852808
2025-09-15,225850.40618029
2025-09-16,175969.2634319
2025-09-17,235872.40496951
2025-09-18,196454.59207399
2025-09-19,184237.62704229
2025-09-22,174455.45033869
2025-09-23,169530.49886091
2025-09-24,159727.21266258
2025-09-25,163228.40786841
2025-09-26,158920.25021047
2025-09-29,161850.06668639
2025-09-30,170211.57445535
2025-10-01,166706.40548066
2025-10-02,165532.11748652
2025-10-03,175888.14520219
2025-10-06,161724.97625893
2025-10-07,162037.05465105
2025-10-08,160615.67664095
2025-10-09,161601.15188313
2025-10-10,161975.77774688
2025-10-13,162389.64035309
2025-10-14,163511.97685099
2025-10-15,162049.07329182
2025-10-16,161589.98032744
2025-10-17,160572.35159077
2025-10-20,162126.92105441
2025-10-21,162012.58233765
2025-10-22,163065.94435076
2025-10-23,168757.52261906
2025-10-24,166578.64970121
2025-10-27,179689.52196452
2025-10-28,178370.46265553
2025-10-29,204809.65199594
2025-10-30,197932.12642885
2025-10-31,216845.96453845
2025-11-03,215838.74267384
2025-11-04,184009.78217794
2025-11-05,232956.73775609
2025-11-06,195895.0433911
2025-11-07,176337.39210813
2025-11-10,168003.9028565
2025-11-11,172042.75989493
2025-11-12,170586.45367824
2025-11-13,166388.22819279
2025-11-14,166486.36532428
2025-11-17,169274.76450563
2025-11-18,165375.45064593
2025-11-19,169857.59950781
2025-11-20,163241.015334
2025-11-21,166364.92017253
2025-11-24,163817.26319162
2025-11-25,168325.26108794
2025-11-26,172374.0212874
2025-11-27,164449.5171303
2025-11-28,171678.66275043
2025-12-01,166739.51490223
2025-12-02,180300.41003628
2025-12-03,168444.34654418
2025-12-04,165599.59108426
2025-12-05,167409.65702616
2025-12-08,169201.43261747
2025-12-09,166167.52533234
2025-12-10,164665.32653336
2025-12-11,166546.30255042
2025-12-12,164595.52415638
2025-12-15,176763.98030711
2025-12-16,175259.27338161
2025-12-17,175772.65448742
2025-12-18,185586.47564587
2025-12-19,199171.1463795
2025-12-22,167114.67295127
2025-12-23,275743.64472197
2025-12-24,253667.09733194
2025-12-25,253667.09733194
2025-12-26,253667.09733194
2025-12-29,207064.42645589
2025-12-30,214577.21496482
2025-12-31,200757.32379113
2026-01-01,213480.4084317
2026-01-02,154359.04632084
2026-01-05,157891.51794535
2026-01-06,163732.92465207
2026-01-07,156726.1181156
2026-01-08,157054.82165707
2026-01-09,151700.62148841
2026-01-12,154196.67893226
2026-01-13,149791.38745873
2026-01-14,149929.50279953
2026-01-15,151235.5724833
2026-01-16,152565.21438331
2026-01-19,150496.0240319
2026-01-20,150589.9794731
2026-01-21,152667.0071981
2026-01-22,149304.87547125
2026-01-23,153808.91222078
2026-01-26,153474.45862031
2026-01-27,155441.08524848
2026-01-28,152694.28298657
2026-01-29,155843.38585884
2026-01-30,157660.61647769
2026-02-02,163061.82916409
2026-02-03,160007.13993984
2026-02-04,164101.55999587
2026-02-05,163310.42906084
2026-02-06,181712.00372595
2026-02-09,216935.37803445
2026-02-10,201660.83653844
