# TGB.M.IT.N.A094T.U2.EUR.E UNIT=EUR UNIT_MULT=6 n=139
TIME_PERIOD,OBS_VALUE
2015-01,-164474.34
2015-02,-164565.47
2015-03,-191509.92
2015-04,-177231.62
2015-05,-163993.97
2015-06,-188629.58
2015-07,-195221.06
2015-08,-214593.32
2015-09,-235654.96
2015-10,-223031.03
2015-11,-229595.49
2015-12,-248859.25
2016-01,-251263.64
2016-02,-249533.12
2016-03,-263320.42
2016-04,-264721.48
2016-05,-276213.97
2016-06,-288873.2
2016-07,-292090.03
2016-08,-326945.27
2016-09,-353940.08
2016-10,-355459.18
2016-11,-358612.15
2016-12,-356559.15
2017-01,-364733.34
2017-02,-386086.79
2017-03,-419838.49
2017-04,-411595.06
2017-05,-421582.84
2017-06,-413862.54
2017-07,-397735.62
2017-08,-414164.65
2017-09,-432457.19
2017-10,-412443.41
2017-11,-435882.89
2017-12,-439022.6
2018-01,-433204.98
2018-02,-444420.87
2018-03,-442456.47
2018-04,-426096.77
2018-05,-464653.34
2018-06,-480941.16
2018-07,-471087.13
2018-08,-492526.47
2018-09,-489164.25
2018-10,-489532.02
2018-11,-491722.78
2018-12,-481997.9
2019-01,-481968.73
2019-02,-482836.26
2019-03,-474804.48
2019-04,-481471.65
2019-05,-486496.06
2019-06,-447581.84
2019-07,-435888.45
2019-08,-443682.6
2019-09,-468018.2
2019-10,-419760.23
2019-11,-406274.94
2019-12,-439448.95
2020-01,-383247.62
2020-02,-384717.24
2020-03,-491641.52
2020-04,-512899.12
2020-05,-517347.26
2020-06,-536721.88
2020-07,-522158.69
2020-08,-522862.21
2020-09,-546330.42
2020-10,-519585.27
2020-11,-494940.47
2020-12,-515966.99
2021-01,-481717.29
2021-02,-466940.79
2021-03,-515584.33
2021-04,-480652.81
2021-05,-493463.67
2021-06,-521505.92
2021-07,-492164.81
2021-08,-472465.25
2021-09,-513515.22
2021-10,-519099.6
2021-11,-544914.36
2021-12,-589982.68
2022-01,-564803.35
2022-02,-568054.43
2022-03,-596558.2
2022-04,-573014.31
2022-05,-596912.51
2022-06,-627682.41
2022-07,-640085.25
2022-08,-658755.5
2022-09,-714932.27
2022-10,-669454
2022-11,-659744.76
2022-12,-684310.38
2023-01,-651079.92
2023-02,-652851.92
2023-03,-685235.21
2023-04,-638280.81
2023-05,-622735.76
2023-06,-598392.81
2023-07,-556715.21
2023-08,-560162.98
2023-09,-555217.06
2023-10,-526277.45
2023-11,-508244.18
2023-12,-520875.33
2024-01,-504433.45
2024-02,-466538.38
2024-03,-500923.69
2024-04,-437787.22
2024-05,-439095.45
2024-06,-485288.34
2024-07,-461799.35
2024-08,-473232.16
2024-09,-446410.28
2024-10,-428491.07
2024-11,-428622.81
2024-12,-415923.79
2025-01,-402182.19
2025-02,-403735.96
2025-03,-408512.62
2025-04,-371121.18
2025-05,-382372.71
2025-06,-394181.15
2025-07,-366750.67
2025-08,-385702.69
2025-09,-382706.88
2025-10,-347692.8
2025-11,-378831.96
2025-12,-358362.07
2026-01,-349367.24
2026-02,-368099.39
2026-03,-356661.96
2026-04,-348792.05
2026-05,-358561.54
2026-06,-335639.17
2026-07,-331168.67
