date,25Y
2023-09-07,1.499
2023-09-08,1.512
2023-09-11,1.557
2023-09-12,1.569
2023-09-13,1.542
2023-09-14,1.537
2023-09-15,1.533
2023-09-19,1.554
2023-09-20,1.554
2023-09-21,1.553
2023-09-22,1.555
2023-09-25,1.551
2023-09-26,1.555
2023-09-27,1.559
2023-09-28,1.567
2023-09-29,1.575
2023-10-02,1.603
2023-10-03,1.607
2023-10-04,1.655
2023-10-05,1.662
2023-10-06,1.669
2023-10-10,1.656
2023-10-11,1.64
2023-10-12,1.608
2023-10-13,1.627
2023-10-16,1.64
2023-10-17,1.679
2023-10-18,1.706
2023-10-19,1.737
2023-10-20,1.748
2023-10-23,1.794
2023-10-24,1.775
2023-10-25,1.758
2023-10-26,1.777
2023-10-27,1.769
2023-10-30,1.785
2023-10-31,1.811
2023-11-01,1.822
2023-11-02,1.792
2023-11-06,1.747
2023-11-07,1.74
2023-11-08,1.701
2023-11-09,1.664
2023-11-10,1.68
2023-11-13,1.7
2023-11-14,1.688
2023-11-15,1.642
2023-11-16,1.65
2023-11-17,1.619
2023-11-20,1.608
2023-11-21,1.553
2023-11-22,1.604
2023-11-24,1.632
2023-11-27,1.647
2023-11-28,1.647
2023-11-29,1.584
2023-11-30,1.601
2023-12-01,1.602
2023-12-04,1.606
2023-12-05,1.598
2023-12-06,1.543
2023-12-07,1.631
2023-12-08,1.681
2023-12-11,1.687
2023-12-12,1.659
2023-12-13,1.598
2023-12-14,1.572
2023-12-15,1.583
2023-12-18,1.565
2023-12-19,1.522
2023-12-20,1.445
2023-12-21,1.475
2023-12-22,1.534
2023-12-25,1.531
2023-12-26,1.546
2023-12-27,1.511
2023-12-28,1.541
2023-12-29,1.574
2024-01-04,1.574
2024-01-05,1.551
2024-01-09,1.536
2024-01-10,1.529
2024-01-11,1.52
2024-01-12,1.513
2024-01-15,1.483
2024-01-16,1.501
2024-01-17,1.516
2024-01-18,1.592
2024-01-19,1.632
2024-01-22,1.625
2024-01-23,1.599
2024-01-24,1.671
2024-01-25,1.701
2024-01-26,1.682
2024-01-29,1.698
2024-01-30,1.681
2024-01-31,1.696
2024-02-01,1.666
2024-02-02,1.624
2024-02-05,1.663
2024-02-06,1.655
2024-02-07,1.637
2024-02-08,1.633
2024-02-09,1.656
2024-02-13,1.66
2024-02-14,1.672
2024-02-15,1.668
2024-02-16,1.649
2024-02-19,1.646
2024-02-20,1.625
2024-02-21,1.609
2024-02-22,1.596
2024-02-26,1.565
2024-02-27,1.573
2024-02-28,1.596
2024-02-29,1.611
2024-03-01,1.599
2024-03-04,1.615
2024-03-05,1.611
2024-03-06,1.607
2024-03-07,1.615
2024-03-08,1.633
2024-03-11,1.66
2024-03-12,1.664
2024-03-13,1.653
2024-03-14,1.683
2024-03-15,1.7
2024-03-18,1.668
2024-03-19,1.657
2024-03-21,1.657
2024-03-22,1.661
2024-03-25,1.664
2024-03-26,1.662
2024-03-27,1.632
2024-03-28,1.617
2024-03-29,1.654
2024-04-01,1.67
2024-04-02,1.688
2024-04-03,1.684
2024-04-04,1.692
2024-04-05,1.685
2024-04-08,1.703
2024-04-09,1.707
2024-04-10,1.722
2024-04-11,1.78
2024-04-12,1.782
2024-04-15,1.783
2024-04-16,1.794
2024-04-17,1.816
2024-04-18,1.787
2024-04-19,1.759
2024-04-22,1.798
2024-04-23,1.819
2024-04-24,1.816
2024-04-25,1.816
2024-04-26,1.833
2024-04-30,1.81
2024-05-01,1.828
2024-05-02,1.838
2024-05-07,1.827
2024-05-08,1.822
2024-05-09,1.838
2024-05-10,1.853
2024-05-13,1.878
2024-05-14,1.902
2024-05-15,1.901
2024-05-16,1.882
2024-05-17,1.904
2024-05-20,1.925
2024-05-21,1.932
2024-05-22,1.97
2024-05-23,1.991
2024-05-24,1.997
2024-05-27,2.002
2024-05-28,2.005
2024-05-29,2.033
2024-05-30,2.024
2024-05-31,2.043
2024-06-03,2.042
2024-06-04,2.025
2024-06-05,1.992
2024-06-06,1.927
2024-06-07,1.937
2024-06-10,2.005
2024-06-11,1.992
2024-06-12,1.972
2024-06-13,1.948
2024-06-14,1.925
2024-06-17,1.949
2024-06-18,1.97
2024-06-19,1.946
2024-06-20,1.949
2024-06-21,1.967
2024-06-24,1.99
2024-06-25,2.001
2024-06-26,2.031
2024-06-27,2.064
2024-06-28,2.04
2024-07-01,2.058
2024-07-02,2.075
2024-07-03,2.088
2024-07-04,2.092
2024-07-05,2.098
2024-07-08,2.099
2024-07-09,2.103
2024-07-10,2.115
2024-07-11,2.112
2024-07-12,2.073
2024-07-16,2.061
2024-07-17,2.055
2024-07-18,2.041
2024-07-19,2.028
2024-07-22,2.048
2024-07-23,2.057
2024-07-24,2.071
2024-07-25,2.052
2024-07-26,2.032
2024-07-29,2.009
2024-07-30,2.003
2024-07-31,2.043
2024-08-01,2.016
2024-08-02,1.969
2024-08-05,1.833
2024-08-06,1.967
2024-08-07,2.024
2024-08-08,1.96
2024-08-09,1.954
2024-08-13,1.951
2024-08-14,1.91
2024-08-15,1.913
2024-08-16,1.938
2024-08-19,1.971
2024-08-20,1.982
2024-08-21,1.962
2024-08-22,1.945
2024-08-23,1.952
2024-08-26,1.952
2024-08-27,1.939
2024-08-28,1.936
2024-08-29,1.956
2024-08-30,1.96
2024-09-02,1.974
2024-09-03,1.971
2024-09-04,1.951
2024-09-05,1.941
2024-09-06,1.92
2024-09-09,1.947
2024-09-10,1.955
2024-09-11,1.935
2024-09-12,1.935
2024-09-13,1.904
2024-09-17,1.884
2024-09-18,1.888
2024-09-19,1.936
2024-09-20,1.955
2024-09-24,1.937
2024-09-25,1.92
2024-09-26,1.947
2024-09-27,1.96
2024-09-30,1.947
2024-10-01,1.944
2024-10-02,1.931
2024-10-03,1.942
2024-10-04,1.942
2024-10-07,1.972
2024-10-08,1.976
2024-10-09,1.996
2024-10-10,2.026
2024-10-11,2.013
2024-10-15,2.02
2024-10-16,2.012
2024-10-17,2.002
2024-10-18,2.01
2024-10-21,2.017
2024-10-22,2.047
2024-10-23,2.053
2024-10-24,2.048
2024-10-25,2.028
2024-10-28,2.054
2024-10-29,2.051
2024-10-30,2.054
2024-10-31,2.03
2024-11-01,2.03
2024-11-05,2.03
2024-11-06,2.05
2024-11-07,2.074
2024-11-08,2.071
2024-11-11,2.074
2024-11-12,2.085
2024-11-13,2.101
2024-11-14,2.114
2024-11-15,2.101
2024-11-18,2.112
2024-11-19,2.105
2024-11-20,2.105
2024-11-21,2.112
2024-11-22,2.109
2024-11-25,2.109
2024-11-26,2.103
2024-11-27,2.113
2024-11-28,2.098
2024-11-29,2.079
2024-12-02,2.089
2024-12-03,2.09
2024-12-04,2.08
2024-12-05,2.09
2024-12-06,2.075
2024-12-09,2.065
2024-12-10,2.069
2024-12-11,2.066
2024-12-12,2.049
2024-12-13,2.048
2024-12-16,2.073
2024-12-17,2.089
2024-12-18,2.077
2024-12-19,2.07
2024-12-20,2.054
2024-12-23,2.074
2024-12-24,2.061
2024-12-25,2.057
2024-12-26,2.064
2024-12-27,2.091
2024-12-30,2.081
2025-01-06,2.093
2025-01-07,2.094
2025-01-08,2.126
2025-01-09,2.122
2025-01-10,2.136
2025-01-14,2.166
2025-01-15,2.174
2025-01-16,2.135
2025-01-17,2.106
2025-01-20,2.096
2025-01-21,2.094
2025-01-22,2.094
2025-01-23,2.107
2025-01-24,2.119
2025-01-27,2.116
2025-01-28,2.1
2025-01-29,2.091
2025-01-30,2.117
2025-01-31,2.137
2025-02-03,2.154
2025-02-04,2.179
2025-02-05,2.183
2025-02-06,2.136
2025-02-07,2.151
2025-02-10,2.151
2025-02-12,2.155
2025-02-13,2.178
2025-02-14,2.178
2025-02-17,2.179
2025-02-18,2.224
2025-02-19,2.218
2025-02-20,2.205
2025-02-21,2.219
2025-02-25,2.204
2025-02-26,2.2
2025-02-27,2.207
2025-02-28,2.198
2025-03-03,2.21
2025-03-04,2.223
2025-03-05,2.264
2025-03-06,2.332
2025-03-07,2.381
2025-03-10,2.447
2025-03-11,2.422
2025-03-12,2.407
2025-03-13,2.419
2025-03-14,2.417
2025-03-17,2.438
2025-03-18,2.42
2025-03-19,2.414
2025-03-21,2.411
2025-03-24,2.417
2025-03-25,2.426
2025-03-26,2.433
2025-03-27,2.424
2025-03-28,2.384
2025-03-31,2.368
2025-04-01,2.382
2025-04-02,2.342
2025-04-03,2.285
2025-04-04,2.191
2025-04-07,2.167
2025-04-08,2.361
2025-04-09,2.551
2025-04-10,2.515
2025-04-11,2.543
2025-04-14,2.616
2025-04-15,2.582
2025-04-16,2.517
2025-04-17,2.484
2025-04-18,2.513
2025-04-21,2.537
2025-04-22,2.513
2025-04-23,2.456
2025-04-24,2.443
2025-04-25,2.473
2025-04-28,2.466
2025-04-30,2.473
2025-05-01,2.475
2025-05-02,2.52
2025-05-07,2.601
2025-05-08,2.605
2025-05-09,2.635
2025-05-12,2.67
2025-05-13,2.628
2025-05-14,2.628
2025-05-15,2.664
2025-05-16,2.661
2025-05-19,2.678
2025-05-20,2.796
2025-05-21,2.799
2025-05-22,2.823
2025-05-23,2.772
2025-05-26,2.758
2025-05-27,2.613
2025-05-28,2.656
2025-05-29,2.704
2025-05-30,2.671
2025-06-02,2.654
2025-06-03,2.656
2025-06-04,2.669
2025-06-05,2.621
2025-06-06,2.605
2025-06-09,2.628
2025-06-10,2.641
2025-06-11,2.635
2025-06-12,2.635
2025-06-13,2.608
2025-06-16,2.633
2025-06-17,2.652
2025-06-18,2.646
2025-06-19,2.634
2025-06-20,2.631
2025-06-23,2.632
2025-06-24,2.634
2025-06-25,2.62
2025-06-26,2.608
2025-06-27,2.614
2025-06-30,2.628
2025-07-01,2.613
2025-07-02,2.622
2025-07-03,2.668
2025-07-04,2.677
2025-07-07,2.745
2025-07-08,2.825
2025-07-09,2.823
2025-07-10,2.824
2025-07-11,2.806
2025-07-14,2.894
2025-07-15,2.912
2025-07-16,2.867
2025-07-17,2.869
2025-07-18,2.84
2025-07-22,2.847
2025-07-23,2.891
2025-07-24,2.865
2025-07-25,2.847
2025-07-28,2.812
2025-07-29,2.825
2025-07-30,2.843
2025-07-31,2.847
2025-08-01,2.859
2025-08-04,2.866
2025-08-05,2.827
2025-08-06,2.833
2025-08-07,2.843
2025-08-08,2.857
2025-08-12,2.875
2025-08-13,2.878
2025-08-14,2.89
2025-08-15,2.882
2025-08-18,2.89
2025-08-19,2.916
2025-08-20,2.953
2025-08-21,2.968
2025-08-22,3.0
2025-08-25,2.987
2025-08-26,2.976
2025-08-27,2.999
2025-08-28,2.968
2025-08-29,2.938
2025-09-01,2.959
2025-09-02,2.974
2025-09-03,3.029
2025-09-04,3.02
2025-09-05,2.993
2025-09-08,3.027
2025-09-09,3.005
2025-09-10,2.991
2025-09-11,2.994
2025-09-12,2.986
2025-09-16,3.016
2025-09-17,2.992
2025-09-18,2.982
2025-09-19,2.966
2025-09-22,2.981
2025-09-24,2.958
2025-09-25,2.936
2025-09-26,2.951
2025-09-29,2.917
2025-09-30,2.924
2025-10-01,2.935
2025-10-02,2.958
2025-10-03,2.949
2025-10-06,3.057
2025-10-07,3.051
2025-10-08,3.049
2025-10-09,3.059
2025-10-10,3.055
2025-10-14,3.073
2025-10-15,3.047
2025-10-16,3.011
2025-10-17,3.01
2025-10-20,3.006
2025-10-21,3.007
2025-10-22,3.002
2025-10-23,2.985
2025-10-24,2.974
2025-10-27,2.992
2025-10-28,2.975
2025-10-29,2.967
2025-10-30,2.961
2025-10-31,2.975
2025-11-04,3.007
2025-11-05,2.999
2025-11-06,3.005
2025-11-07,3.008
2025-11-10,3.03
2025-11-11,3.047
2025-11-12,3.067
2025-11-13,3.068
2025-11-14,3.083
2025-11-17,3.112
2025-11-18,3.154
2025-11-19,3.192
2025-11-20,3.219
2025-11-21,3.174
2025-11-25,3.182
2025-11-26,3.174
2025-11-27,3.172
2025-11-28,3.19
2025-12-01,3.235
2025-12-02,3.234
2025-12-03,3.269
2025-12-04,3.27
2025-12-05,3.245
2025-12-08,3.271
2025-12-09,3.271
2025-12-10,3.273
2025-12-11,3.256
2025-12-12,3.246
2025-12-15,3.267
2025-12-16,3.257
2025-12-17,3.265
2025-12-18,3.274
2025-12-19,3.301
2025-12-22,3.328
2025-12-23,3.322
2025-12-24,3.326
2025-12-25,3.311
2025-12-26,3.296
2025-12-29,3.322
2025-12-30,3.308
2026-01-05,3.347
2026-01-06,3.374
2026-01-07,3.387
2026-01-08,3.39
2026-01-09,3.363
2026-01-13,3.431
2026-01-14,3.457
2026-01-15,3.43
2026-01-16,3.434
2026-01-19,3.519
2026-01-20,3.691
2026-01-21,3.598
2026-01-22,3.567
2026-01-23,3.57
2026-01-26,3.556
2026-01-27,3.575
2026-01-28,3.554
2026-01-29,3.542
2026-01-30,3.543
2026-02-02,3.554
2026-02-03,3.544
2026-02-04,3.537
2026-02-05,3.483
2026-02-06,3.467
2026-02-09,3.487
2026-02-10,3.447
2026-02-12,3.398
2026-02-13,3.393
2026-02-16,3.43
2026-02-17,3.341
2026-02-18,3.326
2026-02-19,3.293
2026-02-20,3.267
2026-02-24,3.251
2026-02-25,3.321
2026-02-26,3.321
2026-02-27,3.286
2026-03-02,3.245
2026-03-03,3.308
2026-03-04,3.318
2026-03-05,3.331
2026-03-06,3.34
2026-03-09,3.39
2026-03-10,3.368
2026-03-11,3.369
2026-03-12,3.406
2026-03-13,3.444
2026-03-16,3.477
2026-03-17,3.474
2026-03-18,3.429
2026-03-19,3.451
2026-03-23,3.495
2026-03-24,3.478
2026-03-25,3.447
2026-03-26,3.452
2026-03-27,3.574
2026-03-30,3.637
2026-03-31,3.589
2026-04-01,3.515
2026-04-02,3.568
2026-04-03,3.567
2026-04-06,3.628
2026-04-07,3.631
2026-04-08,3.585
2026-04-09,3.593
2026-04-10,3.625
2026-04-13,3.673
2026-04-14,3.604
2026-04-15,3.576
2026-04-16,3.592
2026-04-17,3.597
2026-04-20,3.566
2026-04-21,3.556
2026-04-22,3.576
2026-04-23,3.603
2026-04-24,3.621
2026-04-27,3.64
2026-04-28,3.61
2026-04-30,3.686
2026-05-01,3.673
2026-05-07,3.675
2026-05-08,3.67
2026-05-11,3.719
2026-05-12,3.755
2026-05-13,3.777
2026-05-14,3.845
2026-05-15,3.917
2026-05-18,3.979
2026-05-19,4.028
2026-05-20,3.985
2026-05-21,3.933
2026-05-22,3.917
2026-05-25,3.85
2026-05-26,3.865
2026-05-27,3.861
2026-05-28,3.895
2026-05-29,3.859
2026-06-01,3.871
2026-06-02,3.801
2026-06-03,3.817
2026-06-04,3.835
2026-06-05,3.838
2026-06-08,3.878
2026-06-09,3.824
2026-06-10,3.806
2026-06-11,3.821
2026-06-12,3.77
2026-06-15,3.73
2026-06-16,3.763
2026-06-17,3.741
2026-06-18,3.765
2026-06-19,3.806
2026-06-22,3.814
2026-06-23,3.807
2026-06-24,3.808
2026-06-25,3.777
2026-06-26,3.758
2026-06-29,3.791
2026-06-30,3.883
2026-07-01,3.889
2026-07-02,3.956
2026-07-03,3.953
2026-07-06,4.004
2026-07-07,4.002
2026-07-08,4.056
2026-07-09,4.065
2026-07-10,3.976
2026-07-13,3.969
2026-07-14,3.85
2026-07-15,3.863
2026-07-16,3.918
2026-07-17,3.936
2026-07-21,3.936
2026-07-22,3.942
2026-07-23,3.965
2026-07-24,4.011
2026-07-27,3.99
2026-07-28,3.993
2026-07-29,3.957
2026-07-30,3.973
2026-07-31,3.987
2026-08-03,3.994
2026-08-04,4.0
2026-08-05,3.983
2026-08-06,3.945
2026-08-07,3.955
2026-08-10,3.985
2026-08-12,4.009
2026-08-13,4.024
2026-08-14,4.024
2026-08-17,4.067
2026-08-18,4.112
2026-08-19,4.072
2026-08-20,4.017
2026-08-21,4.049
2026-08-24,4.045
2026-08-25,4.055
2026-08-26,4.047
2026-08-27,4.052
2026-08-28,4.096
2026-08-31,4.102
2026-09-01,4.143
2026-09-02,4.141
2026-09-03,4.079
2026-09-04,3.987
2026-09-07,4.032
2026-09-08,3.974
