date,9Y
2024-01-23,0.552
2024-01-24,0.634
2024-01-25,0.659
2024-01-26,0.627
2024-01-29,0.634
2024-01-30,0.615
2024-01-31,0.639
2024-02-01,0.6
2024-02-02,0.568
2024-02-05,0.625
2024-02-06,0.621
2024-02-07,0.617
2024-02-08,0.607
2024-02-09,0.633
2024-02-13,0.638
2024-02-14,0.672
2024-02-15,0.638
2024-02-16,0.64
2024-02-19,0.64
2024-02-20,0.645
2024-02-21,0.641
2024-02-22,0.636
2024-02-26,0.608
2024-02-27,0.608
2024-02-28,0.618
2024-02-29,0.629
2024-03-01,0.632
2024-03-04,0.629
2024-03-05,0.618
2024-03-06,0.628
2024-03-07,0.644
2024-03-08,0.649
2024-03-11,0.668
2024-03-12,0.679
2024-03-13,0.664
2024-03-14,0.689
2024-03-15,0.698
2024-03-18,0.67
2024-03-19,0.646
2024-03-21,0.666
2024-03-22,0.667
2024-03-25,0.653
2024-03-26,0.657
2024-03-27,0.638
2024-03-28,0.624
2024-03-29,0.644
2024-04-01,0.659
2024-04-02,0.669
2024-04-03,0.669
2024-04-04,0.679
2024-04-05,0.674
2024-04-08,0.69
2024-04-09,0.69
2024-04-10,0.703
2024-04-11,0.757
2024-04-12,0.772
2024-04-15,0.772
2024-04-16,0.778
2024-04-17,0.801
2024-04-18,0.777
2024-04-19,0.75
2024-04-22,0.799
2024-04-23,0.798
2024-04-24,0.803
2024-04-25,0.808
2024-04-26,0.834
2024-04-30,0.782
2024-05-01,0.802
2024-05-02,0.807
2024-05-07,0.781
2024-05-08,0.785
2024-05-09,0.814
2024-05-10,0.814
2024-05-13,0.846
2024-05-14,0.865
2024-05-15,0.855
2024-05-16,0.827
2024-05-17,0.85
2024-05-20,0.879
2024-05-21,0.879
2024-05-22,0.889
2024-05-23,0.894
2024-05-24,0.903
2024-05-27,0.919
2024-05-28,0.928
2024-05-29,0.966
2024-05-30,0.947
2024-05-31,0.963
2024-06-03,0.953
2024-06-04,0.926
2024-06-05,0.898
2024-06-06,0.855
2024-06-07,0.874
2024-06-10,0.932
2024-06-11,0.927
2024-06-12,0.895
2024-06-13,0.876
2024-06-14,0.838
2024-06-17,0.83
2024-06-18,0.844
2024-06-19,0.835
2024-06-20,0.855
2024-06-21,0.878
2024-06-24,0.888
2024-06-25,0.898
2024-06-26,0.921
2024-06-27,0.97
2024-06-28,0.941
2024-07-01,0.962
2024-07-02,0.985
2024-07-03,0.984
2024-07-04,0.967
2024-07-05,0.958
2024-07-08,0.974
2024-07-09,0.96
2024-07-10,0.969
2024-07-11,0.969
2024-07-12,0.936
2024-07-16,0.914
2024-07-17,0.924
2024-07-18,0.929
2024-07-19,0.938
2024-07-22,0.945
2024-07-23,0.954
2024-07-24,0.968
2024-07-25,0.967
2024-07-26,0.959
2024-07-29,0.931
2024-07-30,0.907
2024-07-31,0.965
2024-08-01,0.941
2024-08-02,0.87
2024-08-05,0.661
2024-08-06,0.783
2024-08-07,0.775
2024-08-08,0.735
2024-08-09,0.759
2024-08-13,0.741
2024-08-14,0.716
2024-08-15,0.741
2024-08-16,0.78
2024-08-19,0.791
2024-08-20,0.787
2024-08-21,0.772
2024-08-22,0.777
2024-08-23,0.797
2024-08-26,0.783
2024-08-27,0.783
2024-08-28,0.798
2024-08-29,0.793
2024-08-30,0.793
2024-09-02,0.813
2024-09-03,0.829
2024-09-04,0.794
2024-09-05,0.781
2024-09-06,0.757
2024-09-09,0.796
2024-09-10,0.796
2024-09-11,0.759
2024-09-12,0.772
2024-09-13,0.754
2024-09-17,0.741
2024-09-18,0.741
2024-09-19,0.765
2024-09-20,0.78
2024-09-24,0.724
2024-09-25,0.729
2024-09-26,0.745
2024-09-27,0.721
2024-09-30,0.766
2024-10-01,0.766
2024-10-02,0.732
2024-10-03,0.742
2024-10-04,0.761
2024-10-07,0.805
2024-10-08,0.805
2024-10-09,0.816
2024-10-10,0.84
2024-10-11,0.831
2024-10-15,0.856
2024-10-16,0.832
2024-10-17,0.846
2024-10-18,0.852
2024-10-21,0.838
2024-10-22,0.863
2024-10-23,0.863
2024-10-24,0.841
2024-10-25,0.832
2024-10-28,0.856
2024-10-29,0.858
2024-10-30,0.838
2024-10-31,0.824
2024-11-01,0.83
2024-11-05,0.821
2024-11-06,0.866
2024-11-07,0.894
2024-11-08,0.89
2024-11-11,0.886
2024-11-12,0.895
2024-11-13,0.937
2024-11-14,0.949
2024-11-15,0.961
2024-11-18,0.962
2024-11-19,0.957
2024-11-20,0.961
2024-11-21,0.991
2024-11-22,0.977
2024-11-25,0.968
2024-11-26,0.959
2024-11-27,0.969
2024-11-28,0.95
2024-11-29,0.946
2024-12-02,0.97
2024-12-03,0.97
2024-12-04,0.947
2024-12-05,0.961
2024-12-06,0.948
2024-12-09,0.935
2024-12-10,0.957
2024-12-11,0.963
2024-12-12,0.944
2024-12-13,0.935
2024-12-16,0.963
2024-12-17,0.974
2024-12-18,0.961
2024-12-19,0.98
2024-12-20,0.949
2024-12-23,0.963
2024-12-24,0.971
2024-12-25,0.972
2024-12-26,0.996
2024-12-27,1.008
2024-12-30,1.002
2025-01-06,1.038
2025-01-07,1.043
2025-01-08,1.076
2025-01-09,1.071
2025-01-10,1.094
2025-01-14,1.138
2025-01-15,1.148
2025-01-16,1.102
2025-01-17,1.104
2025-01-20,1.095
2025-01-21,1.092
2025-01-22,1.102
2025-01-23,1.112
2025-01-24,1.139
2025-01-27,1.126
2025-01-28,1.098
2025-01-29,1.102
2025-01-30,1.118
2025-01-31,1.151
2025-02-03,1.149
2025-02-04,1.178
2025-02-05,1.188
2025-02-06,1.168
2025-02-07,1.211
2025-02-10,1.221
2025-02-12,1.246
2025-02-13,1.26
2025-02-14,1.26
2025-02-17,1.295
2025-02-18,1.337
2025-02-19,1.338
2025-02-20,1.347
2025-02-21,1.329
2025-02-25,1.288
2025-02-26,1.28
2025-02-27,1.303
2025-02-28,1.28
2025-03-03,1.313
2025-03-04,1.327
2025-03-05,1.347
2025-03-06,1.416
2025-03-07,1.421
2025-03-10,1.471
2025-03-11,1.407
2025-03-12,1.423
2025-03-13,1.445
2025-03-14,1.419
2025-03-17,1.41
2025-03-18,1.406
2025-03-19,1.42
2025-03-21,1.424
2025-03-24,1.439
2025-03-25,1.471
2025-03-26,1.482
2025-03-27,1.486
2025-03-28,1.449
2025-03-31,1.391
2025-04-01,1.405
2025-04-02,1.377
2025-04-03,1.261
2025-04-04,1.068
2025-04-07,1.017
2025-04-08,1.154
2025-04-09,1.16
2025-04-10,1.255
2025-04-11,1.213
2025-04-14,1.202
2025-04-15,1.24
2025-04-16,1.165
2025-04-17,1.184
2025-04-18,1.166
2025-04-21,1.172
2025-04-22,1.192
2025-04-23,1.212
2025-04-24,1.199
2025-04-25,1.219
2025-04-28,1.201
2025-04-30,1.202
2025-05-01,1.164
2025-05-02,1.155
2025-05-07,1.19
2025-05-08,1.214
2025-05-09,1.248
2025-05-12,1.281
2025-05-13,1.34
2025-05-14,1.338
2025-05-15,1.367
2025-05-16,1.343
2025-05-19,1.373
2025-05-20,1.397
2025-05-21,1.397
2025-05-22,1.439
2025-05-23,1.431
2025-05-26,1.395
2025-05-27,1.357
2025-05-28,1.409
2025-05-29,1.409
2025-05-30,1.391
2025-06-02,1.397
2025-06-03,1.379
2025-06-04,1.403
2025-06-05,1.366
2025-06-06,1.362
2025-06-09,1.377
2025-06-10,1.382
2025-06-11,1.363
2025-06-12,1.364
2025-06-13,1.308
2025-06-16,1.356
2025-06-17,1.38
2025-06-18,1.361
2025-06-19,1.318
2025-06-20,1.306
2025-06-23,1.315
2025-06-24,1.325
2025-06-25,1.306
2025-06-26,1.326
2025-06-27,1.339
2025-06-30,1.342
2025-07-01,1.313
2025-07-02,1.328
2025-07-03,1.341
2025-07-04,1.333
2025-07-07,1.343
2025-07-08,1.373
2025-07-09,1.389
2025-07-10,1.386
2025-07-11,1.395
2025-07-14,1.458
2025-07-15,1.473
2025-07-16,1.463
2025-07-17,1.45
2025-07-18,1.418
2025-07-22,1.4
2025-07-23,1.492
2025-07-24,1.502
2025-07-25,1.506
2025-07-28,1.471
2025-07-29,1.463
2025-07-30,1.459
2025-07-31,1.457
2025-08-01,1.455
2025-08-04,1.409
2025-08-05,1.382
2025-08-06,1.404
2025-08-07,1.396
2025-08-08,1.398
2025-08-12,1.409
2025-08-13,1.423
2025-08-14,1.461
2025-08-15,1.47
2025-08-18,1.48
2025-08-19,1.499
2025-08-20,1.516
2025-08-21,1.516
2025-08-22,1.522
2025-08-25,1.526
2025-08-26,1.532
2025-08-27,1.537
2025-08-28,1.532
2025-08-29,1.519
2025-09-01,1.54
2025-09-02,1.522
2025-09-03,1.549
2025-09-04,1.521
2025-09-05,1.489
2025-09-08,1.486
2025-09-09,1.482
2025-09-10,1.486
2025-09-11,1.496
2025-09-12,1.515
2025-09-16,1.525
2025-09-17,1.511
2025-09-18,1.522
2025-09-19,1.563
2025-09-22,1.58
2025-09-24,1.569
2025-09-25,1.578
2025-09-26,1.587
2025-09-29,1.575
2025-09-30,1.583
2025-10-01,1.584
2025-10-02,1.593
2025-10-03,1.585
2025-10-06,1.591
2025-10-07,1.596
2025-10-08,1.614
2025-10-09,1.606
2025-10-10,1.602
2025-10-14,1.568
2025-10-15,1.562
2025-10-16,1.571
2025-10-17,1.544
2025-10-20,1.594
2025-10-21,1.577
2025-10-22,1.577
2025-10-23,1.584
2025-10-24,1.579
2025-10-27,1.591
2025-10-28,1.569
2025-10-29,1.577
2025-10-30,1.569
2025-10-31,1.58
2025-11-04,1.6
2025-11-05,1.584
2025-11-06,1.608
2025-11-07,1.607
2025-11-10,1.631
2025-11-11,1.618
2025-11-12,1.618
2025-11-13,1.623
2025-11-14,1.628
2025-11-17,1.652
2025-11-18,1.664
2025-11-19,1.673
2025-11-20,1.729
2025-11-21,1.699
2025-11-25,1.722
2025-11-26,1.732
2025-11-27,1.713
2025-11-28,1.718
2025-12-01,1.792
2025-12-02,1.773
2025-12-03,1.802
2025-12-04,1.843
2025-12-05,1.857
2025-12-08,1.871
2025-12-09,1.868
2025-12-10,1.863
2025-12-11,1.836
2025-12-12,1.859
2025-12-15,1.863
2025-12-16,1.86
2025-12-17,1.883
2025-12-18,1.874
2025-12-19,1.924
2025-12-22,1.98
2025-12-23,1.94
2025-12-24,1.944
2025-12-25,1.948
2025-12-26,1.945
2025-12-29,1.959
2025-12-30,1.973
2026-01-05,2.02
2026-01-06,2.03
2026-01-07,2.03
2026-01-08,1.982
2026-01-09,1.998
2026-01-13,2.059
2026-01-14,2.077
2026-01-15,2.059
2026-01-16,2.078
2026-01-19,2.15
2026-01-20,2.208
2026-01-21,2.164
2026-01-22,2.125
2026-01-23,2.138
2026-01-26,2.124
2026-01-27,2.166
2026-01-28,2.118
2026-01-29,2.131
2026-01-30,2.127
2026-02-02,2.114
2026-02-03,2.137
2026-02-04,2.133
2026-02-05,2.12
2026-02-06,2.127
2026-02-09,2.184
2026-02-10,2.135
2026-02-12,2.129
2026-02-13,2.112
2026-02-16,2.111
2026-02-17,2.03
2026-02-18,2.04
2026-02-19,2.049
2026-02-20,2.019
2026-02-24,2.015
2026-02-25,2.037
2026-02-26,2.055
2026-02-27,2.019
2026-03-02,1.975
2026-03-03,2.034
2026-03-04,2.022
2026-03-05,2.066
2026-03-06,2.067
2026-03-09,2.086
2026-03-10,2.081
2026-03-11,2.059
2026-03-12,2.086
2026-03-13,2.141
2026-03-16,2.169
2026-03-17,2.165
2026-03-18,2.119
2026-03-19,2.157
2026-03-23,2.198
2026-03-24,2.171
2026-03-25,2.158
2026-03-26,2.185
2026-03-27,2.274
2026-03-30,2.258
2026-03-31,2.257
2026-04-01,2.205
2026-04-02,2.28
2026-04-03,2.276
2026-04-06,2.314
2026-04-07,2.3
2026-04-08,2.262
2026-04-09,2.283
2026-04-10,2.326
2026-04-13,2.354
2026-04-14,2.313
2026-04-15,2.306
2026-04-16,2.297
2026-04-17,2.316
2026-04-20,2.294
2026-04-21,2.277
2026-04-22,2.292
2026-04-23,2.314
2026-04-24,2.324
2026-04-27,2.355
2026-04-28,2.347
2026-04-30,2.396
2026-05-01,2.383
2026-05-07,2.364
2026-05-08,2.369
2026-05-11,2.405
2026-05-12,2.427
2026-05-13,2.467
2026-05-14,2.502
2026-05-15,2.559
2026-05-18,2.594
2026-05-19,2.646
2026-05-20,2.637
2026-05-21,2.612
2026-05-22,2.613
2026-05-25,2.553
2026-05-26,2.58
2026-05-27,2.549
2026-05-28,2.553
2026-05-29,2.515
2026-06-01,2.538
2026-06-02,2.447
2026-06-03,2.508
2026-06-04,2.535
2026-06-05,2.532
2026-06-08,2.575
2026-06-09,2.537
2026-06-10,2.549
2026-06-11,2.551
2026-06-12,2.511
2026-06-15,2.46
2026-06-16,2.522
2026-06-17,2.479
2026-06-18,2.497
2026-06-19,2.524
2026-06-22,2.546
2026-06-23,2.551
2026-06-24,2.539
2026-06-25,2.504
2026-06-26,2.482
2026-06-29,2.513
2026-06-30,2.553
2026-07-01,2.572
2026-07-02,2.627
2026-07-03,2.62
2026-07-06,2.666
2026-07-07,2.68
2026-07-08,2.705
2026-07-09,2.714
2026-07-10,2.627
2026-07-13,2.651
2026-07-14,2.581
2026-07-15,2.559
2026-07-16,2.582
2026-07-17,2.578
2026-07-21,2.589
2026-07-22,2.602
2026-07-23,2.637
2026-07-24,2.68
2026-07-27,2.643
2026-07-28,2.641
2026-07-29,2.613
2026-07-30,2.661
2026-07-31,2.658
2026-08-03,2.689
2026-08-04,2.702
2026-08-05,2.668
2026-08-06,2.629
2026-08-07,2.664
2026-08-10,2.674
2026-08-12,2.714
2026-08-13,2.731
2026-08-14,2.736
2026-08-17,2.777
2026-08-18,2.79
2026-08-19,2.752
2026-08-20,2.713
2026-08-21,2.739
2026-08-24,2.741
2026-08-25,2.754
2026-08-26,2.751
2026-08-27,2.755
2026-08-28,2.791
2026-08-31,2.801
2026-09-01,2.848
2026-09-02,2.874
2026-09-03,2.832
2026-09-04,2.778
2026-09-07,2.802
