date,7Y
2023-09-04,0.388
2023-09-05,0.407
2023-09-06,0.397
2023-09-07,0.399
2023-09-08,0.388
2023-09-11,0.458
2023-09-12,0.458
2023-09-13,0.459
2023-09-14,0.453
2023-09-15,0.446
2023-09-19,0.464
2023-09-20,0.46
2023-09-21,0.484
2023-09-22,0.485
2023-09-25,0.472
2023-09-26,0.49
2023-09-27,0.488
2023-09-28,0.507
2023-09-29,0.521
2023-10-02,0.533
2023-10-03,0.523
2023-10-04,0.572
2023-10-05,0.553
2023-10-06,0.544
2023-10-10,0.512
2023-10-11,0.505
2023-10-12,0.476
2023-10-13,0.493
2023-10-16,0.484
2023-10-17,0.504
2023-10-18,0.533
2023-10-19,0.57
2023-10-20,0.565
2023-10-23,0.586
2023-10-24,0.56
2023-10-25,0.565
2023-10-26,0.607
2023-10-27,0.595
2023-10-30,0.616
2023-10-31,0.668
2023-11-01,0.674
2023-11-02,0.636
2023-11-06,0.603
2023-11-07,0.614
2023-11-08,0.584
2023-11-09,0.578
2023-11-10,0.597
2023-11-13,0.617
2023-11-14,0.596
2023-11-15,0.536
2023-11-16,0.532
2023-11-17,0.493
2023-11-20,0.484
2023-11-21,0.44
2023-11-22,0.467
2023-11-24,0.502
2023-11-27,0.501
2023-11-28,0.487
2023-11-29,0.414
2023-11-30,0.428
2023-12-01,0.444
2023-12-04,0.425
2023-12-05,0.407
2023-12-06,0.392
2023-12-07,0.49
2023-12-08,0.505
2023-12-11,0.511
2023-12-12,0.488
2023-12-13,0.43
2023-12-14,0.418
2023-12-15,0.457
2023-12-18,0.426
2023-12-19,0.401
2023-12-20,0.323
2023-12-21,0.354
2023-12-22,0.383
2023-12-25,0.369
2023-12-26,0.382
2023-12-27,0.35
2023-12-28,0.33
2023-12-29,0.36
2024-01-04,0.352
2024-01-05,0.344
2024-01-09,0.335
2024-01-10,0.34
2024-01-11,0.321
2024-01-12,0.31
2024-01-15,0.286
2024-01-16,0.32
2024-01-17,0.328
2024-01-18,0.378
2024-01-19,0.38
2024-01-22,0.363
2024-01-23,0.354
2024-01-24,0.435
2024-01-25,0.456
2024-01-26,0.418
2024-01-29,0.428
2024-01-30,0.41
2024-01-31,0.43
2024-02-01,0.391
2024-02-02,0.366
2024-02-05,0.426
2024-02-06,0.421
2024-02-07,0.418
2024-02-08,0.41
2024-02-09,0.435
2024-02-13,0.438
2024-02-14,0.475
2024-02-15,0.443
2024-02-16,0.448
2024-02-19,0.448
2024-02-20,0.454
2024-02-21,0.454
2024-02-22,0.45
2024-02-26,0.425
2024-02-27,0.431
2024-02-28,0.436
2024-02-29,0.45
2024-03-01,0.446
2024-03-04,0.437
2024-03-05,0.426
2024-03-06,0.438
2024-03-07,0.457
2024-03-08,0.457
2024-03-11,0.473
2024-03-12,0.482
2024-03-13,0.478
2024-03-14,0.502
2024-03-15,0.513
2024-03-18,0.488
2024-03-19,0.47
2024-03-21,0.496
2024-03-22,0.495
2024-03-25,0.486
2024-03-26,0.491
2024-03-27,0.472
2024-03-28,0.457
2024-03-29,0.473
2024-04-01,0.487
2024-04-02,0.498
2024-04-03,0.499
2024-04-04,0.508
2024-04-05,0.504
2024-04-08,0.523
2024-04-09,0.519
2024-04-10,0.538
2024-04-11,0.592
2024-04-12,0.61
2024-04-15,0.607
2024-04-16,0.613
2024-04-17,0.633
2024-04-18,0.605
2024-04-19,0.58
2024-04-22,0.628
2024-04-23,0.629
2024-04-24,0.629
2024-04-25,0.634
2024-04-26,0.656
2024-04-30,0.603
2024-05-01,0.623
2024-05-02,0.628
2024-05-07,0.594
2024-05-08,0.604
2024-05-09,0.633
2024-05-10,0.636
2024-05-13,0.667
2024-05-14,0.678
2024-05-15,0.674
2024-05-16,0.64
2024-05-17,0.659
2024-05-20,0.693
2024-05-21,0.693
2024-05-22,0.703
2024-05-23,0.694
2024-05-24,0.709
2024-05-27,0.719
2024-05-28,0.723
2024-05-29,0.762
2024-05-30,0.753
2024-05-31,0.774
2024-06-03,0.76
2024-06-04,0.726
2024-06-05,0.693
2024-06-06,0.662
2024-06-07,0.679
2024-06-10,0.732
2024-06-11,0.728
2024-06-12,0.694
2024-06-13,0.675
2024-06-14,0.632
2024-06-17,0.619
2024-06-18,0.633
2024-06-19,0.629
2024-06-20,0.644
2024-06-21,0.664
2024-06-24,0.675
2024-06-25,0.684
2024-06-26,0.704
2024-06-27,0.756
2024-06-28,0.742
2024-07-01,0.762
2024-07-02,0.786
2024-07-03,0.778
2024-07-04,0.754
2024-07-05,0.745
2024-07-08,0.764
2024-07-09,0.748
2024-07-10,0.756
2024-07-11,0.756
2024-07-12,0.723
2024-07-16,0.705
2024-07-17,0.72
2024-07-18,0.729
2024-07-19,0.739
2024-07-22,0.741
2024-07-23,0.755
2024-07-24,0.765
2024-07-25,0.775
2024-07-26,0.769
2024-07-29,0.74
2024-07-30,0.718
2024-07-31,0.783
2024-08-01,0.762
2024-08-02,0.682
2024-08-05,0.462
2024-08-06,0.574
2024-08-07,0.567
2024-08-08,0.531
2024-08-09,0.556
2024-08-13,0.54
2024-08-14,0.52
2024-08-15,0.544
2024-08-16,0.585
2024-08-19,0.599
2024-08-20,0.593
2024-08-21,0.575
2024-08-22,0.583
2024-08-23,0.608
2024-08-26,0.594
2024-08-27,0.594
2024-08-28,0.61
2024-08-29,0.6
2024-08-30,0.604
2024-09-02,0.617
2024-09-03,0.634
2024-09-04,0.596
2024-09-05,0.583
2024-09-06,0.563
2024-09-09,0.604
2024-09-10,0.603
2024-09-11,0.561
2024-09-12,0.578
2024-09-13,0.564
2024-09-17,0.552
2024-09-18,0.553
2024-09-19,0.575
2024-09-20,0.591
2024-09-24,0.533
2024-09-25,0.544
2024-09-26,0.554
2024-09-27,0.524
2024-09-30,0.578
2024-10-01,0.573
2024-10-02,0.545
2024-10-03,0.555
2024-10-04,0.58
2024-10-07,0.624
2024-10-08,0.623
2024-10-09,0.633
2024-10-10,0.659
2024-10-11,0.649
2024-10-15,0.672
2024-10-16,0.65
2024-10-17,0.664
2024-10-18,0.674
2024-10-21,0.66
2024-10-22,0.686
2024-10-23,0.681
2024-10-24,0.661
2024-10-25,0.651
2024-10-28,0.671
2024-10-29,0.671
2024-10-30,0.658
2024-10-31,0.643
2024-11-01,0.651
2024-11-05,0.641
2024-11-06,0.686
2024-11-07,0.714
2024-11-08,0.71
2024-11-11,0.702
2024-11-12,0.713
2024-11-13,0.756
2024-11-14,0.766
2024-11-15,0.785
2024-11-18,0.785
2024-11-19,0.781
2024-11-20,0.783
2024-11-21,0.812
2024-11-22,0.801
2024-11-25,0.787
2024-11-26,0.781
2024-11-27,0.793
2024-11-28,0.773
2024-11-29,0.769
2024-12-02,0.794
2024-12-03,0.79
2024-12-04,0.764
2024-12-05,0.78
2024-12-06,0.769
2024-12-09,0.756
2024-12-10,0.772
2024-12-11,0.781
2024-12-12,0.773
2024-12-13,0.761
2024-12-16,0.787
2024-12-17,0.801
2024-12-18,0.786
2024-12-19,0.811
2024-12-20,0.773
2024-12-23,0.788
2024-12-24,0.798
2024-12-25,0.797
2024-12-26,0.828
2024-12-27,0.837
2024-12-30,0.833
2025-01-06,0.867
2025-01-07,0.868
2025-01-08,0.906
2025-01-09,0.902
2025-01-10,0.926
2025-01-14,0.97
2025-01-15,0.975
2025-01-16,0.934
2025-01-17,0.936
2025-01-20,0.93
2025-01-21,0.926
2025-01-22,0.941
2025-01-23,0.95
2025-01-24,0.975
2025-01-27,0.956
2025-01-28,0.928
2025-01-29,0.933
2025-01-30,0.948
2025-01-31,0.976
2025-02-03,0.974
2025-02-04,1.004
2025-02-05,1.014
2025-02-06,1.002
2025-02-07,1.046
2025-02-10,1.053
2025-02-12,1.077
2025-02-13,1.086
2025-02-14,1.087
2025-02-17,1.12
2025-02-18,1.165
2025-02-19,1.163
2025-02-20,1.168
2025-02-21,1.139
2025-02-25,1.099
2025-02-26,1.092
2025-02-27,1.112
2025-02-28,1.084
2025-03-03,1.123
2025-03-04,1.136
2025-03-05,1.151
2025-03-06,1.222
2025-03-07,1.213
2025-03-10,1.256
2025-03-11,1.195
2025-03-12,1.23
2025-03-13,1.251
2025-03-14,1.214
2025-03-17,1.201
2025-03-18,1.192
2025-03-19,1.216
2025-03-21,1.228
2025-03-24,1.244
2025-03-25,1.282
2025-03-26,1.294
2025-03-27,1.296
2025-03-28,1.26
2025-03-31,1.198
2025-04-01,1.21
2025-04-02,1.181
2025-04-03,1.063
2025-04-04,0.87
2025-04-07,0.816
2025-04-08,0.936
2025-04-09,0.913
2025-04-10,1.009
2025-04-11,0.93
2025-04-14,0.924
2025-04-15,0.989
2025-04-16,0.932
2025-04-17,0.954
2025-04-18,0.934
2025-04-21,0.942
2025-04-22,0.969
2025-04-23,0.993
2025-04-24,0.975
2025-04-25,0.998
2025-04-28,0.98
2025-04-30,0.98
2025-05-01,0.931
2025-05-02,0.928
2025-05-07,0.964
2025-05-08,0.984
2025-05-09,1.011
2025-05-12,1.047
2025-05-13,1.113
2025-05-14,1.109
2025-05-15,1.137
2025-05-16,1.105
2025-05-19,1.132
2025-05-20,1.143
2025-05-21,1.144
2025-05-22,1.197
2025-05-23,1.187
2025-05-26,1.151
2025-05-27,1.117
2025-05-28,1.179
2025-05-29,1.173
2025-05-30,1.158
2025-06-02,1.163
2025-06-03,1.15
2025-06-04,1.174
2025-06-05,1.134
2025-06-06,1.134
2025-06-09,1.153
2025-06-10,1.158
2025-06-11,1.138
2025-06-12,1.139
2025-06-13,1.083
2025-06-16,1.13
2025-06-17,1.159
2025-06-18,1.141
2025-06-19,1.095
2025-06-20,1.088
2025-06-23,1.104
2025-06-24,1.104
2025-06-25,1.091
2025-06-26,1.11
2025-06-27,1.123
2025-06-30,1.129
2025-07-01,1.11
2025-07-02,1.12
2025-07-03,1.136
2025-07-04,1.124
2025-07-07,1.126
2025-07-08,1.144
2025-07-09,1.168
2025-07-10,1.163
2025-07-11,1.178
2025-07-14,1.235
2025-07-15,1.247
2025-07-16,1.242
2025-07-17,1.235
2025-07-18,1.205
2025-07-22,1.183
2025-07-23,1.281
2025-07-24,1.295
2025-07-25,1.304
2025-07-28,1.269
2025-07-29,1.261
2025-07-30,1.253
2025-07-31,1.249
2025-08-01,1.244
2025-08-04,1.199
2025-08-05,1.167
2025-08-06,1.194
2025-08-07,1.19
2025-08-08,1.196
2025-08-12,1.201
2025-08-13,1.22
2025-08-14,1.259
2025-08-15,1.269
2025-08-18,1.28
2025-08-19,1.298
2025-08-20,1.309
2025-08-21,1.31
2025-08-22,1.314
2025-08-25,1.319
2025-08-26,1.332
2025-08-27,1.333
2025-08-28,1.325
2025-08-29,1.316
2025-09-01,1.339
2025-09-02,1.322
2025-09-03,1.344
2025-09-04,1.308
2025-09-05,1.276
2025-09-08,1.267
2025-09-09,1.271
2025-09-10,1.277
2025-09-11,1.291
2025-09-12,1.311
2025-09-16,1.326
2025-09-17,1.316
2025-09-18,1.325
2025-09-19,1.373
2025-09-22,1.396
2025-09-24,1.393
2025-09-25,1.401
2025-09-26,1.411
2025-09-29,1.402
2025-09-30,1.413
2025-10-01,1.416
2025-10-02,1.422
2025-10-03,1.404
2025-10-06,1.404
2025-10-07,1.408
2025-10-08,1.428
2025-10-09,1.419
2025-10-10,1.41
2025-10-14,1.368
2025-10-15,1.366
2025-10-16,1.385
2025-10-17,1.351
2025-10-20,1.407
2025-10-21,1.389
2025-10-22,1.385
2025-10-23,1.392
2025-10-24,1.391
2025-10-27,1.41
2025-10-28,1.387
2025-10-29,1.396
2025-10-30,1.387
2025-10-31,1.405
2025-11-04,1.427
2025-11-05,1.404
2025-11-06,1.428
2025-11-07,1.431
2025-11-10,1.455
2025-11-11,1.437
2025-11-12,1.432
2025-11-13,1.434
2025-11-14,1.435
2025-11-17,1.448
2025-11-18,1.452
2025-11-19,1.462
2025-11-20,1.53
2025-11-21,1.506
2025-11-25,1.532
2025-11-26,1.538
2025-11-27,1.519
2025-11-28,1.519
2025-12-01,1.597
2025-12-02,1.573
2025-12-03,1.599
2025-12-04,1.635
2025-12-05,1.654
2025-12-08,1.669
2025-12-09,1.656
2025-12-10,1.655
2025-12-11,1.629
2025-12-12,1.65
2025-12-15,1.652
2025-12-16,1.648
2025-12-17,1.671
2025-12-18,1.657
2025-12-19,1.709
2025-12-22,1.759
2025-12-23,1.719
2025-12-24,1.718
2025-12-25,1.733
2025-12-26,1.73
2025-12-29,1.743
2025-12-30,1.762
2026-01-05,1.814
2026-01-06,1.815
2026-01-07,1.805
2026-01-08,1.751
2026-01-09,1.769
2026-01-13,1.825
2026-01-14,1.842
2026-01-15,1.823
2026-01-16,1.838
2026-01-19,1.903
2026-01-20,1.935
2026-01-21,1.904
2026-01-22,1.877
2026-01-23,1.9
2026-01-26,1.888
2026-01-27,1.92
2026-01-28,1.87
2026-01-29,1.891
2026-01-30,1.884
2026-02-02,1.867
2026-02-03,1.896
2026-02-04,1.889
2026-02-05,1.882
2026-02-06,1.89
2026-02-09,1.951
2026-02-10,1.902
2026-02-12,1.898
2026-02-13,1.875
2026-02-16,1.864
2026-02-17,1.793
2026-02-18,1.807
2026-02-19,1.816
2026-02-20,1.79
2026-02-24,1.786
2026-02-25,1.793
2026-02-26,1.807
2026-02-27,1.776
2026-03-02,1.728
2026-03-03,1.795
2026-03-04,1.778
2026-03-05,1.824
2026-03-06,1.82
2026-03-09,1.838
2026-03-10,1.839
2026-03-11,1.82
2026-03-12,1.846
2026-03-13,1.902
2026-03-16,1.92
2026-03-17,1.916
2026-03-18,1.867
2026-03-19,1.903
2026-03-23,1.953
2026-03-24,1.932
2026-03-25,1.923
2026-03-26,1.953
2026-03-27,2.035
2026-03-30,2.015
2026-03-31,2.019
2026-04-01,1.957
2026-04-02,2.029
2026-04-03,2.025
2026-04-06,2.065
2026-04-07,2.049
2026-04-08,2.013
2026-04-09,2.037
2026-04-10,2.078
2026-04-13,2.101
2026-04-14,2.057
2026-04-15,2.053
2026-04-16,2.045
2026-04-17,2.063
2026-04-20,2.042
2026-04-21,2.028
2026-04-22,2.045
2026-04-23,2.063
2026-04-24,2.068
2026-04-27,2.102
2026-04-28,2.103
2026-04-30,2.153
2026-05-01,2.133
2026-05-07,2.109
2026-05-08,2.114
2026-05-11,2.15
2026-05-12,2.174
2026-05-13,2.207
2026-05-14,2.231
2026-05-15,2.285
2026-05-18,2.308
2026-05-19,2.359
2026-05-20,2.353
2026-05-21,2.323
2026-05-22,2.324
2026-05-25,2.264
2026-05-26,2.292
2026-05-27,2.255
2026-05-28,2.247
2026-05-29,2.221
2026-06-01,2.243
2026-06-02,2.157
2026-06-03,2.219
2026-06-04,2.242
2026-06-05,2.233
2026-06-08,2.274
2026-06-09,2.242
2026-06-10,2.257
2026-06-11,2.258
2026-06-12,2.218
2026-06-15,2.175
2026-06-16,2.227
2026-06-17,2.182
2026-06-18,2.193
2026-06-19,2.222
2026-06-22,2.241
2026-06-23,2.245
2026-06-24,2.238
2026-06-25,2.203
2026-06-26,2.181
2026-06-29,2.201
2026-06-30,2.231
2026-07-01,2.255
2026-07-02,2.3
2026-07-03,2.291
2026-07-06,2.324
2026-07-07,2.342
2026-07-08,2.368
2026-07-09,2.372
2026-07-10,2.293
2026-07-13,2.317
2026-07-14,2.253
2026-07-15,2.231
2026-07-16,2.255
2026-07-17,2.241
2026-07-21,2.258
2026-07-22,2.277
2026-07-23,2.32
2026-07-24,2.366
2026-07-27,2.331
2026-07-28,2.322
2026-07-29,2.296
2026-07-30,2.345
2026-07-31,2.343
2026-08-03,2.389
2026-08-04,2.395
2026-08-05,2.353
2026-08-06,2.319
2026-08-07,2.365
2026-08-10,2.376
2026-08-12,2.415
2026-08-13,2.434
2026-08-14,2.432
2026-08-17,2.471
2026-08-18,2.477
2026-08-19,2.442
2026-08-20,2.41
2026-08-21,2.432
2026-08-24,2.429
2026-08-25,2.443
2026-08-26,2.443
2026-08-27,2.452
2026-08-28,2.492
2026-08-31,2.507
2026-09-01,2.559
2026-09-02,2.585
2026-09-03,2.547
2026-09-04,2.493
2026-09-07,2.509
