date,2Y
2024-08-23,0.372
2024-08-26,0.364
2024-08-27,0.367
2024-08-28,0.38
2024-08-29,0.368
2024-08-30,0.363
2024-09-02,0.37
2024-09-03,0.39
2024-09-04,0.375
2024-09-05,0.375
2024-09-06,0.38
2024-09-09,0.396
2024-09-10,0.396
2024-09-11,0.38
2024-09-12,0.391
2024-09-13,0.392
2024-09-17,0.387
2024-09-18,0.38
2024-09-19,0.389
2024-09-20,0.395
2024-09-24,0.35
2024-09-25,0.355
2024-09-26,0.349
2024-09-27,0.323
2024-09-30,0.394
2024-10-01,0.39
2024-10-02,0.365
2024-10-03,0.365
2024-10-04,0.37
2024-10-07,0.407
2024-10-08,0.402
2024-10-09,0.402
2024-10-10,0.412
2024-10-11,0.412
2024-10-15,0.423
2024-10-16,0.423
2024-10-17,0.434
2024-10-18,0.438
2024-10-21,0.433
2024-10-22,0.454
2024-10-23,0.449
2024-10-24,0.449
2024-10-25,0.449
2024-10-28,0.461
2024-10-29,0.453
2024-10-30,0.443
2024-10-31,0.434
2024-11-01,0.465
2024-11-05,0.455
2024-11-06,0.48
2024-11-07,0.501
2024-11-08,0.501
2024-11-11,0.501
2024-11-12,0.501
2024-11-13,0.527
2024-11-14,0.532
2024-11-15,0.552
2024-11-18,0.553
2024-11-19,0.554
2024-11-20,0.554
2024-11-21,0.58
2024-11-22,0.59
2024-11-25,0.59
2024-11-26,0.592
2024-11-27,0.596
2024-11-28,0.581
2024-11-29,0.599
2024-12-02,0.62
2024-12-03,0.61
2024-12-04,0.585
2024-12-05,0.6
2024-12-06,0.59
2024-12-09,0.575
2024-12-10,0.585
2024-12-11,0.591
2024-12-12,0.579
2024-12-13,0.564
2024-12-16,0.585
2024-12-17,0.595
2024-12-18,0.589
2024-12-19,0.606
2024-12-20,0.576
2024-12-23,0.588
2024-12-24,0.588
2024-12-25,0.588
2024-12-26,0.602
2024-12-27,0.602
2024-12-30,0.599
2025-01-06,0.626
2025-01-07,0.632
2025-01-08,0.648
2025-01-09,0.643
2025-01-10,0.649
2025-01-14,0.687
2025-01-15,0.707
2025-01-16,0.698
2025-01-17,0.693
2025-01-20,0.683
2025-01-21,0.677
2025-01-22,0.698
2025-01-23,0.704
2025-01-24,0.718
2025-01-27,0.705
2025-01-28,0.695
2025-01-29,0.704
2025-01-30,0.718
2025-01-31,0.729
2025-02-03,0.72
2025-02-04,0.741
2025-02-05,0.756
2025-02-06,0.762
2025-02-07,0.798
2025-02-10,0.798
2025-02-12,0.799
2025-02-13,0.794
2025-02-14,0.794
2025-02-17,0.809
2025-02-18,0.827
2025-02-19,0.82
2025-02-20,0.821
2025-02-21,0.818
2025-02-25,0.803
2025-02-26,0.801
2025-02-27,0.826
2025-02-28,0.806
2025-03-03,0.825
2025-03-04,0.831
2025-03-05,0.831
2025-03-06,0.852
2025-03-07,0.848
2025-03-10,0.875
2025-03-11,0.834
2025-03-12,0.85
2025-03-13,0.861
2025-03-14,0.84
2025-03-17,0.811
2025-03-18,0.815
2025-03-19,0.842
2025-03-21,0.854
2025-03-24,0.871
2025-03-25,0.887
2025-03-26,0.892
2025-03-27,0.893
2025-03-28,0.877
2025-03-31,0.854
2025-04-01,0.855
2025-04-02,0.834
2025-04-03,0.754
2025-04-04,0.612
2025-04-07,0.586
2025-04-08,0.647
2025-04-09,0.611
2025-04-10,0.676
2025-04-11,0.611
2025-04-14,0.589
2025-04-15,0.646
2025-04-16,0.615
2025-04-17,0.65
2025-04-18,0.636
2025-04-21,0.649
2025-04-22,0.67
2025-04-23,0.684
2025-04-24,0.679
2025-04-25,0.689
2025-04-28,0.686
2025-04-30,0.676
2025-05-01,0.629
2025-05-02,0.609
2025-05-07,0.609
2025-05-08,0.619
2025-05-09,0.634
2025-05-12,0.66
2025-05-13,0.718
2025-05-14,0.706
2025-05-15,0.717
2025-05-16,0.707
2025-05-19,0.718
2025-05-20,0.728
2025-05-21,0.72
2025-05-22,0.737
2025-05-23,0.731
2025-05-26,0.728
2025-05-27,0.739
2025-05-28,0.753
2025-05-29,0.758
2025-05-30,0.75
2025-06-02,0.755
2025-06-03,0.755
2025-06-04,0.765
2025-06-05,0.755
2025-06-06,0.76
2025-06-09,0.775
2025-06-10,0.771
2025-06-11,0.756
2025-06-12,0.756
2025-06-13,0.736
2025-06-16,0.758
2025-06-17,0.769
2025-06-18,0.755
2025-06-19,0.728
2025-06-20,0.728
2025-06-23,0.738
2025-06-24,0.738
2025-06-25,0.724
2025-06-26,0.735
2025-06-27,0.74
2025-06-30,0.746
2025-07-01,0.735
2025-07-02,0.741
2025-07-03,0.746
2025-07-04,0.736
2025-07-07,0.732
2025-07-08,0.733
2025-07-09,0.754
2025-07-10,0.76
2025-07-11,0.764
2025-07-14,0.781
2025-07-15,0.792
2025-07-16,0.793
2025-07-17,0.788
2025-07-18,0.772
2025-07-22,0.76
2025-07-23,0.838
2025-07-24,0.854
2025-07-25,0.863
2025-07-28,0.849
2025-07-29,0.835
2025-07-30,0.826
2025-07-31,0.826
2025-08-01,0.814
2025-08-04,0.764
2025-08-05,0.754
2025-08-06,0.774
2025-08-07,0.77
2025-08-08,0.77
2025-08-12,0.775
2025-08-13,0.785
2025-08-14,0.822
2025-08-15,0.826
2025-08-18,0.833
2025-08-19,0.849
2025-08-20,0.858
2025-08-21,0.862
2025-08-22,0.873
2025-08-25,0.869
2025-08-26,0.874
2025-08-27,0.869
2025-08-28,0.871
2025-08-29,0.871
2025-09-01,0.88
2025-09-02,0.87
2025-09-03,0.87
2025-09-04,0.855
2025-09-05,0.841
2025-09-08,0.831
2025-09-09,0.842
2025-09-10,0.857
2025-09-11,0.862
2025-09-12,0.873
2025-09-16,0.884
2025-09-17,0.883
2025-09-18,0.888
2025-09-19,0.918
2025-09-22,0.935
2025-09-24,0.932
2025-09-25,0.936
2025-09-26,0.931
2025-09-29,0.931
2025-09-30,0.958
2025-10-01,0.954
2025-10-02,0.955
2025-10-03,0.945
2025-10-06,0.899
2025-10-07,0.909
2025-10-08,0.93
2025-10-09,0.93
2025-10-10,0.925
2025-10-14,0.895
2025-10-15,0.9
2025-10-16,0.92
2025-10-17,0.909
2025-10-20,0.95
2025-10-21,0.94
2025-10-22,0.929
2025-10-23,0.933
2025-10-24,0.932
2025-10-27,0.943
2025-10-28,0.94
2025-10-29,0.943
2025-10-30,0.929
2025-10-31,0.928
2025-11-04,0.945
2025-11-05,0.93
2025-11-06,0.941
2025-11-07,0.941
2025-11-10,0.948
2025-11-11,0.937
2025-11-12,0.942
2025-11-13,0.932
2025-11-14,0.932
2025-11-17,0.938
2025-11-18,0.928
2025-11-19,0.934
2025-11-20,0.965
2025-11-21,0.959
2025-11-25,0.975
2025-11-26,0.985
2025-11-27,0.977
2025-11-28,0.992
2025-12-01,1.02
2025-12-02,1.005
2025-12-03,1.016
2025-12-04,1.021
2025-12-05,1.052
2025-12-08,1.063
2025-12-09,1.069
2025-12-10,1.074
2025-12-11,1.054
2025-12-12,1.07
2025-12-15,1.071
2025-12-16,1.067
2025-12-17,1.077
2025-12-18,1.073
2025-12-19,1.101
2025-12-22,1.129
2025-12-23,1.111
2025-12-24,1.111
2025-12-25,1.147
2025-12-26,1.141
2025-12-29,1.15
2025-12-30,1.167
2026-01-05,1.194
2026-01-06,1.185
2026-01-07,1.17
2026-01-08,1.129
2026-01-09,1.151
2026-01-13,1.164
2026-01-14,1.186
2026-01-15,1.19
2026-01-16,1.205
2026-01-19,1.23
2026-01-20,1.22
2026-01-21,1.235
2026-01-22,1.224
2026-01-23,1.262
2026-01-26,1.277
2026-01-27,1.284
2026-01-28,1.257
2026-01-29,1.264
2026-01-30,1.251
2026-02-02,1.265
2026-02-03,1.286
2026-02-04,1.276
2026-02-05,1.276
2026-02-06,1.281
2026-02-09,1.313
2026-02-10,1.303
2026-02-12,1.305
2026-02-13,1.289
2026-02-16,1.275
2026-02-17,1.233
2026-02-18,1.242
2026-02-19,1.265
2026-02-20,1.26
2026-02-24,1.251
2026-02-25,1.224
2026-02-26,1.246
2026-02-27,1.25
2026-03-02,1.219
2026-03-03,1.25
2026-03-04,1.235
2026-03-05,1.256
2026-03-06,1.246
2026-03-09,1.242
2026-03-10,1.258
2026-03-11,1.253
2026-03-12,1.263
2026-03-13,1.289
2026-03-16,1.287
2026-03-17,1.28
2026-03-18,1.261
2026-03-19,1.277
2026-03-23,1.311
2026-03-24,1.311
2026-03-25,1.317
2026-03-26,1.348
2026-03-27,1.393
2026-03-30,1.369
2026-03-31,1.375
2026-04-01,1.349
2026-04-02,1.39
2026-04-03,1.391
2026-04-06,1.402
2026-04-07,1.387
2026-04-08,1.382
2026-04-09,1.394
2026-04-10,1.405
2026-04-13,1.401
2026-04-14,1.382
2026-04-15,1.382
2026-04-16,1.366
2026-04-17,1.372
2026-04-20,1.369
2026-04-21,1.359
2026-04-22,1.362
2026-04-23,1.365
2026-04-24,1.363
2026-04-27,1.375
2026-04-28,1.389
2026-04-30,1.402
2026-05-01,1.385
2026-05-07,1.372
2026-05-08,1.378
2026-05-11,1.395
2026-05-12,1.401
2026-05-13,1.401
2026-05-14,1.407
2026-05-15,1.413
2026-05-18,1.431
2026-05-19,1.452
2026-05-20,1.464
2026-05-21,1.453
2026-05-22,1.443
2026-05-25,1.42
2026-05-26,1.421
2026-05-27,1.399
2026-05-28,1.366
2026-05-29,1.393
2026-06-01,1.4
2026-06-02,1.38
2026-06-03,1.401
2026-06-04,1.417
2026-06-05,1.412
2026-06-08,1.42
2026-06-09,1.42
2026-06-10,1.426
2026-06-11,1.427
2026-06-12,1.417
2026-06-15,1.409
2026-06-16,1.414
2026-06-17,1.398
2026-06-18,1.4
2026-06-19,1.409
2026-06-22,1.415
2026-06-23,1.426
2026-06-24,1.432
2026-06-25,1.421
2026-06-26,1.409
2026-06-29,1.411
2026-06-30,1.382
2026-07-01,1.4
2026-07-02,1.395
2026-07-03,1.39
2026-07-06,1.396
2026-07-07,1.402
2026-07-08,1.433
2026-07-09,1.444
2026-07-10,1.434
2026-07-13,1.451
2026-07-14,1.435
2026-07-15,1.436
2026-07-16,1.44
2026-07-17,1.436
2026-07-21,1.441
2026-07-22,1.45
2026-07-23,1.499
2026-07-24,1.531
2026-07-27,1.513
2026-07-28,1.504
2026-07-29,1.488
2026-07-30,1.497
2026-07-31,1.507
2026-08-03,1.562
2026-08-04,1.568
2026-08-05,1.569
2026-08-06,1.565
2026-08-07,1.611
2026-08-10,1.618
2026-08-12,1.646
2026-08-13,1.651
2026-08-14,1.657
2026-08-17,1.696
2026-08-18,1.691
2026-08-19,1.681
2026-08-20,1.682
2026-08-21,1.682
2026-08-24,1.685
2026-08-25,1.684
2026-08-26,1.697
2026-08-27,1.696
2026-08-28,1.719
2026-08-31,1.743
2026-09-01,1.802
2026-09-02,1.854
2026-09-03,1.85
2026-09-04,1.83
2026-09-07,1.852
