date,3Y
2023-11-01,0.234
2023-11-02,0.213
2023-11-06,0.198
2023-11-07,0.199
2023-11-08,0.184
2023-11-09,0.175
2023-11-10,0.18
2023-11-13,0.18
2023-11-14,0.164
2023-11-15,0.134
2023-11-16,0.127
2023-11-17,0.102
2023-11-20,0.094
2023-11-21,0.079
2023-11-22,0.099
2023-11-24,0.122
2023-11-27,0.124
2023-11-28,0.117
2023-11-29,0.083
2023-11-30,0.081
2023-12-01,0.075
2023-12-04,0.063
2023-12-05,0.058
2023-12-06,0.055
2023-12-07,0.121
2023-12-08,0.134
2023-12-11,0.129
2023-12-12,0.099
2023-12-13,0.073
2023-12-14,0.09
2023-12-15,0.12
2023-12-18,0.105
2023-12-19,0.095
2023-12-20,0.055
2023-12-21,0.062
2023-12-22,0.076
2023-12-25,0.066
2023-12-26,0.076
2023-12-27,0.056
2023-12-28,0.045
2023-12-29,0.056
2024-01-04,0.057
2024-01-05,0.044
2024-01-09,0.033
2024-01-10,0.033
2024-01-11,0.018
2024-01-12,0.014
2024-01-15,0.007
2024-01-16,0.024
2024-01-17,0.024
2024-01-18,0.035
2024-01-19,0.035
2024-01-22,0.029
2024-01-23,0.029
2024-01-24,0.077
2024-01-25,0.083
2024-01-26,0.068
2024-01-29,0.077
2024-01-30,0.071
2024-01-31,0.089
2024-02-01,0.073
2024-02-02,0.084
2024-02-05,0.108
2024-02-06,0.102
2024-02-07,0.104
2024-02-08,0.099
2024-02-09,0.118
2024-02-13,0.129
2024-02-14,0.144
2024-02-15,0.127
2024-02-16,0.139
2024-02-19,0.145
2024-02-20,0.147
2024-02-21,0.154
2024-02-22,0.168
2024-02-26,0.164
2024-02-27,0.18
2024-02-28,0.18
2024-02-29,0.193
2024-03-01,0.19
2024-03-04,0.184
2024-03-05,0.184
2024-03-06,0.194
2024-03-07,0.204
2024-03-08,0.211
2024-03-11,0.211
2024-03-12,0.209
2024-03-13,0.206
2024-03-14,0.206
2024-03-15,0.206
2024-03-18,0.2
2024-03-19,0.19
2024-03-21,0.214
2024-03-22,0.231
2024-03-25,0.221
2024-03-26,0.221
2024-03-27,0.211
2024-03-28,0.205
2024-03-29,0.202
2024-04-01,0.206
2024-04-02,0.206
2024-04-03,0.196
2024-04-04,0.197
2024-04-05,0.217
2024-04-08,0.231
2024-04-09,0.228
2024-04-10,0.239
2024-04-11,0.28
2024-04-12,0.288
2024-04-15,0.285
2024-04-16,0.296
2024-04-17,0.303
2024-04-18,0.296
2024-04-19,0.286
2024-04-22,0.312
2024-04-23,0.315
2024-04-24,0.314
2024-04-25,0.315
2024-04-26,0.319
2024-04-30,0.31
2024-05-01,0.32
2024-05-02,0.321
2024-05-07,0.313
2024-05-08,0.317
2024-05-09,0.348
2024-05-10,0.356
2024-05-13,0.373
2024-05-14,0.394
2024-05-15,0.392
2024-05-16,0.377
2024-05-17,0.389
2024-05-20,0.404
2024-05-21,0.405
2024-05-22,0.408
2024-05-23,0.406
2024-05-24,0.407
2024-05-27,0.411
2024-05-28,0.412
2024-05-29,0.442
2024-05-30,0.44
2024-05-31,0.45
2024-06-03,0.449
2024-06-04,0.426
2024-06-05,0.393
2024-06-06,0.373
2024-06-07,0.387
2024-06-10,0.429
2024-06-11,0.419
2024-06-12,0.387
2024-06-13,0.377
2024-06-14,0.344
2024-06-17,0.335
2024-06-18,0.329
2024-06-19,0.33
2024-06-20,0.337
2024-06-21,0.351
2024-06-24,0.352
2024-06-25,0.35
2024-06-26,0.357
2024-06-27,0.401
2024-06-28,0.384
2024-07-01,0.39
2024-07-02,0.401
2024-07-03,0.391
2024-07-04,0.382
2024-07-05,0.382
2024-07-08,0.398
2024-07-09,0.391
2024-07-10,0.387
2024-07-11,0.392
2024-07-12,0.378
2024-07-16,0.363
2024-07-17,0.374
2024-07-18,0.389
2024-07-19,0.394
2024-07-22,0.391
2024-07-23,0.402
2024-07-24,0.416
2024-07-25,0.441
2024-07-26,0.442
2024-07-29,0.425
2024-07-30,0.41
2024-07-31,0.49
2024-08-01,0.498
2024-08-02,0.439
2024-08-05,0.271
2024-08-06,0.306
2024-08-07,0.28
2024-08-08,0.279
2024-08-09,0.311
2024-08-13,0.311
2024-08-14,0.306
2024-08-15,0.333
2024-08-16,0.375
2024-08-19,0.39
2024-08-20,0.38
2024-08-21,0.367
2024-08-22,0.378
2024-08-23,0.387
2024-08-26,0.376
2024-08-27,0.377
2024-08-28,0.387
2024-08-29,0.377
2024-08-30,0.378
2024-09-02,0.383
2024-09-03,0.402
2024-09-04,0.389
2024-09-05,0.387
2024-09-06,0.387
2024-09-09,0.408
2024-09-10,0.409
2024-09-11,0.389
2024-09-12,0.399
2024-09-13,0.396
2024-09-17,0.388
2024-09-18,0.384
2024-09-19,0.392
2024-09-20,0.399
2024-09-24,0.356
2024-09-25,0.36
2024-09-26,0.346
2024-09-27,0.323
2024-09-30,0.385
2024-10-01,0.382
2024-10-02,0.365
2024-10-03,0.366
2024-10-04,0.373
2024-10-07,0.412
2024-10-08,0.413
2024-10-09,0.413
2024-10-10,0.418
2024-10-11,0.417
2024-10-15,0.429
2024-10-16,0.428
2024-10-17,0.437
2024-10-18,0.445
2024-10-21,0.439
2024-10-22,0.454
2024-10-23,0.455
2024-10-24,0.455
2024-10-25,0.453
2024-10-28,0.462
2024-10-29,0.459
2024-10-30,0.448
2024-10-31,0.438
2024-11-01,0.469
2024-11-05,0.459
2024-11-06,0.493
2024-11-07,0.517
2024-11-08,0.515
2024-11-11,0.512
2024-11-12,0.517
2024-11-13,0.543
2024-11-14,0.553
2024-11-15,0.567
2024-11-18,0.568
2024-11-19,0.572
2024-11-20,0.573
2024-11-21,0.603
2024-11-22,0.611
2024-11-25,0.609
2024-11-26,0.61
2024-11-27,0.615
2024-11-28,0.601
2024-11-29,0.608
2024-12-02,0.632
2024-12-03,0.626
2024-12-04,0.6
2024-12-05,0.613
2024-12-06,0.606
2024-12-09,0.594
2024-12-10,0.609
2024-12-11,0.612
2024-12-12,0.599
2024-12-13,0.573
2024-12-16,0.591
2024-12-17,0.598
2024-12-18,0.589
2024-12-19,0.609
2024-12-20,0.573
2024-12-23,0.584
2024-12-24,0.584
2024-12-25,0.585
2024-12-26,0.599
2024-12-27,0.606
2024-12-30,0.604
2025-01-06,0.638
2025-01-07,0.646
2025-01-08,0.667
2025-01-09,0.66
2025-01-10,0.675
2025-01-14,0.711
2025-01-15,0.733
2025-01-16,0.713
2025-01-17,0.706
2025-01-20,0.698
2025-01-21,0.694
2025-01-22,0.72
2025-01-23,0.724
2025-01-24,0.751
2025-01-27,0.735
2025-01-28,0.724
2025-01-29,0.735
2025-01-30,0.746
2025-01-31,0.754
2025-02-03,0.745
2025-02-04,0.764
2025-02-05,0.778
2025-02-06,0.784
2025-02-07,0.828
2025-02-10,0.829
2025-02-12,0.831
2025-02-13,0.829
2025-02-14,0.834
2025-02-17,0.865
2025-02-18,0.883
2025-02-19,0.883
2025-02-20,0.889
2025-02-21,0.881
2025-02-25,0.864
2025-02-26,0.859
2025-02-27,0.878
2025-02-28,0.854
2025-03-03,0.883
2025-03-04,0.89
2025-03-05,0.895
2025-03-06,0.925
2025-03-07,0.929
2025-03-10,0.96
2025-03-11,0.917
2025-03-12,0.931
2025-03-13,0.945
2025-03-14,0.923
2025-03-17,0.898
2025-03-18,0.899
2025-03-19,0.914
2025-03-21,0.922
2025-03-24,0.935
2025-03-25,0.957
2025-03-26,0.955
2025-03-27,0.96
2025-03-28,0.94
2025-03-31,0.887
2025-04-01,0.901
2025-04-02,0.885
2025-04-03,0.803
2025-04-04,0.65
2025-04-07,0.621
2025-04-08,0.692
2025-04-09,0.661
2025-04-10,0.728
2025-04-11,0.656
2025-04-14,0.634
2025-04-15,0.697
2025-04-16,0.666
2025-04-17,0.697
2025-04-18,0.682
2025-04-21,0.688
2025-04-22,0.716
2025-04-23,0.74
2025-04-24,0.723
2025-04-25,0.734
2025-04-28,0.729
2025-04-30,0.72
2025-05-01,0.675
2025-05-02,0.659
2025-05-07,0.669
2025-05-08,0.683
2025-05-09,0.698
2025-05-12,0.727
2025-05-13,0.79
2025-05-14,0.78
2025-05-15,0.797
2025-05-16,0.782
2025-05-19,0.798
2025-05-20,0.807
2025-05-21,0.798
2025-05-22,0.816
2025-05-23,0.82
2025-05-26,0.808
2025-05-27,0.811
2025-05-28,0.83
2025-05-29,0.829
2025-05-30,0.81
2025-06-02,0.821
2025-06-03,0.816
2025-06-04,0.829
2025-06-05,0.813
2025-06-06,0.817
2025-06-09,0.833
2025-06-10,0.833
2025-06-11,0.824
2025-06-12,0.818
2025-06-13,0.785
2025-06-16,0.821
2025-06-17,0.829
2025-06-18,0.809
2025-06-19,0.773
2025-06-20,0.773
2025-06-23,0.782
2025-06-24,0.782
2025-06-25,0.773
2025-06-26,0.784
2025-06-27,0.785
2025-06-30,0.79
2025-07-01,0.78
2025-07-02,0.785
2025-07-03,0.796
2025-07-04,0.786
2025-07-07,0.782
2025-07-08,0.786
2025-07-09,0.807
2025-07-10,0.811
2025-07-11,0.816
2025-07-14,0.842
2025-07-15,0.853
2025-07-16,0.853
2025-07-17,0.847
2025-07-18,0.829
2025-07-22,0.817
2025-07-23,0.897
2025-07-24,0.909
2025-07-25,0.921
2025-07-28,0.905
2025-07-29,0.895
2025-07-30,0.886
2025-07-31,0.886
2025-08-01,0.877
2025-08-04,0.826
2025-08-05,0.812
2025-08-06,0.835
2025-08-07,0.83
2025-08-08,0.842
2025-08-12,0.85
2025-08-13,0.868
2025-08-14,0.901
2025-08-15,0.913
2025-08-18,0.919
2025-08-19,0.933
2025-08-20,0.943
2025-08-21,0.949
2025-08-22,0.956
2025-08-25,0.955
2025-08-26,0.963
2025-08-27,0.957
2025-08-28,0.954
2025-08-29,0.951
2025-09-01,0.963
2025-09-02,0.947
2025-09-03,0.954
2025-09-04,0.938
2025-09-05,0.923
2025-09-08,0.915
2025-09-09,0.916
2025-09-10,0.93
2025-09-11,0.938
2025-09-12,0.949
2025-09-16,0.959
2025-09-17,0.956
2025-09-18,0.957
2025-09-19,0.992
2025-09-22,1.013
2025-09-24,1.011
2025-09-25,1.019
2025-09-26,1.019
2025-09-29,1.022
2025-09-30,1.029
2025-10-01,1.027
2025-10-02,1.022
2025-10-03,1.012
2025-10-06,0.98
2025-10-07,0.995
2025-10-08,1.014
2025-10-09,1.01
2025-10-10,1.004
2025-10-14,0.976
2025-10-15,0.981
2025-10-16,0.999
2025-10-17,0.987
2025-10-20,1.029
2025-10-21,1.015
2025-10-22,1.009
2025-10-23,1.012
2025-10-24,1.011
2025-10-27,1.017
2025-10-28,1.006
2025-10-29,1.014
2025-10-30,1.004
2025-10-31,0.994
2025-11-04,1.017
2025-11-05,1.002
2025-11-06,1.017
2025-11-07,1.018
2025-11-10,1.03
2025-11-11,1.018
2025-11-12,1.017
2025-11-13,1.017
2025-11-14,1.018
2025-11-17,1.024
2025-11-18,1.019
2025-11-19,1.023
2025-11-20,1.068
2025-11-21,1.058
2025-11-25,1.08
2025-11-26,1.084
2025-11-27,1.075
2025-11-28,1.076
2025-12-01,1.122
2025-12-02,1.107
2025-12-03,1.121
2025-12-04,1.136
2025-12-05,1.161
2025-12-08,1.175
2025-12-09,1.176
2025-12-10,1.178
2025-12-11,1.155
2025-12-12,1.166
2025-12-15,1.163
2025-12-16,1.157
2025-12-17,1.168
2025-12-18,1.163
2025-12-19,1.198
2025-12-22,1.244
2025-12-23,1.217
2025-12-24,1.221
2025-12-25,1.254
2025-12-26,1.255
2025-12-29,1.266
2025-12-30,1.282
2026-01-05,1.325
2026-01-06,1.32
2026-01-07,1.311
2026-01-08,1.269
2026-01-09,1.292
2026-01-13,1.319
2026-01-14,1.338
2026-01-15,1.336
2026-01-16,1.355
2026-01-19,1.382
2026-01-20,1.381
2026-01-21,1.386
2026-01-22,1.37
2026-01-23,1.4
2026-01-26,1.412
2026-01-27,1.426
2026-01-28,1.391
2026-01-29,1.399
2026-01-30,1.381
2026-02-02,1.386
2026-02-03,1.408
2026-02-04,1.401
2026-02-05,1.404
2026-02-06,1.404
2026-02-09,1.443
2026-02-10,1.423
2026-02-12,1.425
2026-02-13,1.408
2026-02-16,1.394
2026-02-17,1.349
2026-02-18,1.354
2026-02-19,1.369
2026-02-20,1.357
2026-02-24,1.352
2026-02-25,1.335
2026-02-26,1.36
2026-02-27,1.335
2026-03-02,1.308
2026-03-03,1.352
2026-03-04,1.336
2026-03-05,1.371
2026-03-06,1.362
2026-03-09,1.359
2026-03-10,1.364
2026-03-11,1.351
2026-03-12,1.366
2026-03-13,1.395
2026-03-16,1.402
2026-03-17,1.4
2026-03-18,1.377
2026-03-19,1.399
2026-03-23,1.437
2026-03-24,1.431
2026-03-25,1.443
2026-03-26,1.472
2026-03-27,1.526
2026-03-30,1.498
2026-03-31,1.503
2026-04-01,1.472
2026-04-02,1.52
2026-04-03,1.521
2026-04-06,1.542
2026-04-07,1.519
2026-04-08,1.513
2026-04-09,1.522
2026-04-10,1.544
2026-04-13,1.54
2026-04-14,1.515
2026-04-15,1.516
2026-04-16,1.512
2026-04-17,1.522
2026-04-20,1.514
2026-04-21,1.505
2026-04-22,1.512
2026-04-23,1.517
2026-04-24,1.518
2026-04-27,1.533
2026-04-28,1.544
2026-04-30,1.556
2026-05-01,1.542
2026-05-07,1.532
2026-05-08,1.54
2026-05-11,1.568
2026-05-12,1.582
2026-05-13,1.581
2026-05-14,1.59
2026-05-15,1.615
2026-05-18,1.628
2026-05-19,1.654
2026-05-20,1.663
2026-05-21,1.642
2026-05-22,1.633
2026-05-25,1.598
2026-05-26,1.596
2026-05-27,1.563
2026-05-28,1.536
2026-05-29,1.536
2026-06-01,1.558
2026-06-02,1.522
2026-06-03,1.56
2026-06-04,1.579
2026-06-05,1.574
2026-06-08,1.588
2026-06-09,1.582
2026-06-10,1.594
2026-06-11,1.592
2026-06-12,1.579
2026-06-15,1.556
2026-06-16,1.585
2026-06-17,1.552
2026-06-18,1.553
2026-06-19,1.558
2026-06-22,1.558
2026-06-23,1.57
2026-06-24,1.572
2026-06-25,1.556
2026-06-26,1.553
2026-06-29,1.547
2026-06-30,1.531
2026-07-01,1.554
2026-07-02,1.567
2026-07-03,1.558
2026-07-06,1.56
2026-07-07,1.565
2026-07-08,1.59
2026-07-09,1.599
2026-07-10,1.579
2026-07-13,1.593
2026-07-14,1.558
2026-07-15,1.551
2026-07-16,1.556
2026-07-17,1.539
2026-07-21,1.546
2026-07-22,1.562
2026-07-23,1.619
2026-07-24,1.664
2026-07-27,1.644
2026-07-28,1.637
2026-07-29,1.62
2026-07-30,1.638
2026-07-31,1.658
2026-08-03,1.714
2026-08-04,1.724
2026-08-05,1.714
2026-08-06,1.709
2026-08-07,1.761
2026-08-10,1.773
2026-08-12,1.806
2026-08-13,1.815
2026-08-14,1.818
2026-08-17,1.852
2026-08-18,1.844
2026-08-19,1.823
2026-08-20,1.814
2026-08-21,1.823
2026-08-24,1.824
2026-08-25,1.836
2026-08-26,1.841
2026-08-27,1.846
2026-08-28,1.872
2026-08-31,1.894
2026-09-01,1.952
2026-09-02,2.009
2026-09-03,1.994
2026-09-04,1.955
2026-09-07,1.98
2026-09-08,1.972
