date,20Y
2023-10-30,1.664
2023-10-31,1.699
2023-11-01,1.708
2023-11-02,1.672
2023-11-06,1.621
2023-11-07,1.616
2023-11-08,1.577
2023-11-09,1.536
2023-11-10,1.555
2023-11-13,1.577
2023-11-14,1.565
2023-11-15,1.511
2023-11-16,1.52
2023-11-17,1.484
2023-11-20,1.471
2023-11-21,1.413
2023-11-22,1.463
2023-11-24,1.498
2023-11-27,1.512
2023-11-28,1.508
2023-11-29,1.436
2023-11-30,1.445
2023-12-01,1.449
2023-12-04,1.454
2023-12-05,1.446
2023-12-06,1.397
2023-12-07,1.5
2023-12-08,1.544
2023-12-11,1.544
2023-12-12,1.509
2023-12-13,1.442
2023-12-14,1.423
2023-12-15,1.443
2023-12-18,1.421
2023-12-19,1.38
2023-12-20,1.288
2023-12-21,1.318
2023-12-22,1.384
2023-12-25,1.378
2023-12-26,1.396
2023-12-27,1.359
2023-12-28,1.373
2023-12-29,1.404
2024-01-04,1.401
2024-01-05,1.383
2024-01-09,1.365
2024-01-10,1.36
2024-01-11,1.341
2024-01-12,1.336
2024-01-15,1.305
2024-01-16,1.329
2024-01-17,1.339
2024-01-18,1.42
2024-01-19,1.454
2024-01-22,1.439
2024-01-23,1.413
2024-01-24,1.492
2024-01-25,1.532
2024-01-26,1.506
2024-01-29,1.524
2024-01-30,1.498
2024-01-31,1.516
2024-02-01,1.476
2024-02-02,1.441
2024-02-05,1.49
2024-02-06,1.486
2024-02-07,1.468
2024-02-08,1.459
2024-02-09,1.49
2024-02-13,1.491
2024-02-14,1.508
2024-02-15,1.504
2024-02-16,1.491
2024-02-19,1.492
2024-02-20,1.474
2024-02-21,1.46
2024-02-22,1.443
2024-02-26,1.411
2024-02-27,1.421
2024-02-28,1.439
2024-02-29,1.452
2024-03-01,1.444
2024-03-04,1.458
2024-03-05,1.449
2024-03-06,1.448
2024-03-07,1.466
2024-03-08,1.483
2024-03-11,1.521
2024-03-12,1.518
2024-03-13,1.506
2024-03-14,1.533
2024-03-15,1.542
2024-03-18,1.512
2024-03-19,1.486
2024-03-21,1.492
2024-03-22,1.492
2024-03-25,1.493
2024-03-26,1.497
2024-03-27,1.472
2024-03-28,1.458
2024-03-29,1.484
2024-04-01,1.511
2024-04-02,1.53
2024-04-03,1.52
2024-04-04,1.529
2024-04-05,1.52
2024-04-08,1.538
2024-04-09,1.535
2024-04-10,1.556
2024-04-11,1.625
2024-04-12,1.635
2024-04-15,1.635
2024-04-16,1.644
2024-04-17,1.662
2024-04-18,1.626
2024-04-19,1.595
2024-04-22,1.643
2024-04-23,1.658
2024-04-24,1.654
2024-04-25,1.658
2024-04-26,1.681
2024-04-30,1.646
2024-05-01,1.668
2024-05-02,1.682
2024-05-07,1.66
2024-05-08,1.656
2024-05-09,1.678
2024-05-10,1.691
2024-05-13,1.73
2024-05-14,1.753
2024-05-15,1.744
2024-05-16,1.717
2024-05-17,1.744
2024-05-20,1.766
2024-05-21,1.776
2024-05-22,1.809
2024-05-23,1.827
2024-05-24,1.835
2024-05-27,1.836
2024-05-28,1.832
2024-05-29,1.858
2024-05-30,1.841
2024-05-31,1.85
2024-06-03,1.855
2024-06-04,1.841
2024-06-05,1.816
2024-06-06,1.747
2024-06-07,1.761
2024-06-10,1.821
2024-06-11,1.81
2024-06-12,1.784
2024-06-13,1.762
2024-06-14,1.732
2024-06-17,1.755
2024-06-18,1.777
2024-06-19,1.758
2024-06-20,1.769
2024-06-21,1.792
2024-06-24,1.811
2024-06-25,1.824
2024-06-26,1.851
2024-06-27,1.881
2024-06-28,1.848
2024-07-01,1.873
2024-07-02,1.894
2024-07-03,1.908
2024-07-04,1.908
2024-07-05,1.902
2024-07-08,1.907
2024-07-09,1.911
2024-07-10,1.924
2024-07-11,1.912
2024-07-12,1.873
2024-07-16,1.86
2024-07-17,1.861
2024-07-18,1.852
2024-07-19,1.843
2024-07-22,1.865
2024-07-23,1.865
2024-07-24,1.869
2024-07-25,1.847
2024-07-26,1.835
2024-07-29,1.814
2024-07-30,1.801
2024-07-31,1.844
2024-08-01,1.809
2024-08-02,1.746
2024-08-05,1.576
2024-08-06,1.734
2024-08-07,1.766
2024-08-08,1.704
2024-08-09,1.722
2024-08-13,1.714
2024-08-14,1.674
2024-08-15,1.684
2024-08-16,1.719
2024-08-19,1.75
2024-08-20,1.76
2024-08-21,1.733
2024-08-22,1.72
2024-08-23,1.733
2024-08-26,1.726
2024-08-27,1.716
2024-08-28,1.718
2024-08-29,1.738
2024-08-30,1.742
2024-09-02,1.755
2024-09-03,1.756
2024-09-04,1.729
2024-09-05,1.717
2024-09-06,1.694
2024-09-09,1.726
2024-09-10,1.736
2024-09-11,1.704
2024-09-12,1.708
2024-09-13,1.676
2024-09-17,1.662
2024-09-18,1.677
2024-09-19,1.722
2024-09-20,1.732
2024-09-24,1.695
2024-09-25,1.677
2024-09-26,1.709
2024-09-27,1.708
2024-09-30,1.709
2024-10-01,1.71
2024-10-02,1.687
2024-10-03,1.692
2024-10-04,1.701
2024-10-07,1.743
2024-10-08,1.746
2024-10-09,1.762
2024-10-10,1.788
2024-10-11,1.775
2024-10-15,1.789
2024-10-16,1.775
2024-10-17,1.776
2024-10-18,1.79
2024-10-21,1.79
2024-10-22,1.814
2024-10-23,1.818
2024-10-24,1.802
2024-10-25,1.789
2024-10-28,1.816
2024-10-29,1.812
2024-10-30,1.807
2024-10-31,1.786
2024-11-01,1.786
2024-11-05,1.787
2024-11-06,1.817
2024-11-07,1.839
2024-11-08,1.835
2024-11-11,1.84
2024-11-12,1.849
2024-11-13,1.871
2024-11-14,1.888
2024-11-15,1.884
2024-11-18,1.892
2024-11-19,1.889
2024-11-20,1.885
2024-11-21,1.899
2024-11-22,1.89
2024-11-25,1.881
2024-11-26,1.869
2024-11-27,1.891
2024-11-28,1.873
2024-11-29,1.855
2024-12-02,1.874
2024-12-03,1.874
2024-12-04,1.861
2024-12-05,1.875
2024-12-06,1.861
2024-12-09,1.849
2024-12-10,1.866
2024-12-11,1.866
2024-12-12,1.853
2024-12-13,1.848
2024-12-16,1.884
2024-12-17,1.889
2024-12-18,1.876
2024-12-19,1.881
2024-12-20,1.855
2024-12-23,1.871
2024-12-24,1.863
2024-12-25,1.859
2024-12-26,1.873
2024-12-27,1.898
2024-12-30,1.89
2025-01-06,1.915
2025-01-07,1.916
2025-01-08,1.951
2025-01-09,1.933
2025-01-10,1.959
2025-01-14,1.993
2025-01-15,2.002
2025-01-16,1.941
2025-01-17,1.925
2025-01-20,1.912
2025-01-21,1.913
2025-01-22,1.904
2025-01-23,1.913
2025-01-24,1.921
2025-01-27,1.918
2025-01-28,1.905
2025-01-29,1.896
2025-01-30,1.918
2025-01-31,1.953
2025-02-03,1.967
2025-02-04,1.993
2025-02-05,1.998
2025-02-06,1.959
2025-02-07,1.98
2025-02-10,1.985
2025-02-12,2.002
2025-02-13,2.019
2025-02-14,2.011
2025-02-17,2.011
2025-02-18,2.063
2025-02-19,2.063
2025-02-20,2.05
2025-02-21,2.054
2025-02-25,2.037
2025-02-26,2.028
2025-02-27,2.042
2025-02-28,2.032
2025-03-03,2.051
2025-03-04,2.065
2025-03-05,2.099
2025-03-06,2.18
2025-03-07,2.217
2025-03-10,2.279
2025-03-11,2.241
2025-03-12,2.228
2025-03-13,2.245
2025-03-14,2.236
2025-03-17,2.249
2025-03-18,2.233
2025-03-19,2.24
2025-03-21,2.238
2025-03-24,2.246
2025-03-25,2.268
2025-03-26,2.26
2025-03-27,2.26
2025-03-28,2.225
2025-03-31,2.202
2025-04-01,2.21
2025-04-02,2.17
2025-04-03,2.092
2025-04-04,1.946
2025-04-07,1.93
2025-04-08,2.11
2025-04-09,2.261
2025-04-10,2.279
2025-04-11,2.325
2025-04-14,2.389
2025-04-15,2.339
2025-04-16,2.266
2025-04-17,2.257
2025-04-18,2.27
2025-04-21,2.297
2025-04-22,2.267
2025-04-23,2.232
2025-04-24,2.226
2025-04-25,2.248
2025-04-28,2.236
2025-04-30,2.228
2025-05-01,2.224
2025-05-02,2.243
2025-05-07,2.312
2025-05-08,2.322
2025-05-09,2.356
2025-05-12,2.394
2025-05-13,2.356
2025-05-14,2.376
2025-05-15,2.404
2025-05-16,2.387
2025-05-19,2.412
2025-05-20,2.539
2025-05-21,2.528
2025-05-22,2.566
2025-05-23,2.523
2025-05-26,2.498
2025-05-27,2.354
2025-05-28,2.406
2025-05-29,2.451
2025-05-30,2.419
2025-06-02,2.406
2025-06-03,2.406
2025-06-04,2.431
2025-06-05,2.371
2025-06-06,2.35
2025-06-09,2.376
2025-06-10,2.402
2025-06-11,2.394
2025-06-12,2.406
2025-06-13,2.363
2025-06-16,2.393
2025-06-17,2.411
2025-06-18,2.399
2025-06-19,2.379
2025-06-20,2.375
2025-06-23,2.361
2025-06-24,2.361
2025-06-25,2.34
2025-06-26,2.339
2025-06-27,2.353
2025-06-30,2.371
2025-07-01,2.345
2025-07-02,2.352
2025-07-03,2.383
2025-07-04,2.391
2025-07-07,2.44
2025-07-08,2.505
2025-07-09,2.511
2025-07-10,2.508
2025-07-11,2.503
2025-07-14,2.593
2025-07-15,2.61
2025-07-16,2.564
2025-07-17,2.564
2025-07-18,2.526
2025-07-22,2.531
2025-07-23,2.59
2025-07-24,2.574
2025-07-25,2.553
2025-07-28,2.515
2025-07-29,2.532
2025-07-30,2.541
2025-07-31,2.542
2025-08-01,2.55
2025-08-04,2.55
2025-08-05,2.505
2025-08-06,2.517
2025-08-07,2.521
2025-08-08,2.519
2025-08-12,2.527
2025-08-13,2.531
2025-08-14,2.552
2025-08-15,2.56
2025-08-18,2.571
2025-08-19,2.594
2025-08-20,2.624
2025-08-21,2.63
2025-08-22,2.651
2025-08-25,2.636
2025-08-26,2.627
2025-08-27,2.64
2025-08-28,2.618
2025-08-29,2.596
2025-09-01,2.622
2025-09-02,2.615
2025-09-03,2.666
2025-09-04,2.651
2025-09-05,2.63
2025-09-08,2.661
2025-09-09,2.644
2025-09-10,2.631
2025-09-11,2.639
2025-09-12,2.634
2025-09-16,2.66
2025-09-17,2.63
2025-09-18,2.622
2025-09-19,2.625
2025-09-22,2.64
2025-09-24,2.619
2025-09-25,2.599
2025-09-26,2.624
2025-09-29,2.595
2025-09-30,2.607
2025-10-01,2.614
2025-10-02,2.622
2025-10-03,2.614
2025-10-06,2.681
2025-10-07,2.677
2025-10-08,2.688
2025-10-09,2.7
2025-10-10,2.693
2025-10-14,2.703
2025-10-15,2.684
2025-10-16,2.663
2025-10-17,2.651
2025-10-20,2.655
2025-10-21,2.652
2025-10-22,2.647
2025-10-23,2.63
2025-10-24,2.618
2025-10-27,2.627
2025-10-28,2.602
2025-10-29,2.597
2025-10-30,2.594
2025-10-31,2.605
2025-11-04,2.637
2025-11-05,2.624
2025-11-06,2.633
2025-11-07,2.642
2025-11-10,2.667
2025-11-11,2.688
2025-11-12,2.702
2025-11-13,2.706
2025-11-14,2.723
2025-11-17,2.746
2025-11-18,2.782
2025-11-19,2.81
2025-11-20,2.839
2025-11-21,2.794
2025-11-25,2.814
2025-11-26,2.815
2025-11-27,2.811
2025-11-28,2.819
2025-12-01,2.874
2025-12-02,2.862
2025-12-03,2.891
2025-12-04,2.902
2025-12-05,2.894
2025-12-08,2.92
2025-12-09,2.917
2025-12-10,2.918
2025-12-11,2.89
2025-12-12,2.894
2025-12-15,2.904
2025-12-16,2.892
2025-12-17,2.9
2025-12-18,2.91
2025-12-19,2.94
2025-12-22,2.965
2025-12-23,2.951
2025-12-24,2.954
2025-12-25,2.941
2025-12-26,2.932
2025-12-29,2.963
2025-12-30,2.952
2026-01-05,3.002
2026-01-06,3.029
2026-01-07,3.041
2026-01-08,3.028
2026-01-09,3.013
2026-01-13,3.081
2026-01-14,3.099
2026-01-15,3.078
2026-01-16,3.092
2026-01-19,3.174
2026-01-20,3.325
2026-01-21,3.25
2026-01-22,3.202
2026-01-23,3.198
2026-01-26,3.178
2026-01-27,3.207
2026-01-28,3.182
2026-01-29,3.174
2026-01-30,3.186
2026-02-02,3.187
2026-02-03,3.19
2026-02-04,3.19
2026-02-05,3.154
2026-02-06,3.15
2026-02-09,3.177
2026-02-10,3.129
2026-02-12,3.091
2026-02-13,3.079
2026-02-16,3.109
2026-02-17,3.016
2026-02-18,3.016
2026-02-19,3.003
2026-02-20,2.965
2026-02-24,2.94
2026-02-25,3.007
2026-02-26,3.012
2026-02-27,2.979
2026-03-02,2.941
2026-03-03,3.004
2026-03-04,3.008
2026-03-05,3.026
2026-03-06,3.042
2026-03-09,3.09
2026-03-10,3.069
2026-03-11,3.069
2026-03-12,3.095
2026-03-13,3.133
2026-03-16,3.167
2026-03-17,3.155
2026-03-18,3.113
2026-03-19,3.146
2026-03-23,3.188
2026-03-24,3.161
2026-03-25,3.136
2026-03-26,3.148
2026-03-27,3.268
2026-03-30,3.307
2026-03-31,3.284
2026-04-01,3.213
2026-04-02,3.271
2026-04-03,3.271
2026-04-06,3.326
2026-04-07,3.326
2026-04-08,3.272
2026-04-09,3.289
2026-04-10,3.326
2026-04-13,3.377
2026-04-14,3.296
2026-04-15,3.271
2026-04-16,3.282
2026-04-17,3.292
2026-04-20,3.263
2026-04-21,3.251
2026-04-22,3.268
2026-04-23,3.297
2026-04-24,3.318
2026-04-27,3.348
2026-04-28,3.326
2026-04-30,3.402
2026-05-01,3.381
2026-05-07,3.374
2026-05-08,3.369
2026-05-11,3.411
2026-05-12,3.445
2026-05-13,3.47
2026-05-14,3.527
2026-05-15,3.603
2026-05-18,3.665
2026-05-19,3.717
2026-05-20,3.685
2026-05-21,3.646
2026-05-22,3.644
2026-05-25,3.577
2026-05-26,3.589
2026-05-27,3.569
2026-05-28,3.594
2026-05-29,3.549
2026-06-01,3.567
2026-06-02,3.493
2026-06-03,3.521
2026-06-04,3.554
2026-06-05,3.551
2026-06-08,3.604
2026-06-09,3.543
2026-06-10,3.538
2026-06-11,3.554
2026-06-12,3.508
2026-06-15,3.461
2026-06-16,3.52
2026-06-17,3.49
2026-06-18,3.512
2026-06-19,3.549
2026-06-22,3.563
2026-06-23,3.554
2026-06-24,3.552
2026-06-25,3.526
2026-06-26,3.506
2026-06-29,3.54
2026-06-30,3.625
2026-07-01,3.632
2026-07-02,3.711
2026-07-03,3.699
2026-07-06,3.745
2026-07-07,3.749
2026-07-08,3.798
2026-07-09,3.795
2026-07-10,3.702
2026-07-13,3.698
2026-07-14,3.534
2026-07-15,3.566
2026-07-16,3.614
2026-07-17,3.63
2026-07-21,3.623
2026-07-22,3.635
2026-07-23,3.644
2026-07-24,3.69
2026-07-27,3.665
2026-07-28,3.677
2026-07-29,3.644
2026-07-30,3.68
2026-07-31,3.69
2026-08-03,3.695
2026-08-04,3.71
2026-08-05,3.698
2026-08-06,3.659
2026-08-07,3.671
2026-08-10,3.696
2026-08-12,3.725
2026-08-13,3.741
2026-08-14,3.75
2026-08-17,3.8
2026-08-18,3.829
2026-08-19,3.773
2026-08-20,3.719
2026-08-21,3.76
2026-08-24,3.748
2026-08-25,3.764
2026-08-26,3.756
2026-08-27,3.764
2026-08-28,3.806
2026-08-31,3.815
2026-09-01,3.859
2026-09-02,3.864
2026-09-03,3.806
2026-09-04,3.717
2026-09-07,3.751
2026-09-08,3.717
2026-09-09,3.713
