Series ID,DMACN,DMATD,DMAM1N,DMAODCD,DMANTD,DMAM3N,DMANBPA,DMABMN,DMACS,DMAM1S,DMAM3S,DMABMS,DMAMMB,DMAMOAFI
30/09/1972,1.5,,,,,18.7,,,1.5,,18.9
31/10/1972,1.5,,,,,19.3,,,1.5,,19.3
30/11/1972,1.6,,,,,19.8,,,1.6,,19.6
31/12/1972,1.7,,,,,20.4,,,1.6,,20.1
31/01/1973,1.6,,,,,20.8,,,1.6,,20.4
28/02/1973,1.6,,,,,21.2,,,1.6,,20.8
31/03/1973,1.6,,,,,21.3,,,1.6,,21.0
30/04/1973,1.7,,,,,21.6,,,1.7,,21.5
31/05/1973,1.7,,,,,21.7,,,1.7,,22.0
30/06/1973,1.7,,,,,22.0,,,1.7,,22.4
31/07/1973,1.7,,,,,22.4,,,1.7,,22.9
31/08/1973,1.8,,,,,22.9,,,1.8,,23.3
30/09/1973,1.8,,,,,23.5,,,1.8,,23.7
31/10/1973,1.8,,,,,23.9,,,1.8,,23.9
30/11/1973,1.8,,,,,24.2,,,1.9,,23.9
31/12/1973,2.0,,,,,24.8,,,1.9,,24.3
31/01/1974,1.9,,,,,25.0,,,1.9,,24.5
28/02/1974,1.9,,,,,25.4,,,2.0,,24.9
31/03/1974,1.9,,,,,25.5,,,2.0,,25.1
30/04/1974,2.0,,,,,25.5,,,2.0,,25.3
31/05/1974,2.0,,,,,25.2,,,2.0,,25.7
30/06/1974,2.0,,,,,24.7,,,2.1,,25.3
31/07/1974,2.1,,,,,24.5,,,2.1,,25.0
31/08/1974,2.1,,,,,24.3,,,2.1,,24.7
30/09/1974,2.1,,,,,24.6,,,2.2,,24.8
31/10/1974,2.2,,,,,25.4,,,2.2,,25.3
30/11/1974,2.2,,,,,26.0,,,2.2,,25.7
31/12/1974,2.4,,,,,26.5,,,2.3,,26.0
31/01/1975,2.4,,,,,27.2,,,2.3,,26.6
28/02/1975,2.3,,8.5,,,27.7,,,2.3,8.3,27.2,,4.1
31/03/1975,2.4,,8.7,,,28.2,,,2.4,8.4,27.8,,4.2
30/04/1975,2.4,,9.0,,,28.5,,,2.4,8.8,28.4,,4.3
31/05/1975,2.4,,8.6,,,28.2,,,2.4,8.8,28.8,,4.2
30/06/1975,2.4,,8.8,,,28.6,,,2.4,9.0,29.2,,4.1
31/07/1975,2.5,,8.9,,,29.2,,,2.5,9.2,29.9,,4.2
31/08/1975,2.5,,9.0,,,29.8,,,2.5,9.3,30.3,,4.4
30/09/1975,2.5,,9.1,,,30.4,,,2.5,9.3,30.6,,4.5
31/10/1975,2.5,,9.4,,,31.2,,,2.6,9.6,31.0,,4.9
30/11/1975,2.6,,9.7,,,31.7,,,2.6,9.7,31.3,,5.2
31/12/1975,2.8,,10.2,,,32.3,,,2.6,9.8,31.7,,5.4
31/01/1976,2.7,,10.3,,,32.6,,,2.7,10.0,32.0,,5.4
29/02/1976,2.7,,10.2,,,32.5,,,2.7,10.0,32.0,,5.4
31/03/1976,2.7,,10.4,,,32.9,,,2.7,10.1,32.5,,5.5
30/04/1976,2.8,,10.4,,,32.9,,,2.8,10.2,32.8,,5.4
31/05/1976,2.8,,10.0,,,32.5,,,2.8,10.2,33.2,,5.2
30/06/1976,2.8,,10.0,,,32.7,,,2.8,10.2,33.5,,5.1
31/07/1976,2.8,,10.0,,,33.2,,,2.9,10.2,33.9,,5.1
31/08/1976,2.9,,10.0,,,38.3,11.7,50.0,2.9,10.3,38.8,50.5,5.2
30/09/1976,2.9,,10.2,,,39.1,12.0,51.0,2.9,10.4,39.3,51.4,5.2
31/10/1976,2.9,,10.3,,,39.8,12.3,52.0,3.0,10.5,39.5,52.1,5.3
30/11/1976,3.0,,10.5,,,40.4,12.5,53.0,3.0,10.5,40.0,52.8,5.5
31/12/1976,3.1,,11.1,,,41.4,12.8,54.3,3.0,10.7,40.7,53.7,6.0
31/01/1977,3.1,,11.1,,,41.8,13.2,55.0,3.1,10.8,41.1,54.3,6.3
28/02/1977,3.0,,11.2,,,42.4,13.4,55.8,3.1,11.0,41.7,55.0,6.5
31/03/1977,3.1,,11.3,,,42.6,13.2,55.9,3.1,11.0,42.1,55.2,6.8
30/04/1977,3.2,,11.2,,,42.2,13.1,55.3,3.1,10.9,42.1,55.3,6.8
31/05/1977,3.1,,10.8,,,41.7,13.2,54.8,3.2,11.0,42.6,55.5,6.6
30/06/1977,3.2,,10.9,,,41.9,13.5,55.4,3.2,11.1,42.9,56.1,6.3
31/07/1977,3.2,,10.9,,,42.1,13.8,55.9,3.2,11.1,43.0,56.6,6.1
31/08/1977,3.3,,10.9,,,42.6,14.0,56.6,3.3,11.2,43.1,57.1,6.1
30/09/1977,3.3,,11.0,,,43.0,14.2,57.2,3.3,11.3,43.2,57.6,6.0
31/10/1977,3.3,,11.1,,,43.6,14.6,58.2,3.3,11.3,43.4,58.3,6.0
30/11/1977,3.3,,11.4,,,44.3,14.8,59.0,3.3,11.5,43.8,58.9,6.1
31/12/1977,3.6,,11.8,,,45.0,15.1,60.1,3.4,11.4,44.2,59.4,6.4
31/01/1978,3.4,,11.8,,,45.2,15.6,60.8,3.4,11.4,44.5,59.9,6.2
28/02/1978,3.4,,11.8,,,45.6,15.8,61.4,3.4,11.5,45.0,60.6,6.1
31/03/1978,3.5,,12.0,,,46.2,15.8,62.0,3.5,11.7,45.6,61.2,6.3
30/04/1978,3.5,,12.0,,,46.1,15.8,61.9,3.5,11.8,46.1,62.1,6.3
31/05/1978,3.5,,11.7,,,45.7,16.0,61.7,3.5,12.0,46.7,62.4,5.9
30/06/1978,3.5,,11.8,,,46.1,16.2,62.3,3.6,12.0,47.0,63.0,5.9
31/07/1978,3.6,,11.9,,,46.6,16.5,63.2,3.6,12.2,47.5,63.8,5.9
31/08/1978,3.6,,12.0,,,47.6,16.6,64.2,3.6,12.3,48.0,64.8,6.0
30/09/1978,3.7,,12.1,,,48.2,16.9,65.1,3.7,12.4,48.5,65.5,5.9
31/10/1978,3.7,,12.3,,,49.0,17.3,66.2,3.7,12.5,48.8,66.3,5.9
30/11/1978,3.7,,12.5,,,49.6,17.6,67.2,3.7,12.7,49.3,67.0,6.0
31/12/1978,4.0,,13.3,,,50.6,17.9,68.5,3.8,12.8,49.7,67.8,6.3
31/01/1979,3.8,,13.5,,,51.2,18.3,69.5,3.8,13.1,50.5,68.5,6.3
28/02/1979,3.8,,13.6,,,51.8,18.4,70.3,3.8,13.2,51.2,69.4,6.4
31/03/1979,3.8,,13.8,,,52.4,18.6,71.0,3.9,13.4,51.8,70.3,6.7
30/04/1979,4.0,,14.0,,,52.4,18.9,71.4,3.9,13.8,52.4,71.4,6.7
31/05/1979,3.9,,13.6,,,52.0,19.4,71.4,4.0,13.9,52.9,72.2,6.5
30/06/1979,4.0,,13.7,,,52.4,19.8,72.2,4.0,14.0,53.2,73.0,6.4
31/07/1979,4.0,,13.9,,,52.8,20.3,73.0,4.0,14.2,53.5,73.8,6.4
31/08/1979,4.1,,14.1,,,53.5,20.4,73.9,4.1,14.5,54.0,74.5,6.4
30/09/1979,4.1,,14.1,,,54.1,20.5,74.7,4.1,14.5,54.4,75.1,6.4
31/10/1979,4.1,,14.3,,,55.0,20.8,75.8,4.1,14.6,54.9,75.9,6.5
30/11/1979,4.2,,14.5,,,56.0,21.0,77.0,4.2,14.7,55.7,76.8,6.6
31/12/1979,4.4,,15.3,,,57.2,21.2,78.5,4.2,14.7,56.3,77.7,6.9
31/01/1980,4.3,,15.8,,,58.4,21.6,80.0,4.3,15.3,57.6,79.0,7.0
29/02/1980,4.3,,15.7,,,58.9,22.3,81.2,4.3,15.4,58.3,80.3,6.9
31/03/1980,4.3,,15.8,,,59.2,22.7,81.9,4.4,15.4,58.6,81.2,6.9
30/04/1980,4.4,,15.8,,,59.0,22.7,81.7,4.4,15.6,59.0,81.9,7.0
31/05/1980,4.4,,15.3,,,58.7,23.0,81.7,4.4,15.6,59.6,82.6,6.8
30/06/1980,4.4,,15.5,,,59.5,23.3,82.8,4.5,15.8,60.2,83.7,6.9
31/07/1980,4.5,,15.8,,,60.3,23.7,84.1,4.5,16.1,61.1,84.8,6.9
31/08/1980,4.6,,15.8,,,61.1,24.1,85.1,4.6,16.3,61.7,85.8,7.0
30/09/1980,4.6,,16.0,,,61.9,24.5,86.4,4.6,16.4,62.2,86.9,7.0
31/10/1980,4.6,,16.5,,,63.0,25.6,88.6,4.7,16.8,63.1,88.6,7.1
30/11/1980,4.7,,17.0,,,64.0,26.3,90.3,4.7,17.2,63.8,90.1,7.2
31/12/1980,5.0,,17.9,,,65.5,26.7,92.2,4.8,17.2,64.5,91.3,7.6
31/01/1981,4.8,,17.6,,,65.8,27.3,93.1,4.8,17.1,65.0,92.0,7.8
28/02/1981,4.8,,17.5,,,66.2,27.6,93.8,4.9,17.1,65.5,92.9,7.7
31/03/1981,4.8,,17.6,,,66.7,27.8,94.5,4.9,17.2,66.1,93.8,7.6
30/04/1981,4.9,,17.7,,,66.7,28.1,94.8,4.9,17.4,66.7,95.0,7.6
31/05/1981,4.9,,17.2,,,66.6,28.5,95.2,5.0,17.6,67.5,96.2,7.6
30/06/1981,5.0,,17.4,,,67.6,29.1,96.7,5.0,17.7,68.3,97.6,7.6
31/07/1981,5.1,,17.6,,,68.2,30.0,98.2,5.1,18.0,68.8,99.0,7.7
31/08/1981,5.1,,17.5,,,68.7,31.0,99.7,5.1,18.0,69.3,100.4,7.7
30/09/1981,5.2,,17.6,,,69.5,31.7,101.2,5.2,18.0,69.9,101.7,7.8
31/10/1981,5.2,,17.7,,,70.5,32.2,102.7,5.2,18.0,70.6,102.7,8.0
30/11/1981,5.2,,17.9,,,71.3,32.8,104.0,5.3,18.1,71.2,103.7,8.0
31/12/1981,5.5,,18.9,,,72.8,33.4,106.1,5.3,18.1,71.7,105.1,8.5
31/01/1982,5.4,,18.7,,,73.2,34.4,107.6,5.4,18.1,72.4,106.5,8.3
28/02/1982,5.4,,18.6,,,73.6,35.1,108.7,5.4,18.2,73.0,107.8,8.2
31/03/1982,5.4,,18.6,,,74.2,35.3,109.5,5.5,18.2,73.6,108.9,8.3
30/04/1982,5.6,,18.2,,,74.4,35.6,110.0,5.6,18.0,74.5,110.3,8.4
31/05/1982,5.5,,17.6,,,74.9,36.1,111.0,5.6,18.1,75.8,112.1,8.6
30/06/1982,5.6,,17.8,,,75.4,36.8,112.1,5.6,18.1,76.0,113.0,8.7
31/07/1982,5.6,,17.6,,,75.9,37.9,113.8,5.7,17.9,76.4,114.4,8.7
31/08/1982,5.7,,17.5,,,76.2,38.2,114.5,5.7,18.0,76.8,115.2,8.7
30/09/1982,5.7,,17.6,,,77.4,38.6,116.0,5.7,18.0,77.7,116.5,8.6
31/10/1982,5.7,,17.7,,,77.8,39.9,117.8,5.8,17.9,78.0,117.7,8.6
30/11/1982,5.7,,17.8,,,78.9,40.3,119.2,5.8,17.9,78.9,118.8,8.7
31/12/1982,6.0,,18.9,,,81.0,40.2,121.3,5.8,18.1,79.9,120.2,9.3
31/01/1983,5.9,,19.0,,,81.2,41.8,123.0,5.9,18.4,80.5,121.9,9.1
28/02/1983,5.9,,18.9,,,82.0,42.5,124.4,5.9,18.5,81.4,123.6,8.8
31/03/1983,6.0,,19.1,,,83.6,42.4,125.9,6.0,18.7,83.1,125.3,9.0
30/04/1983,6.0,,18.9,,,83.4,42.7,126.2,6.0,18.7,83.6,126.7,9.1
31/05/1983,6.0,,18.5,,,83.8,43.3,127.2,6.1,18.9,84.8,128.2,9.1
