date,cb_score,cb_label,fi_score,fi_label,reserves,reserves_level,net_liq_wow,govt_account,fiscal_7d,fiscal_z,stress_bps,stress_level,fwd_5,fwd_10,fwd_20
2010-12-29,-0.4,NEUTRAL,0.3,NEUTRAL,1027089.0,CRITICAL,-0.1432,87472.0,8660.0,-0.5178,,NO DATA,-0.5346,0.5191,0.9109
2011-01-05,-0.4,NEUTRAL,0.3,NEUTRAL,1001783.0,CRITICAL,-0.5325,115386.0,46038.0,-0.7192,,NO DATA,1.1174,1.3195,1.6876
2011-01-12,-0.67,DRAIN,0.9,INJECTION,1066028.0,CRITICAL,2.5148,89107.0,30137.0,0.7036,,NO DATA,0.2021,0.0926,0.0261
2011-01-19,-0.4,NEUTRAL,0.45,NEUTRAL,1071206.0,CRITICAL,-0.5389,58958.0,28156.0,-0.3761,,NO DATA,0.6218,0.9803,0.8034
2011-01-26,-1.0,DRAIN,0.01,NEUTRAL,1078051.0,CRITICAL,-0.608,91704.0,-17720.0,0.0101,,NO DATA,0.3585,-0.06,0.4549
2011-02-02,-0.4,NEUTRAL,0.17,NEUTRAL,1087983.0,CRITICAL,0.8626,97314.0,42796.0,-0.8697,,NO DATA,-0.4186,-0.1769,0.8576
2011-02-09,-0.4,NEUTRAL,0.67,INJECTION,1152388.0,CRITICAL,1.9885,81217.0,94121.0,0.4593,,NO DATA,0.2417,0.5149,1.0494
2011-02-16,-0.4,NEUTRAL,0.49,NEUTRAL,1224078.0,CRITICAL,1.7853,46423.0,83157.0,-0.418,,NO DATA,0.2732,1.0345,0.9982
2011-02-23,-0.4,NEUTRAL,1.06,INJECTION,1265869.0,CRITICAL,1.2274,40558.0,73946.0,0.7031,,NO DATA,0.6723,0.4096,1.3261
2011-03-02,-0.4,NEUTRAL,0.68,INJECTION,1292382.0,CRITICAL,0.2166,47058.0,84944.0,-0.3334,,NO DATA,-0.2627,-0.0204,0.6872
2011-03-09,-1.0,DRAIN,0.88,INJECTION,1358776.0,CRITICAL,1.7287,35841.0,90030.0,-0.2143,,NO DATA,0.2423,0.9165,1.517
2011-03-16,-0.4,NEUTRAL,0.76,INJECTION,1395330.0,CRITICAL,-0.0109,42088.0,6941.0,-0.9439,,NO DATA,0.6742,0.7076,1.7924
2011-03-23,-1.0,DRAIN,1.25,INJECTION,1391980.0,CRITICAL,-1.0588,87280.0,28480.0,0.0067,,NO DATA,0.0335,0.6005,2.1043
2011-03-30,-1.0,DRAIN,0.6,INJECTION,1450291.0,CRITICAL,1.9219,58515.0,35023.0,-1.4206,,NO DATA,0.5671,1.0848,2.5165
2011-04-06,-0.4,NEUTRAL,0.96,INJECTION,1472385.0,CRITICAL,1.1658,54802.0,77288.0,-0.7799,,NO DATA,0.5177,1.5038,1.1765
2011-04-13,-0.4,NEUTRAL,1.03,INJECTION,1522249.0,CRITICAL,1.7793,25419.0,25587.0,-0.5713,,NO DATA,0.9861,1.4317,0.0035
2011-04-20,-1.0,DRAIN,0.37,NEUTRAL,1486650.0,CRITICAL,-1.0416,73268.0,-62056.0,-0.665,,NO DATA,0.4457,-0.3273,-1.197
2011-04-27,-1.0,DRAIN,0.28,NEUTRAL,1471501.0,CRITICAL,-0.9838,104152.0,-69331.0,0.1038,,NO DATA,-0.773,-1.4283,-1.9801
2011-05-04,-0.4,NEUTRAL,0.58,INJECTION,1467320.0,CRITICAL,0.6538,115026.0,26943.0,-0.3752,,NO DATA,-0.6553,-0.8697,0.0977
2011-05-11,-0.4,NEUTRAL,0.66,INJECTION,1517084.0,CRITICAL,1.5827,99593.0,39241.0,0.4016,,NO DATA,-0.2144,-0.5518,0.04
2011-05-18,-1.0,DRAIN,0.85,INJECTION,1547236.0,CRITICAL,0.8195,91448.0,48136.0,0.927,,NO DATA,-0.3374,0.9674,0.0523
2011-05-25,-1.0,DRAIN,0.74,INJECTION,1571447.0,CRITICAL,0.9074,84259.0,39336.0,0.6521,,NO DATA,1.3048,0.5919,0.0656
2011-06-01,-1.0,DRAIN,1.25,INJECTION,1599810.0,CRITICAL,1.19,65992.0,55179.0,2.5647,,NO DATA,0.2905,-0.9721,0.4212
2011-06-08,-0.4,NEUTRAL,0.52,INJECTION,1630850.0,CRITICAL,1.8484,38188.0,76785.0,0.0342,,NO DATA,-1.2626,-0.992,-0.0277
2011-06-15,-1.0,DRAIN,-0.75,DRAIN,1650065.0,CRITICAL,0.4737,41336.0,-34672.0,-3.4513,,NO DATA,0.2706,1.3933,1.3483
2011-06-22,-0.8,DRAIN,0.07,NEUTRAL,1590364.0,CRITICAL,-1.8946,122935.0,-53155.0,0.178,,NO DATA,1.1227,0.9643,1.8379
2011-06-29,-0.4,NEUTRAL,0.34,NEUTRAL,1617276.0,CRITICAL,0.8714,107983.0,9810.0,-0.4094,,NO DATA,-0.1584,-0.045,0.8714
2011-07-06,-0.4,NEUTRAL,0.5,INJECTION,1650630.0,CRITICAL,1.3167,76560.0,71828.0,-0.0062,,NO DATA,-0.0467,0.7487,-0.5159
2011-07-13,-0.4,NEUTRAL,0.59,INJECTION,1679080.0,CRITICAL,1.225,50339.0,17940.0,0.2364,,NO DATA,0.7954,0.8109,-0.9188
2011-07-20,-1.33,DRAIN,0.6,INJECTION,1636929.0,CRITICAL,-1.6688,90719.0,11687.0,0.2831,,NO DATA,0.0154,-1.2646,-1.4909
2011-07-27,-0.4,NEUTRAL,0.69,INJECTION,1652667.0,CRITICAL,0.2151,77019.0,33226.0,0.4309,,NO DATA,-1.2801,-1.7296,-1.6249
2011-08-03,-1.0,DRAIN,1.06,INJECTION,1624803.0,CRITICAL,0.8529,56911.0,76851.0,1.1119,,NO DATA,-0.4496,-0.2263,0.0904
2011-08-10,-0.4,NEUTRAL,0.72,INJECTION,1649269.0,CRITICAL,1.378,23425.0,47598.0,0.1994,,NO DATA,0.2233,0.1047,-1.849
2011-08-17,-0.4,NEUTRAL,0.91,INJECTION,1621140.0,CRITICAL,-0.3187,20172.0,50708.0,0.6071,,NO DATA,-0.1186,0.3166,-2.2512
2011-08-24,-0.4,NEUTRAL,0.87,INJECTION,1605613.0,CRITICAL,-0.0361,20782.0,36662.0,0.5261,,NO DATA,0.4352,-1.9537,-4.9862
2011-08-31,-0.4,NEUTRAL,0.47,NEUTRAL,1611435.0,CRITICAL,-0.1792,20320.0,37515.0,-0.2031,,NO DATA,-2.3889,-2.5679,-5.7585
2011-09-07,-0.6,DRAIN,0.62,INJECTION,1615771.0,CRITICAL,0.173,20192.0,76932.0,-0.3225,,NO DATA,-1.071,-4.3952,-4.2765
2011-09-14,-1.17,DRAIN,0.78,INJECTION,1617860.0,CRITICAL,0.3986,13766.0,10100.0,-0.2942,,NO DATA,-3.3242,-2.4825,-1.28
2011-09-21,-1.0,DRAIN,0.3,NEUTRAL,1567602.0,CRITICAL,-1.9995,64915.0,-45993.0,0.1387,,NO DATA,0.8417,0.1187,1.9702
2011-09-28,-1.17,DRAIN,0.89,INJECTION,1576801.0,CRITICAL,0.085,55718.0,14934.0,0.7102,,NO DATA,-0.723,1.2025,2.9623
2011-10-05,-0.6,DRAIN,0.57,INJECTION,1604285.0,CRITICAL,0.7462,43655.0,77945.0,-0.4951,,NO DATA,1.9255,1.8515,1.8109
2011-10-12,-1.17,DRAIN,1.15,INJECTION,1624516.0,CRITICAL,0.8127,21906.0,46621.0,0.8122,,NO DATA,-0.4871,2.0868,-0.2187
2011-10-19,-0.6,DRAIN,0.94,INJECTION,1600008.0,CRITICAL,-1.055,43403.0,21998.0,0.3511,,NO DATA,2.574,0.8897,-0.2901
2011-10-26,-0.6,DRAIN,0.92,INJECTION,1568317.0,CRITICAL,-0.9858,64369.0,33118.0,0.5399,,NO DATA,-1.6842,-2.3056,-4.0941
2011-11-02,-1.17,DRAIN,0.42,NEUTRAL,1571930.0,CRITICAL,-0.6137,57775.0,55300.0,-0.8601,,NO DATA,-0.6214,-1.1799,-0.8961
2011-11-09,-0.6,DRAIN,0.88,INJECTION,1568521.0,CRITICAL,1.3937,37029.0,77517.0,0.2971,,NO DATA,-0.5585,-1.7886,-1.6148
2011-11-16,-0.6,DRAIN,0.77,INJECTION,1583716.0,CRITICAL,-0.0345,29786.0,47090.0,-0.0881,,NO DATA,-2.1307,-0.188,-1.7866
2011-11-23,-1.17,DRAIN,0.86,INJECTION,1505201.0,CRITICAL,-0.8628,44347.0,58799.0,0.2022,,NO DATA,1.9427,1.66,0.8145
2011-11-30,-0.6,DRAIN,0.53,INJECTION,1520197.0,CRITICAL,-0.2582,43770.0,24300.0,-0.4388,,NO DATA,-0.4828,-1.8024,-1.3067
2011-12-07,-0.6,DRAIN,0.47,NEUTRAL,1546608.0,CRITICAL,0.7926,28282.0,68893.0,-0.7705,,NO DATA,-1.3195,-0.7822,-1.1645
2011-12-14,-0.83,DRAIN,0.73,INJECTION,1601495.0,CRITICAL,3.175,21484.0,6497.0,-0.3542,,NO DATA,0.5373,0.4957,0.943
2011-12-21,-1.33,DRAIN,0.4,NEUTRAL,1509961.0,CRITICAL,-2.6858,112404.0,-27056.0,0.3367,,NO DATA,-0.0416,-0.3823,1.3152
2011-12-28,-0.4,NEUTRAL,0.98,INJECTION,1534135.0,CRITICAL,0.8481,98652.0,21356.0,0.5586,,NO DATA,0.0232,0.2168,2.4704
2012-01-04,-0.4,NEUTRAL,0.67,INJECTION,1564841.0,CRITICAL,0.1128,87058.0,58650.0,-0.1866,,NO DATA,0.3788,1.317,2.9913
2012-01-11,-0.6,DRAIN,0.88,INJECTION,1572456.0,CRITICAL,-0.3445,78263.0,50999.0,0.3913,,NO DATA,0.9381,2.1604,2.3309
2012-01-18,-0.4,NEUTRAL,0.73,INJECTION,1593378.0,CRITICAL,0.7261,78069.0,2110.0,0.1899,,NO DATA,1.0295,1.6063,1.1243
2012-01-25,-1.33,DRAIN,0.32,NEUTRAL,1529646.0,CRITICAL,-1.1638,111236.0,-12329.0,0.5525,,NO DATA,0.5769,0.8578,0.5391
2012-02-01,-1.0,DRAIN,1.38,INJECTION,1572710.0,CRITICAL,-0.0326,117554.0,50950.0,3.0018,,NO DATA,0.2809,-0.482,-0.2871
2012-02-08,-0.4,NEUTRAL,1.3,INJECTION,1600651.0,CRITICAL,1.1735,87962.0,122833.0,1.5262,,NO DATA,-0.7629,-0.3187,-0.8994
2012-02-15,-0.4,NEUTRAL,1.54,INJECTION,1634172.0,CRITICAL,1.3928,58049.0,93041.0,3.1698,,NO DATA,0.4442,0.1949,-0.2369
2012-02-22,-0.4,NEUTRAL,1.18,INJECTION,1621626.0,CRITICAL,-0.0982,55795.0,80477.0,0.8975,,NO DATA,0.3661,-0.165,-0.7861
2012-02-29,-1.0,DRAIN,0.9,INJECTION,1607919.0,CRITICAL,0.321,39475.0,64322.0,0.1746,,NO DATA,-0.5311,-1.1132,-1.0487
2012-03-07,-0.8,DRAIN,0.67,INJECTION,1591922.0,CRITICAL,-1.2985,36963.0,91076.0,-0.7223,,NO DATA,-0.5821,-0.6211,-0.682
2012-03-14,-0.6,DRAIN,0.91,INJECTION,1579394.0,CRITICAL,0.1391,41816.0,8806.0,-0.4054,,NO DATA,-0.039,0.0644,0.0191
2012-03-21,-1.0,DRAIN,1.21,INJECTION,1523382.0,CRITICAL,-2.1603,102488.0,9574.0,0.3776,,NO DATA,0.1035,-0.0609,-0.2865
2012-03-28,-0.6,DRAIN,1.3,INJECTION,1526338.0,CRITICAL,0.1411,84043.0,50707.0,0.5861,,NO DATA,-0.1644,-0.0454,0.0943
2012-04-04,-1.25,DRAIN,0.89,INJECTION,1548610.0,CRITICAL,0.5902,54899.0,85015.0,-0.8018,,NO DATA,0.119,-0.2256,0.2133
2012-04-11,-0.6,DRAIN,1.41,INJECTION,1550552.0,CRITICAL,0.4033,45289.0,45888.0,0.4234,,NO DATA,-0.3446,0.1397,-1.0282
2012-04-18,-0.6,DRAIN,0.65,INJECTION,1562988.0,CRITICAL,0.0047,53427.0,-35548.0,0.0201,,NO DATA,0.4843,0.439,-2.0437
2012-04-25,-1.58,DRAIN,0.6,INJECTION,1539135.0,CRITICAL,-1.2045,78498.0,-81182.0,0.4715,,NO DATA,-0.0453,-1.1679,-3.4263
2012-05-02,-1.58,DRAIN,0.01,NEUTRAL,1492460.0,CRITICAL,-1.5978,120748.0,-4538.0,-0.3996,,NO DATA,-1.1226,-2.4827,-4.331
2012-05-09,-0.7,DRAIN,0.91,INJECTION,1497049.0,CRITICAL,0.2693,113232.0,61617.0,0.6304,,NO DATA,-1.3601,-2.2584,-2.6842
2012-05-16,-1.25,DRAIN,0.62,INJECTION,1501657.0,CRITICAL,0.0069,99876.0,51068.0,0.286,,NO DATA,-0.8983,-1.8484,-0.5967
2012-05-23,-1.25,DRAIN,0.81,INJECTION,1513160.0,CRITICAL,0.6656,90083.0,53446.0,0.8116,,NO DATA,-0.95,-0.4258,-0.1258
2012-05-30,-1.25,DRAIN,0.56,INJECTION,1522910.0,CRITICAL,0.1964,67804.0,25127.0,0.1752,,NO DATA,0.9668,0.9236,0.7048
2012-06-06,-0.6,DRAIN,0.21,NEUTRAL,1527474.0,CRITICAL,0.5914,60763.0,60443.0,-0.7826,,NO DATA,-0.0431,0.1452,0.0703
2012-06-13,-0.6,DRAIN,0.55,INJECTION,1549830.0,CRITICAL,1.2877,41885.0,19347.0,-0.0116,,NO DATA,0.1884,-0.2188,0.281
2012-06-20,-1.5,DRAIN,-0.05,NEUTRAL,1496509.0,CRITICAL,-2.5153,114746.0,-62946.0,-0.14,,NO DATA,-0.4072,-0.0749,0.2917
2012-06-27,-0.6,DRAIN,0.71,INJECTION,1461231.0,CRITICAL,-0.7877,129149.0,12955.0,0.5662,,NO DATA,0.3323,0.4999,1.1628
2012-07-04,-0.6,DRAIN,1.06,INJECTION,1500156.0,CRITICAL,1.1206,100829.0,73312.0,1.5079,,NO DATA,-0.758,0.19,-0.2202
2012-07-11,-1.17,DRAIN,0.65,INJECTION,1514001.0,CRITICAL,0.5373,86400.0,43790.0,0.4064,,NO DATA,0.9479,0.6096,1.4204
2012-07-18,-1.17,DRAIN,0.74,INJECTION,1543311.0,CRITICAL,0.4645,63021.0,26039.0,0.5625,,NO DATA,-0.3383,-0.4102,0.5067
2012-07-25,-0.6,DRAIN,0.78,INJECTION,1551501.0,CRITICAL,0.3021,45537.0,33932.0,0.2347,,NO DATA,-0.0719,0.8108,1.352
2012-08-01,-1.17,DRAIN,1.42,INJECTION,1561819.0,CRITICAL,0.2784,42102.0,47352.0,2.8003,,NO DATA,0.8827,0.917,0.8623
2012-08-08,-0.6,DRAIN,0.58,INJECTION,1553199.0,CRITICAL,0.4111,35622.0,65850.0,-0.3604,,NO DATA,0.0343,0.5412,1.3686
2012-08-15,-1.17,DRAIN,1.5,INJECTION,1555394.0,CRITICAL,-0.5547,28398.0,58495.0,3.5874,,NO DATA,0.5069,-0.0546,2.6601
2012-08-22,-0.6,DRAIN,0.84,INJECTION,1511753.0,CRITICAL,-0.1175,24038.0,63117.0,0.2743,,NO DATA,-0.5616,0.8274,1.7204
2012-08-29,-1.17,DRAIN,0.24,NEUTRAL,1502317.0,CRITICAL,-0.5003,25194.0,25004.0,-0.7999,,NO DATA,1.3889,2.7147,1.9519
2012-09-05,-1.17,DRAIN,0.66,INJECTION,1518165.0,CRITICAL,0.1618,30048.0,70705.0,-0.2908,,NO DATA,1.0222,1.2421,1.5402
2012-09-12,-0.6,DRAIN,1.02,INJECTION,1505899.0,CRITICAL,-0.5289,47019.0,14971.0,0.075,,NO DATA,0.2199,0.2299,0.3079
2012-09-19,-0.6,DRAIN,0.28,NEUTRAL,1453315.0,CRITICAL,-0.7049,64716.0,-66977.0,0.0887,,NO DATA,0.01,0.2982,-0.0527
2012-09-26,-1.25,DRAIN,0.77,INJECTION,1424890.0,CRITICAL,-0.9301,73239.0,9856.0,0.4179,,NO DATA,0.2882,0.078,-0.4256
2012-10-03,-0.7,DRAIN,1.06,INJECTION,1446881.0,CRITICAL,-0.2198,83297.0,65248.0,1.0619,,NO DATA,-0.2102,-0.3508,-0.878
2012-10-10,-1.25,DRAIN,1.0,INJECTION,1469565.0,CRITICAL,0.7546,65845.0,76225.0,0.7411,,NO DATA,0.4012,-0.3035,-1.0866
2012-10-17,-0.2,NEUTRAL,0.9,INJECTION,1483095.0,CRITICAL,1.554,58473.0,26427.0,0.572,,NO DATA,-0.7047,-1.2066,-1.2917
2012-10-24,-1.17,DRAIN,0.97,INJECTION,1477350.0,CRITICAL,-0.3666,62738.0,28603.0,0.7116,,NO DATA,-0.5019,-0.7831,-0.3401
2012-10-31,-1.17,DRAIN,0.35,NEUTRAL,1494414.0,CRITICAL,-0.3237,53905.0,29679.0,-0.5961,,NO DATA,-0.4548,-0.9697,0.1248
2012-11-07,-0.6,DRAIN,0.4,NEUTRAL,1509945.0,CRITICAL,1.2118,28002.0,65346.0,-0.8465,,NO DATA,-0.5148,0.2825,0.6296
2012-11-14,-1.17,DRAIN,0.99,INJECTION,1483331.0,CRITICAL,1.277,38664.0,25709.0,0.9465,,NO DATA,0.6795,0.8527,1.28
2012-11-21,-0.6,DRAIN,0.77,INJECTION,1503622.0,CRITICAL,0.2871,24433.0,52601.0,0.1878,,NO DATA,0.1732,0.2388,0.3316
2012-11-28,-0.6,DRAIN,0.96,INJECTION,1485795.0,CRITICAL,-0.8174,27904.0,33870.0,0.5497,,NO DATA,0.1613,0.4768,0.185
2012-12-05,-0.6,DRAIN,0.4,NEUTRAL,1526122.0,CRITICAL,0.0436,33997.0,87513.0,-0.9385,,NO DATA,0.3155,0.5096,0.0856
2012-12-12,-0.67,DRAIN,0.83,INJECTION,1520217.0,CRITICAL,1.8576,38980.0,21904.0,-0.0653,,NO DATA,0.1941,-0.2918,0.3118
2012-12-19,-1.0,DRAIN,0.43,NEUTRAL,1517220.0,CRITICAL,-0.4531,54986.0,-47048.0,0.2572,,NO DATA,-0.4859,-0.424,-0.2086
2012-12-26,-0.4,NEUTRAL,0.4,NEUTRAL,1503482.0,CRITICAL,-0.4716,55563.0,-45597.0,0.3027,,NO DATA,0.0009,0.6257,-0.144
2013-01-02,-0.4,NEUTRAL,0.18,NEUTRAL,1503866.0,CRITICAL,-0.2144,71564.0,-2081.0,0.0729,,NO DATA,0.1851,0.2974,0.1298
2013-01-09,-0.4,NEUTRAL,0.88,INJECTION,1543024.0,CRITICAL,0.8247,59644.0,44312.0,0.4774,,NO DATA,0.1123,-0.4898,-0.7296
2013-01-16,0.0,NEUTRAL,0.62,INJECTION,1584948.0,CRITICAL,1.4194,54020.0,9608.0,-0.008,,NO DATA,-0.6021,-0.1676,-1.0055
2013-01-23,-0.4,NEUTRAL,0.01,NEUTRAL,1586337.0,CRITICAL,1.021,72207.0,-20383.0,-0.1371,,NO DATA,0.1254,-0.4163,-1.3205
