date,zirepo:H2
2024-11-07,0.95352
2024-11-08,0.95917
2024-11-11,0.95763
2024-11-12,0.95573
2024-11-13,0.95173
2024-11-14,0.95445
2024-11-15,0.95941
2024-11-18,0.95607
2024-11-19,0.95956
2024-11-20,0.96051
2024-11-21,0.96214
2024-11-22,0.96105
2024-11-25,0.95787
2024-11-26,0.95337
2024-11-27,0.9637
2024-11-28,0.95783
2024-11-29,0.972
2024-12-02,0.95785
2024-12-03,0.96061
2024-12-04,0.94726
2024-12-05,0.84
2024-12-06,0.84
2024-12-09,0.84
2024-12-10,0.84
2024-12-11,0.84
2024-12-12,0.52088
2024-12-13,0.46372
2024-12-16,0.47307
2024-12-17,0.45598
2024-12-18,0.47624
2024-12-19,0.45667
2024-12-20,0.485
2024-12-23,0.46255
2024-12-24,0.47357
2024-12-27,0.4775
2024-12-30,0.48
2024-12-31,0.495
2025-01-03,0.46057
2025-01-06,0.46045
2025-01-07,0.45389
2025-01-08,0.46303
2025-01-09,0.47762
2025-01-10,0.47346
2025-01-13,0.45476
2025-01-14,0.46281
2025-01-15,0.44784
2025-01-16,0.46006
2025-01-17,0.47135
2025-01-20,0.45232
2025-01-21,0.45695
2025-01-22,0.46436
2025-01-23,0.46679
2025-01-24,0.46865
2025-01-27,0.46557
2025-01-28,0.45208
2025-01-29,0.46833
2025-01-30,0.46352
2025-01-31,0.45478
2025-02-03,0.45379
2025-02-04,0.45558
2025-02-05,0.46474
2025-02-06,0.46222
2025-02-07,0.45751
2025-02-10,0.4736
2025-02-11,0.45671
2025-02-12,0.4846
2025-02-13,0.45424
2025-02-14,0.45421
2025-02-17,0.45553
2025-02-18,0.48107
2025-02-19,0.45689
2025-02-20,0.45174
2025-02-21,0.43605
2025-02-24,0.4669
2025-02-25,0.46611
2025-02-26,0.46374
2025-02-27,0.45581
2025-02-28,0.48233
2025-03-03,0.45667
2025-03-04,0.45316
2025-03-05,0.46522
2025-03-06,0.45864
2025-03-07,0.47333
2025-03-10,0.45824
2025-03-11,0.48317
2025-03-12,0.48612
2025-03-13,0.435
2025-03-14,0.435
2025-03-17,0.24
2025-03-18,0.2
2025-03-19,0.18
2025-03-20,0.23082
2025-03-21,0.235
2025-03-24,0.2162
2025-03-25,0.21981
2025-03-26,0.22027
2025-03-27,0.23444
2025-03-28,0.2375
2025-03-31,0.21044
2025-04-01,0.2204
2025-04-02,0.22944
2025-04-03,0.22217
2025-04-04,0.2425
2025-04-07,0.22333
2025-04-08,0.20497
2025-04-09,0.21972
2025-04-10,0.21509
2025-04-11,0.20599
2025-04-14,0.199
2025-04-15,0.19287
2025-04-16,0.19939
2025-04-17,0.20439
2025-04-22,0.18392
2025-04-23,0.18639
2025-04-24,0.20907
2025-04-25,0.20241
2025-04-28,0.21875
2025-04-29,0.18381
2025-04-30,0.22348
2025-05-02,0.20558
2025-05-05,0.22186
2025-05-06,0.20682
2025-05-07,0.20158
2025-05-08,0.21231
2025-05-09,0.20331
2025-05-12,0.19873
2025-05-13,0.20658
2025-05-14,0.2098
2025-05-15,0.23578
2025-05-16,0.2065
2025-05-19,0.2072
2025-05-20,0.20525
2025-05-21,0.21235
2025-05-22,0.21753
2025-05-23,0.21608
2025-05-26,0.20196
2025-05-27,0.2067
2025-05-28,0.20731
2025-05-30,0.21322
2025-06-02,0.2228
2025-06-03,0.21967
2025-06-04,0.20889
2025-06-05,0.21745
2025-06-06,0.21683
2025-06-10,0.214
2025-06-11,0.21003
2025-06-12,0.13572
2025-06-13,0.13572
2025-06-16,0.00714
2025-06-17,0.04375
2025-06-18,-0.04
2025-06-19,-0.02894
2025-06-20,-0.02779
2025-06-23,-0.02809
2025-06-24,-0.02167
2025-06-25,-0.02464
2025-06-26,-0.01957
2025-06-27,-0.01715
2025-06-30,-0.03302
2025-07-01,-0.03016
2025-07-02,-0.03012
2025-07-03,-0.03263
2025-07-04,-0.01587
2025-07-07,-0.02603
2025-07-08,-0.01948
2025-07-09,-0.02932
2025-07-10,-0.02271
2025-07-11,-0.01692
2025-07-14,-0.04579
2025-07-15,-0.03789
2025-07-16,-0.03409
2025-07-17,-0.03108
2025-07-18,-0.023
2025-07-21,-0.03259
2025-07-22,-0.04512
2025-07-23,-0.04138
2025-07-24,-0.04062
2025-07-25,-0.0366
2025-07-28,-0.04032
2025-07-29,-0.03755
2025-07-30,-0.04297
2025-07-31,-0.02988
2025-08-04,-0.04065
2025-08-05,-0.02569
2025-08-06,-0.01322
2025-08-07,-0.0108
2025-08-08,0.02107
2025-08-11,-0.0178
2025-08-12,-0.01067
2025-08-13,-0.0151
2025-08-14,-0.00367
2025-08-15,0.01417
2025-08-18,-0.03426
2025-08-19,-0.00386
2025-08-20,-0.01805
2025-08-21,-0.00594
2025-08-22,0.00924
2025-08-25,-0.03803
2025-08-26,-0.00638
2025-08-27,-0.03127
2025-08-28,-0.01052
2025-08-29,0.00376
2025-09-01,-0.02
2025-09-02,-0.00457
2025-09-03,-0.00409
2025-09-04,0.00417
2025-09-05,0.01438
2025-09-08,-0.01594
2025-09-09,0.01163
2025-09-10,-0.00667
2025-09-11,-0.04179
2025-09-12,-0.01921
2025-09-15,-0.01196
2025-09-16,-0.01069
2025-09-17,-0.0134
2025-09-18,-0.00571
2025-09-19,-0.03143
2025-09-22,-0.04321
2025-09-23,-0.03051
2025-09-24,-0.03594
2025-09-25,-0.0426
2025-09-26,-0.01783
2025-09-29,-0.02175
2025-09-30,-0.00321
2025-10-01,-0.0315
2025-10-02,-0.03137
2025-10-03,-0.01104
2025-10-06,-0.01711
2025-10-07,-0.01
2025-10-08,-0.01884
2025-10-09,-0.02668
2025-10-10,0.00146
2025-10-13,-0.03016
2025-10-14,-0.03271
2025-10-15,-0.0211
2025-10-16,-0.02192
2025-10-17,-0.01617
2025-10-20,-0.02926
2025-10-21,-0.03346
2025-10-22,-0.00977
2025-10-23,-0.00828
2025-10-24,-0.03343
2025-10-27,-0.03049
2025-10-28,-0.0387
2025-10-29,-0.0246
2025-10-30,-0.01286
2025-10-31,0.00177
2025-11-03,-0.02895
2025-11-04,-0.02467
2025-11-05,-0.0326
2025-11-06,-0.01835
2025-11-07,-0.0058
2025-11-10,0.00369
2025-11-11,-0.01946
2025-11-12,-0.00588
2025-11-13,-0.0304
2025-11-14,0.00189
2025-11-17,-0.04096
2025-11-18,-0.03671
2025-11-19,-0.0082
2025-11-20,-0.01324
2025-11-21,0.0125
2025-11-24,-0.01829
2025-11-25,-0.0125
2025-11-26,-0.035
2025-11-27,-0.01833
2025-11-28,-0.0125
2025-12-01,-0.02458
2025-12-02,-0.01044
2025-12-03,-0.02132
2025-12-04,-0.01401
2025-12-05,0.0075
2025-12-08,-0.01714
2025-12-09,0.00545
2025-12-10,-0.01917
2025-12-11,-0.0247
2025-12-12,0.01083
2025-12-15,-0.02454
2025-12-16,-0.02827
2025-12-17,-0.02471
2025-12-18,-0.02217
2025-12-19,-0.00945
2025-12-22,-0.0351
2025-12-23,-0.05753
2025-12-24,0.005
2025-12-29,0.005
2025-12-30,0.0125
2025-12-31,-0.04603
2026-01-05,-0.03361
2026-01-06,-0.03706
2026-01-07,-0.0542
2026-01-08,-0.04873
2026-01-09,-0.05366
2026-01-12,-0.05183
2026-01-13,-0.05943
2026-01-14,-0.05075
2026-01-15,-0.01268
2026-01-16,-0.03171
2026-01-19,-0.02812
2026-01-20,-0.04817
2026-01-21,-0.0425
2026-01-22,-0.03458
2026-01-23,-0.00071
2026-01-26,-0.03932
2026-01-27,-0.03929
2026-01-28,-0.0418
2026-01-29,-0.04045
2026-01-30,-0.0206
2026-02-02,-0.03434
2026-02-03,-0.02675
2026-02-04,0.0075
2026-02-05,-0.01691
2026-02-06,-0.02244
2026-02-09,-0.03
2026-02-10,-0.02668
2026-02-11,-0.03999
2026-02-12,-0.02965
2026-02-13,-0.0334
2026-02-16,-0.04394
2026-02-17,-0.02883
2026-02-18,-0.04045
2026-02-19,-0.04596
2026-02-20,-0.04179
2026-02-23,-0.03464
2026-02-24,-0.05028
2026-02-25,-0.05843
2026-02-26,-0.07
2026-02-27,-0.03513
2026-03-02,-0.03224
2026-03-03,-0.03847
2026-03-04,-0.00611
2026-03-05,-0.04114
2026-03-06,-0.03703
2026-03-09,-0.04921
2026-03-10,-0.04214
2026-03-11,-0.04988
2026-03-12,-0.02654
2026-03-13,0.0075
2026-03-16,-0.04084
2026-03-17,-0.0386
2026-03-18,-0.04294
2026-03-19,-0.03887
2026-03-20,-0.0363
2026-03-23,-0.03872
2026-03-24,-0.00083
2026-03-25,-0.02706
2026-03-26,-0.00948
2026-03-27,-0.02213
2026-03-30,-0.01529
2026-03-31,-0.02333
2026-04-01,-0.02828
2026-04-02,-0.01504
2026-04-07,-0.03177
2026-04-08,-0.01859
2026-04-09,-0.02254
2026-04-10,-0.01436
2026-04-13,-0.0253
2026-04-14,-0.024
2026-04-15,-0.0136
2026-04-16,0.00513
2026-04-17,-0.00361
2026-04-20,-0.02598
2026-04-21,-0.0225
2026-04-22,-0.0161
2026-04-23,0.00478
2026-04-24,-0.01333
2026-04-27,-0.01928
2026-04-28,-0.03111
2026-04-29,-0.01442
2026-04-30,0.0025
2026-05-04,-0.01259
2026-05-05,-0.02111
2026-05-06,-0.00643
2026-05-07,-0.01455
2026-05-08,-0.01688
2026-05-11,-0.0247
2026-05-12,-0.02568
2026-05-13,-0.02823
2026-05-15,-0.00625
2026-05-18,-0.03125
2026-05-19,-0.03163
2026-05-20,-0.0287
2026-05-21,-0.02611
2026-05-22,-0.01222
2026-05-26,-0.03175
2026-05-27,-0.03418
2026-05-28,-0.02333
2026-05-29,-0.02333
2026-06-01,-0.01952
2026-06-02,-0.01109
2026-06-03,-0.01622
2026-06-04,-0.01
2026-06-05,0.0075
2026-06-08,-0.02364
2026-06-09,-0.02482
2026-06-10,-0.01172
2026-06-11,0.00556
2026-06-12,0.01083
2026-06-15,-0.02608
2026-06-16,0.01375
2026-06-17,-0.02311
2026-06-18,-0.04314
2026-06-19,0.01083
2026-06-22,-0.01479
2026-06-23,-0.00982
2026-06-24,-0.01
2026-06-25,-0.00989
2026-06-26,-0.00737
2026-06-29,-0.01708
2026-06-30,-0.02164
2026-07-01,-0.02811
2026-07-02,-0.01108
2026-07-03,-0.03021
2026-07-06,-0.03015
2026-07-07,-0.01063
2026-07-08,-0.02342
2026-07-09,-0.00924
2026-07-10,-0.00958
2026-07-13,-0.01921
2026-07-14,-0.01588
2026-07-15,-0.03246
2026-07-16,-0.01907
2026-07-17,-0.01583
2026-07-20,-0.03845
2026-07-21,-0.02551
2026-07-22,-0.03457
2026-07-23,0.01
2026-07-24,-0.01625
2026-07-27,-0.03579
2026-07-28,-0.02101
2026-07-29,-0.04145
2026-07-30,-0.00833
2026-07-31,-0.03125
2026-08-03,-0.00984
2026-08-04,-0.0229
2026-08-05,-0.03496
2026-08-06,-0.00875
2026-08-07,-0.01233
2026-08-10,-0.03431
2026-08-11,-0.03244
2026-08-12,-0.02562
2026-08-13,-0.00336
2026-08-14,-0.02208
