date,cb_score,cb_label,fi_score,fi_label,reserves,reserves_level,net_liq_wow,govt_account,fiscal_7d,fiscal_z,stress_bps,stress_level,fwd_5,fwd_10,fwd_20
2012-03-16,-1.0,DRAIN,-0.5,DRAIN,158816.0,SAFE,-1165.0,7254.19029567,2820.4653,0.8039,,NO DATA,-0.7601,-0.6827,0.5363
2012-03-23,-1.0,DRAIN,-0.5,DRAIN,159405.0,SAFE,589.0,7254.19029567,2820.4653,0.8039,,NO DATA,0.0774,1.2528,0.815
2012-03-30,-1.0,DRAIN,-0.5,DRAIN,158634.0,SAFE,-771.0,7254.19029567,2820.4653,0.8039,,NO DATA,1.1754,1.2191,0.9567
2012-04-06,-1.0,DRAIN,-0.5,DRAIN,157751.0,SAFE,-883.0,7254.19029567,2820.4653,0.8039,,NO DATA,-0.4691,-0.9404,1.0825
2012-04-13,-1.0,DRAIN,-0.5,DRAIN,160846.0,SAFE,3095.0,12543.42199975,5289.2317,1.3953,,NO DATA,-0.4684,-1.3677,2.1395
2012-04-20,-1.0,DRAIN,-0.5,DRAIN,158743.0,SAFE,-2103.0,12543.42199975,5289.2317,1.3953,,NO DATA,-0.8993,0.9021,2.7355
2012-04-27,-1.0,DRAIN,-0.5,DRAIN,158764.0,SAFE,21.0,12543.42199975,5289.2317,1.3953,,NO DATA,1.8015,3.5072,5.4247
2012-05-04,-1.0,DRAIN,-0.5,DRAIN,153604.0,SAFE,-5160.0,12543.42199975,5289.2317,1.3953,,NO DATA,1.7058,1.8333,3.3829
2012-05-11,-1.0,DRAIN,-0.5,DRAIN,150900.0,SAFE,-2704.0,16319.97294181,3776.5509,0.9195,,NO DATA,0.533,2.4599,2.0628
2012-05-18,-1.0,DRAIN,-0.5,DRAIN,155850.0,SAFE,4950.0,16319.97294181,3776.5509,0.9195,,NO DATA,1.9269,2.1248,0.4984
2012-05-25,-0.5,DRAIN,-0.5,DRAIN,170071.0,SAFE,14221.0,16319.97294181,3776.5509,0.9195,,NO DATA,0.1979,-0.3971,0.5408
2012-06-01,0.5,INJECTION,-0.5,DRAIN,185408.0,SAFE,15337.0,16319.97294181,3776.5509,0.9195,,NO DATA,-0.595,-1.6264,-0.0729
2012-06-08,0.5,INJECTION,-0.5,DRAIN,194607.0,SAFE,9199.0,16319.97294181,3776.5509,0.9195,,NO DATA,-0.5536,0.2185,1.6222
2012-06-15,0.5,INJECTION,-0.5,DRAIN,212508.0,SAFE,17901.0,19546.23961733,3226.2667,0.6515,,NO DATA,0.7721,0.0,2.7481
2012-06-22,0.5,INJECTION,-0.5,DRAIN,227955.0,SAFE,15447.0,19546.23961733,3226.2667,0.6515,,NO DATA,-0.7721,1.4037,2.9697
2012-06-29,0.5,INJECTION,-0.5,DRAIN,237835.0,SAFE,9880.0,19546.23961733,3226.2667,0.6515,,NO DATA,2.1758,2.7481,2.7277
2012-07-06,0.5,INJECTION,-0.5,DRAIN,245161.0,SAFE,7326.0,19546.23961733,3226.2667,0.6515,,NO DATA,0.5723,1.566,-0.8336
2012-07-13,1.0,INJECTION,0.5,INJECTION,249281.0,SAFE,4120.0,13121.96429496,-6424.2753,-2.2139,,NO DATA,0.9937,-0.0204,-0.9214
2012-07-20,1.5,INJECTION,0.5,INJECTION,261399.0,SAFE,12118.0,13121.96429496,-6424.2753,-2.2139,,NO DATA,-1.0141,-2.3997,-1.8226
2012-07-27,1.5,INJECTION,0.5,INJECTION,270923.0,SAFE,9524.0,13121.96429496,-6424.2753,-2.2139,,NO DATA,-1.3856,-0.901,-2.6335
2012-08-03,1.5,INJECTION,0.5,INJECTION,277299.0,SAFE,6376.0,13121.96429496,-6424.2753,-2.2139,,NO DATA,0.4846,0.5771,-1.1956
2012-08-10,1.0,INJECTION,0.5,INJECTION,277537.0,SAFE,238.0,9762.24907627,-3359.7152,-1.048,,NO DATA,0.0925,-1.7325,-3.3572
2012-08-17,1.0,INJECTION,0.5,INJECTION,280585.0,SAFE,3048.0,9762.24907627,-3359.7152,-1.048,,NO DATA,-1.825,-1.7727,-4.7127
2012-08-24,1.5,INJECTION,0.5,INJECTION,286375.0,SAFE,5790.0,9762.24907627,-3359.7152,-1.048,,NO DATA,0.0523,-1.6247,-2.3291
2012-08-31,1.0,INJECTION,0.5,INJECTION,288959.0,SAFE,2584.0,9762.24907627,-3359.7152,-1.048,,NO DATA,-0.9159,-3.0431,-1.819
2012-09-07,1.0,INJECTION,0.5,INJECTION,291114.0,SAFE,2155.0,9762.24907627,-3359.7152,-1.048,,NO DATA,-2.1272,-0.9671,-1.2666
2012-09-14,1.0,INJECTION,0.0,NEUTRAL,294152.0,SAFE,3038.0,9160.92037536,-601.3287,-0.273,,NO DATA,1.1601,1.2241,0.9141
2012-09-21,1.0,INJECTION,0.0,NEUTRAL,292305.0,SAFE,-1847.0,9160.92037536,-601.3287,-0.273,,NO DATA,0.0641,-0.2995,-1.1385
2012-09-28,1.0,INJECTION,0.0,NEUTRAL,291245.0,SAFE,-1060.0,9160.92037536,-601.3287,-0.273,,NO DATA,-0.3635,-0.31,-0.0427
2012-10-05,0.0,NEUTRAL,0.0,NEUTRAL,291041.0,SAFE,-204.0,9160.92037536,-601.3287,-0.273,,NO DATA,0.0535,-0.839,1.1396
2012-10-12,0.0,NEUTRAL,0.0,NEUTRAL,293144.0,SAFE,2103.0,9781.04077318,620.1204,0.1816,,NO DATA,-0.8925,0.2673,1.4771
2012-10-19,0.0,NEUTRAL,0.0,NEUTRAL,292163.0,SAFE,-981.0,9781.04077318,620.1204,0.1816,,NO DATA,1.1598,1.9786,1.5115
2012-10-26,0.0,NEUTRAL,0.0,NEUTRAL,293309.0,SAFE,1146.0,9781.04077318,620.1204,0.1816,,NO DATA,0.8188,1.2098,-0.8471
2012-11-02,0.0,NEUTRAL,0.0,NEUTRAL,290679.0,SAFE,-2630.0,9781.04077318,620.1204,0.1816,,NO DATA,0.3911,-0.467,-2.0975
2012-11-09,0.0,NEUTRAL,0.0,NEUTRAL,291522.0,SAFE,843.0,9781.04077318,620.1204,0.1816,,NO DATA,-0.8581,-2.0569,-1.5414
2012-11-16,0.0,NEUTRAL,0.0,NEUTRAL,292700.0,SAFE,1178.0,9994.46121734,213.4204,0.0355,,NO DATA,-1.1988,-1.6304,-2.3685
2012-11-23,0.0,NEUTRAL,0.0,NEUTRAL,294559.0,SAFE,1859.0,9994.46121734,213.4204,0.0355,,NO DATA,-0.4316,0.5155,-1.6065
2012-11-30,0.0,NEUTRAL,0.0,NEUTRAL,293104.0,SAFE,-1455.0,9994.46121734,213.4204,0.0355,,NO DATA,0.9472,-0.7381,-0.1407
2012-12-07,0.0,NEUTRAL,0.0,NEUTRAL,292764.0,SAFE,-340.0,9994.46121734,213.4204,0.0355,,NO DATA,-1.6853,-2.122,-1.8379
2012-12-14,0.0,NEUTRAL,0.0,NEUTRAL,294270.0,SAFE,1506.0,8746.73547647,-1247.7257,-0.5263,,NO DATA,-0.4367,0.5974,1.621
2012-12-21,0.0,NEUTRAL,0.0,NEUTRAL,292813.0,SAFE,-1457.0,8746.73547647,-1247.7257,-0.5263,,NO DATA,1.0341,0.2841,1.7786
2012-12-28,0.0,NEUTRAL,0.0,NEUTRAL,288526.0,SAFE,-4287.0,8746.73547647,-1247.7257,-0.5263,,NO DATA,1.0104,1.291,0.6856
2013-01-04,0.0,NEUTRAL,0.0,NEUTRAL,282640.0,SAFE,-5886.0,8746.73547647,-1247.7257,-0.5263,,NO DATA,-0.6413,1.0026,-1.5616
2013-01-11,0.0,NEUTRAL,0.0,NEUTRAL,283683.0,SAFE,1043.0,9008.08841625,261.3529,0.0147,,NO DATA,1.644,1.0954,0.2614
2013-01-18,0.0,NEUTRAL,0.0,NEUTRAL,284331.0,SAFE,648.0,9008.08841625,261.3529,0.0147,,NO DATA,-0.5486,-2.5642,-0.9485
2013-01-25,0.0,NEUTRAL,0.0,NEUTRAL,283522.0,SAFE,-809.0,9008.08841625,261.3529,0.0147,,NO DATA,-2.0156,-0.834,0.3338
2013-02-01,0.0,NEUTRAL,0.0,NEUTRAL,281934.0,SAFE,-1588.0,9008.08841625,261.3529,0.0147,,NO DATA,1.1816,1.6158,3.5676
2013-02-08,0.0,NEUTRAL,0.0,NEUTRAL,280226.0,SAFE,-1708.0,9008.08841625,261.3529,0.0147,,NO DATA,0.4341,1.1678,3.232
2013-02-15,0.0,NEUTRAL,-0.5,DRAIN,285025.0,SAFE,4799.0,12306.38271094,3298.2943,0.9703,,NO DATA,0.7337,1.9518,2.3017
2013-02-22,0.0,NEUTRAL,-0.5,DRAIN,288048.0,SAFE,3023.0,12306.38271094,3298.2943,0.9703,,NO DATA,1.2181,2.0641,1.8216
2013-03-01,0.0,NEUTRAL,-0.5,DRAIN,286144.0,SAFE,-1904.0,12306.38271094,3298.2943,0.9703,,NO DATA,0.846,0.3499,0.3922
2013-03-08,0.0,NEUTRAL,-0.5,DRAIN,283026.0,SAFE,-3118.0,12306.38271094,3298.2943,0.9703,,NO DATA,-0.4962,-0.2425,-1.9137
2013-03-15,0.0,NEUTRAL,0.5,INJECTION,282164.0,SAFE,-862.0,4687.69160866,-7618.6911,-2.6027,,NO DATA,0.2537,0.0423,-1.4498
2013-03-22,0.0,NEUTRAL,0.5,INJECTION,282979.0,SAFE,815.0,4687.69160866,-7618.6911,-2.6027,,NO DATA,-0.2113,-1.6712,0.0317
2013-03-29,0.0,NEUTRAL,0.5,INJECTION,283799.0,SAFE,820.0,4687.69160866,-7618.6911,-2.6027,,NO DATA,-1.5512,-2.3468,-2.0665
2013-04-05,0.0,NEUTRAL,0.5,INJECTION,281665.0,SAFE,-2134.0,4687.69160866,-7618.6911,-2.6027,,NO DATA,-0.547,0.1283,0.6504
2013-04-12,0.0,NEUTRAL,-0.5,DRAIN,281734.0,SAFE,69.0,8353.94278595,3666.2512,1.0132,,NO DATA,0.6753,0.75,2.9252
2013-04-19,0.0,NEUTRAL,-0.5,DRAIN,284327.0,SAFE,2593.0,8353.94278595,3666.2512,1.0132,,NO DATA,0.0748,0.5221,3.6604
2013-04-26,0.0,NEUTRAL,-0.5,DRAIN,284222.0,SAFE,-105.0,8353.94278595,3666.2512,1.0132,,NO DATA,0.4473,2.1751,2.5609
2013-05-03,0.0,NEUTRAL,-0.5,DRAIN,280794.0,SAFE,-3428.0,8353.94278595,3666.2512,1.0132,,NO DATA,1.7278,3.1383,0.2759
2013-05-10,0.0,NEUTRAL,0.0,NEUTRAL,278526.0,SAFE,-2268.0,9088.01320062,734.0704,0.2961,,NO DATA,1.1114,1.9344,-3.1836
2013-05-17,0.0,NEUTRAL,0.0,NEUTRAL,278637.0,SAFE,111.0,9088.01320062,734.0704,0.2961,,NO DATA,0.823,-2.0032,-5.031
2013-05-24,0.0,NEUTRAL,0.0,NEUTRAL,280967.0,SAFE,2330.0,9088.01320062,734.0704,0.2961,,NO DATA,-2.8262,-5.118,-3.7898
2013-05-31,0.0,NEUTRAL,0.0,NEUTRAL,279216.0,SAFE,-1751.0,9088.01320062,734.0704,0.2961,,NO DATA,-1.553,-3.0765,-0.7365
2013-06-07,0.0,NEUTRAL,0.0,NEUTRAL,275403.0,SAFE,-3813.0,9088.01320062,734.0704,0.2961,,NO DATA,-1.5235,-0.5017,2.6581
2013-06-14,0.0,NEUTRAL,-0.5,DRAIN,274706.0,SAFE,-697.0,14433.97203655,5345.9588,1.7176,,NO DATA,1.0218,2.34,2.7194
2013-06-21,0.0,NEUTRAL,-0.5,DRAIN,277450.0,SAFE,2744.0,14433.97203655,5345.9588,1.7176,,NO DATA,1.3182,3.1598,0.0749
2013-06-28,0.5,INJECTION,-0.5,DRAIN,296862.0,SAFE,19412.0,14433.97203655,5345.9588,1.7176,,NO DATA,1.8416,0.3795,-1.6612
2013-07-05,1.5,INJECTION,-0.5,DRAIN,320960.0,SAFE,24098.0,14433.97203655,5345.9588,1.7176,,NO DATA,-1.4622,-3.0849,-3.4814
2013-07-12,1.0,INJECTION,0.0,NEUTRAL,323833.0,SAFE,2873.0,15352.16479165,918.1928,0.3633,,NO DATA,-1.6228,-2.0407,-2.4819
2013-07-19,1.0,INJECTION,0.0,NEUTRAL,322435.0,SAFE,-1398.0,15352.16479165,918.1928,0.3633,,NO DATA,-0.4179,-0.3964,-1.0967
2013-07-26,1.0,INJECTION,0.0,NEUTRAL,322373.0,SAFE,-62.0,15352.16479165,918.1928,0.3633,,NO DATA,0.0215,-0.4412,-1.4493
2013-08-02,1.0,INJECTION,0.0,NEUTRAL,320695.0,SAFE,-1678.0,15352.16479165,918.1928,0.3633,,NO DATA,-0.4627,-0.7002,0.6847
2013-08-09,1.0,INJECTION,0.0,NEUTRAL,320402.0,SAFE,-293.0,15352.16479165,918.1928,0.3633,,NO DATA,-0.2376,-1.0081,0.827
2013-08-16,1.0,INJECTION,0.5,INJECTION,320768.0,SAFE,366.0,11015.03696836,-4337.1278,-1.398,,NO DATA,-0.7705,1.385,0.313
2013-08-23,1.0,INJECTION,0.5,INJECTION,321598.0,SAFE,830.0,11015.03696836,-4337.1278,-1.398,,NO DATA,2.1555,1.8351,-0.7546
2013-08-30,1.0,INJECTION,0.5,INJECTION,320865.0,SAFE,-733.0,11015.03696836,-4337.1278,-1.398,,NO DATA,-0.2143,-0.9464,-3.264
2013-09-06,1.0,INJECTION,0.5,INJECTION,318117.0,SAFE,-2748.0,11015.03696836,-4337.1278,-1.398,,NO DATA,-0.7321,-2.2895,-2.9833
2013-09-13,1.0,INJECTION,0.0,NEUTRAL,318106.0,SAFE,-11.0,10925.87958068,-89.1574,-0.058,,NO DATA,-1.5573,-2.3176,-1.9863
2013-09-20,0.0,NEUTRAL,0.0,NEUTRAL,317844.0,SAFE,-262.0,10925.87958068,-89.1574,-0.058,,NO DATA,-0.7602,-0.6939,-1.026
2013-09-27,0.0,NEUTRAL,0.0,NEUTRAL,318453.0,SAFE,609.0,10925.87958068,-89.1574,-0.058,,NO DATA,0.0663,0.3312,-0.9668
2013-10-04,0.0,NEUTRAL,0.0,NEUTRAL,319602.0,SAFE,1149.0,10925.87958068,-89.1574,-0.058,,NO DATA,0.2649,-0.3321,0.6719
2013-10-11,0.0,NEUTRAL,0.0,NEUTRAL,320879.0,SAFE,1277.0,11782.99010806,857.1105,0.2133,,NO DATA,-0.597,-1.2981,1.325
2013-10-18,0.0,NEUTRAL,0.0,NEUTRAL,320460.0,SAFE,-419.0,11782.99010806,857.1105,0.2133,,NO DATA,-0.7011,1.004,1.1247
2013-10-25,0.0,NEUTRAL,0.0,NEUTRAL,319248.0,SAFE,-1212.0,11782.99010806,857.1105,0.2133,,NO DATA,1.7051,2.623,1.8258
2013-11-01,0.0,NEUTRAL,0.0,NEUTRAL,317566.0,SAFE,-1682.0,11782.99010806,857.1105,0.2133,,NO DATA,0.9179,0.1207,-0.396
2013-11-08,0.0,NEUTRAL,0.0,NEUTRAL,317758.0,SAFE,192.0,11782.99010806,857.1105,0.2133,,NO DATA,-0.7973,-0.7973,-3.0371
2013-11-15,0.0,NEUTRAL,0.0,NEUTRAL,318409.0,SAFE,651.0,11333.0334529,-449.9567,-0.1851,,NO DATA,0.0,-0.5167,-2.7119
2013-11-22,0.0,NEUTRAL,0.0,NEUTRAL,319746.0,SAFE,1337.0,11333.0334529,-449.9567,-0.1851,,NO DATA,-0.5167,-2.2398,-2.0941
2013-11-29,0.0,NEUTRAL,0.0,NEUTRAL,319824.0,SAFE,78.0,11333.0334529,-449.9567,-0.1851,,NO DATA,-1.7231,-2.1952,-0.7079
2013-12-06,0.0,NEUTRAL,0.0,NEUTRAL,317408.0,SAFE,-2416.0,11333.0334529,-449.9567,-0.1851,,NO DATA,-0.4721,0.1457,1.9323
2013-12-13,0.0,NEUTRAL,0.0,NEUTRAL,316323.0,SAFE,-1085.0,9483.37980629,-1849.6536,-0.5879,,NO DATA,0.6177,1.4873,2.118
2013-12-20,0.0,NEUTRAL,0.0,NEUTRAL,317071.0,SAFE,748.0,9483.37980629,-1849.6536,-0.5879,,NO DATA,0.8696,1.7867,0.7585
2013-12-27,0.0,NEUTRAL,0.0,NEUTRAL,318519.0,SAFE,1448.0,9483.37980629,-1849.6536,-0.5879,,NO DATA,2.5507,1.6115,1.3892
2014-01-03,0.0,NEUTRAL,0.0,NEUTRAL,317620.0,SAFE,-899.0,9483.37980629,-1849.6536,-0.5879,,NO DATA,-0.1218,0.6288,-0.1107
2014-01-10,0.0,NEUTRAL,0.0,NEUTRAL,320783.0,SAFE,3163.0,10481.82179107,998.442,0.2788,,NO DATA,0.7506,-0.6893,-0.6558
2014-01-17,0.0,NEUTRAL,0.0,NEUTRAL,321471.0,SAFE,688.0,10481.82179107,998.442,0.2788,,NO DATA,-1.4398,-0.7395,-1.9543
2014-01-24,0.0,NEUTRAL,0.0,NEUTRAL,318849.0,SAFE,-2622.0,10481.82179107,998.442,0.2788,,NO DATA,0.7004,0.0335,-0.739
2014-01-31,0.0,NEUTRAL,0.0,NEUTRAL,316730.0,SAFE,-2119.0,10481.82179107,998.442,0.2788,,NO DATA,-0.6669,-1.2148,-2.49
2014-02-07,0.0,NEUTRAL,0.0,NEUTRAL,317119.0,SAFE,389.0,10481.82179107,998.442,0.2788,,NO DATA,-0.5479,-0.7725,-2.0847
2014-02-14,0.0,NEUTRAL,0.5,INJECTION,318033.0,SAFE,914.0,5440.76451564,-5041.0573,-1.5321,,NO DATA,-0.2245,-1.2752,-2.165
2014-02-21,0.0,NEUTRAL,0.5,INJECTION,316629.0,SAFE,-1404.0,5440.76451564,-5041.0573,-1.5321,,NO DATA,-1.0507,-1.3122,-0.6313
2014-02-28,0.0,NEUTRAL,0.5,INJECTION,314915.0,SAFE,-1714.0,5440.76451564,-5041.0573,-1.5321,,NO DATA,-0.2616,-0.8898,0.3062
2014-03-07,0.0,NEUTRAL,0.5,INJECTION,314224.0,SAFE,-691.0,5440.76451564,-5041.0573,-1.5321,,NO DATA,-0.6283,0.6809,1.121
2014-03-14,0.0,NEUTRAL,0.0,NEUTRAL,314116.0,SAFE,-108.0,3686.93728257,-1753.8272,-0.3375,,NO DATA,1.3091,1.196,0.7193
2014-03-21,0.0,NEUTRAL,0.0,NEUTRAL,316960.0,SAFE,2844.0,3686.93728257,-1753.8272,-0.3375,,NO DATA,-0.1132,0.4401,-0.2378
2014-03-28,0.0,NEUTRAL,0.0,NEUTRAL,315907.0,SAFE,-1053.0,3686.93728257,-1753.8272,-0.3375,,NO DATA,0.5533,-0.4767,-0.3062
2014-04-04,0.0,NEUTRAL,0.0,NEUTRAL,314490.0,SAFE,-1417.0,3686.93728257,-1753.8272,-0.3375,,NO DATA,-1.0299,-0.6779,-1.1324
2014-04-11,0.0,NEUTRAL,-0.5,DRAIN,316753.0,SAFE,2263.0,8089.78830562,4402.851,1.5863,,NO DATA,0.3521,0.1705,1.2324
2014-04-18,0.0,NEUTRAL,-0.5,DRAIN,314255.0,SAFE,-2498.0,8089.78830562,4402.851,1.5863,,NO DATA,-0.2374,-1.1812,0.9998
2014-04-25,0.0,NEUTRAL,-0.5,DRAIN,312949.0,SAFE,-1306.0,8089.78830562,4402.851,1.5863,,NO DATA,-0.821,1.0281,1.9678
2014-05-02,0.0,NEUTRAL,-0.5,DRAIN,310510.0,SAFE,-2439.0,8089.78830562,4402.851,1.5863,,NO DATA,1.8491,2.1072,2.51
2014-05-09,0.0,NEUTRAL,-0.5,DRAIN,308019.0,SAFE,-2491.0,8089.78830562,4402.851,1.5863,,NO DATA,0.4271,1.1088,1.3091
2014-05-16,0.0,NEUTRAL,0.0,NEUTRAL,307013.0,SAFE,-1006.0,8184.72147444,94.9332,0.0401,,NO DATA,0.6818,0.5703,0.9043
2014-05-23,-1.0,DRAIN,0.0,NEUTRAL,304123.0,SAFE,-2890.0,8184.72147444,94.9332,0.0401,,NO DATA,-0.1114,0.2003,-0.2788
2014-05-30,0.0,NEUTRAL,0.0,NEUTRAL,304040.0,SAFE,-83.0,8184.72147444,94.9332,0.0401,,NO DATA,0.0,-0.0223,-1.2106
2014-06-06,0.0,NEUTRAL,0.0,NEUTRAL,302857.0,SAFE,-1183.0,8184.72147444,94.9332,0.0401,,NO DATA,-0.0223,-0.2678,-0.3907
2014-06-13,-1.0,DRAIN,-0.5,DRAIN,300787.0,SAFE,-2070.0,13368.47880901,5183.7573,1.8091,,NO DATA,-0.2455,-1.1884,-0.6597
2014-06-20,-1.0,DRAIN,-0.5,DRAIN,301436.0,SAFE,649.0,13368.47880901,5183.7573,1.8091,,NO DATA,-0.9429,-0.123,0.368
2014-06-27,-1.0,DRAIN,-0.5,DRAIN,301092.0,SAFE,-344.0,13368.47880901,5183.7573,1.8091,,NO DATA,0.8199,0.5287,1.9212
2014-07-04,-1.0,DRAIN,-0.5,DRAIN,301601.0,SAFE,509.0,13368.47880901,5183.7573,1.8091,,NO DATA,-0.2913,0.491,1.3885
2014-07-11,0.0,NEUTRAL,-0.5,DRAIN,306258.0,SAFE,4657.0,16648.38060693,3279.9018,1.1688,,NO DATA,0.7822,1.3925,1.6467
2014-07-18,0.0,NEUTRAL,-0.5,DRAIN,308477.0,SAFE,2219.0,16648.38060693,3279.9018,1.1688,,NO DATA,0.6103,0.8976,0.8645
2014-07-25,0.0,NEUTRAL,-0.5,DRAIN,310326.0,SAFE,1849.0,16648.38060693,3279.9018,1.1688,,NO DATA,0.2872,0.2541,1.2642
2014-08-01,0.0,NEUTRAL,-0.5,DRAIN,309997.0,SAFE,-329.0,16648.38060693,3279.9018,1.1688,,NO DATA,-0.0331,-0.0331,1.4348
2014-08-08,0.0,NEUTRAL,-0.5,DRAIN,309522.0,SAFE,-475.0,16648.38060693,3279.9018,1.1688,,NO DATA,0.0,1.0101,3.0645
2014-08-15,0.0,NEUTRAL,0.5,INJECTION,313328.0,SAFE,3806.0,11289.6835547,-5358.6971,-1.8093,,NO DATA,1.0101,1.4679,3.0431
2014-08-22,0.0,NEUTRAL,0.5,INJECTION,313949.0,SAFE,621.0,11289.6835547,-5358.6971,-1.8093,,NO DATA,0.4578,2.0543,2.4709
2014-08-29,0.0,NEUTRAL,0.5,INJECTION,314291.0,SAFE,342.0,11289.6835547,-5358.6971,-1.8093,,NO DATA,1.3401,1.7793,3.4119
2014-09-05,0.0,NEUTRAL,0.5,INJECTION,313189.0,SAFE,-1102.0,11289.6835547,-5358.6971,-1.8093,,NO DATA,0.4392,1.0891,3.5021
2014-09-12,-1.0,DRAIN,0.0,NEUTRAL,311319.0,SAFE,-1870.0,10315.54126347,-974.1423,-0.3158,,NO DATA,0.6499,1.6326,1.7902
2014-09-19,-1.0,DRAIN,0.0,NEUTRAL,310955.0,SAFE,-364.0,10315.54126347,-974.1423,-0.3158,,NO DATA,0.9827,2.413,0.2333
2014-09-26,-1.0,DRAIN,0.0,NEUTRAL,310085.0,SAFE,-870.0,10315.54126347,-974.1423,-0.3158,,NO DATA,1.4303,0.1576,-0.2632
2014-10-03,-1.0,DRAIN,0.0,NEUTRAL,310399.0,SAFE,314.0,10315.54126347,-974.1423,-0.3158,,NO DATA,-1.2727,-2.1797,0.1243
2014-10-10,0.0,NEUTRAL,0.0,NEUTRAL,312997.0,SAFE,2598.0,11866.34713978,1550.8059,0.5054,,NO DATA,-0.907,-0.4208,1.4488
2014-10-17,0.0,NEUTRAL,0.0,NEUTRAL,314004.0,SAFE,1007.0,11866.34713978,1550.8059,0.5054,,NO DATA,0.4862,2.304,2.1486
2014-10-24,0.0,NEUTRAL,0.0,NEUTRAL,312519.0,SAFE,-1485.0,11866.34713978,1550.8059,0.5054,,NO DATA,1.8179,1.8696,1.942
2014-10-31,0.0,NEUTRAL,0.0,NEUTRAL,310347.0,SAFE,-2172.0,11866.34713978,1550.8059,0.5054,,NO DATA,0.0518,-0.1554,-0.2073
2014-11-07,0.0,NEUTRAL,0.0,NEUTRAL,311383.0,SAFE,1036.0,11866.34713978,1550.8059,0.5054,,NO DATA,-0.2072,0.0724,1.2136
2014-11-14,0.0,NEUTRAL,0.0,NEUTRAL,315658.0,SAFE,4275.0,10416.87641598,-1449.4707,-0.4564,,NO DATA,0.2796,-0.0519,0.2692
2014-11-21,0.5,INJECTION,0.0,NEUTRAL,320698.0,SAFE,5040.0,10416.87641598,-1449.4707,-0.4564,,NO DATA,-0.3314,1.1412,1.4474
2014-11-28,0.0,NEUTRAL,0.0,NEUTRAL,319103.0,SAFE,-1595.0,10416.87641598,-1449.4707,-0.4564,,NO DATA,1.4727,0.3211,2.5909
2014-12-05,0.0,NEUTRAL,0.0,NEUTRAL,314699.0,SAFE,-4404.0,10416.87641598,-1449.4707,-0.4564,,NO DATA,-1.1516,0.3062,4.047
2014-12-12,0.0,NEUTRAL,0.0,NEUTRAL,313018.0,SAFE,-1681.0,8873.27152271,-1543.6049,-0.4564,,NO DATA,1.4578,2.2698,-6.2183
2014-12-19,0.0,NEUTRAL,0.0,NEUTRAL,316131.0,SAFE,3113.0,8873.27152271,-1543.6049,-0.4564,,NO DATA,0.812,3.7408,-12.0973
2014-12-26,0.5,INJECTION,0.0,NEUTRAL,326891.0,SAFE,10760.0,8873.27152271,-1543.6049,-0.4564,,NO DATA,2.0047,3.159,-8.9989
2015-01-02,0.0,NEUTRAL,0.0,NEUTRAL,327698.0,SAFE,807.0,8873.27152271,-1543.6049,-0.4564,,NO DATA,0.9789,-13.9797,-8.5531
2015-01-09,0.0,NEUTRAL,0.0,NEUTRAL,329059.0,SAFE,1361.0,8873.27152271,-1543.6049,-0.4564,,NO DATA,-14.9586,-12.3865,-9.4022
2015-01-16,1.5,INJECTION,0.0,NEUTRAL,339614.0,SAFE,10555.0,9046.42032043,173.1488,0.07,,NO DATA,2.5721,5.4266,6.0201
2015-01-23,1.5,INJECTION,0.0,NEUTRAL,365486.0,SAFE,25872.0,9046.42032043,173.1488,0.07,,NO DATA,2.8545,2.9843,5.3979
