date,cb_score,cb_label,fi_score,fi_label,reserves,reserves_level,net_liq_wow,govt_account,fiscal_7d,fiscal_z,stress_bps,stress_level,fwd_5,fwd_10,fwd_20
2019-08-07,-1.0,DRAIN,0.0,NEUTRAL,7505.0,STRESS,-943.0,6206.0,975.2,0.4197,-11.0,SAFE,0.3645,0.9559,1.4648
2019-08-14,-1.25,DRAIN,0.0,NEUTRAL,7194.0,STRESS,-311.0,2869.0,975.2,0.4197,12.0,SAFE,0.5914,1.9363,0.2329
2019-08-21,-0.75,DRAIN,0.0,NEUTRAL,7401.0,STRESS,207.0,2869.0,975.2,0.4197,14.0,WATCH,1.3449,0.5089,1.5267
2019-08-28,-1.25,DRAIN,0.0,NEUTRAL,7230.0,STRESS,-171.0,2869.0,975.2,0.4197,17.0,WATCH,-0.836,-1.7035,0.5794
2019-09-04,-0.5,NEUTRAL,0.5,INJECTION,8097.0,STRESS,867.0,2869.0,3876.6,1.5576,18.0,WATCH,-0.8675,1.0177,1.6143
2019-09-11,0.0,NEUTRAL,0.5,INJECTION,8116.0,STRESS,19.0,2869.0,3876.6,1.5576,19.0,WATCH,1.8852,2.2829,2.1396
2019-09-18,-0.5,NEUTRAL,0.5,INJECTION,7796.0,STRESS,-320.0,5628.0,3876.6,1.5576,19.0,WATCH,0.3977,0.5966,0.1588
2019-09-25,-0.5,NEUTRAL,0.5,INJECTION,7693.0,STRESS,-103.0,5628.0,3876.6,1.5576,16.0,WATCH,0.1989,-0.1433,-2.1583
2019-10-02,-1.25,DRAIN,0.0,NEUTRAL,7351.0,STRESS,-342.0,5628.0,-2244.2,-0.9448,19.0,WATCH,-0.3422,-0.4378,-2.3963
2019-10-09,-1.25,DRAIN,0.0,NEUTRAL,7032.0,STRESS,-319.0,5628.0,-2244.2,-0.9448,19.0,WATCH,-0.0956,-2.015,-1.2639
2019-10-16,-0.75,DRAIN,-0.5,DRAIN,7426.0,STRESS,394.0,5396.0,-2244.2,-0.9448,14.0,WATCH,-1.9194,-1.9585,-1.4348
2019-10-24,-1.25,DRAIN,-0.5,DRAIN,7017.0,STRESS,-409.0,5396.0,-2244.2,-0.9448,14.0,WATCH,-0.9512,0.653,-0.5238
2019-11-01,-1.5,DRAIN,0.5,INJECTION,6867.0,CRISIS,-150.0,5396.0,2618.0,1.0629,13.0,SAFE,1.6041,0.6227,0.0155
2019-11-08,0.0,NEUTRAL,0.5,INJECTION,7380.0,STRESS,513.0,5396.0,2618.0,1.0629,14.0,SAFE,-0.9814,-1.1768,-3.3897
2019-11-15,0.0,NEUTRAL,0.5,INJECTION,7482.0,STRESS,102.0,4867.0,2618.0,1.0629,23.0,WATCH,-0.1954,-0.6073,-3.0166
2019-11-22,0.0,NEUTRAL,0.5,INJECTION,7517.0,STRESS,35.0,4867.0,2618.0,1.0629,19.0,WATCH,-0.4119,-2.2129,-2.9875
2019-11-29,-0.5,NEUTRAL,0.5,INJECTION,7372.0,STRESS,-145.0,4867.0,2618.0,1.0629,17.0,WATCH,-1.801,-2.4093,-3.9212
2019-12-06,-0.25,NEUTRAL,0.0,NEUTRAL,7568.0,STRESS,196.0,4867.0,1411.0,0.506,19.0,WATCH,-0.6083,-0.7746,-0.7594
2019-12-13,-0.75,DRAIN,0.0,NEUTRAL,7557.0,STRESS,-11.0,4867.0,1411.0,0.506,17.0,WATCH,-0.1664,-1.512,-0.5967
2019-12-20,-1.25,DRAIN,0.0,NEUTRAL,7142.0,STRESS,-415.0,4352.0,1411.0,0.506,18.0,WATCH,-1.3456,0.0152,-0.1514
2019-12-31,-0.25,NEUTRAL,0.0,NEUTRAL,7452.0,STRESS,310.0,4352.0,1070.0,0.3335,19.0,WATCH,1.3608,0.9152,3.1242
2020-01-09,0.0,NEUTRAL,0.0,NEUTRAL,7599.0,STRESS,147.0,4352.0,1070.0,0.3335,20.0,WATCH,-0.4456,-0.1666,3.0582
2020-01-16,0.0,NEUTRAL,0.0,NEUTRAL,7723.0,STRESS,124.0,3048.0,1070.0,0.3335,21.0,WATCH,0.279,2.2089,3.0755
2020-01-23,-0.75,DRAIN,0.0,NEUTRAL,7354.0,STRESS,-369.0,3048.0,1070.0,0.3335,19.0,WATCH,1.93,3.2248,4.5765
2020-01-30,-1.5,DRAIN,0.0,NEUTRAL,7128.0,STRESS,-226.0,3048.0,1070.0,0.3335,21.0,WATCH,1.2949,0.8666,4.2735
2020-02-07,0.0,NEUTRAL,0.5,INJECTION,7609.0,STRESS,481.0,3048.0,2024.0,0.6717,19.0,WATCH,-0.4283,1.3517,1.1777
2020-02-14,0.0,NEUTRAL,0.5,INJECTION,7859.0,STRESS,250.0,9012.0,2024.0,0.6717,14.0,SAFE,1.7799,3.4069,6.3357
2020-02-21,0.0,NEUTRAL,0.5,INJECTION,8203.0,STRESS,344.0,9012.0,2024.0,0.6717,10.0,SAFE,1.627,-0.174,11.9684
2020-02-28,-1.0,DRAIN,0.5,INJECTION,7411.0,STRESS,-792.0,9012.0,2024.0,0.6717,8.0,SAFE,-1.801,2.9287,3.1526
2020-03-06,-0.5,NEUTRAL,-0.5,DRAIN,7941.0,STRESS,530.0,9012.0,-5705.9,-2.3423,0.0,SAFE,4.7297,12.1424,7.4571
2020-03-13,-0.5,NEUTRAL,-0.5,DRAIN,8543.0,STRESS,602.0,9012.0,-5705.9,-2.3423,0.0,SAFE,7.4127,0.2238,-0.6441
2020-03-20,0.0,NEUTRAL,-0.5,DRAIN,12081.0,WATCH,3538.0,8868.0,-5705.9,-2.3423,18.0,WATCH,-7.1888,-4.6853,-6.138
2020-03-27,0.5,NEUTRAL,-0.5,DRAIN,21711.0,SAFE,9630.0,8868.0,-5705.9,-2.3423,11.0,SAFE,2.5035,-0.8679,-1.6379
2020-04-03,0.5,NEUTRAL,0.5,INJECTION,26151.0,SAFE,4440.0,8868.0,1070.2,0.3034,10.0,SAFE,-3.3714,-1.4527,-2.2796
2020-04-14,0.5,NEUTRAL,0.5,INJECTION,30081.0,SAFE,3930.0,3721.0,1070.2,0.3034,8.0,SAFE,1.9187,-0.7701,1.8095
2020-04-21,0.0,NEUTRAL,0.5,INJECTION,29015.0,SAFE,-1066.0,3721.0,1070.2,0.3034,5.0,SAFE,-2.6888,-0.8269,-2.6722
2020-04-29,0.0,NEUTRAL,0.0,NEUTRAL,28030.0,SAFE,-985.0,3721.0,1070.2,0.3034,2.0,SAFE,1.8619,2.5796,-1.0313
2020-05-06,0.5,NEUTRAL,0.5,INJECTION,30228.0,SAFE,2198.0,3721.0,6805.0,2.4041,2.0,SAFE,0.7177,-1.8453,-7.3331
2020-05-13,-0.75,DRAIN,0.5,INJECTION,28385.0,SAFE,-1843.0,3721.0,6805.0,2.4041,2.0,SAFE,-2.563,-3.6109,-7.1196
2020-05-20,-0.25,NEUTRAL,0.5,INJECTION,28227.0,SAFE,-158.0,1475.0,6805.0,2.4041,1.0,SAFE,-1.0479,-5.4878,-4.6034
2020-05-27,-0.25,NEUTRAL,0.5,INJECTION,27862.0,SAFE,-365.0,1475.0,6805.0,2.4041,2.0,SAFE,-4.4399,-3.5087,-3.8433
2020-06-04,0.25,NEUTRAL,0.5,INJECTION,28099.0,SAFE,237.0,1475.0,8267.0,2.3148,2.0,SAFE,0.9312,0.8844,-0.6628
2020-06-11,-0.25,NEUTRAL,0.5,INJECTION,27636.0,SAFE,-463.0,1475.0,8267.0,2.3148,2.0,SAFE,-0.0468,-0.3345,-2.3891
2020-06-18,0.25,NEUTRAL,0.5,INJECTION,28098.0,SAFE,462.0,9669.0,8267.0,2.3148,2.0,SAFE,-0.2877,-1.5472,-2.0068
2020-06-25,-0.75,DRAIN,0.5,INJECTION,25842.0,SAFE,-2256.0,9669.0,8267.0,2.3148,2.0,SAFE,-1.2595,-2.0546,-3.2281
2020-07-02,-0.25,NEUTRAL,-0.5,DRAIN,25438.0,SAFE,-404.0,9669.0,-1808.3,-0.8378,2.0,SAFE,-0.7951,-0.4596,-2.8459
2020-07-09,-0.25,NEUTRAL,-0.5,DRAIN,26662.0,SAFE,1224.0,9669.0,-1808.3,-0.8378,2.0,SAFE,0.3356,-1.1735,-1.7737
2020-07-16,-0.75,DRAIN,-0.5,DRAIN,26320.0,SAFE,-342.0,18159.0,-1808.3,-0.8378,2.0,SAFE,-1.509,-2.3863,0.0916
2020-07-23,-0.75,DRAIN,-0.5,DRAIN,23553.0,SAFE,-2767.0,18159.0,-1808.3,-0.8378,2.0,SAFE,-0.8773,-0.6003,1.6084
2020-07-30,-0.25,NEUTRAL,-0.5,DRAIN,23418.0,SAFE,-135.0,18159.0,-1808.3,-0.8378,2.0,SAFE,0.277,2.4779,0.7796
2020-08-06,-0.25,NEUTRAL,0.5,INJECTION,23390.0,SAFE,-28.0,18159.0,5183.2,1.0048,2.0,SAFE,2.2009,2.2087,-0.4259
2020-08-13,-0.25,NEUTRAL,0.5,INJECTION,23329.0,SAFE,-61.0,18159.0,5183.2,1.0048,2.0,SAFE,0.0078,-1.6983,-1.804
2020-08-20,-0.75,DRAIN,0.5,INJECTION,21647.0,SAFE,-1682.0,19917.0,5183.2,1.0048,2.0,SAFE,-1.7061,-2.6346,-3.5542
2020-08-27,-0.25,NEUTRAL,0.5,INJECTION,21242.0,SAFE,-405.0,19917.0,5183.2,1.0048,2.0,SAFE,-0.9285,-0.1058,1.4771
2020-09-03,-0.75,DRAIN,0.5,INJECTION,17901.0,SAFE,-3341.0,19917.0,5373.3,0.9274,3.0,SAFE,0.8227,-0.9196,1.086
2020-09-10,-0.25,NEUTRAL,0.5,INJECTION,20287.0,SAFE,2386.0,19917.0,5373.3,0.9274,2.0,SAFE,-1.7423,1.5829,0.9137
2020-09-17,0.25,NEUTRAL,0.5,INJECTION,20437.0,SAFE,150.0,23761.0,5373.3,0.9274,3.0,SAFE,3.3252,2.0056,2.6481
2020-09-24,-0.25,NEUTRAL,0.5,INJECTION,20388.0,SAFE,-49.0,23761.0,5373.3,0.9274,3.0,SAFE,-1.3196,-0.6692,-1.8228
2020-10-01,0.5,NEUTRAL,0.0,NEUTRAL,20037.0,SAFE,-351.0,23761.0,556.9,-0.3758,3.0,SAFE,0.6504,0.6425,0.6729
2020-10-08,0.5,NEUTRAL,0.0,NEUTRAL,21850.0,SAFE,1813.0,23761.0,556.9,-0.3758,3.0,SAFE,-0.0079,-1.1536,-2.9653
2020-10-15,0.5,NEUTRAL,0.0,NEUTRAL,25290.0,SAFE,3440.0,28539.0,556.9,-0.3758,2.0,SAFE,-1.1457,0.0303,-4.1425
2020-10-22,0.0,NEUTRAL,0.0,NEUTRAL,24255.0,SAFE,-1035.0,28539.0,556.9,-0.3758,2.0,SAFE,1.176,-1.8117,-4.1467
2020-10-30,0.0,NEUTRAL,0.0,NEUTRAL,21721.0,SAFE,-2534.0,28539.0,556.9,-0.3758,2.0,SAFE,-2.9878,-4.1728,-6.5592
2020-11-06,0.5,NEUTRAL,0.5,INJECTION,22918.0,SAFE,1197.0,28539.0,4947.1,0.738,2.0,SAFE,-1.1851,-2.335,-3.6137
2020-11-13,-0.25,NEUTRAL,0.5,INJECTION,24179.0,SAFE,1261.0,28539.0,4947.1,0.738,2.0,SAFE,-1.1499,-2.3864,-2.9668
2020-11-20,-0.25,NEUTRAL,0.5,INJECTION,24007.0,SAFE,-172.0,28783.0,4947.1,0.738,2.0,SAFE,-1.2365,-1.2787,-2.0779
2020-11-27,1.0,INJECTION,0.5,INJECTION,24594.0,SAFE,587.0,28783.0,4947.1,0.738,2.0,SAFE,-0.0423,-0.5805,-1.7107
2020-12-04,0.5,NEUTRAL,0.0,NEUTRAL,26151.0,SAFE,1557.0,28783.0,1069.6,-0.3639,2.0,SAFE,-0.5382,-0.7992,-2.9589
2020-12-11,1.0,INJECTION,0.0,NEUTRAL,26461.0,SAFE,310.0,28783.0,1069.6,-0.3639,1.0,SAFE,-0.261,-1.1303,-1.909
2020-12-18,0.5,NEUTRAL,0.0,NEUTRAL,27719.0,SAFE,1258.0,31645.0,1069.6,-0.3639,1.0,SAFE,-0.8693,-2.1597,-1.6408
2020-12-29,0.5,NEUTRAL,0.0,NEUTRAL,27560.0,SAFE,-159.0,31645.0,1069.6,-0.3639,1.0,SAFE,-1.2904,-0.7787,-0.0767
2021-01-07,0.5,NEUTRAL,0.5,INJECTION,31216.0,SAFE,3656.0,31645.0,1957.3,-0.1191,1.0,SAFE,0.5117,0.5189,1.3111
2021-01-14,0.5,NEUTRAL,0.5,INJECTION,30429.0,SAFE,-787.0,28268.0,1957.3,-0.1191,1.0,SAFE,0.0072,0.7021,-0.0484
2021-01-21,-0.75,DRAIN,-0.5,DRAIN,24346.0,SAFE,-6083.0,28268.0,1957.3,-0.1191,1.0,SAFE,0.6948,0.7923,-1.2463
2021-01-28,-0.75,DRAIN,-0.5,DRAIN,23288.0,SAFE,-1058.0,28268.0,1957.3,-0.1191,1.0,SAFE,0.0974,-0.7504,-1.4403
2021-02-04,-0.25,NEUTRAL,0.5,INJECTION,27184.0,SAFE,3896.0,28268.0,5443.2,0.7936,1.0,SAFE,-0.8479,-2.0386,-0.3206
2021-02-12,-0.75,DRAIN,0.5,INJECTION,24608.0,SAFE,-2576.0,28268.0,5443.2,0.7936,1.0,SAFE,-1.1907,-0.6899,0.3468
2021-02-19,0.5,NEUTRAL,0.5,INJECTION,26008.0,SAFE,1400.0,36434.0,5443.2,0.7936,1.0,SAFE,0.5008,1.718,2.1789
2021-02-26,0.0,NEUTRAL,0.5,INJECTION,24669.0,SAFE,-1339.0,36434.0,5443.2,0.7936,1.0,SAFE,1.2172,1.0367,4.1054
2021-03-05,-0.25,NEUTRAL,-0.5,DRAIN,26376.0,SAFE,1707.0,36434.0,-7533.6,-2.6954,1.0,SAFE,-0.1805,0.4609,1.7624
2021-03-12,1.0,INJECTION,-0.5,DRAIN,27629.0,SAFE,1253.0,36434.0,-7533.6,-2.6954,1.0,SAFE,0.6413,3.0687,1.9994
2021-03-19,1.0,INJECTION,-0.5,DRAIN,28991.0,SAFE,1362.0,38445.0,-7533.6,-2.6954,1.0,SAFE,2.4274,1.3016,-0.3281
2021-03-26,0.0,NEUTRAL,-0.5,DRAIN,26922.0,SAFE,-2069.0,38445.0,-7533.6,-2.6954,1.0,SAFE,-1.1258,-1.0694,-4.2226
2021-04-06,0.5,NEUTRAL,0.5,INJECTION,28223.0,SAFE,1301.0,38445.0,3383.0,0.1849,1.0,SAFE,0.0565,-1.6296,-2.3728
2021-04-13,0.5,NEUTRAL,0.5,INJECTION,30060.0,SAFE,1837.0,38445.0,3383.0,0.1849,1.0,SAFE,-1.6861,-3.1532,-1.7212
2021-04-20,-0.75,DRAIN,0.5,INJECTION,28354.0,SAFE,-1706.0,42044.0,3383.0,0.1849,1.0,SAFE,-1.4671,-0.7432,-0.0072
2021-04-28,0.5,NEUTRAL,0.5,INJECTION,28979.0,SAFE,625.0,42044.0,3383.0,0.1849,1.0,SAFE,0.724,1.432,-0.0066
2021-05-05,0.5,NEUTRAL,0.0,NEUTRAL,32018.0,SAFE,3039.0,42044.0,-455.0,-0.7847,1.0,SAFE,0.708,0.736,0.0
2021-05-12,-0.75,DRAIN,0.0,NEUTRAL,26527.0,SAFE,-5491.0,42044.0,-455.0,-0.7847,3.0,SAFE,0.028,-1.4385,-0.2299
2021-05-19,0.5,NEUTRAL,0.5,INJECTION,34228.0,SAFE,7701.0,40061.0,-455.0,-0.7847,2.0,SAFE,-1.4665,-0.736,2.3976
2021-05-26,0.0,NEUTRAL,0.0,NEUTRAL,31979.0,SAFE,-2249.0,40061.0,-455.0,-0.7847,3.0,SAFE,0.7305,1.2086,2.9337
2021-06-02,-0.25,NEUTRAL,0.0,NEUTRAL,31354.0,SAFE,-625.0,40061.0,2305.4,0.0263,2.0,SAFE,0.4781,3.1336,3.7495
2021-06-10,0.5,NEUTRAL,0.5,INJECTION,34308.0,SAFE,2954.0,40061.0,2305.4,0.0263,2.0,SAFE,2.6555,1.7251,3.7895
2021-06-17,-0.25,NEUTRAL,0.0,NEUTRAL,33787.0,SAFE,-521.0,36498.0,2305.4,0.0263,2.0,SAFE,-0.9304,0.6159,0.1715
2021-06-24,0.5,NEUTRAL,0.0,NEUTRAL,33759.0,SAFE,-28.0,36498.0,2305.4,0.0263,2.0,SAFE,1.5463,2.0643,1.324
2021-07-01,0.5,NEUTRAL,-0.5,DRAIN,33224.0,SAFE,-535.0,36498.0,-6431.5,-2.246,2.0,SAFE,0.518,-0.4445,-0.5515
2021-07-08,1.0,INJECTION,-0.5,DRAIN,34748.0,SAFE,1524.0,36498.0,-6431.5,-2.246,2.0,SAFE,-0.9625,-0.7404,-1.6819
2021-07-15,0.5,NEUTRAL,-0.5,DRAIN,38359.0,SAFE,3611.0,39023.0,-6431.5,-2.246,6.0,SAFE,0.2221,-0.1071,-0.2002
2021-07-22,0.0,NEUTRAL,-0.5,DRAIN,35761.0,SAFE,-2598.0,39023.0,-6431.5,-2.246,7.0,SAFE,-0.3292,-0.9415,2.3637
2021-07-29,-0.75,DRAIN,-0.5,DRAIN,32314.0,SAFE,-3447.0,39023.0,-6431.5,-2.246,8.0,SAFE,-0.6123,-0.0931,0.8608
2021-08-05,0.5,NEUTRAL,0.0,NEUTRAL,35260.0,SAFE,2946.0,39023.0,873.4,-0.1061,21.0,WATCH,0.5192,3.3052,-0.996
2021-08-12,0.25,NEUTRAL,-0.5,DRAIN,35908.0,SAFE,648.0,39023.0,873.4,-0.1061,27.0,WATCH,2.7861,0.954,-1.3112
2021-08-19,0.5,NEUTRAL,0.5,INJECTION,38715.0,SAFE,2807.0,37611.0,873.4,-0.1061,3.0,SAFE,-1.8321,-4.3012,-3.5676
2021-08-26,0.0,NEUTRAL,0.5,INJECTION,36090.0,SAFE,-2625.0,37611.0,873.4,-0.1061,3.0,SAFE,-2.4691,-2.2652,-1.7355
2021-09-02,-0.75,DRAIN,0.5,INJECTION,34068.0,SAFE,-2022.0,37611.0,3720.7,0.6888,7.0,SAFE,0.204,0.7336,3.076
2021-09-09,-0.25,NEUTRAL,0.5,INJECTION,35097.0,SAFE,1029.0,37611.0,3720.7,0.6888,8.0,SAFE,0.5296,0.5296,2.2436
2021-09-16,-0.25,NEUTRAL,0.5,INJECTION,36211.0,SAFE,1114.0,40251.0,3720.7,0.6888,16.0,SAFE,0.0,2.3424,0.3687
2021-09-23,-0.75,DRAIN,0.5,INJECTION,35341.0,SAFE,-870.0,40251.0,3720.7,0.6888,17.0,WATCH,2.3424,1.714,-1.4203
2021-09-30,-0.75,DRAIN,0.5,INJECTION,33449.0,SAFE,-1892.0,40251.0,3720.7,0.6888,20.0,WATCH,-0.6284,-1.9737,-3.7971
2021-10-07,0.5,NEUTRAL,0.0,NEUTRAL,36715.0,SAFE,3266.0,40251.0,-92.0,-0.2347,3.0,SAFE,-1.3453,-3.1343,-2.3424
2021-10-14,0.5,NEUTRAL,0.0,NEUTRAL,38817.0,SAFE,2102.0,41119.0,-92.0,-0.2347,3.0,SAFE,-1.789,-1.8234,-0.064
2021-10-21,0.0,NEUTRAL,0.0,NEUTRAL,36854.0,SAFE,-1963.0,41119.0,-92.0,-0.2347,6.0,SAFE,-0.0344,0.792,2.4454
2021-10-29,0.5,NEUTRAL,0.0,NEUTRAL,36645.0,SAFE,-209.0,41119.0,-92.0,-0.2347,9.0,SAFE,0.8263,1.7593,4.89
2021-11-05,0.5,NEUTRAL,0.5,INJECTION,39162.0,SAFE,2517.0,41119.0,4101.2,0.8571,18.0,WATCH,0.933,1.6534,5.1839
2021-11-12,0.5,NEUTRAL,0.5,INJECTION,40383.0,SAFE,1221.0,41119.0,4101.2,0.8571,23.0,WATCH,0.7205,3.1307,3.542
2021-11-19,0.5,NEUTRAL,0.5,INJECTION,41826.0,SAFE,1443.0,37453.0,4101.2,0.8571,33.0,WATCH,2.4102,3.5305,3.7381
2021-11-26,0.0,NEUTRAL,0.5,INJECTION,40287.0,SAFE,-1539.0,37453.0,4101.2,0.8571,3.0,SAFE,1.1203,0.4113,0.2426
2021-12-03,0.5,NEUTRAL,0.5,INJECTION,39665.0,SAFE,-622.0,37453.0,4709.1,1.0501,3.0,SAFE,-0.709,0.2076,0.0371
2021-12-10,0.5,NEUTRAL,0.5,INJECTION,42441.0,SAFE,2776.0,37453.0,4709.1,1.0501,3.0,SAFE,0.9166,-0.1687,-0.9299
2021-12-17,1.0,INJECTION,0.5,INJECTION,43122.0,SAFE,681.0,35939.0,4709.1,1.0501,5.0,SAFE,-1.0852,-0.1705,-0.0074
2021-12-24,0.5,NEUTRAL,0.5,INJECTION,42713.0,SAFE,-409.0,35939.0,4709.1,1.0501,5.0,SAFE,0.9147,-0.7612,3.46
2022-01-06,0.5,NEUTRAL,0.0,NEUTRAL,45410.0,SAFE,2697.0,35939.0,3595.3,0.6523,5.0,SAFE,-1.6759,0.1631,1.0954
2022-01-13,0.5,NEUTRAL,0.0,NEUTRAL,48082.0,SAFE,2672.0,35939.0,3595.3,0.6523,5.0,SAFE,1.839,4.2212,3.2074
2022-01-20,-0.75,DRAIN,0.0,NEUTRAL,39633.0,SAFE,-8449.0,29618.0,3595.3,0.6523,8.0,SAFE,2.3822,0.9323,0.5286
2022-01-27,0.25,NEUTRAL,0.0,NEUTRAL,40162.0,SAFE,529.0,29618.0,3595.3,0.6523,9.0,SAFE,-1.4498,-1.0138,-1.7191
2022-02-03,0.25,NEUTRAL,0.5,INJECTION,40559.0,SAFE,397.0,29618.0,7401.9,1.5515,17.0,SAFE,0.436,-0.4038,-3.1858
2022-02-11,0.25,NEUTRAL,0.5,INJECTION,42596.0,SAFE,2037.0,29618.0,7401.9,1.5515,24.0,WATCH,-0.8398,-0.7053,-2.3802
2022-02-18,0.5,NEUTRAL,0.5,INJECTION,45426.0,SAFE,2830.0,35684.0,7401.9,1.5515,30.0,WATCH,0.1345,-2.7821,-3.2024
2022-02-25,0.0,NEUTRAL,0.5,INJECTION,43713.0,SAFE,-1713.0,35684.0,7401.9,1.5515,4.0,SAFE,-2.9166,-1.675,-3.7986
2022-03-04,0.5,NEUTRAL,-0.5,DRAIN,45632.0,SAFE,1919.0,35684.0,-7085.3,-1.9751,5.0,SAFE,1.2416,-0.4203,-0.5144
2022-03-11,0.25,NEUTRAL,-0.5,DRAIN,44812.0,SAFE,-820.0,35684.0,-7085.3,-1.9751,5.0,SAFE,-1.662,-2.1237,-0.3086
2022-03-18,0.25,NEUTRAL,-0.5,DRAIN,49063.0,SAFE,4251.0,35369.0,-7085.3,-1.9751,17.0,SAFE,-0.4617,-0.0941,2.2663
