date,net_issuance_private_daily
2021-06-02,0.0
2021-06-03,-5937.499
2021-06-04,0.0
2021-06-07,26288.018
2021-06-08,0.0
2021-06-09,-5304.997
2021-06-10,-1172.438
2021-06-11,0.0
2021-06-14,1000.0
2021-06-15,0.0
2021-06-16,-5055.281
2021-06-17,-3118.75
2021-06-18,0.0
2021-06-21,999.998
2021-06-22,0.0
2021-06-23,0.0
2021-06-24,-500.0
2021-06-25,0.0
2021-06-28,0.001
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,-4232.497
2021-07-05,499.995
2021-07-06,0.0
2021-07-07,-5303.749
2021-07-08,-701.05
2021-07-09,0.0
2021-07-12,499.991
2021-07-13,0.0
2021-07-14,-7000.0
2021-07-15,0.0
2021-07-16,0.0
2021-07-19,1076.568
2021-07-20,0.0
2021-07-21,-1562.5
2021-07-22,1057.654
2021-07-23,0.0
2021-07-26,1595.788
2021-07-27,0.0
2021-07-28,-3000.0
2021-07-29,0.0
2021-07-30,21.184
2021-08-02,1767.035
2021-08-03,0.0
2021-08-04,-2000.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-09,500.001
2021-08-10,28.979
2021-08-11,-3437.499
2021-08-12,-705.0
2021-08-13,0.0
2021-08-16,-500.002
2021-08-17,0.0
2021-08-18,-2274.25
2021-08-19,0.0
2021-08-20,0.0
2021-08-23,-500.0
2021-08-24,0.0
2021-08-25,-3000.0
2021-08-26,0.0
2021-08-27,0.0
2021-08-30,0.0
2021-08-31,499.997
2021-09-01,0.0
2021-09-02,-2859.0
2021-09-03,0.0
2021-09-06,500.0
2021-09-07,32378.677
2021-09-08,-4500.0
2021-09-09,-1010.725
2021-09-10,0.0
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,-3000.0
2021-09-16,-2857.916
2021-09-17,0.0
2021-09-20,0.002
2021-09-21,0.0
2021-09-22,-9865.415
2021-09-23,-350.0
2021-09-24,0.0
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,-2000.0
2021-09-30,0.0
2021-10-01,0.0
2021-10-04,1000.002
2021-10-05,0.0
2021-10-06,-5288.125
2021-10-07,-3125.0
2021-10-08,0.0
2021-10-11,1500.003
2021-10-12,0.0
2021-10-13,-1562.5
2021-10-14,-567.4
2021-10-15,0.0
2021-10-18,1500.005
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,-2812.5
2021-10-22,-4784.445
2021-10-25,1499.998
2021-10-26,0.0
2021-10-27,-2750.0
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,1499.989
2021-11-02,0.0
2021-11-03,-4533.75
2021-11-04,-2500.0
2021-11-05,0.0
2021-11-08,1499.995
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,-900.0
2021-11-12,0.0
2021-11-15,1499.999
2021-11-16,0.0
2021-11-17,-2170.375
2021-11-18,0.0
2021-11-19,0.0
2021-11-22,1787.538
2021-11-23,0.0
2021-11-24,-1100.0
2021-11-25,0.0
2021-11-26,0.0
2021-11-29,1000.002
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,-2250.0
2021-12-03,0.0
2021-12-06,1500.002
2021-12-07,533.777
2021-12-08,-1875.0
2021-12-09,0.0
2021-12-10,0.0
2021-12-13,999.996
2021-12-14,0.0
2021-12-15,0.0
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,999.994
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,499.994
2021-12-30,0.0
2021-12-31,0.0
2022-01-03,0.0
2022-01-04,1499.998
2022-01-05,0.0
2022-01-06,0.0
2022-01-07,0.0
2022-01-10,499.999
2022-01-11,0.0
2022-01-12,-3000.0
2022-01-13,0.0
2022-01-14,0.0
2022-01-17,576.565
2022-01-18,0.0
2022-01-19,-3124.998
2022-01-20,0.0
2022-01-21,0.0
2022-01-24,1557.648
2022-01-25,0.0
2022-01-26,95.79
2022-01-27,-600.0
2022-01-28,0.0
2022-01-31,387.084
2022-02-01,0.0
2022-02-02,0.0
2022-02-03,0.0
2022-02-04,0.0
2022-02-07,499.995
2022-02-08,0.0
2022-02-09,-4250.0
2022-02-10,30.173
2022-02-11,0.0
2022-02-14,499.994
2022-02-15,0.0
2022-02-16,-2250.0
2022-02-17,0.0
2022-02-18,0.0
2022-02-21,500.003
2022-02-22,0.0
2022-02-23,0.0
2022-02-24,0.0
2022-02-25,0.0
2022-02-28,499.998
2022-03-01,0.0
2022-03-02,0.0
2022-03-03,-3250.0
2022-03-04,0.0
2022-03-07,42144.731
2022-03-08,0.0
2022-03-09,-1874.999
2022-03-10,0.0
2022-03-11,0.0
2022-03-14,999.999
2022-03-15,0.0
2022-03-16,-1239.4
2022-03-17,0.0
2022-03-18,0.0
2022-03-21,999.992
2022-03-22,136.002
2022-03-23,0.0
2022-03-24,0.0
2022-03-25,0.0
2022-03-28,200.003
2022-03-29,0.0
2022-03-30,0.0
2022-03-31,0.0
2022-04-01,0.0
2022-04-04,-500.0
2022-04-05,0.0
2022-04-06,-3250.0
2022-04-07,0.0
2022-04-08,0.0
2022-04-11,-500.001
2022-04-12,0.0
2022-04-13,-3124.998
2022-04-14,0.0
2022-04-15,0.0
2022-04-18,0.0
2022-04-19,-999.999
2022-04-20,0.0
2022-04-21,-2499.998
2022-04-22,1268.798
2022-04-25,-1500.003
2022-04-26,0.0
2022-04-27,0.0
2022-04-28,-1800.0
2022-04-29,0.0
2022-05-02,0.0
2022-05-03,-1499.998
2022-05-04,0.0
2022-05-05,0.0
2022-05-06,0.0
2022-05-09,0.0
2022-05-10,0.0
2022-05-11,-2250.0
2022-05-12,-2500.0
2022-05-13,0.0
2022-05-16,0.003
2022-05-17,0.0
2022-05-18,-2187.499
2022-05-19,0.0
2022-05-20,0.0
2022-05-23,787.543
2022-05-24,0.0
2022-05-25,-847.7
2022-05-26,0.0
2022-05-27,0.0
2022-05-30,499.997
2022-05-31,0.0
2022-06-01,0.0
2022-06-02,0.0
2022-06-03,0.0
2022-06-06,-0.005
2022-06-07,533.777
2022-06-08,-3075.0
2022-06-09,-3125.0
2022-06-10,0.0
2022-06-13,-500.003
2022-06-14,0.0
2022-06-15,0.0
2022-06-16,0.0
2022-06-17,0.0
2022-06-20,-500.001
2022-06-21,0.0
2022-06-22,-5500.0
2022-06-23,0.0
2022-06-24,0.0
2022-06-27,-500.002
2022-06-28,0.0
2022-06-29,-1011.975
2022-06-30,0.0
2022-07-01,0.0
2022-07-04,-2000.002
2022-07-05,0.0
2022-07-06,-2378.75
2022-07-07,0.0
2022-07-08,0.0
2022-07-11,-999.996
2022-07-12,0.0
2022-07-13,-3437.5
2022-07-14,0.0
2022-07-15,0.0
2022-07-18,-923.426
2022-07-19,0.0
2022-07-20,-2500.0
2022-07-21,0.0
2022-07-22,25951.044
2022-07-25,-999.996
2022-07-26,95.79
2022-07-27,0.0
2022-07-28,-700.0
2022-07-29,0.0
2022-08-01,-1.885
2022-08-02,0.0
2022-08-03,-2771.875
2022-08-04,0.0
2022-08-05,0.0
2022-08-08,-1000.0
2022-08-09,0.0
2022-08-10,-1728.42
2022-08-11,0.0
2022-08-12,0.0
2022-08-15,-999.998
2022-08-16,0.0
2022-08-17,-2803.5
2022-08-18,0.0
2022-08-19,0.0
2022-08-22,-1000.004
2022-08-23,0.0
2022-08-24,-750.0
2022-08-25,0.0
2022-08-26,-1500.0
2022-08-29,0.0
2022-08-30,-1000.003
2022-08-31,0.0
2022-09-01,0.0
2022-09-02,-2499.999
2022-09-05,-1000.001
2022-09-06,0.0
2022-09-07,27650.441
2022-09-08,-3437.5
2022-09-09,0.0
2022-09-12,-499.998
2022-09-13,0.0
2022-09-14,0.0
2022-09-15,0.0
2022-09-16,0.0
2022-09-19,2999.998
2022-09-20,-3500.0
2022-09-21,0.0
2022-09-22,138.563
2022-09-23,0.0
2022-09-26,800.0
2022-09-27,0.0
2022-09-28,-1200.0
2022-09-29,-4500.0
2022-09-30,0.0
2022-10-03,-500.001
2022-10-04,0.0
2022-10-05,-2500.0
2022-10-06,-3749.999
2022-10-07,0.0
2022-10-10,-500.002
2022-10-11,0.0
2022-10-12,-1106.299
2022-10-13,-4365.25
2022-10-14,0.0
2022-10-17,-499.993
2022-10-18,0.0
2022-10-19,-3125.0
2022-10-20,-4062.5
2022-10-21,0.0
2022-10-24,299.742
2022-10-25,0.0
2022-10-26,-898.85
2022-10-27,-3500.0
2022-10-28,0.0
2022-10-31,-1000.002
2022-11-01,0.0
2022-11-02,0.0
2022-11-03,0.0
2022-11-04,0.0
2022-11-07,-999.998
2022-11-08,0.0
2022-11-09,-6000.0
2022-11-10,-2750.0
2022-11-11,-4374.998
2022-11-14,-1000.001
2022-11-15,0.0
2022-11-16,-5500.0
2022-11-17,0.0
2022-11-18,0.0
2022-11-21,-1000.005
2022-11-22,16030.76
2022-11-23,-1500.0
2022-11-24,-3559.5
2022-11-25,0.0
2022-11-28,-1000.0
2022-11-29,0.0
2022-11-30,0.0
2022-12-01,0.0
2022-12-02,-2812.499
2022-12-05,-499.999
2022-12-06,0.0
2022-12-07,-6336.533
2022-12-08,-744.65
2022-12-09,0.0
2022-12-12,-499.997
2022-12-13,0.0
2022-12-14,-3749.999
2022-12-15,0.0
2022-12-16,0.0
2022-12-19,-499.999
2022-12-20,0.0
2022-12-21,-3619.25
2022-12-22,0.0
2022-12-23,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,-1499.999
2022-12-29,0.0
2022-12-30,0.0
2023-01-02,0.0
2023-01-03,2499.999
2023-01-04,0.0
2023-01-05,0.0
2023-01-06,-3500.0
2023-01-09,-999.999
2023-01-10,0.0
2023-01-11,-3702.5
2023-01-12,0.0
2023-01-13,0.0
2023-01-16,-999.998
2023-01-17,76.572
2023-01-18,-4440.75
2023-01-19,0.0
2023-01-20,-1195.925
2023-01-23,-13.94
2023-01-24,0.0
2023-01-25,-6000.0
2023-01-26,95.79
2023-01-27,0.0
2023-01-30,-1142.572
2023-01-31,34468.645
2023-02-01,0.0
2023-02-02,-3000.0
2023-02-03,0.0
2023-02-06,-1499.996
2023-02-07,0.0
2023-02-08,-3500.0
2023-02-09,-2000.0
2023-02-10,33.543
2023-02-13,499.999
2023-02-14,0.0
2023-02-15,-3000.0
2023-02-16,0.0
2023-02-17,0.0
2023-02-20,500.001
2023-02-21,0.0
2023-02-22,-3500.0
2023-02-23,-2000.0
2023-02-24,0.0
2023-02-27,499.999
2023-02-28,0.0
2023-03-01,0.0
2023-03-02,-3124.999
2023-03-03,-736.825
2023-03-06,500.001
2023-03-07,1905.513
2023-03-08,-4500.0
2023-03-09,-2500.0
2023-03-10,0.0
2023-03-13,-0.001
2023-03-14,0.0
2023-03-15,-3749.999
2023-03-16,0.0
2023-03-17,0.0
2023-03-20,0.002
2023-03-21,0.0
2023-03-22,-2323.785
2023-03-23,-3500.0
2023-03-24,0.0
2023-03-27,0.002
2023-03-28,0.0
2023-03-29,0.0
2023-03-30,0.0
2023-03-31,0.0
2023-04-03,0.0
2023-04-04,0.0
2023-04-05,-2250.0
2023-04-06,-4374.997
2023-04-07,0.0
2023-04-10,0.0
2023-04-11,999.998
2023-04-12,0.0
2023-04-13,-1124.024
2023-04-14,-4062.497
2023-04-17,-0.008
