date,cb_score_lw,cb_regime,fi_score_lw,fi_regime,general
2021-06-02,0.92,INJECTION,-0.56,NEUTRAL,NEUTRAL_PARTIAL
2021-06-09,-0.12,INJECTION,0.43,NEUTRAL,NEUTRAL_PARTIAL
2021-06-16,-0.19,NEUTRAL,-0.4,NEUTRAL,NEUTRAL_PARTIAL
2021-06-23,-0.04,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2021-06-30,0.12,NEUTRAL,-1.5,DRAIN,NEUTRAL_PARTIAL
2021-07-07,-0.97,NEUTRAL,-0.15,DRAIN,NEUTRAL_PARTIAL
2021-07-14,-0.07,NEUTRAL,1.23,NEUTRAL,NEUTRAL_PARTIAL
2021-07-21,1.01,INJECTION,1.02,INJECTION,LIQUIDITY_INJECTION
2021-07-28,-0.03,INJECTION,1.59,INJECTION,LIQUIDITY_INJECTION
2021-08-04,-0.21,NEUTRAL,-1.13,NEUTRAL,NEUTRAL_PARTIAL
2021-08-11,-0.98,DRAIN,0.15,NEUTRAL,NEUTRAL_PARTIAL
2021-08-18,0.96,NEUTRAL,1.15,INJECTION,NEUTRAL_PARTIAL
2021-08-25,0.05,INJECTION,-0.59,INJECTION,LIQUIDITY_INJECTION
2021-09-01,1.01,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2021-09-08,-0.15,INJECTION,-0.08,INJECTION,LIQUIDITY_INJECTION
2021-09-15,0.07,NEUTRAL,-0.39,NEUTRAL,NEUTRAL_PARTIAL
2021-09-22,0.85,INJECTION,-0.32,NEUTRAL,NEUTRAL_PARTIAL
2021-09-29,0.11,INJECTION,-1.49,DRAIN,NEUTRAL_CONFLICT
2021-10-06,-0.17,NEUTRAL,-0.94,DRAIN,NEUTRAL_PARTIAL
2021-10-13,0.03,NEUTRAL,-0.08,DRAIN,NEUTRAL_PARTIAL
2021-10-20,0.04,NEUTRAL,1.39,INJECTION,NEUTRAL_PARTIAL
2021-10-27,0.03,NEUTRAL,0.9,INJECTION,NEUTRAL_PARTIAL
2021-11-03,-0.12,NEUTRAL,-2.0,NEUTRAL,NEUTRAL_PARTIAL
2021-11-10,0.02,NEUTRAL,0.36,DRAIN,NEUTRAL_PARTIAL
2021-11-17,-0.05,NEUTRAL,-0.13,NEUTRAL,NEUTRAL_PARTIAL
2021-11-24,0.09,NEUTRAL,-0.62,NEUTRAL,NEUTRAL_PARTIAL
2021-12-01,0.96,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2021-12-08,-0.94,NEUTRAL,-0.04,INJECTION,NEUTRAL_PARTIAL
2021-12-15,-0.92,DRAIN,-1.58,DRAIN,LIQUIDITY_DRAIN
2021-12-22,0.02,DRAIN,0.15,DRAIN,LIQUIDITY_DRAIN
2021-12-29,-0.02,NEUTRAL,-0.38,NEUTRAL,NEUTRAL_PARTIAL
2022-01-05,-0.87,NEUTRAL,-0.86,NEUTRAL,NEUTRAL_PARTIAL
2022-01-12,-0.05,NEUTRAL,0.08,NEUTRAL,NEUTRAL_PARTIAL
2022-01-19,0.0,NEUTRAL,1.91,INJECTION,NEUTRAL_PARTIAL
2022-01-26,0.01,NEUTRAL,0.07,INJECTION,NEUTRAL_PARTIAL
2022-02-02,0.86,INJECTION,-0.56,NEUTRAL,NEUTRAL_PARTIAL
2022-02-09,-1.06,NEUTRAL,0.04,NEUTRAL,NEUTRAL_PARTIAL
2022-02-16,-0.05,DRAIN,1.05,NEUTRAL,NEUTRAL_PARTIAL
2022-02-23,0.07,NEUTRAL,0.05,INJECTION,NEUTRAL_PARTIAL
2022-03-02,0.83,INJECTION,-1.85,DRAIN,NEUTRAL_CONFLICT
2022-03-09,-1.33,NEUTRAL,0.36,DRAIN,NEUTRAL_PARTIAL
2022-03-16,-0.12,DRAIN,-0.05,NEUTRAL,NEUTRAL_PARTIAL
2022-03-23,-0.06,NEUTRAL,0.08,NEUTRAL,NEUTRAL_PARTIAL
2022-03-30,0.24,NEUTRAL,0.5,NEUTRAL,NEUTRAL_PARTIAL
2022-04-06,-0.14,NEUTRAL,-0.11,NEUTRAL,NEUTRAL_PARTIAL
2022-04-13,0.87,NEUTRAL,0.74,NEUTRAL,NEUTRAL_PARTIAL
2022-04-20,-0.12,INJECTION,0.21,NEUTRAL,NEUTRAL_PARTIAL
2022-04-27,-0.89,NEUTRAL,1.64,INJECTION,NEUTRAL_PARTIAL
2022-05-04,-1.29,DRAIN,-2.0,NEUTRAL,NEUTRAL_PARTIAL
2022-05-11,-0.04,DRAIN,-0.86,DRAIN,LIQUIDITY_DRAIN
2022-05-18,-0.19,NEUTRAL,0.69,NEUTRAL,NEUTRAL_PARTIAL
2022-05-25,-0.14,NEUTRAL,0.11,NEUTRAL,NEUTRAL_PARTIAL
2022-06-01,1.07,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2022-06-08,-1.12,NEUTRAL,-0.42,INJECTION,NEUTRAL_PARTIAL
2022-06-15,-0.23,DRAIN,-0.21,NEUTRAL,NEUTRAL_PARTIAL
2022-06-22,1.07,INJECTION,-0.2,NEUTRAL,NEUTRAL_PARTIAL
2022-06-29,0.17,INJECTION,-0.37,NEUTRAL,NEUTRAL_PARTIAL
2022-07-06,-2.0,DRAIN,-2.0,DRAIN,LIQUIDITY_DRAIN
2022-07-13,-0.1,DRAIN,0.03,DRAIN,LIQUIDITY_DRAIN
2022-07-20,1.02,INJECTION,1.73,INJECTION,LIQUIDITY_INJECTION
2022-07-27,0.01,INJECTION,1.58,INJECTION,LIQUIDITY_INJECTION
2022-08-03,0.18,INJECTION,-1.48,NEUTRAL,NEUTRAL_PARTIAL
2022-08-10,0.06,INJECTION,-0.21,DRAIN,NEUTRAL_CONFLICT
2022-08-17,-0.03,NEUTRAL,0.09,NEUTRAL,NEUTRAL_PARTIAL
2022-08-24,0.19,NEUTRAL,-0.13,NEUTRAL,NEUTRAL_PARTIAL
2022-08-31,-0.03,NEUTRAL,-0.9,NEUTRAL,NEUTRAL_PARTIAL
2022-09-07,0.11,NEUTRAL,-0.34,NEUTRAL,NEUTRAL_PARTIAL
2022-09-14,-1.03,NEUTRAL,-0.16,NEUTRAL,NEUTRAL_PARTIAL
2022-09-21,0.19,NEUTRAL,0.35,NEUTRAL,NEUTRAL_PARTIAL
2022-09-28,0.09,NEUTRAL,-0.19,NEUTRAL,NEUTRAL_PARTIAL
2022-10-05,-1.03,NEUTRAL,-1.29,DRAIN,NEUTRAL_PARTIAL
2022-10-12,-0.18,DRAIN,0.12,DRAIN,LIQUIDITY_DRAIN
2022-10-19,0.18,NEUTRAL,1.45,INJECTION,NEUTRAL_PARTIAL
2022-10-26,-0.15,NEUTRAL,0.28,INJECTION,NEUTRAL_PARTIAL
2022-11-02,1.13,INJECTION,-1.05,NEUTRAL,NEUTRAL_PARTIAL
2022-11-09,-0.92,INJECTION,0.29,NEUTRAL,NEUTRAL_PARTIAL
2022-11-16,-0.02,NEUTRAL,0.33,NEUTRAL,NEUTRAL_PARTIAL
2022-11-23,1.06,INJECTION,0.0,NEUTRAL,NEUTRAL_PARTIAL
2022-11-30,0.08,INJECTION,-0.29,NEUTRAL,NEUTRAL_PARTIAL
2022-12-07,-1.0,NEUTRAL,0.03,NEUTRAL,NEUTRAL_PARTIAL
2022-12-14,-0.05,NEUTRAL,-0.23,NEUTRAL,NEUTRAL_PARTIAL
2022-12-21,0.89,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2022-12-28,-0.18,INJECTION,-0.98,INJECTION,LIQUIDITY_INJECTION
2023-01-04,-0.11,NEUTRAL,-0.75,DRAIN,NEUTRAL_PARTIAL
2023-01-11,-0.93,NEUTRAL,-0.25,DRAIN,NEUTRAL_PARTIAL
2023-01-18,-0.01,NEUTRAL,1.59,INJECTION,NEUTRAL_PARTIAL
2023-01-25,0.06,NEUTRAL,-0.36,INJECTION,NEUTRAL_PARTIAL
2023-02-01,1.33,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2023-02-08,-1.04,INJECTION,0.18,INJECTION,LIQUIDITY_INJECTION
2023-02-15,-0.11,DRAIN,-0.31,NEUTRAL,NEUTRAL_PARTIAL
2023-02-22,0.92,INJECTION,-0.29,NEUTRAL,NEUTRAL_PARTIAL
2023-03-01,1.04,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2023-03-08,-1.33,NEUTRAL,-0.03,INJECTION,NEUTRAL_PARTIAL
2023-03-15,-0.08,DRAIN,-0.61,NEUTRAL,NEUTRAL_PARTIAL
2023-03-22,0.03,NEUTRAL,-0.75,DRAIN,NEUTRAL_PARTIAL
2023-03-29,0.12,NEUTRAL,0.73,NEUTRAL,NEUTRAL_PARTIAL
2023-04-05,1.07,INJECTION,-1.26,NEUTRAL,NEUTRAL_PARTIAL
2023-04-12,-0.1,INJECTION,0.9,NEUTRAL,NEUTRAL_PARTIAL
2023-04-19,-0.03,NEUTRAL,0.63,INJECTION,NEUTRAL_PARTIAL
2023-04-26,0.03,NEUTRAL,0.47,INJECTION,NEUTRAL_PARTIAL
2023-05-03,-1.12,NEUTRAL,-1.7,NEUTRAL,NEUTRAL_PARTIAL
2023-05-10,0.02,DRAIN,-0.12,DRAIN,LIQUIDITY_DRAIN
2023-05-17,-0.12,NEUTRAL,-0.1,NEUTRAL,NEUTRAL_PARTIAL
2023-05-24,-0.0,NEUTRAL,0.3,NEUTRAL,NEUTRAL_PARTIAL
2023-05-31,-0.96,NEUTRAL,-0.23,NEUTRAL,NEUTRAL_PARTIAL
2023-06-07,-0.96,DRAIN,0.08,NEUTRAL,NEUTRAL_PARTIAL
2023-06-14,0.0,DRAIN,-0.02,NEUTRAL,NEUTRAL_PARTIAL
2023-06-21,1.0,INJECTION,0.38,NEUTRAL,NEUTRAL_PARTIAL
2023-06-28,-0.11,INJECTION,0.75,INJECTION,LIQUIDITY_INJECTION
2023-07-05,0.17,NEUTRAL,-0.03,INJECTION,NEUTRAL_PARTIAL
2023-07-12,-1.23,NEUTRAL,-0.05,NEUTRAL,NEUTRAL_PARTIAL
2023-07-19,1.21,NEUTRAL,1.37,INJECTION,NEUTRAL_PARTIAL
2023-07-26,-0.19,INJECTION,-0.28,INJECTION,LIQUIDITY_INJECTION
2023-08-02,0.95,INJECTION,-0.82,NEUTRAL,NEUTRAL_PARTIAL
2023-08-09,-1.28,NEUTRAL,0.53,NEUTRAL,NEUTRAL_PARTIAL
2023-08-16,0.13,DRAIN,1.01,INJECTION,NEUTRAL_CONFLICT
2023-08-23,-0.2,NEUTRAL,-0.03,INJECTION,NEUTRAL_PARTIAL
2023-08-30,0.05,NEUTRAL,0.6,INJECTION,NEUTRAL_PARTIAL
2023-09-06,-0.93,NEUTRAL,-0.99,NEUTRAL,NEUTRAL_PARTIAL
2023-09-13,-0.23,DRAIN,-0.13,NEUTRAL,NEUTRAL_PARTIAL
2023-09-20,0.08,NEUTRAL,0.29,NEUTRAL,NEUTRAL_PARTIAL
2023-09-27,0.95,INJECTION,0.98,INJECTION,LIQUIDITY_INJECTION
2023-10-04,-1.02,NEUTRAL,-0.43,INJECTION,NEUTRAL_PARTIAL
2023-10-11,-1.26,DRAIN,-0.14,NEUTRAL,NEUTRAL_PARTIAL
2023-10-18,0.09,DRAIN,0.39,NEUTRAL,NEUTRAL_PARTIAL
2023-10-25,-0.03,NEUTRAL,-0.01,NEUTRAL,NEUTRAL_PARTIAL
2023-11-01,1.33,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2023-11-08,-1.33,NEUTRAL,0.03,INJECTION,NEUTRAL_PARTIAL
2023-11-15,-0.99,DRAIN,-0.02,NEUTRAL,NEUTRAL_PARTIAL
2023-11-22,1.02,NEUTRAL,0.07,NEUTRAL,NEUTRAL_PARTIAL
2023-11-29,1.07,INJECTION,-0.18,NEUTRAL,NEUTRAL_PARTIAL
2023-12-06,-1.33,NEUTRAL,-0.06,NEUTRAL,NEUTRAL_PARTIAL
2023-12-13,-0.25,DRAIN,-1.08,NEUTRAL,NEUTRAL_PARTIAL
2023-12-20,-0.0,NEUTRAL,2.0,NEUTRAL,NEUTRAL_PARTIAL
2023-12-27,-0.15,NEUTRAL,-1.03,NEUTRAL,NEUTRAL_PARTIAL
2024-01-03,-0.1,NEUTRAL,-1.26,DRAIN,NEUTRAL_PARTIAL
2024-01-10,-1.0,DRAIN,0.05,DRAIN,LIQUIDITY_DRAIN
2024-01-17,-1.03,DRAIN,0.13,NEUTRAL,NEUTRAL_PARTIAL
2024-01-24,-0.02,DRAIN,0.08,NEUTRAL,NEUTRAL_PARTIAL
2024-01-31,0.13,NEUTRAL,-0.1,NEUTRAL,NEUTRAL_PARTIAL
2024-02-07,-0.06,NEUTRAL,0.26,NEUTRAL,NEUTRAL_PARTIAL
2024-02-14,-0.12,NEUTRAL,0.22,NEUTRAL,NEUTRAL_PARTIAL
2024-02-21,1.33,INJECTION,0.18,NEUTRAL,NEUTRAL_PARTIAL
2024-02-28,0.17,INJECTION,0.18,NEUTRAL,NEUTRAL_PARTIAL
2024-03-06,-1.33,DRAIN,-0.16,NEUTRAL,NEUTRAL_PARTIAL
2024-03-13,-0.03,DRAIN,-0.03,NEUTRAL,NEUTRAL_PARTIAL
2024-03-20,0.72,NEUTRAL,0.71,NEUTRAL,NEUTRAL_PARTIAL
2024-03-27,1.33,INJECTION,0.32,NEUTRAL,NEUTRAL_PARTIAL
2024-04-03,-0.22,INJECTION,-0.58,NEUTRAL,NEUTRAL_PARTIAL
2024-04-10,0.05,NEUTRAL,-0.12,NEUTRAL,NEUTRAL_PARTIAL
2024-04-17,0.15,NEUTRAL,0.14,NEUTRAL,NEUTRAL_PARTIAL
2024-04-24,0.09,NEUTRAL,-0.42,NEUTRAL,NEUTRAL_PARTIAL
2024-05-01,-0.22,NEUTRAL,1.38,NEUTRAL,NEUTRAL_PARTIAL
2024-05-08,-1.33,DRAIN,0.16,INJECTION,NEUTRAL_CONFLICT
2024-05-15,-0.1,DRAIN,-0.38,NEUTRAL,NEUTRAL_PARTIAL
2024-05-22,1.33,INJECTION,0.17,NEUTRAL,NEUTRAL_PARTIAL
2024-05-29,-0.95,INJECTION,0.74,NEUTRAL,NEUTRAL_PARTIAL
2024-06-05,-1.33,DRAIN,-2.0,NEUTRAL,NEUTRAL_PARTIAL
2024-06-12,0.21,DRAIN,-0.48,DRAIN,LIQUIDITY_DRAIN
2024-06-19,-1.19,DRAIN,-2.0,DRAIN,LIQUIDITY_DRAIN
2024-06-26,1.33,NEUTRAL,0.83,DRAIN,NEUTRAL_PARTIAL
2024-07-03,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-07-10,1.33,NEUTRAL,0.16,DRAIN,NEUTRAL_PARTIAL
2024-07-17,-1.16,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-07-24,1.33,NEUTRAL,0.1,DRAIN,NEUTRAL_PARTIAL
2024-07-31,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-08-07,1.33,NEUTRAL,-0.05,DRAIN,NEUTRAL_PARTIAL
2024-08-14,-1.33,NEUTRAL,-1.92,DRAIN,NEUTRAL_PARTIAL
2024-08-21,1.33,NEUTRAL,0.12,DRAIN,NEUTRAL_PARTIAL
2024-08-28,-1.33,NEUTRAL,-1.61,DRAIN,NEUTRAL_PARTIAL
2024-09-04,1.33,NEUTRAL,-0.23,DRAIN,NEUTRAL_PARTIAL
2024-09-11,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-09-18,1.33,NEUTRAL,0.39,DRAIN,NEUTRAL_PARTIAL
2024-09-25,-1.33,NEUTRAL,-1.43,DRAIN,NEUTRAL_PARTIAL
2024-10-02,1.33,NEUTRAL,-0.29,DRAIN,NEUTRAL_PARTIAL
2024-10-09,-1.33,NEUTRAL,-1.82,DRAIN,NEUTRAL_PARTIAL
2024-10-16,1.33,NEUTRAL,0.4,DRAIN,NEUTRAL_PARTIAL
2024-10-23,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-10-30,1.33,NEUTRAL,0.15,DRAIN,NEUTRAL_PARTIAL
2024-11-06,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-11-13,1.33,NEUTRAL,0.12,DRAIN,NEUTRAL_PARTIAL
2024-11-20,-1.33,NEUTRAL,-1.57,DRAIN,NEUTRAL_PARTIAL
2024-11-27,1.33,NEUTRAL,0.34,DRAIN,NEUTRAL_PARTIAL
2024-12-04,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2024-12-11,0.99,NEUTRAL,-0.16,DRAIN,NEUTRAL_PARTIAL
2024-12-18,1.33,INJECTION,0.71,NEUTRAL,NEUTRAL_PARTIAL
2024-12-25,-0.11,INJECTION,-0.05,NEUTRAL,NEUTRAL_PARTIAL
2025-01-01,-1.02,DRAIN,-0.06,NEUTRAL,NEUTRAL_PARTIAL
2025-01-08,-1.15,DRAIN,-0.13,NEUTRAL,NEUTRAL_PARTIAL
2025-01-15,1.33,NEUTRAL,0.35,NEUTRAL,NEUTRAL_PARTIAL
2025-01-22,-1.16,NEUTRAL,-1.37,NEUTRAL,NEUTRAL_PARTIAL
2025-01-29,-1.33,DRAIN,-2.0,DRAIN,LIQUIDITY_DRAIN
2025-02-05,0.87,NEUTRAL,-1.55,DRAIN,NEUTRAL_PARTIAL
2025-02-12,0.37,INJECTION,1.29,NEUTRAL,NEUTRAL_PARTIAL
2025-02-19,-0.1,INJECTION,0.48,INJECTION,LIQUIDITY_INJECTION
2025-02-26,-1.33,DRAIN,-2.0,DRAIN,LIQUIDITY_DRAIN
2025-03-05,1.33,NEUTRAL,-1.29,DRAIN,NEUTRAL_PARTIAL
2025-03-12,1.33,INJECTION,-0.1,DRAIN,NEUTRAL_CONFLICT
2025-03-19,-1.33,NEUTRAL,0.31,NEUTRAL,NEUTRAL_PARTIAL
2025-03-26,-1.0,DRAIN,-2.0,DRAIN,LIQUIDITY_DRAIN
2025-04-02,1.33,NEUTRAL,0.12,DRAIN,NEUTRAL_PARTIAL
2025-04-09,0.04,INJECTION,0.62,NEUTRAL,NEUTRAL_PARTIAL
2025-04-16,-0.99,NEUTRAL,0.39,NEUTRAL,NEUTRAL_PARTIAL
2025-04-23,-1.33,DRAIN,-2.0,DRAIN,LIQUIDITY_DRAIN
2025-04-30,1.33,NEUTRAL,-0.67,DRAIN,NEUTRAL_PARTIAL
2025-05-07,-1.33,NEUTRAL,0.1,DRAIN,NEUTRAL_PARTIAL
2025-05-14,1.11,NEUTRAL,-0.11,NEUTRAL,NEUTRAL_PARTIAL
2025-05-21,-1.33,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2025-05-28,1.33,NEUTRAL,0.66,DRAIN,NEUTRAL_PARTIAL
2025-06-04,0.29,INJECTION,-0.54,NEUTRAL,NEUTRAL_PARTIAL
2025-06-11,-0.1,INJECTION,0.06,NEUTRAL,NEUTRAL_PARTIAL
2025-06-18,-0.37,NEUTRAL,0.37,NEUTRAL,NEUTRAL_PARTIAL
2025-06-25,1.02,NEUTRAL,-0.13,NEUTRAL,NEUTRAL_PARTIAL
2025-07-02,0.06,INJECTION,0.47,NEUTRAL,NEUTRAL_PARTIAL
2025-07-09,-1.33,DRAIN,0.69,INJECTION,NEUTRAL_CONFLICT
2025-07-16,1.33,NEUTRAL,1.37,INJECTION,NEUTRAL_PARTIAL
2025-07-23,-1.33,NEUTRAL,0.27,INJECTION,NEUTRAL_PARTIAL
2025-07-30,1.33,NEUTRAL,0.45,INJECTION,NEUTRAL_PARTIAL
2025-08-06,-1.25,NEUTRAL,0.21,INJECTION,NEUTRAL_PARTIAL
2025-08-13,1.27,NEUTRAL,0.46,INJECTION,NEUTRAL_PARTIAL
2025-08-20,0.18,INJECTION,0.98,INJECTION,LIQUIDITY_INJECTION
2025-08-27,1.33,INJECTION,0.92,INJECTION,LIQUIDITY_INJECTION
2025-09-03,-1.33,NEUTRAL,-0.24,INJECTION,NEUTRAL_PARTIAL
2025-09-10,0.16,DRAIN,0.27,NEUTRAL,NEUTRAL_PARTIAL
2025-09-17,-0.19,NEUTRAL,-0.04,NEUTRAL,NEUTRAL_PARTIAL
2025-09-24,1.06,INJECTION,-0.01,NEUTRAL,NEUTRAL_PARTIAL
2025-10-01,-0.1,INJECTION,0.98,NEUTRAL,NEUTRAL_PARTIAL
2025-10-08,1.15,INJECTION,-0.08,NEUTRAL,NEUTRAL_PARTIAL
2025-10-15,0.03,INJECTION,0.05,NEUTRAL,NEUTRAL_PARTIAL
2025-10-22,0.24,INJECTION,0.23,NEUTRAL,NEUTRAL_PARTIAL
2025-10-29,-1.09,NEUTRAL,1.4,INJECTION,NEUTRAL_PARTIAL
2025-11-05,1.23,NEUTRAL,-1.29,NEUTRAL,NEUTRAL_PARTIAL
2025-11-12,-1.33,NEUTRAL,0.09,NEUTRAL,NEUTRAL_PARTIAL
2025-11-19,0.35,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
2025-11-26,1.12,INJECTION,2.0,INJECTION,LIQUIDITY_INJECTION
2025-12-03,-1.3,NEUTRAL,0.28,INJECTION,NEUTRAL_PARTIAL
2025-12-10,-1.0,DRAIN,-0.18,NEUTRAL,NEUTRAL_PARTIAL
2025-12-17,1.24,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
2025-12-24,1.33,INJECTION,0.52,INJECTION,LIQUIDITY_INJECTION
2025-12-31,-1.33,NEUTRAL,0.5,INJECTION,NEUTRAL_PARTIAL
2026-01-07,0.11,DRAIN,0.37,INJECTION,NEUTRAL_CONFLICT
2026-01-14,0.16,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
2026-01-21,0.36,NEUTRAL,0.94,INJECTION,NEUTRAL_PARTIAL
2026-01-28,-1.09,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
2026-02-04,0.06,NEUTRAL,-1.53,NEUTRAL,NEUTRAL_PARTIAL
2026-02-11,-0.06,NEUTRAL,0.44,NEUTRAL,NEUTRAL_PARTIAL
2026-02-18,-0.02,NEUTRAL,0.05,NEUTRAL,NEUTRAL_PARTIAL
