date,V1038114416
2018-12-26,251.0
2019-01-02,251.0
2019-01-09,251.0
2019-01-16,252.0
2019-01-23,252.0
2019-01-30,252.0
2019-02-06,252.0
2019-02-13,252.0
2019-02-20,252.0
2019-02-27,252.0
2019-03-06,252.0
2019-03-13,252.0
2019-03-20,253.0
2019-03-27,516.0
2019-04-03,516.0
2019-04-10,516.0
2019-04-17,516.0
2019-04-24,517.0
2019-05-01,517.0
2019-05-08,517.0
2019-05-15,517.0
2019-05-22,517.0
2019-05-29,518.0
2019-06-05,518.0
2019-06-12,518.0
2019-06-19,511.0
2019-06-26,512.0
2019-07-03,512.0
2019-07-10,512.0
2019-07-17,512.0
2019-07-24,513.0
2019-07-31,513.0
2019-08-07,513.0
2019-08-14,513.0
2019-08-21,513.0
2019-08-28,514.0
2019-09-04,514.0
2019-09-11,514.0
2019-09-18,514.0
2019-09-25,515.0
2019-10-02,515.0
2019-10-09,515.0
2019-10-16,515.0
2019-10-23,515.0
2019-10-30,516.0
2019-11-06,516.0
2019-11-13,516.0
2019-11-20,516.0
2019-11-27,517.0
2019-12-04,517.0
2019-12-11,517.0
2019-12-18,510.0
2019-12-25,511.0
2020-01-01,511.0
2020-01-08,511.0
2020-01-15,511.0
2020-01-22,511.0
2020-01-29,512.0
2020-02-05,512.0
2020-02-12,512.0
2020-02-19,512.0
2020-02-26,513.0
2020-03-04,513.0
2020-03-11,513.0
2020-03-18,1013.0
2020-03-25,1382.0
2020-04-01,1926.0
2020-04-08,2727.0
2020-04-15,2995.0
2020-04-22,3837.0
2020-04-29,4015.0
2020-05-06,4500.0
2020-05-13,5265.0
2020-05-20,5526.0
2020-05-27,6001.0
2020-06-03,6398.0
2020-06-10,6564.0
2020-06-17,7111.0
2020-06-24,7258.0
2020-07-01,7448.0
2020-07-08,7611.0
2020-07-15,7719.0
2020-07-22,7953.0
2020-07-29,8096.0
2020-08-05,8230.0
2020-08-12,8291.0
2020-08-19,8467.0
2020-08-26,8610.0
2020-09-02,8739.0
2020-09-09,8886.0
2020-09-16,8948.0
2020-09-23,9084.0
2020-09-30,9133.0
2020-10-07,9322.0
2020-10-14,9398.0
2020-10-21,9525.0
2020-10-28,9601.0
2020-11-04,9720.0
2020-11-11,9722.0
2020-11-18,9723.0
2020-11-25,9725.0
2020-12-02,9727.0
2020-12-09,9729.0
2020-12-16,9657.0
2020-12-23,9659.0
2020-12-30,9661.0
2021-01-06,9662.0
2021-01-13,9664.0
2021-01-20,9666.0
2021-01-27,9668.0
2021-02-03,9669.0
2021-02-10,9671.0
2021-02-17,9673.0
2021-02-24,9675.0
2021-03-03,9676.0
2021-03-10,9678.0
2021-03-17,9648.0
2021-03-24,9649.0
2021-03-31,9651.0
2021-04-07,9653.0
2021-04-14,9655.0
2021-04-21,9656.0
2021-04-28,9658.0
2021-05-05,9660.0
2021-05-12,9662.0
2021-05-19,9663.0
2021-05-26,9665.0
2021-06-02,9667.0
2021-06-09,9668.0
2021-06-16,9598.0
2021-06-23,9599.0
2021-06-30,9601.0
2021-07-07,9603.0
2021-07-14,9604.0
2021-07-21,9606.0
2021-07-28,9608.0
2021-08-04,9610.0
2021-08-11,9611.0
2021-08-18,9613.0
2021-08-25,9615.0
2021-09-01,9616.0
2021-09-08,9618.0
2021-09-15,9587.0
2021-09-22,9589.0
2021-09-29,9591.0
2021-10-06,9592.0
2021-10-13,9594.0
2021-10-20,9596.0
2021-10-27,9597.0
2021-11-03,9599.0
2021-11-10,9601.0
2021-11-17,9603.0
2021-11-24,9604.0
2021-12-01,9606.0
2021-12-08,9608.0
2021-12-15,9507.0
2021-12-22,9508.0
2021-12-29,9510.0
2022-01-05,9512.0
2022-01-12,9513.0
2022-01-19,9515.0
2022-01-26,9517.0
2022-02-02,9518.0
2022-02-09,9520.0
2022-02-16,9522.0
2022-02-23,9524.0
2022-03-02,9525.0
2022-03-09,9527.0
2022-03-16,9496.0
2022-03-23,9498.0
2022-03-30,9500.0
2022-04-06,9502.0
2022-04-13,9503.0
2022-04-20,9505.0
2022-04-27,9507.0
2022-05-04,9508.0
2022-05-11,9510.0
2022-05-18,9512.0
2022-05-25,9513.0
2022-06-01,9515.0
2022-06-08,9517.0
2022-06-15,9176.0
2022-06-22,9178.0
2022-06-29,9179.0
2022-07-06,9181.0
2022-07-13,9183.0
2022-07-20,9184.0
2022-07-27,9186.0
2022-08-03,9188.0
2022-08-10,9189.0
2022-08-17,9191.0
2022-08-24,9193.0
2022-08-31,9194.0
2022-09-07,9196.0
2022-09-14,9198.0
2022-09-21,9167.0
2022-09-28,9169.0
2022-10-05,9170.0
2022-10-12,9172.0
2022-10-19,9174.0
2022-10-26,9175.0
2022-11-02,9177.0
2022-11-09,9179.0
2022-11-16,9180.0
2022-11-23,9182.0
2022-11-30,9184.0
2022-12-07,9185.0
2022-12-14,9187.0
2022-12-21,8100.0
2022-12-28,8102.0
2023-01-04,8103.0
2023-01-11,8105.0
2023-01-18,8106.0
2023-01-25,8108.0
2023-02-01,8109.0
2023-02-08,8111.0
2023-02-15,8113.0
2023-02-22,8114.0
2023-03-01,8116.0
2023-03-08,8117.0
2023-03-15,8086.0
2023-03-22,8088.0
2023-03-29,8089.0
2023-04-05,8091.0
2023-04-12,8092.0
2023-04-19,8094.0
2023-04-26,8096.0
2023-05-03,8097.0
2023-05-10,8099.0
2023-05-17,8100.0
2023-05-24,8102.0
2023-05-31,8103.0
2023-06-07,8105.0
2023-06-14,8106.0
2023-06-21,8050.0
2023-06-28,8051.0
2023-07-05,8053.0
2023-07-12,8054.0
2023-07-19,8056.0
2023-07-26,8057.0
2023-08-02,8059.0
2023-08-09,8060.0
2023-08-16,8062.0
2023-08-23,8063.0
2023-08-30,8065.0
2023-09-06,8066.0
2023-09-13,8068.0
2023-09-20,7479.0
2023-09-27,7480.0
2023-10-04,7482.0
2023-10-11,7483.0
2023-10-18,7484.0
2023-10-25,7486.0
2023-11-01,7487.0
2023-11-08,7489.0
2023-11-15,7490.0
2023-11-22,7492.0
2023-11-29,7493.0
2023-12-06,7495.0
2023-12-13,7496.0
2023-12-20,6682.0
2023-12-27,6684.0
2024-01-03,6685.0
2024-01-10,6686.0
2024-01-17,6688.0
2024-01-24,6689.0
2024-01-31,6690.0
2024-02-07,6691.0
2024-02-14,6693.0
2024-02-21,6694.0
2024-02-28,6695.0
2024-03-06,6696.0
2024-03-13,6698.0
2024-03-20,6674.0
2024-03-27,6676.0
2024-04-03,6677.0
2024-04-10,6678.0
2024-04-17,6679.0
2024-04-24,6681.0
2024-05-01,6682.0
2024-05-08,6683.0
2024-05-15,6684.0
2024-05-22,6686.0
2024-05-29,6687.0
2024-06-05,6688.0
2024-06-12,6689.0
2024-06-19,5629.0
2024-06-26,5630.0
2024-07-03,5631.0
2024-07-10,5632.0
2024-07-17,5633.0
2024-07-24,5634.0
2024-07-31,5635.0
2024-08-07,5636.0
2024-08-14,5637.0
