date,V36628
2005-01-05,920.0
2005-01-12,1139.0
2005-01-19,1518.0
2005-01-26,1622.0
2005-02-02,1154.0
2005-02-09,1451.0
2005-02-16,1133.0
2005-02-23,1382.0
2005-03-02,1108.0
2005-03-09,1030.0
2005-03-16,1065.0
2005-03-23,806.0
2005-03-30,1406.0
2005-04-06,1667.0
2005-04-13,1446.0
2005-04-20,1578.0
2005-04-27,1401.0
2005-05-04,1115.0
2005-05-11,1581.0
2005-05-18,1450.0
2005-05-25,1706.0
2005-06-01,913.0
2005-06-08,1349.0
2005-06-15,1445.0
2005-06-22,1433.0
2005-06-29,875.0
2005-07-06,1055.0
2005-07-13,1125.0
2005-07-20,1863.0
2005-07-27,1438.0
2005-08-03,1187.0
2005-08-10,1750.0
2005-08-17,2275.0
2005-08-24,2922.0
2005-08-31,2723.0
2005-09-07,713.0
2005-09-14,1120.0
2005-09-21,1289.0
2005-09-28,1323.0
2005-10-05,967.0
2005-10-12,1070.0
2005-10-19,1401.0
2005-10-26,1500.0
2005-11-02,451.0
2005-11-09,1142.0
2005-11-16,1595.0
2005-11-23,1530.0
2005-11-30,1593.0
2005-12-07,958.0
2005-12-14,1573.0
2005-12-21,1394.0
2005-12-28,1447.0
2006-01-04,1584.0
2006-01-11,1354.0
2006-01-18,1627.0
2006-01-25,1167.0
2006-02-01,1123.0
2006-02-08,832.0
2006-02-15,683.0
2006-02-22,909.0
2006-03-01,1175.0
2006-03-08,308.0
2006-03-15,871.0
2006-03-22,1560.0
2006-03-29,1342.0
2006-04-05,893.0
2006-04-12,934.0
2006-04-19,1005.0
2006-04-26,1776.0
2006-05-03,1600.0
2006-05-10,1749.0
2006-05-17,2139.0
2006-05-24,2105.0
2006-05-31,2483.0
2006-06-07,1498.0
2006-06-14,1618.0
2006-06-21,1563.0
2006-06-28,1491.0
2006-07-05,1257.0
2006-07-12,1271.0
2006-07-19,1542.0
2006-07-26,1594.0
2006-08-02,1476.0
2006-08-09,1135.0
2006-08-16,1678.0
2006-08-23,2801.0
2006-08-30,2440.0
2006-09-06,1408.0
2006-09-13,1509.0
2006-09-20,1833.0
2006-09-27,1865.0
2006-10-04,1390.0
2006-10-11,1442.0
2006-10-18,2399.0
2006-10-25,2284.0
2006-11-01,3069.0
2006-11-08,1975.0
2006-11-15,1870.0
2006-11-22,2696.0
2006-11-29,2375.0
2006-12-06,1307.0
2006-12-13,2428.0
2006-12-20,2180.0
2006-12-27,893.0
2007-01-03,1415.0
2007-01-10,1199.0
2007-01-17,1590.0
2007-01-24,1797.0
2007-01-31,1625.0
2007-02-07,1243.0
2007-02-14,1224.0
2007-02-21,1614.0
2007-02-28,1393.0
2007-03-07,25.0
2007-03-14,700.0
2007-03-21,1526.0
2007-03-28,1755.0
2007-04-04,1863.0
2007-04-11,1328.0
2007-04-18,1654.0
2007-04-25,1828.0
2007-05-02,1477.0
2007-05-09,1509.0
2007-05-16,1902.0
2007-05-23,1758.0
2007-05-30,3229.0
2007-06-06,1023.0
2007-06-13,1193.0
2007-06-20,2020.0
2007-06-27,1603.0
2007-07-04,1358.0
2007-07-11,1506.0
2007-07-18,1387.0
2007-07-25,1610.0
2007-08-01,2037.0
2007-08-08,1519.0
2007-08-15,2223.0
2007-08-22,2508.0
2007-08-29,2765.0
2007-09-05,1260.0
2007-09-12,1341.0
2007-09-19,1737.0
2007-09-26,1438.0
2007-10-03,1524.0
2007-10-10,914.0
2007-10-17,1025.0
2007-10-24,1355.0
2007-10-31,2129.0
2007-11-07,1380.0
2007-11-14,1562.0
2007-11-21,3162.0
2007-11-28,2385.0
2007-12-05,1101.0
2007-12-12,1445.0
2007-12-19,3683.0
2007-12-26,2656.0
2008-01-02,2601.0
2008-01-09,2738.0
2008-01-16,1335.0
2008-01-23,1612.0
2008-01-30,1591.0
2008-02-06,1511.0
2008-02-13,1452.0
2008-02-20,1351.0
2008-02-27,1569.0
2008-03-05,1345.0
2008-03-12,1637.0
2008-03-19,458.0
2008-03-26,2340.0
2008-04-02,3831.0
2008-04-09,4778.0
2008-04-16,4904.0
2008-04-23,2820.0
2008-04-30,3082.0
2008-05-07,3362.0
2008-05-14,3888.0
2008-05-21,5114.0
2008-05-28,6097.0
2008-06-04,995.0
2008-06-11,1264.0
2008-06-18,1484.0
2008-06-25,1197.0
2008-07-02,1174.0
2008-07-09,1328.0
2008-07-16,1472.0
2008-07-23,1535.0
2008-07-30,1937.0
2008-08-06,1527.0
2008-08-13,1865.0
2008-08-20,2614.0
2008-08-27,3180.0
2008-09-03,1400.0
2008-09-10,988.0
2008-09-17,1362.0
2008-09-24,3508.0
2008-10-01,4999.0
2008-10-08,4036.0
2008-10-15,4871.0
2008-10-22,12100.0
2008-10-29,14288.0
2008-11-05,14730.0
2008-11-12,17400.0
2008-11-19,19427.0
2008-11-26,25131.0
2008-12-03,24172.0
2008-12-10,25891.0
2008-12-17,25195.0
2008-12-24,23895.0
2008-12-31,23604.0
2009-01-07,24250.0
2009-01-14,24217.0
2009-01-21,25458.0
2009-01-28,22789.0
2009-02-04,26440.0
2009-02-11,24307.0
2009-02-18,28972.0
2009-02-25,27486.0
2009-03-04,27870.0
2009-03-11,29207.0
2009-03-18,27283.0
2009-03-25,28162.0
2009-04-01,28693.0
2009-04-08,27188.0
2009-04-15,24069.0
2009-04-22,22219.0
2009-04-29,19991.0
2009-05-06,19114.0
2009-05-13,17553.0
2009-05-20,17867.0
2009-05-27,14647.0
2009-06-03,12987.0
2009-06-10,15819.0
2009-06-17,19999.0
2009-06-24,19754.0
2009-07-01,18105.0
2009-07-08,18715.0
2009-07-15,20469.0
2009-07-22,20825.0
2009-07-29,21335.0
2009-08-05,22500.0
2009-08-12,20734.0
2009-08-19,17841.0
2009-08-26,18586.0
2009-09-02,17542.0
2009-09-09,17066.0
2009-09-16,16277.0
2009-09-23,18161.0
2009-09-30,18460.0
2009-10-07,17298.0
2009-10-14,17118.0
2009-10-21,20334.0
2009-10-28,17906.0
2009-11-04,19058.0
2009-11-11,17560.0
2009-11-18,18673.0
2009-11-25,17628.0
2009-12-02,15469.0
2009-12-09,15478.0
2009-12-16,15040.0
2009-12-23,12285.0
2009-12-30,11407.0
2010-01-06,13637.0
2010-01-13,14501.0
2010-01-20,14155.0
2010-01-27,14326.0
2010-02-03,14057.0
2010-02-10,14753.0
2010-02-17,14874.0
2010-02-24,14269.0
2010-03-03,14275.0
2010-03-10,15165.0
2010-03-17,15170.0
2010-03-24,14612.0
2010-03-31,13668.0
2010-04-07,14414.0
2010-04-14,16006.0
2010-04-21,15640.0
2010-04-28,14420.0
2010-05-05,10659.0
2010-05-12,9823.0
2010-05-19,9657.0
2010-05-26,8846.0
2010-06-02,4189.0
2010-06-09,4135.0
2010-06-16,4274.0
2010-06-23,3994.0
2010-06-30,2608.0
2010-07-07,2290.0
2010-07-14,3365.0
2010-07-21,2629.0
2010-07-28,3286.0
2010-08-04,2733.0
2010-08-11,4456.0
2010-08-18,1851.0
2010-08-25,2390.0
2010-09-01,3373.0
2010-09-08,1400.0
2010-09-15,2241.0
2010-09-22,2042.0
2010-09-29,1676.0
2010-10-06,1425.0
2010-10-13,1446.0
2010-10-20,1948.0
2010-10-27,1968.0
2010-11-03,1728.0
2010-11-10,1431.0
2010-11-17,2510.0
2010-11-24,2861.0
2010-12-01,2213.0
2010-12-08,1112.0
2010-12-15,1208.0
2010-12-22,1824.0
2010-12-29,1201.0
2011-01-05,1527.0
2011-01-12,929.0
2011-01-19,2367.0
2011-01-26,1769.0
2011-02-02,1955.0
2011-02-09,1930.0
2011-02-16,2680.0
2011-02-23,1583.0
2011-03-02,1368.0
2011-03-09,1915.0
2011-03-16,2485.0
2011-03-23,1786.0
2011-03-30,1950.0
2011-04-06,1043.0
2011-04-13,1666.0
2011-04-20,1053.0
2011-04-27,1612.0
2011-05-04,1118.0
2011-05-11,1769.0
2011-05-18,2573.0
2011-05-25,2603.0
2011-06-01,1068.0
2011-06-08,1270.0
2011-06-15,1310.0
2011-06-22,1094.0
2011-06-29,1283.0
2011-07-06,1100.0
2011-07-13,1524.0
2011-07-20,2158.0
2011-07-27,1940.0
2011-08-03,1645.0
2011-08-10,2411.0
2011-08-17,2664.0
2011-08-24,2765.0
2011-08-31,3388.0
2011-09-07,802.0
2011-09-14,1634.0
2011-09-21,1785.0
2011-09-28,1552.0
2011-10-05,1379.0
2011-10-12,1946.0
2011-10-19,2925.0
2011-10-26,3425.0
2011-11-02,2965.0
2011-11-09,3200.0
2011-11-16,3247.0
2011-11-23,3849.0
2011-11-30,3472.0
2011-12-07,2379.0
2011-12-14,2154.0
2011-12-21,2093.0
2011-12-28,1237.0
2012-01-04,2392.0
2012-01-11,2257.0
2012-01-18,3599.0
2012-01-25,3692.0
2012-02-01,4024.0
2012-02-08,4516.0
2012-02-15,5291.0
2012-02-22,5800.0
2012-02-29,5897.0
2012-03-07,5715.0
2012-03-14,6426.0
