date,V36717
2005-01-01,192275.0
2005-02-01,193709.0
2005-03-01,196921.0
2005-04-01,197420.0
2005-05-01,198957.0
2005-06-01,201805.0
2005-07-01,202685.0
2005-08-01,205128.0
2005-09-01,208138.0
2005-10-01,208792.0
2005-11-01,209359.0
2005-12-01,211818.0
2006-01-01,211864.0
2006-02-01,210987.0
2006-03-01,213892.0
2006-04-01,215714.0
2006-05-01,219706.0
2006-06-01,222563.0
2006-07-01,224089.0
2006-08-01,225848.0
2006-09-01,228794.0
2006-10-01,227542.0
2006-11-01,227572.0
2006-12-01,229589.0
2007-01-01,230171.0
2007-02-01,230235.0
2007-03-01,234215.0
2007-04-01,236051.0
2007-05-01,240177.0
2007-06-01,243490.0
2007-07-01,246390.0
2007-08-01,248856.0
2007-09-01,251754.0
2007-10-01,255553.0
2007-11-01,258618.0
2007-12-01,262455.0
2008-01-01,263642.0
2008-02-01,264264.0
2008-03-01,268613.0
2008-04-01,271196.0
2008-05-01,275840.0
2008-06-01,279517.0
2008-07-01,283784.0
2008-08-01,287131.0
2008-09-01,291370.0
2008-10-01,294678.0
2008-11-01,295049.0
2008-12-01,300307.0
2009-01-01,301712.0
2009-02-01,303768.0
2009-03-01,307470.0
2009-04-01,310469.0
2009-05-01,315517.0
2009-06-01,320749.0
2009-07-01,324408.0
2009-08-01,328547.0
2009-09-01,333025.0
2009-10-01,339483.0
2009-11-01,342213.0
2009-12-01,346117.0
2010-01-01,347123.0
2010-02-01,348980.0
2010-03-01,351750.0
2010-04-01,354674.0
2010-05-01,357271.0
2010-06-01,358716.0
2010-07-01,361120.0
2010-08-01,363061.0
2010-09-01,366208.0
2010-10-01,368705.0
2010-11-01,370189.0
2010-12-01,372140.0
2011-01-01,378929.0
2011-02-01,378964.0
2011-03-01,380902.0
2011-04-01,382924.0
2011-05-01,383584.0
2011-06-01,385601.0
2011-07-01,388113.0
2011-08-01,389572.0
2011-09-01,391766.0
2011-10-01,392558.0
2011-11-01,414167.0
2011-12-01,416449.0
2012-01-01,415166.0
2012-02-01,414352.0
2012-03-01,415933.0
2012-04-01,416385.0
2012-05-01,418638.0
2012-06-01,420589.0
2012-07-01,421948.0
2012-08-01,425196.0
2012-09-01,427116.0
2012-10-01,427851.0
2012-11-01,427885.0
2012-12-01,429987.0
2013-01-01,427367.0
2013-02-01,431525.0
2013-03-01,432167.0
2013-04-01,432447.0
2013-05-01,434768.0
2013-06-01,435983.0
2013-07-01,437423.0
2013-08-01,438133.0
2013-09-01,439121.0
2013-10-01,438661.0
2013-11-01,439033.0
2013-12-01,441599.0
2014-01-01,439633.0
2014-02-01,438673.0
2014-03-01,439415.0
2014-04-01,439925.0
2014-05-01,442764.0
2014-06-01,445430.0
2014-07-01,446657.0
2014-08-01,448034.0
2014-09-01,449780.0
2014-10-01,450756.0
2014-11-01,451472.0
2014-12-01,453949.0
2015-01-01,451380.0
2015-02-01,449614.0
2015-03-01,450975.0
2015-04-01,451688.0
2015-05-01,454572.0
2015-06-01,456954.0
2015-07-01,457984.0
2015-08-01,459219.0
2015-09-01,461016.0
2015-10-01,461284.0
2015-11-01,462646.0
2015-12-01,464654.0
2016-01-01,461426.0
2016-02-01,459205.0
2016-03-01,459995.0
2016-04-01,462551.0
2016-05-01,465528.0
2016-06-01,468399.0
2016-07-01,470870.0
2016-08-01,471113.0
2016-09-01,472923.0
