date,V36625
2005-01-05,43480.0
2005-01-12,41936.0
2005-01-19,41331.0
2005-01-26,41258.0
2005-02-02,41447.0
2005-02-09,41379.0
2005-02-16,41206.0
2005-02-23,41268.0
2005-03-02,41498.0
2005-03-09,41393.0
2005-03-16,41191.0
2005-03-23,41760.0
2005-03-30,41627.0
2005-04-06,41507.0
2005-04-13,41390.0
2005-04-20,41405.0
2005-04-27,41739.0
2005-05-04,42099.0
2005-05-11,42119.0
2005-05-18,42354.0
2005-05-25,42912.0
2005-06-01,42817.0
2005-06-08,42803.0
2005-06-15,42633.0
2005-06-22,42813.0
2005-06-29,43839.0
2005-07-06,43546.0
2005-07-13,43317.0
2005-07-20,43175.0
2005-07-27,43632.0
2005-08-03,44115.0
2005-08-10,43597.0
2005-08-17,43324.0
2005-08-24,43198.0
2005-08-31,43784.0
2005-09-07,44206.0
2005-09-14,43466.0
2005-09-21,43196.0
2005-09-28,43400.0
2005-10-05,43764.0
2005-10-12,44036.0
2005-10-19,43437.0
2005-10-26,43351.0
2005-11-02,43600.0
2005-11-09,43993.0
2005-11-16,43602.0
2005-11-23,43410.0
2005-11-30,43788.0
2005-12-07,44113.0
2005-12-14,44242.0
2005-12-21,45294.0
2005-12-28,46257.0
2006-01-04,45323.0
2006-01-11,43857.0
2006-01-18,43255.0
2006-01-25,43170.0
2006-02-01,43510.0
2006-02-08,43479.0
2006-02-15,43196.0
2006-02-22,43157.0
2006-03-01,43364.0
2006-03-08,43299.0
2006-03-15,43146.0
2006-03-22,43037.0
2006-03-29,43276.0
2006-04-05,43640.0
2006-04-12,44407.0
2006-04-19,44021.0
2006-04-26,43977.0
2006-05-03,44258.0
2006-05-10,44218.0
2006-05-17,44391.0
2006-05-24,44819.0
2006-05-31,44717.0
2006-06-07,44689.0
2006-06-14,44608.0
2006-06-21,44720.0
2006-06-28,45296.0
2006-07-05,45824.0
2006-07-12,45332.0
2006-07-19,45196.0
2006-07-26,45283.0
2006-08-02,45844.0
2006-08-09,46072.0
2006-08-16,45471.0
2006-08-23,45324.0
2006-08-30,45770.0
2006-09-06,46269.0
2006-09-13,45612.0
2006-09-20,45372.0
2006-09-27,45531.0
2006-10-04,46024.0
2006-10-11,46286.0
2006-10-18,45724.0
2006-10-25,45647.0
2006-11-01,45977.0
2006-11-08,46107.0
2006-11-15,46285.0
2006-11-22,45803.0
2006-11-29,46129.0
2006-12-06,46431.0
2006-12-13,46656.0
2006-12-20,47728.0
2006-12-27,49024.0
2007-01-03,47986.0
2007-01-10,46373.0
2007-01-17,45724.0
2007-01-24,45524.0
2007-01-31,45772.0
2007-02-07,45819.0
2007-02-14,45639.0
2007-02-21,45537.0
2007-02-28,45719.0
2007-03-07,45753.0
2007-03-14,45567.0
2007-03-21,45451.0
2007-03-28,45583.0
2007-04-04,46830.0
2007-04-11,46345.0
2007-04-18,46077.0
2007-04-25,46293.0
2007-05-02,46734.0
2007-05-09,46694.0
2007-05-16,46918.0
2007-05-23,47259.0
2007-05-30,47091.0
2007-06-06,47149.0
2007-06-13,46989.0
2007-06-20,47051.0
2007-06-27,47726.0
2007-07-04,48356.0
2007-07-11,47713.0
2007-07-18,47472.0
2007-07-25,47498.0
2007-08-01,48077.0
2007-08-08,48310.0
2007-08-15,47724.0
2007-08-22,47573.0
2007-08-29,48060.0
2007-09-05,48539.0
2007-09-12,47867.0
2007-09-19,47644.0
2007-09-26,47752.0
2007-10-03,48214.0
