date,V41552773
2005-01-01,786413.0
2005-02-01,802391.0
2005-03-01,809879.0
2005-04-01,815941.0
2005-05-01,823148.0
2005-06-01,836174.0
2005-07-01,838926.0
2005-08-01,840094.0
2005-09-01,841602.0
2005-10-01,844296.0
2005-11-01,847965.0
2005-12-01,855513.0
2006-01-01,848099.0
2006-02-01,856059.0
2006-03-01,862317.0
2006-04-01,866552.0
2006-05-01,873794.0
2006-06-01,884245.0
2006-07-01,887193.0
2006-08-01,896258.0
2006-09-01,906543.0
2006-10-01,911941.0
2006-11-01,921148.0
2006-12-01,933774.0
2007-01-01,927257.0
2007-02-01,935294.0
2007-03-01,936492.0
2007-04-01,941703.0
2007-05-01,948285.0
2007-06-01,957476.0
2007-07-01,965237.0
2007-08-01,989469.0
2007-09-01,1017287.0
2007-10-01,1020318.0
2007-11-01,1029044.0
2007-12-01,1042553.0
2008-01-01,1035123.0
2008-02-01,1035441.0
2008-03-01,1048461.0
2008-04-01,1055236.0
2008-05-01,1072781.0
2008-06-01,1088425.0
2008-07-01,1088450.0
2008-08-01,1094058.0
2008-09-01,1105468.0
2008-10-01,1108868.0
2008-11-01,1117314.0
2008-12-01,1125561.0
2009-01-01,1115847.0
2009-02-01,1104606.0
2009-03-01,1105426.0
2009-04-01,1118034.0
2009-05-01,1126327.0
2009-06-01,1128703.0
2009-07-01,1137257.0
2009-08-01,1139581.0
2009-09-01,1142350.0
2009-10-01,1146034.0
2009-11-01,1152009.0
2009-12-01,1162480.0
2010-01-01,1150520.0
2010-02-01,1156843.0
2010-03-01,1156313.0
2010-04-01,1168681.0
2010-05-01,1186182.0
2010-06-01,1201872.0
2010-07-01,1206304.0
2010-08-01,1210433.0
2010-09-01,1216882.0
2010-10-01,1227167.0
2010-11-01,1223818.0
2010-12-01,1231988.0
2011-01-01,1225165.0
2011-02-01,1226537.0
2011-03-01,1232510.0
2011-04-01,1243400.0
2011-05-01,1245017.0
2011-06-01,1262054.0
2011-07-01,1259438.0
2011-08-01,1269581.0
2011-09-01,1284300.0
2011-10-01,1294294.0
2011-11-01,1283474.0
2011-12-01,1296228.0
2012-01-01,1291211.0
2012-02-01,1284568.0
2012-03-01,1285573.0
2012-04-01,1292242.0
