date,V36613
2005-01-05,29562.0
2005-01-12,29562.0
2005-01-19,29706.0
2005-01-26,29705.0
2005-02-02,29705.0
2005-02-09,29918.0
2005-02-16,29918.0
2005-02-23,30221.0
2005-03-02,30156.0
2005-03-09,30155.0
2005-03-16,30155.0
2005-03-23,30404.0
2005-03-30,30403.0
2005-04-06,30403.0
2005-04-13,30403.0
2005-04-20,30403.0
2005-04-27,30403.0
2005-05-04,30402.0
2005-05-11,30617.0
2005-05-18,30617.0
2005-05-25,30922.0
2005-06-01,30222.0
2005-06-08,30221.0
2005-06-15,30560.0
2005-06-22,30560.0
2005-06-29,30560.0
2005-07-06,30559.0
2005-07-13,30704.0
2005-07-20,30704.0
2005-07-27,30704.0
2005-08-03,30703.0
2005-08-10,30703.0
2005-08-17,30920.0
2005-08-24,30919.0
2005-08-31,31226.0
2005-09-07,29512.0
2005-09-14,29511.0
2005-09-21,29848.0
2005-09-28,29848.0
2005-10-05,29848.0
2005-10-12,29847.0
2005-10-19,29847.0
2005-10-26,29847.0
2005-11-02,29846.0
2005-11-09,30052.0
2005-11-16,30052.0
2005-11-23,30334.0
2005-11-30,30333.0
2005-12-07,29788.0
2005-12-14,29788.0
2005-12-21,30027.0
2005-12-28,30027.0
2006-01-04,30026.0
2006-01-11,30026.0
2006-01-18,30176.0
2006-01-25,30175.0
2006-02-01,30175.0
2006-02-08,30371.0
2006-02-15,30371.0
2006-02-22,30650.0
2006-03-01,30587.0
2006-03-08,30587.0
2006-03-15,30586.0
2006-03-22,30586.0
2006-03-29,30586.0
2006-04-05,30585.0
2006-04-12,30585.0
2006-04-19,30585.0
2006-04-26,30806.0
2006-05-03,30805.0
2006-05-10,30805.0
2006-05-17,30805.0
2006-05-24,31111.0
2006-05-31,31111.0
2006-06-07,30410.0
2006-06-14,30410.0
2006-06-21,30750.0
2006-06-28,30750.0
2006-07-05,30749.0
2006-07-12,30749.0
2006-07-19,30749.0
2006-07-26,30890.0
2006-08-02,30889.0
2006-08-09,31113.0
2006-08-16,31113.0
2006-08-23,31421.0
2006-08-30,31421.0
2006-09-06,30263.0
2006-09-13,30262.0
2006-09-20,30262.0
2006-09-27,30262.0
2006-10-04,30210.0
2006-10-11,30210.0
2006-10-18,30437.0
2006-10-25,30437.0
2006-11-01,30437.0
2006-11-08,30734.0
2006-11-15,30734.0
2006-11-22,30973.0
2006-11-29,30973.0
2006-12-06,30148.0
2006-12-13,30147.0
2006-12-20,30147.0
2006-12-27,30147.0
2007-01-03,30392.0
2007-01-10,30422.0
2007-01-17,30616.0
2007-01-24,30646.0
2007-01-31,30901.0
2007-02-07,30932.0
2007-02-14,30963.0
2007-02-21,30994.0
2007-02-28,31025.0
2007-03-07,30895.0
2007-03-14,30926.0
2007-03-21,30951.0
2007-03-28,30982.0
2007-04-04,31009.0
2007-04-11,31040.0
2007-04-18,31071.0
2007-04-25,31362.0
2007-05-02,31394.0
2007-05-09,31725.0
2007-05-16,31756.0
2007-05-23,31788.0
2007-05-30,32168.0
2007-06-06,29832.0
2007-06-13,29861.0
2007-06-20,29891.0
2007-06-27,29921.0
2007-07-04,29950.0
2007-07-11,29980.0
2007-07-18,30010.0
2007-07-25,30192.0
2007-08-01,30218.0
2007-08-08,30499.0
2007-08-15,30529.0
2007-08-22,30854.0
2007-08-29,30885.0
2007-09-05,29288.0
2007-09-12,29317.0
2007-09-19,29340.0
2007-09-26,29735.0
2007-10-03,29722.0
2007-10-10,29751.0
2007-10-17,29781.0
2007-10-24,29810.0
2007-10-31,30084.0
2007-11-07,30114.0
2007-11-14,30144.0
2007-11-21,30174.0
2007-11-28,30204.0
2007-12-05,29256.0
2007-12-12,29285.0
2007-12-19,29314.0
2007-12-26,29343.0
2008-01-02,29368.0
2008-01-09,29397.0
2008-01-16,29427.0
2008-01-23,29620.0
2008-01-30,29649.0
2008-02-06,29674.0
2008-02-13,30109.0
2008-02-20,30139.0
2008-02-27,30468.0
2008-03-05,30341.0
2008-03-12,30371.0
2008-03-19,30394.0
2008-03-26,30424.0
2008-04-02,30446.0
2008-04-09,30476.0
2008-04-16,30506.0
2008-04-23,30932.0
2008-04-30,30963.0
2008-05-07,30993.0
2008-05-14,31329.0
2008-05-21,31360.0
2008-05-28,31912.0
2008-06-04,29486.0
2008-06-11,29721.0
2008-06-18,29749.0
2008-06-25,29777.0
2008-07-02,29806.0
2008-07-09,29835.0
2008-07-16,30256.0
2008-07-23,30285.0
2008-07-30,30314.0
2008-08-06,30642.0
2008-08-13,30671.0
2008-08-20,30701.0
2008-08-27,31273.0
2008-09-03,29772.0
2008-09-10,29800.0
2008-09-17,29822.0
2008-09-24,29851.0
2008-10-01,29849.0
2008-10-08,30251.0
2008-10-15,30280.0
2008-10-22,30309.0
2008-10-29,30337.0
2008-11-05,30362.0
2008-11-12,30391.0
2008-11-19,30420.0
2008-11-26,30449.0
2008-12-03,29160.0
2008-12-10,29188.0
2008-12-17,29216.0
2008-12-24,29244.0
2008-12-31,29268.0
2009-01-07,29296.0
2009-01-14,29324.0
2009-01-21,29885.0
2009-01-28,30362.0
2009-02-04,30386.0
2009-02-11,30415.0
2009-02-18,31020.0
2009-02-25,31049.0
2009-03-04,31354.0
2009-03-11,31383.0
2009-03-18,31671.0
2009-03-25,31841.0
2009-04-01,32114.0
2009-04-08,32143.0
2009-04-15,32172.0
2009-04-22,32501.0
2009-04-29,32530.0
2009-05-06,32560.0
2009-05-13,32938.0
2009-05-20,33112.0
2009-05-27,33142.0
2009-06-03,31140.0
2009-06-10,31168.0
2009-06-17,31549.0
2009-06-24,31577.0
2009-07-01,31605.0
2009-07-08,31633.0
2009-07-15,31661.0
2009-07-22,31834.0
2009-07-29,31862.0
2009-08-05,32109.0
2009-08-12,32312.0
2009-08-19,32504.0
2009-08-26,32682.0
2009-09-02,31442.0
2009-09-09,31619.0
2009-09-16,31640.0
2009-09-23,31817.0
2009-09-30,31991.0
2009-10-07,31979.0
2009-10-14,32181.0
2009-10-21,32285.0
2009-10-28,32313.0
2009-11-04,32337.0
2009-11-11,32538.0
2009-11-18,32715.0
2009-11-25,32892.0
2009-12-02,31568.0
2009-12-09,31595.0
2009-12-16,31781.0
2009-12-23,31959.0
2009-12-30,31986.0
2010-01-06,32010.0
2010-01-13,32037.0
2010-01-20,32212.0
2010-01-27,32240.0
2010-02-03,32414.0
2010-02-10,32592.0
2010-02-17,32779.0
2010-02-24,32882.0
2010-03-03,32824.0
2010-03-10,33001.0
2010-03-17,33172.0
2010-03-24,33200.0
2010-03-31,33382.0
2010-04-07,33409.0
2010-04-14,33586.0
2010-04-21,33787.0
2010-04-28,33815.0
2010-05-05,33993.0
2010-05-12,34171.0
2010-05-19,34349.0
2010-05-26,34452.0
2010-06-02,31835.0
2010-06-09,32012.0
2010-06-16,32215.0
2010-06-23,32392.0
2010-06-30,32418.0
2010-07-07,32444.0
2010-07-14,32623.0
2010-07-21,32797.0
2010-07-28,32823.0
2010-08-04,32846.0
2010-08-11,33036.0
2010-08-18,33213.0
2010-08-25,33422.0
2010-09-01,32152.0
2010-09-08,32255.0
2010-09-15,32275.0
2010-09-22,32451.0
2010-09-29,32477.0
2010-10-06,32476.0
2010-10-13,32659.0
2010-10-20,32836.0
2010-10-27,32862.0
2010-11-03,32885.0
2010-11-10,33431.0
2010-11-17,33909.0
2010-11-24,34163.0
2010-12-01,32509.0
2010-12-08,32535.0
2010-12-15,33039.0
2010-12-22,33517.0
2010-12-29,33543.0
2011-01-05,33566.0
2011-01-12,33592.0
2011-01-19,34083.0
2011-01-26,34109.0
2011-02-02,34585.0
2011-02-09,35056.0
2011-02-16,35560.0
2011-02-23,35588.0
2011-03-02,35356.0
2011-03-09,35849.0
2011-03-16,36319.0
2011-03-23,36346.0
2011-03-30,36853.0
2011-04-06,36870.0
2011-04-13,37422.0
2011-04-20,37450.0
2011-04-27,38002.0
2011-05-04,38480.0
2011-05-11,38890.0
2011-05-18,39446.0
2011-05-25,40006.0
2011-06-01,36826.0
2011-06-08,36852.0
2011-06-15,37087.0
2011-06-22,37645.0
2011-06-29,37671.0
2011-07-06,37697.0
2011-07-13,38263.0
2011-07-20,38813.0
