date,ILM.W.U2.C.A070100.U2.EUR
2016-10-14,1475741.0
2016-10-21,1492707.0
2016-10-28,1512957.0
2016-11-04,1531423.0
2016-11-11,1551104.0
2016-11-18,1572271.0
2016-11-25,1590085.0
2016-12-02,1608093.0
2016-12-09,1626513.0
2016-12-16,1643986.0
2016-12-23,1659471.0
2016-12-30,1654026.0
2017-01-06,1666075.0
2017-01-13,1690230.0
2017-01-20,1710899.0
2017-01-27,1730309.0
2017-02-03,1748644.0
2017-02-10,1768715.0
2017-02-17,1787932.0
2017-02-24,1807064.0
2017-03-03,1825861.0
2017-03-10,1844165.0
2017-03-17,1862925.0
2017-03-24,1878700.0
2017-03-31,1887124.0
2017-04-07,1906327.0
2017-04-14,1921362.0
2017-04-21,1933023.0
2017-04-28,1946923.0
2017-05-05,1959900.0
2017-05-12,1974698.0
2017-05-19,1988983.0
2017-05-26,2002444.0
2017-06-02,2015162.0
2017-06-09,2029766.0
2017-06-16,2044997.0
2017-06-23,2058411.0
2017-06-30,2064420.0
2017-07-07,2081270.0
2017-07-14,2097455.0
2017-07-21,2108287.0
2017-07-28,2119172.0
2017-08-04,2128219.0
2017-08-11,2139682.0
2017-08-18,2149310.0
2017-08-25,2160064.0
2017-09-01,2170371.0
2017-09-08,2185932.0
2017-09-15,2199978.0
2017-09-22,2214147.0
2017-09-29,2221315.0
2017-10-06,2238883.0
2017-10-13,2254350.0
2017-10-20,2265105.0
2017-10-27,2278409.0
2017-11-03,2287661.0
2017-11-10,2303228.0
2017-11-17,2318320.0
2017-11-24,2333350.0
2017-12-01,2347324.0
2017-12-08,2364818.0
2017-12-15,2380326.0
2017-12-22,2393334.0
2017-12-29,2386012.0
2018-01-05,2388915.0
2018-01-12,2399017.0
2018-01-19,2406628.0
2018-01-26,2415324.0
2018-02-02,2416126.0
2018-02-09,2425198.0
2018-02-16,2433277.0
2018-02-23,2438395.0
2018-03-02,2445234.0
2018-03-09,2454607.0
2018-03-16,2460994.0
2018-03-23,2468611.0
2018-03-30,2464610.0
2018-04-06,2474480.0
2018-04-13,2486293.0
2018-04-20,2485606.0
2018-04-27,2496574.0
2018-05-04,2499384.0
2018-05-11,2509021.0
2018-05-18,2514154.0
2018-05-25,2517779.0
2018-06-01,2523969.0
2018-06-08,2533067.0
2018-06-15,2535091.0
2018-06-22,2543957.0
2018-06-29,2546980.0
2018-07-06,2551793.0
2018-07-13,2562986.0
2018-07-20,2568593.0
2018-07-27,2577221.0
2018-08-03,2572435.0
2018-08-10,2579153.0
2018-08-17,2583469.0
2018-08-24,2588351.0
2018-08-31,2593049.0
2018-09-07,2602571.0
2018-09-14,2607657.0
2018-09-21,2613631.0
2018-09-28,2615124.0
2018-10-05,2623229.0
2018-10-12,2625893.0
2018-10-19,2626227.0
2018-10-26,2629962.0
2018-11-02,2629858.0
2018-11-09,2634336.0
2018-11-16,2639503.0
2018-11-23,2642902.0
2018-11-30,2643765.0
2018-12-07,2650757.0
2018-12-14,2655604.0
2018-12-21,2659986.0
2018-12-28,2658536.0
2019-01-04,2645735.0
2019-01-11,2651270.0
2019-01-18,2651190.0
2019-01-25,2651869.0
2019-02-01,2644529.0
2019-02-08,2646756.0
2019-02-15,2649520.0
2019-02-22,2646301.0
2019-03-01,2639725.0
2019-03-08,2643158.0
2019-03-15,2639074.0
2019-03-22,2637125.0
2019-03-29,2629673.0
2019-04-05,2634894.06316176
2019-04-12,2634919.0
2019-04-19,2635755.0
2019-04-26,2633675.0
2019-05-03,2624806.0
2019-05-10,2628052.0
2019-05-17,2631216.0
2019-05-24,2634330.0
2019-05-31,2628857.0
2019-06-07,2629978.0
2019-06-14,2624913.0
2019-06-21,2624956.0
2019-06-28,2620288.0
2019-07-05,2615580.0
2019-07-12,2619880.0
2019-07-19,2616050.0
2019-07-26,2617913.0
2019-08-02,2610542.0
2019-08-09,2612247.0
2019-08-16,2612969.0
2019-08-23,2613726.0
2019-08-30,2614240.0
2019-09-06,2612631.0
2019-09-13,2611076.0
2019-09-20,2609934.0
2019-09-27,2612426.0
2019-10-04,2609146.0
2019-10-11,2609919.0
2019-10-18,2606529.0
2019-10-25,2604680.0
2019-11-01,2601954.0
2019-11-08,2610949.0
2019-11-15,2615318.0
2019-11-22,2621921.0
2019-11-29,2623998.0
2019-12-06,2627046.0
2019-12-13,2631985.0
2019-12-20,2639401.0
2019-12-27,2639190.0
2020-01-03,2631887.0
2020-01-10,2636985.0
2020-01-17,2641405.0
2020-01-24,2649279.0
2020-01-31,2652191.0
2020-02-07,2655269.0
2020-02-14,2663057.0
2020-02-21,2669508.0
2020-02-28,2671935.0
2020-03-06,2674724.0
2020-03-13,2680011.0
2020-03-20,2697393.0
2020-03-27,2721018.0
2020-04-03,2754993.0
2020-04-10,2791798.0
2020-04-17,2812311.0
2020-04-24,2846776.0
2020-05-01,2865929.0
2020-05-08,2910758.0
2020-05-15,2954087.0
2020-05-22,2995536.0
2020-05-29,3019918.0
2020-06-05,3058835.0
2020-06-12,3094934.0
2020-06-19,3123202.0
2020-06-26,3162462.0
2020-07-03,3188411.0
2020-07-10,3213480.0
2020-07-17,3232470.0
2020-07-24,3259653.0
2020-07-31,3274697.0
2020-08-07,3296161.0
2020-08-14,3316087.0
2020-08-21,3335266.0
2020-08-28,3351231.0
2020-09-04,3366167.0
2020-09-11,3388232.0
2020-09-18,3412980.0
2020-09-25,3442496.0
2020-10-02,3454455.0
2020-10-09,3478639.0
2020-10-16,3494890.0
2020-10-23,3519144.0
2020-10-30,3529936.0
2020-11-06,3546190.0
2020-11-13,3576021.0
2020-11-20,3607763.0
2020-11-27,3622512.0
2020-12-04,3654374.0
2020-12-11,3681075.0
2020-12-18,3699982.0
2020-12-25,3704857.0
2021-01-01,3694642.0
2021-01-08,3703448.0
2021-01-15,3729380.0
2021-01-22,3746143.0
2021-01-29,3765333.0
2021-02-05,3784107.0
2021-02-12,3809129.0
2021-02-19,3832402.0
2021-02-26,3846077.0
2021-03-05,3858454.0
2021-03-12,3877756.0
2021-03-19,3906430.0
2021-03-26,3930425.0
2021-04-02,3936654.0
2021-04-09,3956817.0
2021-04-16,3973107.0
2021-04-23,4005087.0
2021-04-30,4019929.0
2021-05-07,4044095.0
2021-05-14,4072703.0
2021-05-21,4101165.0
2021-05-28,4116490.0
2021-06-04,4140463.0
2021-06-11,4154017.0
2021-06-18,4182576.0
2021-06-25,4214475.0
2021-07-02,4228233.0
2021-07-09,4252282.0
2021-07-16,4280153.0
2021-07-23,4312960.0
2021-07-30,4321959.0
2021-08-06,4341141.147
2021-08-13,4363925.0
2021-08-20,4384639.0
2021-08-27,4398485.0
2021-09-03,4412844.0
2021-09-10,4430684.0
2021-09-17,4452228.0
2021-09-24,4478650.0
2021-10-01,4484193.0
2021-10-08,4507603.0
2021-10-15,4532573.0
2021-10-22,4560739.0
2021-10-29,4568264.0
2021-11-05,4586612.0
2021-11-12,4611120.0
2021-11-19,4640364.0
2021-11-26,4662532.0
2021-12-03,4675984.0
2021-12-10,4699883.0
2021-12-17,4713719.0
2021-12-24,4723797.0
2021-12-31,4713478.0
2022-01-07,4723123.0
2022-01-14,4748670.0
2022-01-21,4761333.0
2022-01-28,4783364.0
2022-02-04,4800273.0
2022-02-11,4820172.0
2022-02-18,4836866.0
2022-02-25,4839449.0
2022-03-04,4848748.0
2022-03-11,4862394.0
2022-03-18,4873057.0
2022-03-25,4883686.0
2022-04-01,4877500.0
2022-04-08,4892628.0
2022-04-15,4914121.0
2022-04-22,4915320.0
2022-04-29,4919153.0
2022-05-06,4927793.0
2022-05-13,4940617.0
2022-05-20,4949440.0
2022-05-27,4952651.0
2022-06-03,4954460.0
2022-06-10,4956140.0
2022-06-17,4959185.0
2022-06-24,4963708.0
2022-07-01,4963479.0
2022-07-08,4956883.0
2022-07-15,4953862.0
2022-07-22,4956687.0
2022-07-29,4958861.0
2022-08-05,4952164.0
2022-08-12,4953355.0
2022-08-19,4956661.0
2022-08-26,4955485.0
2022-09-02,4956492.0
2022-09-09,4955256.0
2022-09-16,4945694.0
2022-09-23,4949864.0
2022-09-30,4943021.0
2022-10-07,4943640.0
2022-10-14,4953312.0
2022-10-21,4950956.0
2022-10-28,4946862.0
2022-11-04,4942053.0
2022-11-11,4945131.0
2022-11-18,4949814.0
2022-11-25,4944304.0
2022-12-02,4946337.0
2022-12-09,4952318.0
2022-12-16,4940790.0
2022-12-23,4944054.0
2022-12-30,4937199.0
2023-01-06,4942284.0
2023-01-13,4949719.0
2023-01-20,4938351.0
2023-01-27,4945147.0
2023-02-03,4940606.0
2023-02-10,4945207.0
2023-02-17,4942562.0
2023-02-24,4942856.0
2023-03-03,4937643.0
2023-03-10,4936352.0
2023-03-17,4930103.0
2023-03-24,4928183.0
2023-03-31,4909661.0
2023-04-07,4914784.0
2023-04-14,4905057.0
2023-04-21,4894980.0
2023-04-28,4895702.0
2023-05-05,4892472.0
2023-05-12,4900131.0
2023-05-19,4895189.0
2023-05-26,4879321.0
2023-06-02,4881088.0
2023-06-09,4880154.0
2023-06-16,4867787.0
2023-06-23,4866224.0
2023-06-30,4858893.0
2023-07-07,4860145.0
2023-07-14,4860563.0
2023-07-21,4841785.0
2023-07-28,4837338.0
2023-08-04,4822370.0
2023-08-11,4824719.0
2023-08-18,4808763.0
2023-08-25,4808251.0
2023-09-01,4809518.0
2023-09-08,4810228.0
2023-09-15,4793209.0
2023-09-22,4789176.0
2023-09-29,4779822.0
2023-10-06,4777790.0
2023-10-13,4772883.0
2023-10-20,4753997.0
2023-10-27,4734630.0
2023-11-03,4724581.0
2023-11-10,4721702.0
2023-11-17,4720859.0
2023-11-24,4715691.0
2023-12-01,4709408.0
2023-12-08,4710483.0
2023-12-15,4701403.0
2023-12-22,4701284.0
2023-12-29,4694347.0
2024-01-05,4690974.0
2024-01-12,4693319.0
2024-01-19,4671229.0
2024-01-26,4673400.0
2024-02-02,4661851.0
2024-02-09,4663933.0
2024-02-16,4646704.0
2024-02-23,4644638.0
2024-03-01,4628664.0
2024-03-08,4630121.0
2024-03-15,4624733.0
2024-03-22,4618051.0
2024-03-29,4595027.0
2024-04-05,4579409.0
2024-04-12,4582783.0
2024-04-19,4571440.0
2024-04-26,4572595.0
2024-05-03,4562201.0
2024-05-10,4566627.0
2024-05-17,4547173.0
2024-05-24,4548182.0
2024-05-31,4522378.0
2024-06-07,4521375.0
2024-06-14,4513289.0
2024-06-21,4510518.0
2024-06-28,4496026.0
2024-07-05,4489036.0
2024-07-12,4488704.0
2024-07-19,4472526.0
2024-07-26,4465521.0
2024-08-02,4454845.0
2024-08-09,4455303.0
2024-08-16,4438940.0
2024-08-23,4438581.0
2024-08-30,4436308.0
2024-09-06,4427918.0
2024-09-13,4418727.0
2024-09-20,4408168.0
2024-09-27,4407710.0
2024-10-04,4396911.0
2024-10-11,4393831.0
2024-10-18,4374870.0
2024-10-25,4365067.0
2024-11-01,4354613.0
2024-11-08,4353777.0
2024-11-15,4341391.0
2024-11-22,4340724.0
2024-11-29,4318939.0
2024-12-06,4304637.0
2024-12-13,4298731.0
2024-12-20,4290627.0
2024-12-27,4290493.0
2025-01-03,4283247.0
2025-01-10,4282057.0
2025-01-17,4268113.0
2025-01-24,4262155.0
2025-01-31,4248076.0
2025-02-07,4234956.0
2025-02-14,4230050.0
2025-02-21,4201898.0
2025-02-28,4189899.0
2025-03-07,4173292.0
2025-03-14,4158570.0
2025-03-21,4154468.0
2025-03-28,4126364.0
2025-04-04,4111101.0
2025-04-11,4095410.0
2025-04-18,4086226.0
2025-04-25,4077138.0
2025-05-02,4061787.0
2025-05-09,4057781.0
2025-05-16,4047387.0
2025-05-23,4043924.0
2025-05-30,4019720.0
2025-06-06,4005093.0
2025-06-13,3999533.0
2025-06-20,3997331.0
2025-06-27,3984686.0
2025-07-04,3959471.0
2025-07-11,3956439.0
2025-07-18,3941504.0
2025-07-25,3940858.0
2025-08-01,3928867.0
2025-08-08,3928215.0
2025-08-15,3907319.0
2025-08-22,3906493.0
2025-08-29,3905140.0
2025-09-05,3902801.0
2025-09-12,3898541.0
2025-09-19,3880196.0
2025-09-26,3873498.0
2025-10-03,3865561.0
2025-10-10,3852610.0
2025-10-17,3838489.0
2025-10-24,3831374.0
2025-10-31,3807737.0
2025-11-07,3801976.0
2025-11-14,3800465.0
2025-11-21,3789161.0
2025-11-28,3769203.0
2025-12-05,3756998.0
2025-12-12,3755184.0
2025-12-19,3751628.0
2025-12-26,3751532.0
2026-01-02,3745462.0
2026-01-09,3742929.0
2026-01-16,3728859.0
2026-01-23,3726607.0
2026-01-30,3721394.0
2026-02-06,3701793.0
2026-02-13,3696125.0
2026-02-20,3679391.0
2026-02-27,3655897.0
2026-03-06,3633485.0
2026-03-13,3626495.0
2026-03-20,3615748.0
2026-03-27,3612034.0
2026-04-03,3591431.0
2026-04-10,3577486.0
2026-04-17,3548942.0
2026-04-24,3546939.0
2026-05-01,3522230.0
2026-05-08,3520408.0
2026-05-15,3511043.0
2026-05-22,3506061.0
2026-05-29,3479464.0
2026-06-05,3462780.0
2026-06-12,3459349.0
2026-06-19,3453467.0
2026-06-26,3443206.0
2026-07-03,3439589.0
2026-07-10,3427410.0
2026-07-17,3408962.0
2026-07-24,3398732.0
2026-07-31,3387967.0
2026-08-07,3381432.0
2026-08-14,3381231.0
2026-08-21,3365834.0
2026-08-28,3363311.0
2026-09-04,3360736.0
