date,ILM.D.U2.C.L020200.U2.EUR
2023-02-10,4138559.0
2023-02-13,4155771.0
2023-02-14,4168355.0
2023-02-15,4156423.0
2023-02-16,4163451.0
2023-02-17,4167387.0
2023-02-20,4128239.0
2023-02-21,4125239.0
2023-02-22,4111361.0
2023-02-23,4111526.0
2023-02-24,4112013.0
2023-02-27,4116000.0
2023-02-28,4104789.0
2023-03-01,4140874.0
2023-03-02,4129447.0
2023-03-03,4138480.0
2023-03-06,4145546.0
2023-03-07,4145316.0
2023-03-08,4148312.0
2023-03-09,4164791.0
2023-03-10,4158318.0
2023-03-13,4133928.0
2023-03-14,4109402.0
2023-03-15,4030657.0
2023-03-16,3985739.0
2023-03-17,3939795.0
2023-03-20,3882651.0
2023-03-21,3990905.0
2023-03-22,3855895.6473221
2023-03-23,4009578.0453354
2023-03-24,4047506.1209745
2023-03-27,4017427.0
2023-03-28,4007528.0
2023-03-29,3906210.0
2023-03-30,3902297.0
2023-03-31,3836568.0
2023-04-03,3895431.0
2023-04-04,3988890.0
2023-04-05,3976889.0
2023-04-06,4008717.0063201
2023-04-07,4008717.0063201
2023-04-10,4008717.0063201
2023-04-11,4006662.0
2023-04-12,3999569.0
2023-04-13,4001225.0
2023-04-14,4016801.4815539
2023-04-17,3994191.111545
2023-04-18,4015228.4852755
2023-04-19,3993763.086791
2023-04-20,4002711.3360929
2023-04-21,4016323.4608812
2023-04-24,4014203.7688465
2023-04-25,4024169.480181
2023-04-26,4004338.3153158
2023-04-27,3996644.1266414
2023-04-28,3981926.2272223
2023-05-01,3981926.2272223
2023-05-02,4069682.472965
2023-05-03,4072374.2334217
2023-05-04,4057595.0360044
2023-05-05,4066147.5555209
2023-05-08,4026366.2010195
2023-05-09,4046278.0192007
2023-05-10,3930577.9389666
2023-05-11,4086241.1169145
2023-05-12,4131224.4462989
2023-05-15,4118369.7003926
2023-05-16,4131607.1620215
2023-05-17,4136844.934757
2023-05-18,4080351.3909424
2023-05-19,4124151.7708069
2023-05-22,4129189.7236788
2023-05-23,4112148.9145597
2023-05-24,4132896.8876515
2023-05-25,3932953.1746409
2023-05-26,4134596.1939687
2023-05-29,4105960.2530065
2023-05-30,4157989.9222233
2023-05-31,4122382.3571087
2023-06-01,4165483.7607863
2023-06-02,4163698.8317893
2023-06-05,4162348.4899815
2023-06-06,4173312.2616482
2023-06-07,4182389.4294344
2023-06-08,4148231.1294353
2023-06-09,4180728.4625912
2023-06-12,4168537.6819688
2023-06-13,4155025.3992235
2023-06-14,4140747.9346657
2023-06-15,4122816.8275749
2023-06-16,4115621.5760289
2023-06-19,4090000.3099688
2023-06-20,4071293.525556
2023-06-21,3896408.7838838
2023-06-22,4027106.2945599
2023-06-23,4104431.466739
2023-06-26,4122640.3244502
2023-06-27,4109001.2810092
2023-06-28,3624764.5921256
2023-06-29,3628392.5079202
2023-06-30,3576768.2976165
2023-07-03,3661232.7977634
2023-07-04,3660451.4516288
2023-07-05,3659660.5293314
2023-07-06,3682567.363825
2023-07-07,3669785.6678008
2023-07-10,3669415.9109787
2023-07-11,3673255.4489461
2023-07-12,3672162.5004597
2023-07-13,3674678.5932885
2023-07-14,3671362.5717676
2023-07-17,3650685.6998622
2023-07-18,3642594.112628
2023-07-19,3628518.7193517
2023-07-20,3626547.9474982
2023-07-21,3633959.4421038
2023-07-24,3614490.98748
2023-07-25,3604256.7225917
2023-07-26,3594088.855224
2023-07-27,3596460.7498999
2023-07-28,3585068.4709251
2023-07-31,3527073.0706953
2023-08-01,3615943.9223717
2023-08-02,3477581.2525765
2023-08-03,3568569.1630354
2023-08-04,3650301.703988
2023-08-07,3662885.2291527
2023-08-08,3661180.8826686
2023-08-09,3669616.8999546
2023-08-10,3661336.4630451
2023-08-11,3644590.7846048
2023-08-14,3670103.2859969
2023-08-15,3646034.5467178
2023-08-16,3670775.4739185
2023-08-17,3671890.7337082
2023-08-18,3663046.8139166
2023-08-21,3668040.911576
2023-08-22,3673395.8150888
2023-08-23,3626034.622137
2023-08-24,3659359.7209555
2023-08-25,3667103.5870646
2023-08-28,3660772.470276
2023-08-29,3653381.9308059
2023-08-30,3661476.3018989
2023-08-31,3636953.9963778
2023-09-01,3657483.960036
2023-09-04,3651116.3408389
2023-09-05,3651573.8290032
2023-09-06,3663407.9612265
2023-09-07,3670503.0241911
2023-09-08,3682380.0385967
2023-09-11,3667672.8477886
2023-09-12,3668294.4719492
2023-09-13,3677255.6251912
2023-09-14,3639149.0461442
2023-09-15,3589892.81706
2023-09-18,3554781.7699049
2023-09-19,3616940.8034591
2023-09-20,3504449.4279865
2023-09-21,3601852.7067526
2023-09-22,3660787.9616577
2023-09-25,3666955.656684
2023-09-26,3663964.1208468
2023-09-27,3523561.5096047
2023-09-28,3555594.3582682
2023-09-29,3466970.9470122
2023-10-02,3566383.3183619
2023-10-03,3540939.1797958
2023-10-04,3586392.3093723
2023-10-05,3593916.3427975
2023-10-06,3603079.6852013
2023-10-09,3611133.7325029
2023-10-10,3601074.0508145
2023-10-11,3594511.8447006
2023-10-12,3614357.7079726
2023-10-13,3602332.2759509
2023-10-16,3611717.5240157
2023-10-17,3609105.5113497
2023-10-18,3605218.8386135
2023-10-19,3589083.9654226
2023-10-20,3587341.1190401
2023-10-23,3579127.0054906
2023-10-24,3582206.057411
2023-10-25,3545974.4475085
2023-10-26,3554351.2685949
2023-10-27,3533275.3935576
2023-10-30,3490156.7916575
2023-10-31,3496609.7006149
2023-11-01,3408270.9533194
2023-11-02,3473067.961307
2023-11-03,3549252.174684
2023-11-06,3546504.6872811
2023-11-07,3508490.6267975
2023-11-08,3552967.1266413
2023-11-09,3552685.0198197
2023-11-10,3560877.0335316
2023-11-13,3570163.0324206
2023-11-14,3573553.4090551
2023-11-15,3564630.1593232
2023-11-16,3573720.7117463
2023-11-17,3564055.0603881
2023-11-20,3559427.1331591
2023-11-21,3544901.6161915
2023-11-22,3542221.1291267
2023-11-23,3544307.8275374
2023-11-24,3549323.193873
2023-11-27,3544449.6353018
2023-11-28,3528937.6534771
2023-11-29,3545804.7538321
2023-11-30,3521734.8636363
2023-12-01,3559175.3834338
2023-12-04,3561871.4099766
2023-12-05,3571773.5555404
2023-12-06,3555503.2980031
2023-12-07,3567053.6235224
2023-12-08,3566779.2722137
2023-12-11,3568944.8335757
2023-12-12,3576595.2200887
2023-12-13,3580141.2117054
2023-12-14,3570945.7742123
2023-12-15,3533695.058921
2023-12-18,3515562.4486549
2023-12-19,3518286.8339564
2023-12-20,3303532.9731096
2023-12-21,3378713.2556437
2023-12-22,3445632.7844188
2023-12-25,3445632.7844188
2023-12-26,3445632.7844188
2023-12-27,3458311.4501956
2023-12-28,3446571.6270399
2023-12-29,3334822.0645371
2024-01-01,3334822.0645371
2024-01-02,3490542.6332182
2024-01-03,3528637.7326073
2024-01-04,3536831.0844906
2024-01-05,3540134.922553
2024-01-08,3550055.8691737
2024-01-09,3554262.8012886
2024-01-10,3543414.2297463
2024-01-11,3565219.9486126
2024-01-12,3567187.3870027
2024-01-15,3551415.9833157
2024-01-16,3549886.1409964
2024-01-17,3541687.0984502
2024-01-18,3526850.4759334
2024-01-19,3504252.8250494
2024-01-22,3531197.0657353
2024-01-23,3527436.5952155
2024-01-24,3518373.1522106
2024-01-25,3511978.9847639
2024-01-26,3504318.0461858
2024-01-29,3467200.123082
2024-01-30,3472445.5508321
2024-01-31,3373741.6730605
2024-02-01,3434235.7680906
2024-02-02,3509061.8631599
2024-02-05,3513193.4242016
2024-02-06,3508137.5668578
2024-02-07,3504016.0608616
2024-02-08,3501666.847841
2024-02-09,3501992.1177665
2024-02-12,3496103.5947711
2024-02-13,3497053.7487135
2024-02-14,3504158.1633511
2024-02-15,3491846.6620869
2024-02-16,3486233.0986112
2024-02-19,3492789.1812494
2024-02-20,3485434.0336276
2024-02-21,3521314.9743847
2024-02-22,3524575.3608448
2024-02-23,3523985.7351747
2024-02-26,3510877.3250248
2024-02-27,3496969.8489616
2024-02-28,3495036.1097745
2024-02-29,3453799.6338587
2024-03-01,3493921.3428141
2024-03-04,3498981.8765596
2024-03-05,3500007.6969727
2024-03-06,3483070.8757849
2024-03-07,3482422.130233
2024-03-08,3464083.3292299
2024-03-11,3433938.8627969
2024-03-12,3475702.1310372
2024-03-13,3406496.1161171
2024-03-14,3479138.2972697
2024-03-15,3503753.2228083
2024-03-18,3511452.1869775
2024-03-19,3523790.4538019
2024-03-20,3524279.3167166
2024-03-21,3521287.777102
2024-03-22,3524524.3015881
2024-03-25,3503344.4007396
2024-03-26,3494601.2298266
2024-03-27,3242083.658449
2024-03-28,3209831.09156
2024-03-29,3209831.09156
2024-04-01,3209831.09156
2024-04-02,3229023.7312485
2024-04-03,3239400.6879671
2024-04-04,3249679.9158245
2024-04-05,3230291.1423028
2024-04-08,3242913.2327163
2024-04-09,3247769.8322493
2024-04-10,3260287.3091848
2024-04-11,3254157.8206931
2024-04-12,3231205.839151
2024-04-15,3169076.4995563
2024-04-16,3209292.5404954
2024-04-17,3131791.6576947
2024-04-18,3191610.1249289
2024-04-19,3245248.3660201
2024-04-22,3266244.5434249
2024-04-23,3277500.7263983
2024-04-24,3274527.4696998
2024-04-25,3259667.4313245
2024-04-26,3262577.1694533
2024-04-29,3232128.4189675
2024-04-30,3205974.566918
2024-05-01,3205974.566918
2024-05-02,3227588.5023502
2024-05-03,3237850.4438904
2024-05-06,3241076.3718474
2024-05-07,3250132.6012109
2024-05-08,3245801.2186349
2024-05-09,3215059.2805342
2024-05-10,3246345.0264416
2024-05-13,3244859.9226052
2024-05-14,3245843.6914397
2024-05-15,3223812.7708015
2024-05-16,3224672.4172353
2024-05-17,3224772.0241281
2024-05-20,3192554.3938417
2024-05-21,3208594.3477763
2024-05-22,3213502.881567
2024-05-23,3222910.8184174
2024-05-24,3220898.3976559
2024-05-27,3190538.6790417
2024-05-28,3190087.4407917
2024-05-29,3184428.16681
2024-05-30,3156339.9509198
2024-05-31,3153477.8206063
2024-06-03,3175902.4628155
2024-06-04,3172949.3901105
2024-06-05,3187035.4882994
2024-06-06,3178818.0004318
2024-06-07,3153083.6604076
2024-06-10,3128793.7389117
2024-06-11,3181751.3292033
2024-06-12,3090545.0622905
2024-06-13,3157053.9449793
2024-06-14,3177946.5749728
2024-06-17,3200148.2192445
2024-06-18,3198410.6834297
2024-06-19,3199820.5320658
2024-06-20,3194859.9237358
2024-06-21,3192768.2314085
2024-06-24,3175066.4047483
2024-06-25,3179509.3388465
2024-06-26,3108215.5800191
2024-06-27,3092090.4219998
2024-06-28,3067314.3473459
2024-07-01,3083130.1799988
2024-07-02,3102733.8917186
2024-07-03,3106234.9335077
2024-07-04,3098261.5581315
2024-07-05,3094319.7078766
2024-07-08,3104694.4108736
2024-07-09,3110811.026278
2024-07-10,3113374.9087961
2024-07-11,3100365.1063798
2024-07-12,3106412.9633705
2024-07-15,3091349.8955204
2024-07-16,3078993.2003226
2024-07-17,3069315.3517513
2024-07-18,3046197.0457731
2024-07-19,3031156.4102961
2024-07-22,2999653.8772263
2024-07-23,3044111.3428917
2024-07-24,2995369.0258146
2024-07-25,2982156.855717
2024-07-26,3032073.7217886
2024-07-29,3065516.2219945
2024-07-30,3050050.0889943
2024-07-31,3026267.7142495
2024-08-01,3065580.4126348
2024-08-02,3065059.6413835
2024-08-05,3074194.247839
2024-08-06,3087860.1138707
2024-08-07,3087265.0774195
2024-08-08,3087335.7495707
2024-08-09,3087219.2813318
2024-08-12,3063371.8070474
2024-08-13,3100852.881542
2024-08-14,3090531.2487164
2024-08-15,3057535.2003596
2024-08-16,3077921.2650635
2024-08-19,3081817.2024137
2024-08-20,3083689.8922282
2024-08-21,3084957.7079649
2024-08-22,3073572.0483743
2024-08-23,3076785.564363
2024-08-26,3079866.6389125
2024-08-27,3080511.5952793
2024-08-28,3078330.7897996
2024-08-29,3071169.507365
2024-08-30,3038415.9303733
2024-09-02,3058548.1935812
2024-09-03,3061972.3862478
2024-09-04,3060408.9170841
2024-09-05,3061375.5321424
2024-09-06,3060893.3328348
2024-09-09,3061972.088103
2024-09-10,3072254.2908586
2024-09-11,3054597.3855126
2024-09-12,3028839.0264511
2024-09-13,3016310.5654351
2024-09-16,2976540.2651709
2024-09-17,3017613.0530552
2024-09-18,2937126.9368791
2024-09-19,2996610.9294874
2024-09-20,3031442.1421424
2024-09-23,3045666.9204315
2024-09-24,3055006.0316186
2024-09-25,3004987.0797024
2024-09-26,2999132.6468772
2024-09-27,2990357.4114135
2024-09-30,2948406.4893062
2024-10-01,2989549.8353381
2024-10-02,2992659.5665667
2024-10-03,2958993.6867895
2024-10-04,2994475.8480824
2024-10-07,2991002.50731
2024-10-08,2999570.2820535
2024-10-09,3008034.6301818
2024-10-10,3004452.4134388
2024-10-11,3008705.9228352
2024-10-14,3003258.2865046
2024-10-15,2983995.1842967
2024-10-16,2977774.6590443
2024-10-17,2965572.6214206
2024-10-18,2938601.0895165
2024-10-21,2921485.7365515
2024-10-22,2945201.4498516
2024-10-23,2864924.3135218
2024-10-24,2893423.5298827
2024-10-25,2948353.2703137
2024-10-28,2945888.4528393
2024-10-29,2932839.6451958
2024-10-30,2936213.0284721
2024-10-31,2919179.7879345
2024-11-01,2925214.9075574
2024-11-04,2955306.5539088
2024-11-05,2964115.8672234
2024-11-06,2968586.7786195
2024-11-07,2963678.4543816
2024-11-08,2958340.5393171
2024-11-11,2965242.8596578
2024-11-12,2971698.6582653
2024-11-13,2977260.3311876
2024-11-14,2969990.293767
2024-11-15,2946109.3522608
2024-11-18,2958669.181805
2024-11-19,2962063.0834432
2024-11-20,2964209.6434829
2024-11-21,2953000.9194153
2024-11-22,2965422.0705281
2024-11-25,2942023.2283075
2024-11-26,2928683.9587942
2024-11-27,2917339.5052262
2024-11-28,2892145.312247
2024-11-29,2900782.5792011
2024-12-02,2909406.6045256
2024-12-03,2919640.574939
2024-12-04,2905158.1087494
2024-12-05,2897108.663708
2024-12-06,2899974.2271072
2024-12-09,2903634.7135166
2024-12-10,2907586.4071788
2024-12-11,2902168.09669
2024-12-12,2888849.4043664
2024-12-13,2866707.1196389
2024-12-16,2853632.2779411
2024-12-17,2897195.2235998
2024-12-18,2769034.5392313
2024-12-19,2774055.5492762
2024-12-20,2844479.2416829
2024-12-23,2872716.7790226
2024-12-24,2851013.3889926
2024-12-25,2851013.3889926
2024-12-26,2851013.3889926
2024-12-27,2887532.0430451
2024-12-30,2886718.4300193
2024-12-31,2799010.1393164
2025-01-01,2799010.1393164
2025-01-02,2912627.8529209
2025-01-03,2923969.8648277
2025-01-06,2913086.9810236
2025-01-07,2942834.8812408
2025-01-08,2954426.9100929
2025-01-09,2969948.9235497
2025-01-10,2972846.9399829
2025-01-13,2977677.9679258
2025-01-14,2978816.8647185
2025-01-15,2964008.953365
2025-01-16,2960189.357015
2025-01-17,2935284.6521331
2025-01-20,2962155.6439433
2025-01-21,2942278.9333955
2025-01-22,2957081.8629911
2025-01-23,2962308.1908083
2025-01-24,2962552.1553173
2025-01-27,2944302.7583778
2025-01-28,2927498.7718686
2025-01-29,2922423.2048937
2025-01-30,2890982.579021
2025-01-31,2835886.6399186
2025-02-03,2823023.6569064
2025-02-04,2867571.1296381
2025-02-05,2790204.7597881
2025-02-06,2865788.2811023
2025-02-07,2893626.7388406
2025-02-10,2896718.6807736
2025-02-11,2887376.8120102
2025-02-12,2889773.8414624
2025-02-13,2884160.7178211
2025-02-14,2891738.461496
2025-02-17,2876306.5835735
2025-02-18,2869228.126498
2025-02-19,2857863.4971475
2025-02-20,2852411.7851339
2025-02-21,2860091.9887481
2025-02-24,2860681.3056096
2025-02-25,2857351.4399803
2025-02-26,2849340.8040991
2025-02-27,2650292.1950071
2025-02-28,2828786.6438534
2025-03-03,2810914.2221085
2025-03-04,2834088.0417229
2025-03-05,2835417.2245919
2025-03-06,2831711.5398522
2025-03-07,2809889.478892
2025-03-10,2779414.1774358
2025-03-11,2809102.6019606
2025-03-12,2756752.2212513
2025-03-13,2822347.27886
2025-03-14,2810013.2335066
2025-03-17,2849993.6295849
2025-03-18,2849912.5023814
2025-03-19,2862816.2992101
2025-03-20,2856132.9100614
2025-03-21,2856021.3681392
2025-03-24,2853347.9634751
2025-03-25,2831304.3173028
2025-03-26,2837752.3310231
2025-03-27,2829141.7317709
2025-03-28,2821916.5485634
2025-03-31,2788446.6255337
2025-04-01,2804654.1806753
2025-04-02,2828174.3466898
2025-04-03,2824416.514069
2025-04-04,2818212.8190063
2025-04-07,2809391.9397832
2025-04-08,2822276.6968533
2025-04-09,2816242.7408787
2025-04-10,2807745.4936201
2025-04-11,2811291.495226
2025-04-14,2800413.1028814
2025-04-15,2764115.2321653
2025-04-16,2760548.4398551
2025-04-17,2730689.2203643
2025-04-18,2730689.2203643
2025-04-21,2730689.2203643
2025-04-22,2707202.4342198
2025-04-23,2674801.4588302
2025-04-24,2726027.432859
2025-04-25,2757290.5104594
2025-04-28,2768641.1602201
2025-04-29,2742326.950383
2025-04-30,2735888.1723705
2025-05-01,2735888.1723705
2025-05-02,2767921.2087992
2025-05-05,2776440.9663279
2025-05-06,2792172.9364795
2025-05-07,2780733.979534
2025-05-08,2782266.824184
2025-05-09,2783287.0724812
2025-05-12,2779995.3863855
2025-05-13,2787940.3219733
2025-05-14,2784967.9382519
2025-05-15,2766585.9416034
2025-05-16,2767584.5455159
2025-05-19,2769210.4897297
2025-05-20,2767583.9859515
2025-05-21,2768048.0148386
2025-05-22,2768012.8583826
2025-05-23,2757691.5674595
2025-05-26,2729609.9446038
2025-05-27,2722124.0759097
2025-05-28,2726133.2766179
2025-05-29,2700954.0366402
2025-05-30,2704410.0858564
2025-06-02,2676973.4528664
2025-06-03,2695042.9422263
2025-06-04,2691224.587176
2025-06-05,2689682.2237034
2025-06-06,2667541.2028882
2025-06-09,2625265.9368334
2025-06-10,2679798.4619343
2025-06-11,2639568.2354888
2025-06-12,2676532.169773
2025-06-13,2685711.6284351
2025-06-16,2711168.8574109
2025-06-17,2724668.491451
2025-06-18,2721950.6545075
2025-06-19,2703866.8093216
2025-06-20,2719551.1691895
2025-06-23,2714360.4857875
2025-06-24,2709926.8970221
2025-06-25,2699119.5725266
2025-06-26,2702082.2715973
2025-06-27,2680603.4044797
2025-06-30,2670671.2583779
2025-07-01,2675434.9940566
2025-07-02,2675809.2503994
2025-07-03,2674067.2984417
2025-07-04,2683278.2881231
2025-07-07,2688745.4692779
2025-07-08,2691051.3853316
2025-07-09,2674337.4854025
2025-07-10,2675774.6749554
2025-07-11,2676273.9481018
2025-07-14,2660186.5198143
2025-07-15,2655909.8867617
2025-07-16,2641260.8914504
2025-07-17,2645615.9691452
2025-07-18,2634053.5106173
2025-07-21,2625442.7235436
2025-07-22,2620493.0940567
2025-07-23,2637968.8015048
2025-07-24,2622697.2334683
2025-07-25,2624495.4890919
2025-07-28,2590542.6056064
2025-07-29,2617210.001629
2025-07-30,2554860.6718765
2025-07-31,2565963.8792335
2025-08-01,2596315.0045866
2025-08-04,2611534.5881686
2025-08-05,2628711.5357593
2025-08-06,2641503.9629149
2025-08-07,2633466.1947093
2025-08-08,2669472.1032573
2025-08-11,2680365.2894128
2025-08-12,2663082.7905639
2025-08-13,2677833.1769413
2025-08-14,2677158.1598023
2025-08-15,2640893.6242731
2025-08-18,2657076.7527604
2025-08-19,2665907.2028674
2025-08-20,2664730.9403128
2025-08-21,2666424.1781332
2025-08-22,2663011.5075944
2025-08-25,2671328.9406935
2025-08-26,2675372.9319968
2025-08-27,2674226.6516043
2025-08-28,2666276.0247097
2025-08-29,2653265.8603398
2025-09-01,2662010.0905667
2025-09-02,2664942.2317108
2025-09-03,2662676.2861238
2025-09-04,2657383.2173186
2025-09-05,2656866.784476
2025-09-08,2639771.0470061
2025-09-09,2631751.262231
2025-09-10,2632394.393761
2025-09-11,2624094.3107778
2025-09-12,2605312.6121885
2025-09-15,2575103.8019874
2025-09-16,2617197.0696304
2025-09-17,2556264.5303001
2025-09-18,2590573.5706333
2025-09-19,2598030.9383549
2025-09-22,2612628.9654166
2025-09-23,2625202.114478
2025-09-24,2642910.0966322
2025-09-25,2630486.9114878
2025-09-26,2626253.0972093
2025-09-29,2624504.4356549
2025-09-30,2607207.2979409
2025-10-01,2611083.4656341
2025-10-02,2611030.6329771
2025-10-03,2592477.7494795
2025-10-06,2611996.5893595
2025-10-07,2602387.7591746
2025-10-08,2609025.3852933
2025-10-09,2604135.6501625
2025-10-10,2590929.071854
2025-10-13,2579720.7846823
2025-10-14,2569491.5542862
2025-10-15,2572006.9698511
2025-10-16,2568714.9852906
2025-10-17,2570087.6279645
2025-10-20,2568885.0307116
2025-10-21,2563756.8691748
2025-10-22,2571921.8543329
2025-10-23,2563246.2930193
2025-10-24,2568329.5071949
2025-10-27,2544358.2925859
2025-10-28,2508352.6703354
2025-10-29,2497006.7548516
2025-10-30,2472784.909195
2025-10-31,2446784.2361847
2025-11-03,2466104.8466034
2025-11-04,2501181.6118437
2025-11-05,2446532.5203408
2025-11-06,2482102.8802524
2025-11-07,2502791.2473583
2025-11-10,2514283.8636565
2025-11-11,2511985.4230824
2025-11-12,2507690.0109116
2025-11-13,2510167.8455261
2025-11-14,2509616.8721279
2025-11-17,2511434.7789453
2025-11-18,2519651.9678015
2025-11-19,2507541.0415523
2025-11-20,2513721.0376867
2025-11-21,2499987.4629626
2025-11-24,2509862.5103785
2025-11-25,2479460.3554086
2025-11-26,2461888.6488569
2025-11-27,2464934.2265014
2025-11-28,2464209.6281743
2025-12-01,2460337.6216352
2025-12-02,2444039.9351443
2025-12-03,2458406.6099466
2025-12-04,2456643.4235397
2025-12-05,2459480.9699706
2025-12-08,2461376.431667
2025-12-09,2473019.7702087
2025-12-10,2472535.1000736
2025-12-11,2466533.0963703
2025-12-12,2465306.961471
2025-12-15,2462154.9540508
2025-12-16,2465240.0133876
2025-12-17,2479089.2853998
2025-12-18,2453276.3680406
2025-12-19,2431199.1744311
2025-12-22,2462425.1144816
2025-12-23,2357073.578178
2025-12-24,2369369.8354049
2025-12-25,2369369.8354049
2025-12-26,2369369.8354049
2025-12-29,2425133.0705552
2025-12-30,2419952.6844112
2025-12-31,2399844.9111892
2026-01-01,2399844.9111892
2026-01-02,2482215.0089628
2026-01-05,2483563.7218554
2026-01-06,2477459.5638194
2026-01-07,2492016.326747
2026-01-08,2495577.2821828
2026-01-09,2501002.8863746
2026-01-12,2495462.3894378
2026-01-13,2504167.0535436
2026-01-14,2501826.7137608
2026-01-15,2493470.7714628
2026-01-16,2486801.5387933
2026-01-19,2482803.701749
2026-01-20,2474754.1990438
2026-01-21,2457179.520161
2026-01-22,2460987.4648762
2026-01-23,2475325.2284256
2026-01-26,2482613.2285799
2026-01-27,2468668.0957517
2026-01-28,2478450.7661462
2026-01-29,2466678.9687848
2026-01-30,2460728.6322143
2026-02-02,2438720.6957372
2026-02-03,2453585.5562921
2026-02-04,2439880.072548
2026-02-05,2439542.8344847
2026-02-06,2424510.7781506
2026-02-09,2394413.9403511
2026-02-10,2406204.8752439
2026-02-11,2390333.938772
2026-02-12,2410327.6786794
2026-02-13,2439404.8730588
2026-02-16,2422353.3520158
2026-02-17,2424373.9278272
2026-02-18,2436661.7390981
2026-02-19,2428647.339082
2026-02-20,2432683.8820974
2026-02-23,2433563.5716736
2026-02-24,2438295.4031649
2026-02-25,2409307.677483
2026-02-26,2406930.9403124
2026-02-27,2400301.2189075
2026-03-02,2395248.4027852
2026-03-03,2384598.2700397
2026-03-04,2385437.3071329
2026-03-05,2392718.4667071
2026-03-06,2392977.652983
2026-03-09,2393875.4232207
2026-03-10,2397479.6847027
2026-03-11,2408586.1786981
2026-03-12,2395940.7026291
2026-03-13,2381227.9190819
2026-03-16,2386725.0977688
2026-03-17,2372137.2525858
2026-03-18,2374585.8328044
2026-03-19,2351645.5741159
2026-03-20,2335765.1366354
2026-03-23,2322240.0397105
2026-03-24,2364721.1202093
2026-03-25,2319307.0354065
2026-03-26,2344468.1337483
2026-03-27,2360957.3007295
2026-03-30,2349557.1358458
2026-03-31,2341201.5929413
2026-04-01,2320652.1391721
2026-04-02,2329445.0628433
2026-04-03,2329445.0628433
2026-04-06,2329445.0628433
2026-04-07,2329873.111342
2026-04-08,2339433.9182499
2026-04-09,2347623.7025299
2026-04-10,2332449.1614146
2026-04-13,2331140.196033
2026-04-14,2329145.4376493
2026-04-15,2302325.5275889
2026-04-16,2302098.6346336
2026-04-17,2288246.7617344
2026-04-20,2293313.632302
2026-04-21,2289071.8181362
2026-04-22,2326087.0644841
2026-04-23,2322101.1696966
2026-04-24,2315191.2534555
2026-04-27,2287427.1079275
2026-04-28,2284688.6266233
2026-04-29,2248325.6284882
2026-04-30,2231505.863046
2026-05-01,2231505.863046
2026-05-04,2215459.065904
2026-05-05,2261662.4102671
2026-05-06,2181230.8289503
2026-05-07,2224949.389259
2026-05-08,2242140.4393279
2026-05-11,2250507.7403298
2026-05-12,2253186.451709
2026-05-13,2260642.3330852
2026-05-14,2236240.739601
2026-05-15,2253684.833747
2026-05-18,2254637.8870342
2026-05-19,2250697.396871
2026-05-20,2233574.6226114
2026-05-21,2241551.1597277
2026-05-22,2237292.29406
2026-05-25,2189997.0029874
2026-05-26,2205361.4537473
2026-05-27,2199470.7543298
2026-05-28,2201837.7418778
2026-05-29,2198051.4819386
2026-06-01,2183081.1277824
2026-06-02,2196400.4803998
2026-06-03,2221686.8791146
2026-06-04,2209421.9646555
2026-06-05,2220515.4743122
2026-06-08,2225055.1987617
2026-06-09,2227591.5950399
2026-06-10,2211569.6683949
2026-06-11,2213760.2940278
2026-06-12,2183556.4824274
2026-06-15,2186120.7469408
2026-06-16,2197754.7873274
2026-06-17,2014575.8912708
2026-06-18,2046272.3378291
2026-06-19,2053858.7278786
2026-06-22,2055076.1248969
2026-06-23,2009035.8513162
2026-06-24,2045673.3504519
2026-06-25,2046548.5919541
2026-06-26,2039087.492631
2026-06-29,2024622.756435
2026-06-30,2021468.1745789
2026-07-01,2025869.3509545
2026-07-02,2044793.5917342
2026-07-03,2041256.193399
2026-07-06,2041246.5640941
2026-07-07,2041287.1636629
2026-07-08,2016636.8298653
2026-07-09,2036092.1096155
2026-07-10,2037558.9957459
2026-07-13,2028267.7312614
2026-07-14,2006376.9385447
2026-07-15,1983748.3123192
2026-07-16,2002475.7116412
2026-07-17,2014948.6557665
2026-07-20,2016834.5548825
2026-07-21,2003806.4805487
2026-07-22,1979541.1299987
2026-07-23,2009215.9519936
2026-07-24,1995432.5789955
2026-07-27,1973738.4660023
2026-07-28,1917306.8665146
2026-07-29,1906284.5713967
2026-07-30,1950227.0633387
2026-07-31,1966815.7263502
2026-08-03,1959573.2882017
2026-08-04,1962142.6217956
2026-08-05,1928981.3119745
2026-08-06,1958334.8840021
2026-08-07,1981262.2725319
2026-08-10,1999677.2788839
2026-08-11,2002583.5999851
2026-08-12,1966182.5455262
2026-08-13,2010074.3757262
2026-08-14,2004375.6139795
2026-08-17,1998261.2850818
2026-08-18,2003800.5171769
2026-08-19,1966079.0608409
2026-08-20,1998055.8053219
2026-08-21,2003003.8944281
2026-08-24,1998331.8053607
2026-08-25,1992264.7464743
2026-08-26,1970694.621568
2026-08-27,2010546.8664437
2026-08-28,2005870.3018972
2026-08-31,2000382.3451244
2026-09-01,1987758.0870427
2026-09-02,1958084.4789686
2026-09-03,1989894.49992
2026-09-04,2005194.1945104
