date,YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_10Y
2020-06-30,0.07190287189943856
2020-07-01,0.1403197836330108
2020-07-02,0.08627529947205392
2020-07-03,0.07561611241378374
2020-07-06,0.07067186518833068
2020-07-07,0.05396764495119788
2020-07-08,0.04140690299365213
2020-07-09,0.031886412922377705
2020-07-10,0.012028254193998222
2020-07-13,0.06501627533444898
2020-07-14,0.036702123994058145
2020-07-15,0.038044285610964845
2020-07-16,0.014831377994678263
2020-07-17,-0.015674703021414604
2020-07-20,-0.01290025787733029
2020-07-21,-0.011712834779577186
2020-07-22,-0.03823133619664976
2020-07-23,-0.035416285405335035
2020-07-24,0.00037025347900465633
2020-07-27,-0.007849649453717689
2020-07-28,-0.03943398397979703
2020-07-29,-0.03994354393405386
2020-07-30,-0.07924908209948045
2020-07-31,-0.04472058337222018
2020-08-03,-0.0006433542758124133
2020-08-04,-0.10308381745836925
2020-08-05,-0.06477845114663161
2020-08-06,-0.09756268314547523
2020-08-07,-0.09904592049655214
2020-08-10,-0.11263726389984363
2020-08-11,-0.05731585609428924
2020-08-12,-0.04774509254928949
2020-08-13,0.010880183300133961
2020-08-14,0.006691225840723902
2020-08-17,-0.008454876492273833
2020-08-18,-0.01789546013479759
2020-08-19,-0.0390994396925044
2020-08-20,-0.06538996679761899
2020-08-21,-0.056474627059031945
2020-08-24,-0.03493090963597689
2020-08-25,0.01943318235297431
2020-08-26,0.025086686522492574
2020-08-27,0.0438183335466622
2020-08-28,0.0424311703686846
2020-08-31,0.06558301020861501
2020-09-01,0.060532530604068935
2020-09-02,-0.0149463021258609
2020-09-03,-0.05039473738990541
2020-09-04,-0.025985400195056574
2020-09-07,-0.008429365939944589
2020-09-08,-0.04450602730636355
2020-09-09,-0.021863370202360066
2020-09-10,0.002180411916100411
2020-09-11,-0.022559063428324144
2020-09-14,-0.05142074323721468
2020-09-15,-0.04281964808336092
2020-09-16,-0.0705029701880453
2020-09-17,-0.06507423186382422
2020-09-18,-0.05122324418204238
2020-09-21,-0.07410832906529308
2020-09-22,-0.061935400956454334
2020-09-23,-0.06594058106323519
2020-09-24,-0.07046139809516871
2020-09-25,-0.07490414141460588
2020-09-28,-0.07644320044733544
2020-09-29,-0.08652778527496885
2020-09-30,-0.07887110777940887
2020-10-01,-0.05360571974307371
2020-10-02,-0.07714089311901162
2020-10-05,-0.06232133145591989
2020-10-06,-0.07466397436746952
2020-10-07,-0.04572706766312562
2020-10-08,-0.08150258650075104
2020-10-09,-0.11283119788313734
2020-10-12,-0.12457062628092386
2020-10-13,-0.13535966142329237
2020-10-14,-0.15338236361608093
2020-10-15,-0.1627909574008135
2020-10-16,-0.18069520924929883
2020-10-19,-0.15454923731718928
2020-10-20,-0.12799086375070567
2020-10-21,-0.10195603431457867
2020-10-22,-0.0905092310734017
2020-10-23,-0.08469667243844325
2020-10-26,-0.09923029665184657
2020-10-27,-0.1297446548972827
2020-10-28,-0.120168048994723
2020-10-29,-0.14109956632448517
2020-10-30,-0.14435764700866027
2020-11-02,-0.1445920528328335
2020-11-03,-0.14680761518857022
2020-11-04,-0.19959428108758148
2020-11-05,-0.17322800029918906
2020-11-06,-0.16772656658578855
2020-11-09,-0.10002308226579837
2020-11-10,-0.07696810835423751
2020-11-11,-0.10882593611851687
2020-11-12,-0.12703088334110024
2020-11-13,-0.13478571713867238
2020-11-16,-0.1580978992490656
2020-11-17,-0.17507619420410236
2020-11-18,-0.16758611180517846
2020-11-19,-0.17841229603254627
2020-11-20,-0.18651287962696728
2020-11-23,-0.18503575473638767
2020-11-24,-0.18895053512296656
2020-11-25,-0.19213717384422901
2020-11-26,-0.19917298362030378
2020-11-27,-0.1975287296575945
2020-11-30,-0.19324613213256514
2020-12-01,-0.14771230360456533
2020-12-02,-0.13326096787504005
2020-12-03,-0.17241909373413122
2020-12-04,-0.1764926477796256
2020-12-07,-0.19850373641738983
2020-12-08,-0.23772606938253427
2020-12-09,-0.23381638509879155
2020-12-10,-0.23173795558980848
2020-12-11,-0.2639582789177197
2020-12-14,-0.23605903775431392
2020-12-15,-0.2636695061593719
2020-12-16,-0.20910452609040586
2020-12-17,-0.2163634577945439
2020-12-18,-0.1975540243950129
2020-12-21,-0.18616160979816154
2020-12-22,-0.19035078882351497
2020-12-23,-0.1455957836979236
2020-12-28,-0.16168347703172925
2020-12-29,-0.18573456978998504
2020-12-30,-0.19440654049005834
2021-01-04,-0.1916960283931597
2021-01-05,-0.19549316006344553
2021-01-06,-0.201536938905448
2021-01-07,-0.19454184199748248
2021-01-08,-0.23273697878941446
2021-01-11,-0.20035781676675368
2021-01-12,-0.170955722954794
2021-01-13,-0.19792051803482202
2021-01-14,-0.22298208912785755
2021-01-15,-0.21399671457428626
2021-01-18,-0.15044762095543174
2021-01-19,-0.15156116775971862
2021-01-20,-0.16232692525117898
2021-01-21,-0.12283825251512681
2021-01-22,-0.12176918665922987
2021-01-25,-0.19244322828593585
2021-01-26,-0.18547082633427214
2021-01-27,-0.19082751724875502
2021-01-28,-0.1770018601297778
2021-01-29,-0.1555583426867888
2021-02-01,-0.15567774830273695
2021-02-02,-0.13544122633780953
2021-02-03,-0.13139907171060328
2021-02-04,-0.09634540500421007
2021-02-05,-0.10532856160607773
2021-02-08,-0.07938849450363383
2021-02-09,-0.0990184689314959
2021-02-10,-0.10062118078852578
2021-02-11,-0.10942385877007688
2021-02-12,-0.05560007396471889
2021-02-15,-0.01686848384088968
2021-02-16,0.010091039064760832
2021-02-17,0.0319884907309671
2021-02-18,0.0735369696502981
2021-02-19,0.07743442516825061
2021-02-22,0.06459471186647736
2021-02-23,0.10363319475146371
2021-02-24,0.13457223806288754
2021-02-25,0.17907294396998452
2021-02-26,0.15721035529426208
2021-03-01,0.0753623524722058
2021-03-02,0.08747830733533712
2021-03-03,0.1068983546482638
2021-03-04,0.09028715214985361
2021-03-05,0.1109516985996355
2021-03-08,0.10966642264667747
2021-03-09,0.08133235861365673
2021-03-10,0.07106053554249359
2021-03-11,0.05122005736341295
2021-03-12,0.06355637733096264
2021-03-15,0.06635328678554231
2021-03-16,0.04844376782339754
2021-03-17,0.08452707016661876
2021-03-18,0.12332827851660655
2021-03-19,0.10457249560526716
2021-03-22,0.08738221670808555
2021-03-23,0.05372506112685782
2021-03-24,0.043099499583516554
2021-03-25,0.018823090486909333
2021-03-26,0.03766107352121972
2021-03-29,0.059404133605772014
2021-03-30,0.10843513458484821
2021-03-31,0.08814566003629576
2021-04-01,0.06190301189206915
2021-04-06,0.0907483160944711
2021-04-07,0.082379757526573
2021-04-08,0.05625514476569471
2021-04-09,0.10947786319213515
2021-04-12,0.11227092823888096
2021-04-13,0.10946485068197154
2021-04-14,0.12273041393700002
2021-04-15,0.12016787674556006
2021-04-16,0.12775131888525015
2021-04-19,0.16438869348373064
2021-04-20,0.15463436825940535
2021-04-21,0.1165853589113719
2021-04-22,0.11555485879268268
2021-04-23,0.13062964312515524
2021-04-26,0.13176080095225817
2021-04-27,0.1477791616567785
2021-04-28,0.16633780238627205
2021-04-29,0.22305779523333902
2021-04-30,0.20203102743613766
2021-05-03,0.198832888495025
2021-05-04,0.18257766628405747
2021-05-05,0.1826420799796269
2021-05-06,0.188896018924138
2021-05-07,0.23408240885624432
2021-05-10,0.21123222857234225
2021-05-11,0.2561899759305031
2021-05-12,0.289159815980669
2021-05-13,0.34942249573755024
2021-05-14,0.31800925880573416
2021-05-17,0.34570777066133473
2021-05-18,0.363158639046512
2021-05-19,0.36782559925556146
2021-05-20,0.35120224938134204
2021-05-21,0.31419439217073375
2021-05-24,0.34591923812310954
2021-05-25,0.27081992426245316
2021-05-26,0.22079617332934642
2021-05-27,0.24911365576141042
2021-05-28,0.24529422905300802
2021-05-31,0.2518974277811039
2021-06-01,0.23949456279610315
2021-06-02,0.22589172942330427
2021-06-03,0.23490319306226315
2021-06-04,0.21582907599037782
2021-06-07,0.24175692291078432
2021-06-08,0.21737173462517356
2021-06-09,0.16878435615969023
2021-06-10,0.1851195819203466
2021-06-11,0.14730095925829723
2021-06-14,0.173979801320586
2021-06-15,0.187822628017275
2021-06-16,0.17989734272698588
2021-06-17,0.2218306799512768
2021-06-18,0.21809248355416888
2021-06-21,0.23606892923774314
2021-06-22,0.23863089626656464
2021-06-23,0.21859744072594012
2021-06-24,0.21145810904535978
2021-06-25,0.24415579996983894
2021-06-28,0.23206443572028412
2021-06-29,0.22963322572715672
2021-06-30,0.20163342004056295
2021-07-01,0.1812124774080428
2021-07-02,0.15906216018147523
2021-07-05,0.1766575197557687
2021-07-06,0.12796594439697273
2021-07-07,0.09552780663601057
2021-07-08,0.09770848306844848
2021-07-09,0.1201549646396598
2021-07-12,0.10744208669138744
2021-07-13,0.08915487777276954
2021-07-14,0.08789043999525137
2021-07-15,0.07285819228292412
2021-07-16,0.041712414249235996
2021-07-19,0.02924210617945322
2021-07-20,0.015599164110842834
2021-07-21,0.028417430839404734
2021-07-22,0.015941581668043714
2021-07-23,-0.0041782938041476925
2021-07-26,0.0067229406981454964
2021-07-27,-0.015543687281931895
2021-07-28,-0.0052092328619886
2021-07-29,-0.0077789351748838165
2021-07-30,-0.020002468408246266
2021-08-02,-0.03996985817670984
2021-08-03,-0.06431582792442758
2021-08-04,-0.0763124185756956
2021-08-05,-0.08692182494748968
2021-08-06,-0.049510010786585124
2021-08-09,-0.06638828414494924
2021-08-10,-0.07522390313670813
2021-08-11,-0.04653447258601151
2021-08-12,-0.0500237291216048
2021-08-13,-0.05576585190434802
2021-08-16,-0.07498991239294561
2021-08-17,-0.059766089641487774
2021-08-18,-0.07189718198266837
2021-08-19,-0.06916375670701713
2021-08-20,-0.08238680405209653
2021-08-23,-0.06123709844117231
2021-08-24,-0.0597801192336016
2021-08-25,-0.015020381205231637
2021-08-26,0.020541093648247077
2021-08-27,0.017880961143837748
2021-08-30,-0.0072712605402847075
2021-08-31,0.02222421603692082
2021-09-01,0.036516099914131406
2021-09-02,0.024579257072407046
2021-09-03,0.05495768997519912
2021-09-06,0.054764587153232736
2021-09-07,0.10992320675221956
2021-09-08,0.09675389101294884
2021-09-09,0.03504173707487457
2021-09-10,0.03907921353688382
2021-09-13,0.0518994183722592
2021-09-14,0.04258057054732367
2021-09-15,0.07126557663341071
2021-09-16,0.11545539918220893
2021-09-17,0.09815708753531194
2021-09-20,0.056194014841391304
2021-09-21,0.03682764041509001
2021-09-22,0.04930724901237138
2021-09-23,0.09297011654992415
2021-09-24,0.14464943710461675
2021-09-27,0.14286496035065266
2021-09-28,0.17982352562153459
2021-09-29,0.1434355326184411
2021-09-30,0.1782038529749923
2021-10-01,0.13317997217484834
2021-10-04,0.16736571021502966
2021-10-05,0.17111477185565294
2021-10-06,0.17967897311118852
2021-10-07,0.18496682379549645
2021-10-08,0.19829532946194384
2021-10-11,0.22881614640758485
2021-10-12,0.2618749105220257
2021-10-13,0.22198282086721077
2021-10-14,0.1891643411317636
2021-10-15,0.21262592660639368
2021-10-18,0.23676680531489103
2021-10-19,0.2769454078213551
2021-10-20,0.23370905018766397
2021-10-21,0.2783700970838432
2021-10-22,0.2829140196575417
2021-10-25,0.26713797565186503
2021-10-26,0.25872594039392416
2021-10-27,0.2182360576612239
2021-10-28,0.2863614496400748
2021-10-29,0.38934410809280084
2021-11-01,0.39492594983873874
2021-11-02,0.30190166477919345
2021-11-03,0.2791469963848572
2021-11-04,0.21879396899229686
2021-11-05,0.16359217648586366
2021-11-08,0.17657114340082902
2021-11-09,0.15258202829203782
2021-11-10,0.18990286826342118
2021-11-11,0.23746559417915414
2021-11-12,0.22252882375258487
2021-11-15,0.23807387787372836
2021-11-16,0.24763607268750576
2021-11-17,0.24957849150256006
2021-11-18,0.2138648613345877
2021-11-19,0.16147734416561565
2021-11-22,0.16521543552585438
2021-11-23,0.26030723407173806
2021-11-24,0.29423505430711483
2021-11-25,0.26133884422569675
2021-11-26,0.1799446851642239
2021-11-29,0.2135800565607866
2021-11-30,0.1499172384951324
2021-12-01,0.18973631678528857
2021-12-02,0.1385821209952427
2021-12-03,0.13725282454383336
2021-12-06,0.10511905766729779
2021-12-07,0.11006973414245014
2021-12-08,0.1676193335580498
2021-12-09,0.14315119354800743
2021-12-10,0.11199507313108104
2021-12-13,0.09148309452287595
2021-12-15,0.09705958478744137
2021-12-16,0.14305957688187654
2021-12-17,0.10894856547773468
2021-12-20,0.10000585589894939
2021-12-21,0.17649955303482123
2021-12-22,0.21897123868044321
2021-12-23,0.25531825045864487
2021-12-24,0.25476561691910327
2021-12-27,0.2627445136212483
2021-12-28,0.2586772665004178
2021-12-29,0.2864895421634266
2021-12-30,0.31911694834545035
2021-12-31,0.31890727922863693
2022-01-03,0.3613249093788946
2022-01-04,0.32510047392475183
2022-01-05,0.3461161599843017
2022-01-06,0.3769879421529829
2022-01-07,0.36379104594920086
2022-01-10,0.41830261158397164
2022-01-11,0.39193326257396777
2022-01-12,0.3580006315464255
2022-01-13,0.33854822972353826
2022-01-14,0.3571238297935988
2022-01-17,0.39722223436402526
2022-01-18,0.4082549970868694
2022-01-19,0.4384264393891666
2022-01-20,0.42201710403686743
2022-01-21,0.3861490033843351
2022-01-24,0.37465476953760746
2022-01-25,0.3734659848210029
2022-01-26,0.3891904956833677
