date,YC.B.U2.EUR.4F.G_N_A.SV_C_YM.SR_10Y
2018-12-13,0.3150103139884415
2018-12-14,0.31957788584370306
2018-12-17,0.3215132279566024
2018-12-18,0.31005017543812396
2018-12-19,0.3048671622252366
2018-12-20,0.28504251850102325
2018-12-21,0.301981472376025
2018-12-27,0.30396785113143476
2018-12-28,0.31622301842370204
2019-01-02,0.2277731720193814
2019-01-03,0.2462275849487483
2019-01-04,0.2746611771045129
2019-01-07,0.28887483357908117
2019-01-08,0.3105817908749722
2019-01-09,0.3011134769877213
2019-01-10,0.2674735772420931
2019-01-11,0.24870087810198926
2019-01-14,0.2426070715739641
2019-01-15,0.23885923021404665
2019-01-16,0.25804228986553834
2019-01-17,0.2672090339938258
2019-01-18,0.2811071406436354
2019-01-21,0.2881681561761904
2019-01-22,0.26808025704606075
2019-01-23,0.2652459915527392
2019-01-24,0.2159525970341627
2019-01-25,0.22452242579894444
2019-01-28,0.22898684029348715
2019-01-29,0.22680159971586322
2019-01-30,0.21525866274511074
2019-01-31,0.18760747988819038
2019-02-01,0.18760567778569914
2019-02-04,0.2057848207517945
2019-02-05,0.21562750556779697
2019-02-06,0.19508411261591663
2019-02-07,0.14733095026321985
2019-02-08,0.12090667887656581
2019-02-11,0.14946720974303496
2019-02-12,0.17767181622811634
2019-02-13,0.17796874734384582
2019-02-14,0.13463612230070732
2019-02-15,0.14930390425080198
2019-02-18,0.15650124770933305
2019-02-19,0.1541121528490903
2019-02-20,0.14549930385500476
2019-02-21,0.18393949695914058
2019-02-22,0.14791038953483815
2019-02-25,0.15831764801772064
2019-02-26,0.16010381194874057
2019-02-27,0.1967485204224011
2019-02-28,0.22813252096269387
2019-03-01,0.25494944615348913
2019-03-04,0.2247227033646335
2019-03-05,0.21651798405018408
2019-03-06,0.1811138541074211
2019-03-07,0.13098035095970362
2019-03-08,0.12197105440438216
2019-03-11,0.10908204904589613
2019-03-12,0.11472516356828422
2019-03-13,0.11472516356827978
2019-03-14,0.13000446444192182
2019-03-15,0.1310416737271214
2019-03-18,0.13407953951417673
2019-03-19,0.15710495435995764
2019-03-20,0.1368180909245189
2019-03-21,0.09268557156522528
2019-03-22,0.015575471476132918
2019-03-25,0.03260005283832301
2019-03-26,0.028091333725839274
2019-03-27,-0.03365645590572797
2019-03-28,-0.023266624605129405
2019-03-29,-0.013429434995848144
2019-04-01,0.00815853041002823
2019-04-02,0.011344689075063474
2019-04-03,0.05583530436446704
2019-04-04,0.044201863366963856
2019-04-05,0.04997436927165699
2019-04-08,0.051849131345627075
2019-04-09,0.0394865855229134
2019-04-10,0.012711275271834577
2019-04-11,0.0308424818041777
2019-04-12,0.09017076698591309
2019-04-15,0.1150477302503643
2019-04-16,0.10723783890198346
2019-04-17,0.12749622913613523
2019-04-18,0.07257363821417728
2019-04-23,0.08459892468413166
2019-04-24,0.039083646834443986
2019-04-25,0.03912285933529258
2019-04-26,0.030486547292131405
2019-04-29,0.056191421429730326
2019-04-30,0.07618785445547838
2019-05-02,0.0593398053985803
2019-05-03,0.06516050714251431
2019-05-06,0.061786357831961514
2019-05-07,0.01934682385607811
2019-05-08,0.0019885055598809487
2019-05-09,-0.005369878581785947
2019-05-10,0.021030641259109473
2019-05-13,-0.0012420114929847514
2019-05-14,-0.01722380391550926
2019-05-15,-0.05394715775774106
2019-05-16,-0.028031210133116602
2019-05-17,-0.04462040006152712
2019-05-20,-0.027946374528329265
2019-05-21,-0.011012922358157873
2019-05-22,-0.015695390187768776
2019-05-23,-0.050595377300898026
2019-05-24,-0.04613209589084244
2019-05-27,-0.07275355178851584
2019-05-28,-0.0850865484653629
2019-05-29,-0.11009368055079616
2019-05-30,-0.09863456520197689
2019-05-31,-0.13173395669117216
2019-06-03,-0.14394809903469552
2019-06-04,-0.14628806557292862
2019-06-05,-0.16714174808336146
2019-06-06,-0.1668102519763499
2019-06-07,-0.2058512388002991
2019-06-10,-0.16152167727692035
2019-06-11,-0.17324428007687986
2019-06-12,-0.1754792559113274
2019-06-13,-0.184136216280125
2019-06-14,-0.19262400652011502
2019-06-17,-0.18018436251052172
2019-06-18,-0.25412866676184587
2019-06-19,-0.22831859076424088
2019-06-20,-0.25898063517351977
2019-06-21,-0.22098578061276308
2019-06-24,-0.23625617844639502
2019-06-25,-0.2668973850955889
2019-06-26,-0.2551530776744495
2019-06-27,-0.24765406473902818
2019-06-28,-0.2588942841047439
2019-07-01,-0.28225070441781064
2019-07-02,-0.29568471585437806
2019-07-03,-0.32330265220071475
2019-07-04,-0.3386541676528445
2019-07-05,-0.2811771411426611
2019-07-08,-0.31856655381729926
2019-07-09,-0.2828982478013682
2019-07-10,-0.23225188050978796
2019-07-11,-0.2050963058150006
2019-07-12,-0.1802300406916455
2019-07-15,-0.2239930439373068
2019-07-16,-0.2301979167969126
2019-07-17,-0.2663176698717433
2019-07-18,-0.2732295241437557
2019-07-19,-0.2942121540578526
2019-07-22,-0.30839102167073307
2019-07-23,-0.31882293634772685
2019-07-24,-0.35561205168924737
2019-07-25,-0.31284835739345995
2019-07-26,-0.3435090809685244
2019-07-29,-0.3699780393391343
2019-07-30,-0.3727334858910356
2019-07-31,-0.39045940316546135
2019-08-01,-0.41878852935118305
2019-08-02,-0.4522644373659639
2019-08-05,-0.4904111160493314
2019-08-06,-0.5044519797708062
2019-08-07,-0.5782931035842056
2019-08-08,-0.5273443492965746
2019-08-09,-0.5389426225725074
2019-08-12,-0.55705653084746
2019-08-13,-0.566503042976227
2019-08-14,-0.6154969419987606
2019-08-15,-0.6560361272580888
2019-08-16,-0.6694386680997124
2019-08-19,-0.6035549201196875
2019-08-20,-0.6591605838044821
2019-08-21,-0.6324653342967186
2019-08-22,-0.6009931155429968
2019-08-23,-0.6068446041662208
2019-08-26,-0.6197477039190202
2019-08-27,-0.6423986973704445
2019-08-28,-0.6803128383431969
2019-08-29,-0.6567194182117428
2019-08-30,-0.6526805405710738
2019-09-02,-0.6459338318807459
2019-09-03,-0.6558821046502317
2019-09-04,-0.6093422921739715
2019-09-05,-0.5401369927529736
2019-09-06,-0.587504400343394
2019-09-09,-0.5297917094533093
2019-09-10,-0.5259884867446023
2019-09-11,-0.5217154825725316
2019-09-12,-0.5264382987596723
2019-09-13,-0.44285304658771274
2019-09-16,-0.4300552577409258
2019-09-17,-0.43554096959010025
2019-09-18,-0.45554770163821123
2019-09-19,-0.4564759425948046
2019-09-20,-0.47345461862236826
2019-09-23,-0.539055426277939
2019-09-24,-0.5412999510699241
2019-09-25,-0.5625564984968463
2019-09-26,-0.5330093327805128
2019-09-27,-0.540628427520967
2019-09-30,-0.5210200593301089
2019-10-01,-0.4911456205732021
2019-10-02,-0.4890583508045334
2019-10-03,-0.545025068308433
2019-10-04,-0.5395014143504913
2019-10-07,-0.5358568620820776
2019-10-08,-0.5463180468511566
2019-10-09,-0.5196653222910337
2019-10-10,-0.43555309118370866
2019-10-11,-0.404815146088354
2019-10-14,-0.41097600157396297
2019-10-15,-0.4199959140833309
2019-10-16,-0.34069042014410744
2019-10-17,-0.3533183535963942
2019-10-18,-0.33208842542935946
2019-10-21,-0.29779296543529377
2019-10-22,-0.32600654244010974
2019-10-23,-0.35285510367863626
2019-10-24,-0.35401821084573104
2019-10-25,-0.3282783360588817
2019-10-28,-0.2807901987884289
2019-10-29,-0.30116009671228117
2019-10-30,-0.3108008455914759
2019-10-31,-0.3645588719895603
2019-11-01,-0.34411617507111014
2019-11-04,-0.3021454461068025
2019-11-05,-0.27106765660869314
2019-11-06,-0.2787346063823466
2019-11-07,-0.22015325461051516
2019-11-08,-0.21037143688145798
2019-11-11,-0.2123400482789588
2019-11-12,-0.19793088342426657
2019-11-13,-0.2515448649363168
2019-11-14,-0.28681793947822287
2019-11-15,-0.28718319691598815
2019-11-18,-0.2900271193479522
2019-11-19,-0.2841604354693521
2019-11-20,-0.3109123343617468
2019-11-21,-0.27265567049470407
2019-11-22,-0.2973916357957993
2019-11-25,-0.30611560400670346
2019-11-26,-0.32727876485251484
2019-11-27,-0.3124069590627201
2019-11-28,-0.3103829971593468
2019-11-29,-0.2973038143639779
2019-12-02,-0.22567740513603152
2019-12-03,-0.27368796426980024
2019-12-04,-0.2799956118351088
2019-12-05,-0.22895993687438
2019-12-06,-0.23525100491782913
2019-12-09,-0.24903493631257057
2019-12-10,-0.23201263965148433
2019-12-11,-0.25009935381566306
2019-12-12,-0.23276364955082007
2019-12-13,-0.20929328833473404
2019-12-16,-0.2336635567080494
2019-12-17,-0.22645048186467287
2019-12-18,-0.19546442829155497
2019-12-19,-0.15883092742530236
2019-12-20,-0.17541364741645316
2019-12-23,-0.18368781464589157
2019-12-27,-0.19110628492244564
2019-12-30,-0.1416139923580766
2020-01-02,-0.17399522905064924
2020-01-03,-0.2229262874035447
2020-01-06,-0.2474256713180889
2020-01-07,-0.23212979466328676
2020-01-08,-0.20458043816975113
2020-01-09,-0.1704795188835031
2020-01-10,-0.17163512850921814
2020-01-13,-0.14067164705962565
2020-01-14,-0.1581516795862603
2020-01-15,-0.18441694301662848
2020-01-16,-0.19528137269517964
2020-01-17,-0.18765977769755837
2020-01-20,-0.1961084729175675
2020-01-21,-0.20242952105558887
2020-01-22,-0.24132606510551513
2020-01-23,-0.27477583023408103
2020-01-24,-0.28907095598757326
2020-01-27,-0.3474035493063248
2020-01-28,-0.3346603235730501
2020-01-29,-0.34481542717635616
2020-01-30,-0.3635179596217428
2020-01-31,-0.39820773983580393
2020-02-03,-0.402813896006994
2020-02-04,-0.35581404358732804
2020-02-05,-0.32518976679949363
2020-02-06,-0.31210100879224756
2020-02-07,-0.3566917083887873
2020-02-10,-0.3609515216190782
2020-02-11,-0.35856640112724447
2020-02-12,-0.3428180050697578
2020-02-13,-0.34809635972504305
2020-02-14,-0.37050772243285035
2020-02-17,-0.3642674431213324
2020-02-18,-0.36282979466705356
2020-02-19,-0.3712332951487851
2020-02-20,-0.39249901185101743
2020-02-21,-0.41089242741611365
2020-02-24,-0.4397553021274061
2020-02-25,-0.45452666529561947
2020-02-26,-0.44964389689590156
2020-02-27,-0.5029516978646975
2020-02-28,-0.5719619376432523
2020-03-02,-0.5880763725897622
2020-03-03,-0.5560707424315745
2020-03-04,-0.5861897239546017
2020-03-05,-0.6207002835710718
2020-03-06,-0.6907591114368969
2020-03-09,-0.8152153483803315
2020-03-10,-0.739890248508448
2020-03-11,-0.7025231014419004
2020-03-12,-0.6823884534583988
2020-03-13,-0.49648547107429764
2020-03-16,-0.3928589740459123
2020-03-17,-0.35749579160034184
2020-03-18,-0.17806391569360125
2020-03-19,-0.10692649965971546
2020-03-20,-0.2482208155816199
2020-03-23,-0.29123578014182305
2020-03-24,-0.2663578457315503
2020-03-25,-0.2383652373274745
2020-03-26,-0.26864523992968614
2020-03-27,-0.3952602898250528
2020-03-30,-0.4505475844329756
2020-03-31,-0.4142217275658404
2020-04-01,-0.3792923258915759
2020-04-02,-0.3618051034749845
2020-04-03,-0.3678165416972803
2020-04-06,-0.3326687054384121
2020-04-07,-0.24877184865907243
2020-04-08,-0.21907685770834773
2020-04-09,-0.2522837548004877
2020-04-14,-0.2988593947948299
2020-04-15,-0.3758689460178548
2020-04-16,-0.3737586621562259
2020-04-17,-0.3707949403650108
2020-04-20,-0.34684693644806375
2020-04-21,-0.3702438109681485
2020-04-22,-0.3333140192188724
2020-04-23,-0.3358285909046601
2020-04-24,-0.36259374560424096
2020-04-27,-0.3555674087408658
2020-04-28,-0.3724736202926442
2020-04-29,-0.4120554793862694
2020-04-30,-0.4577088658789732
2020-05-04,-0.4445438869151521
2020-05-05,-0.44971374636670425
2020-05-06,-0.4175174965383055
2020-05-07,-0.41496142664124136
2020-05-08,-0.4204737893138675
2020-05-11,-0.4075834627421506
2020-05-12,-0.3875111130354143
2020-05-13,-0.42258724511153556
2020-05-14,-0.44774770729210434
2020-05-15,-0.45846779739466204
2020-05-18,-0.41675963244001046
2020-05-19,-0.37548431477948263
2020-05-20,-0.40194550411776797
2020-05-21,-0.4103757780394184
2020-05-22,-0.39911083716003626
2020-05-25,-0.40334855316429064
2020-05-26,-0.34759464225986036
2020-05-27,-0.330152516124806
2020-05-28,-0.34039452142756543
2020-05-29,-0.35922122889982333
2020-06-01,-0.31833269090719885
2020-06-02,-0.3308349151691883
2020-06-03,-0.28735373565475664
2020-06-04,-0.24664323670940025
2020-06-05,-0.2011248622454076
2020-06-08,-0.23992325842669615
2020-06-09,-0.25694656074786026
2020-06-10,-0.2582867477598141
2020-06-11,-0.3402277341546318
2020-06-12,-0.3550624816158323
2020-06-15,-0.3745102924390311
2020-06-16,-0.3498574643246215
2020-06-17,-0.3633493844474578
2020-06-18,-0.38016607995512475
2020-06-19,-0.3873921899015462
2020-06-22,-0.423582335223907
2020-06-23,-0.38546777168315494
2020-06-24,-0.3785676032424985
2020-06-25,-0.43170895959250366
2020-06-26,-0.43036337939990466
2020-06-29,-0.42062857124974373
2020-06-30,-0.45116011407821865
2020-07-01,-0.3646722682488486
2020-07-02,-0.38680780439528384
2020-07-03,-0.4010754066396234
2020-07-06,-0.3927475129734308
2020-07-07,-0.3961275728936626
2020-07-08,-0.4046544079135743
2020-07-09,-0.4229079331193075
2020-07-10,-0.45233596433999734
2020-07-13,-0.38870197946262586
2020-07-14,-0.41339334351768686
2020-07-15,-0.3935838896794204
2020-07-16,-0.43342425414054153
2020-07-17,-0.4280650570372879
2020-07-20,-0.44514411001876253
2020-07-21,-0.42922954957925574
2020-07-22,-0.4651311290657629
2020-07-23,-0.4566251008242981
2020-07-24,-0.4252819763955449
2020-07-27,-0.45981720964117656
2020-07-28,-0.4746202109197215
2020-07-29,-0.47856820944452005
2020-07-30,-0.5257299860719304
2020-07-31,-0.4934549928365368
2020-08-03,-0.4791267995860484
2020-08-04,-0.5326657581051517
2020-08-05,-0.48328107996631964
2020-08-06,-0.5196281607510835
2020-08-07,-0.5072362463236098
2020-08-10,-0.506526845811818
2020-08-11,-0.45268795806564066
2020-08-12,-0.43566470156935955
2020-08-13,-0.39053066688935534
2020-08-14,-0.39513949808246895
2020-08-17,-0.4020355617151439
2020-08-18,-0.42283814259458063
2020-08-19,-0.446293914661847
2020-08-20,-0.48590408065625956
2020-08-21,-0.4764155970889594
2020-08-24,-0.4782246599806603
2020-08-25,-0.41214985344236155
2020-08-26,-0.39087266183613734
2020-08-27,-0.3701596542759735
2020-08-28,-0.39020545145477126
2020-08-31,-0.370767370836389
2020-09-01,-0.37390732455458764
2020-09-02,-0.4270503651526427
2020-09-03,-0.46037074170792813
2020-09-04,-0.4426237235498256
2020-09-07,-0.43411255750993805
2020-09-08,-0.465297322710458
2020-09-09,-0.43573833577091703
2020-09-10,-0.40859393949351563
2020-09-11,-0.4355379983121357
2020-09-14,-0.4638550524276317
2020-09-15,-0.4530035279044373
2020-09-16,-0.4628874293599914
2020-09-17,-0.4735761258310185
2020-09-18,-0.47296479167919925
2020-09-21,-0.5014623559690459
2020-09-22,-0.48396131304226575
2020-09-23,-0.48069405004218657
2020-09-24,-0.4881484814058701
2020-09-25,-0.49632906794470166
2020-09-28,-0.5001584492716393
2020-09-29,-0.5014359738487459
2020-09-30,-0.49536586912767566
2020-10-01,-0.48534295824671814
2020-10-02,-0.5066794592273816
2020-10-05,-0.4874808719694501
2020-10-06,-0.4921696647913767
2020-10-07,-0.46642221767527037
2020-10-08,-0.4911001528521677
2020-10-09,-0.5156040123577754
2020-10-12,-0.5197315661591118
2020-10-13,-0.5301042033197376
2020-10-14,-0.5539630430253792
2020-10-15,-0.5935013527583859
2020-10-16,-0.5929924224393228
2020-10-19,-0.5837748201340967
2020-10-20,-0.5828554477846564
2020-10-21,-0.5619477989644484
2020-10-22,-0.5493628922720837
2020-10-23,-0.5347056709079472
2020-10-26,-0.5440869293022681
2020-10-27,-0.5840760697426433
2020-10-28,-0.602136529408114
2020-10-29,-0.6030597807678006
2020-10-30,-0.6034864733654897
2020-11-02,-0.6056602920696017
2020-11-03,-0.5981530487713091
2020-11-04,-0.61858764979943
2020-11-05,-0.5994041413612963
2020-11-06,-0.5879951845192029
2020-11-09,-0.505353235919721
2020-11-10,-0.45629191757463516
2020-11-11,-0.48766852758211243
2020-11-12,-0.5074823235409291
2020-11-13,-0.5289951490019491
2020-11-16,-0.5307732834270471
2020-11-17,-0.54408000060462
2020-11-18,-0.5391208655469248
2020-11-19,-0.5533823081298608
2020-11-20,-0.5649592981213831
2020-11-23,-0.555630375166674
2020-11-24,-0.5564149473553304
2020-11-25,-0.5487161480566476
2020-11-26,-0.5578160547899262
2020-11-27,-0.5575061289094765
2020-11-30,-0.5496842544259004
2020-12-01,-0.5156576019209256
2020-12-02,-0.489175404356875
2020-12-03,-0.5285281364203134
2020-12-04,-0.5296154079176629
2020-12-07,-0.5613015189065695
2020-12-08,-0.5884381042211411
2020-12-09,-0.580264468743704
2020-12-10,-0.5835258649396518
2020-12-11,-0.6148095761806123
2020-12-14,-0.5929995565695565
2020-12-15,-0.599475694303583
2020-12-16,-0.5456016619925665
2020-12-17,-0.5701908146163914
2020-12-18,-0.5621708132151224
2020-12-21,-0.5758626630457333
2020-12-22,-0.5736288136004735
2020-12-23,-0.5324507486301204
2020-12-28,-0.5391871813213847
2020-12-29,-0.5599709461497477
2020-12-30,-0.5700079921508663
2021-01-04,-0.5720845536627377
2021-01-05,-0.5750587859195333
2021-01-06,-0.5401835256757694
2021-01-07,-0.5427611275747775
2021-01-08,-0.5446041356699363
2021-01-11,-0.5154055823530368
2021-01-12,-0.4912255062157467
2021-01-13,-0.5260978206321765
2021-01-14,-0.5633570715649387
2021-01-15,-0.5439206382358588
2021-01-18,-0.5311800653228023
2021-01-19,-0.5188665579280682
2021-01-20,-0.5357603655685685
2021-01-21,-0.5006893786269213
2021-01-22,-0.5150580152261877
2021-01-25,-0.5515737942774792
2021-01-26,-0.5405202820206063
2021-01-27,-0.5571614336958302
2021-01-28,-0.5417382582390453
2021-01-29,-0.5122549639975529
2021-02-01,-0.5112039222516493
2021-02-02,-0.48508929394559885
2021-02-03,-0.46570329062239324
2021-02-04,-0.4489231951343231
2021-02-05,-0.45470851370084686
2021-02-08,-0.42007577256027995
2021-02-09,-0.4418373891854568
2021-02-10,-0.44879132360347773
2021-02-11,-0.4552401585888952
2021-02-12,-0.4164291824373607
2021-02-15,-0.3746499994025516
2021-02-16,-0.347939084671101
2021-02-17,-0.3500528991027543
2021-02-18,-0.31576598708895753
2021-02-19,-0.30145744243389005
2021-02-22,-0.3286702407023867
2021-02-23,-0.2818750701774855
2021-02-24,-0.259786731388874
2021-02-25,-0.22742429664209052
2021-02-26,-0.24573945114583307
2021-03-01,-0.3240427681702531
2021-03-02,-0.30962552702504054
2021-03-03,-0.2935971617921047
2021-03-04,-0.3075997400211574
2021-03-05,-0.2837801146948027
2021-03-08,-0.27563988369591685
2021-03-09,-0.3041652415924818
2021-03-10,-0.29991547391667117
2021-03-11,-0.32439950805524864
2021-03-12,-0.2821945038687952
2021-03-15,-0.29528244077311916
2021-03-16,-0.3259504672604203
2021-03-17,-0.2813992086110062
2021-03-18,-0.24647140978269055
2021-03-19,-0.27425595637312306
2021-03-22,-0.28890489750932735
2021-03-23,-0.32287410016594187
2021-03-24,-0.327322229208165
2021-03-25,-0.35963054557530727
2021-03-26,-0.33095160684708747
2021-03-29,-0.3090660643083174
2021-03-30,-0.2595793377934994
2021-03-31,-0.27865002095904945
2021-04-01,-0.30483086073073107
2021-04-06,-0.29056269088340825
2021-04-07,-0.30040718852652315
2021-04-08,-0.32785948902713713
2021-04-09,-0.26923336626779015
2021-04-12,-0.27156240546094557
2021-04-13,-0.27347925852140076
2021-04-14,-0.25945692651506835
2021-04-15,-0.25166668222146793
2021-04-16,-0.23127158279455218
2021-04-19,-0.1973086178001786
2021-04-20,-0.21669512787250467
2021-04-21,-0.2530260730267422
2021-04-22,-0.25077647381229795
2021-04-23,-0.23505430828780938
2021-04-26,-0.23991626808230526
2021-04-27,-0.22516226825370333
2021-04-28,-0.20861832507271227
2021-04-29,-0.15780564250945828
2021-04-30,-0.17999412877797827
2021-05-03,-0.17660980416357752
2021-05-04,-0.21891179036680208
2021-05-05,-0.20207002650785233
2021-05-06,-0.1967065488030948
2021-05-07,-0.19474930498318033
2021-05-10,-0.17967680682294196
2021-05-11,-0.13174211067525032
2021-05-12,-0.09217187730596166
2021-05-13,-0.0801736211905304
2021-05-14,-0.0956475161210042
2021-05-17,-0.0735833492945357
2021-05-18,-0.07687011040466096
2021-05-19,-0.06823409931034696
2021-05-20,-0.07136818208002982
2021-05-21,-0.10180400699483894
2021-05-24,-0.09509096576490306
2021-05-25,-0.1366544228501514
2021-05-26,-0.17840222753694412
2021-05-27,-0.14710887651136328
2021-05-28,-0.15421047555398548
2021-05-31,-0.14641505313349334
2021-06-01,-0.15220788252753703
2021-06-02,-0.16851558821742696
2021-06-03,-0.16055213093999088
2021-06-04,-0.18603894733636306
2021-06-07,-0.15872901533787065
2021-06-08,-0.1936152276268932
2021-06-09,-0.2328220282494673
2021-06-10,-0.21209310832252415
2021-06-11,-0.25447870200035805
2021-06-14,-0.22404913088408662
2021-06-15,-0.21138517445958183
2021-06-16,-0.21230283985204323
2021-06-17,-0.18950704685765496
2021-06-18,-0.20303177647161252
2021-06-21,-0.17521342000734563
2021-06-22,-0.16489321564180104
2021-06-23,-0.18764411781912438
2021-06-24,-0.18838749531002108
2021-06-25,-0.17145480149613812
2021-06-28,-0.1774516831439974
2021-06-29,-0.16906955980720362
2021-06-30,-0.20316753873895044
2021-07-01,-0.21213429861981759
2021-07-02,-0.2372602808236559
2021-07-05,-0.2189623650178798
2021-07-06,-0.26096687396999263
2021-07-07,-0.30948937289064027
2021-07-08,-0.32677521322926406
2021-07-09,-0.29793320823958025
2021-07-12,-0.30455063058885434
2021-07-13,-0.31921231605446243
2021-07-14,-0.31739528160234665
2021-07-15,-0.3408957325298134
2021-07-16,-0.35143919816669955
2021-07-19,-0.3902397494860259
2021-07-20,-0.4276975557635456
2021-07-21,-0.3994580561662491
2021-07-22,-0.4057264040294415
2021-07-23,-0.4160615667264871
2021-07-26,-0.4045311768509201
2021-07-27,-0.4374197824317836
2021-07-28,-0.43156740308225894
2021-07-29,-0.43216678088193383
2021-07-30,-0.4398795835232656
2021-08-02,-0.4598083151093917
2021-08-03,-0.4872730617940939
2021-08-04,-0.5053644737109648
2021-08-05,-0.4993421945540826
2021-08-06,-0.45500691577910235
2021-08-09,-0.46642864565564457
2021-08-10,-0.47073118522896085
2021-08-11,-0.45035488481466324
2021-08-12,-0.44685661241504615
2021-08-13,-0.45615579529199346
2021-08-16,-0.48362758252934235
2021-08-17,-0.46638813316397787
2021-08-18,-0.4751373568367092
2021-08-19,-0.4794708850047562
2021-08-20,-0.487141957176322
2021-08-23,-0.4728179927363807
2021-08-24,-0.46966549693995185
2021-08-25,-0.42615194992525085
2021-08-26,-0.39755591776761623
2021-08-27,-0.3958660488537631
2021-08-30,-0.4159234983665945
2021-08-31,-0.3929337298819684
2021-09-01,-0.3743433299795975
2021-09-02,-0.3830230506841166
2021-09-03,-0.3497512367705693
2021-09-06,-0.3569961266879029
2021-09-07,-0.3098359261518757
2021-09-08,-0.31151532224958745
2021-09-09,-0.33521543409920795
2021-09-10,-0.3304344329611939
2021-09-13,-0.32525454852325275
2021-09-14,-0.32274079556213664
2021-09-15,-0.30734802335180733
2021-09-16,-0.2823180020789371
2021-09-17,-0.265366005242782
2021-09-20,-0.29946782281073014
2021-09-21,-0.32061461922011825
2021-09-22,-0.30665393061604984
2021-09-23,-0.2565487685477845
2021-09-24,-0.2036116638111065
2021-09-27,-0.20450290080237465
2021-09-28,-0.1637617087059744
2021-09-29,-0.20876891598940395
2021-09-30,-0.17018715386386418
2021-10-01,-0.21423926328051524
2021-10-04,-0.18455755261070328
2021-10-05,-0.17926217486982177
2021-10-06,-0.16880086013468443
2021-10-07,-0.16505405706576548
2021-10-08,-0.13563276531927482
2021-10-11,-0.10062333427703818
2021-10-12,-0.08425104246715076
2021-10-13,-0.11495294358628572
2021-10-14,-0.1609909942182619
2021-10-15,-0.14232243073177386
2021-10-18,-0.12700908974551783
2021-10-19,-0.0828883924539019
2021-10-20,-0.10219148366446706
2021-10-21,-0.07066825583555358
2021-10-22,-0.07611659153862105
2021-10-25,-0.09570201966196379
2021-10-26,-0.10959234187904299
2021-10-27,-0.16257047903234811
2021-10-28,-0.14064487583448138
2021-10-29,-0.06924170430671284
2021-11-01,-0.08565255640912861
2021-11-02,-0.14774149294416228
2021-11-03,-0.1497630475247087
2021-11-04,-0.2147132439814543
2021-11-05,-0.26545049966018297
2021-11-08,-0.25094293674309975
2021-11-09,-0.282661940461554
2021-11-10,-0.25761954973286194
2021-11-11,-0.21651095023428502
2021-11-12,-0.24328337553158308
2021-11-15,-0.2354397832576529
2021-11-16,-0.22850299790552953
2021-11-17,-0.2314999498417496
2021-11-18,-0.2502216224050904
2021-11-19,-0.32062525283022536
2021-11-22,-0.31269826789887833
2021-11-23,-0.23013932066918086
2021-11-24,-0.2025087038772262
2021-11-25,-0.2403029117318045
2021-11-26,-0.32009846429599165
2021-11-29,-0.28921619534998344
2021-11-30,-0.3500497959956763
2021-12-01,-0.32188403061194437
2021-12-02,-0.3671109809449886
2021-12-03,-0.35345974883889486
2021-12-06,-0.3764084905704945
2021-12-07,-0.3625682418994769
2021-12-08,-0.3194987668384299
2021-12-09,-0.34795786254290073
2021-12-10,-0.34021770533930873
2021-12-13,-0.35870444310523153
2021-12-15,-0.34377787575917607
2021-12-16,-0.3319499373767507
