date,net_issuance_private_daily
2019-05-03,0.0
2019-05-06,-11213.752
2019-05-07,0.0
2019-05-08,-1209.0
2019-05-09,-155.548
2019-05-10,-2434.366
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,71.192
2019-05-16,0.0
2019-05-17,-963.37
2019-05-20,-11178.413
2019-05-21,0.0
2019-05-22,22.0
2019-05-23,-0.1
2019-05-24,-2512.481
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,-887.049
2019-05-30,-3960.775
2019-05-31,-2606.767
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,-1895.0
2019-06-06,-426.366
2019-06-07,0.0
2019-06-10,-12127.68
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,-274.0
2019-06-14,10328.515
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,524.83
2019-06-20,-1968.0
2019-06-21,-1323.757
2019-06-24,-10454.535
2019-06-25,0.0
2019-06-26,-21.0
2019-06-27,-4043.927
2019-06-28,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,-1061.0
2019-07-04,31055.525
2019-07-05,-3280.177
2019-07-08,-11181.229
2019-07-09,0.0
2019-07-10,-1309.435
2019-07-11,-626.105
2019-07-12,-3237.881
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,-891.0
2019-07-18,-531.46
2019-07-19,-1021.42
2019-07-22,-13503.891
2019-07-23,0.0
2019-07-24,-1053.407
2019-07-25,0.0
2019-07-26,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,-726.0
2019-08-01,-3320.949
2019-08-02,-2442.604
2019-08-05,-10555.77
2019-08-06,0.0
2019-08-07,-615.0
2019-08-08,-500.61
2019-08-09,-2757.397
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,2999.014
2019-08-15,1853.75
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,-86.0
2019-08-22,-1495.88
2019-08-23,-853.746
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,-1479.0
2019-08-29,-4024.124
2019-08-30,-2505.632
2019-09-02,0.0
2019-09-03,0.0
2019-09-04,1125.0
2019-09-05,-1025.57
2019-09-06,-2462.441
2019-09-09,-12100.901
2019-09-10,0.0
2019-09-11,-1723.644
2019-09-12,-297.314
2019-09-13,13000.0
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,1426.0
2019-09-19,-506.73
2019-09-20,-933.496
2019-09-23,-12623.523
2019-09-24,0.0
2019-09-25,-1578.482
2019-09-26,-3246.523
2019-09-27,-2529.736
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,543.0
2019-10-03,0.0
2019-10-04,-2415.119
2019-10-07,-14624.853
2019-10-08,0.0
2019-10-09,-130.0
2019-10-10,-1468.133
2019-10-11,16040.0
2019-10-14,0.0
2019-10-15,0.0
2019-10-16,4229.853
2019-10-17,-3208.234
2019-10-18,-1049.923
2019-10-21,-10833.201
2019-10-22,0.0
2019-10-23,-1732.0
2019-10-24,-1076.33
2019-10-25,-2606.612
2019-10-28,0.0
2019-10-29,0.0
2019-10-30,637.0
2019-10-31,0.0
2019-11-01,-2536.688
2019-11-04,0.0
2019-11-05,0.0
2019-11-06,-286.0
2019-11-07,-456.488
2019-11-08,0.0
2019-11-11,-11000.251
2019-11-12,0.0
2019-11-13,-1664.017
2019-11-14,-3781.52
2019-11-15,-2503.575
2019-11-18,0.0
2019-11-19,0.0
2019-11-20,483.0
2019-11-21,-500.09
2019-11-22,-1120.743
2019-11-25,-11751.813
2019-11-26,0.0
2019-11-27,-511.023
2019-11-28,0.0
2019-11-29,-2497.471
2019-12-02,0.0
2019-12-03,0.0
2019-12-04,-670.0
2019-12-05,502.17
2019-12-06,-2555.756
2019-12-09,-7561.522
2019-12-10,0.0
2019-12-11,4593.14
2019-12-12,-3235.096
2019-12-13,13000.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,5609.0
2019-12-19,1968.0
2019-12-20,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,4991.0
2020-01-03,0.0
2020-01-06,26979.375
2020-01-07,0.0
2020-01-08,-1418.403
2020-01-09,499.154
2020-01-10,-3624.824
2020-01-13,-11358.821
2020-01-14,0.0
2020-01-15,-1285.585
2020-01-16,0.0
2020-01-17,-1013.072
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,600.245
2020-01-23,-2260.447
2020-01-24,0.0
2020-01-27,-13456.52
2020-01-28,0.0
2020-01-29,-142.0
2020-01-30,0.0
2020-01-31,-3316.26
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,712.0
2020-02-06,-479.711
2020-02-07,0.0
2020-02-10,-12588.903
2020-02-11,0.0
2020-02-12,1461.104
2020-02-13,0.0
2020-02-14,-3303.15
2020-02-17,1055.0
2020-02-18,0.0
2020-02-19,-346.144
2020-02-20,-2119.772
2020-02-21,-1298.7
2020-02-24,-12753.255
2020-02-25,0.0
2020-02-26,235.0
2020-02-27,0.0
2020-02-28,-3339.673
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,-1403.297
2020-03-05,-420.541
2020-03-06,0.0
2020-03-09,-12995.684
2020-03-10,0.0
2020-03-11,-578.0
2020-03-12,0.0
2020-03-13,9975.801
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,-6625.0
2020-03-19,15.0
2020-03-20,-1173.766
2020-03-23,-9066.661
2020-03-24,0.0
2020-03-25,-1519.37
2020-03-26,-2930.435
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,-6715.0
2020-04-02,0.0
2020-04-03,-2810.63
2020-04-06,-12600.816
2020-04-07,0.0
2020-04-08,2442.516
2020-04-09,-889.452
2020-04-10,-3365.195
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,16404.5
2020-04-16,-5904.831
2020-04-17,17662.97
2020-04-20,-14729.07
2020-04-21,0.0
2020-04-22,-11278.115
2020-04-23,-3142.61
2020-04-24,0.0
2020-04-27,0.0
2020-04-28,0.0
2020-04-29,-10702.345
2020-04-30,0.0
2020-05-01,-3546.389
2020-05-04,0.0
2020-05-05,0.0
2020-05-06,-14056.703
2020-05-07,-533.892
2020-05-08,-10648.507
2020-05-11,-15473.402
2020-05-12,0.0
2020-05-13,-6711.087
2020-05-14,-4901.202
2020-05-15,-532.897
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,-9269.117
2020-05-21,499.33
2020-05-22,-3566.63
2020-05-25,-14656.189
2020-05-26,0.0
2020-05-27,-11662.688
2020-05-28,-4125.189
2020-05-29,0.0
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,-9930.231
2020-06-05,-3522.938
2020-06-08,-11850.493
2020-06-09,0.0
2020-06-10,-6444.566
2020-06-11,-4076.191
2020-06-12,6329.4
2020-06-15,0.0
2020-06-16,0.0
2020-06-17,-6496.22
2020-06-18,-1999.31
2020-06-19,-4300.682
2020-06-22,-17331.463
2020-06-23,0.0
2020-06-24,-9423.123
2020-06-25,-4089.894
2020-06-26,-2197.255
2020-06-29,0.0
2020-06-30,0.0
2020-07-01,-6240.518
2020-07-02,-2638.754
2020-07-03,0.0
2020-07-06,13706.38
2020-07-07,0.0
2020-07-08,3529.775
2020-07-09,231.353
2020-07-10,-4365.468
2020-07-13,0.0
2020-07-14,0.0
2020-07-15,-9724.83
2020-07-16,-1498.83
2020-07-17,-4336.854
2020-07-20,-16224.002
2020-07-21,0.0
2020-07-22,-4252.338
2020-07-23,-4626.982
2020-07-24,-1729.942
2020-07-27,0.0
2020-07-28,0.0
2020-07-29,-7012.128
2020-07-30,-3432.582
2020-07-31,-3068.026
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,5088.138
2020-08-06,500.22
2020-08-07,-4187.62
2020-08-10,-14555.76
2020-08-11,0.0
2020-08-12,-7330.05
2020-08-13,-1499.65
2020-08-14,-3310.093
2020-08-17,2223.75
2020-08-18,0.0
2020-08-19,-3875.644
2020-08-20,-3902.967
2020-08-21,-1268.211
2020-08-24,-8982.641
2020-08-25,0.0
2020-08-26,-1314.242
2020-08-27,-4986.2
2020-08-28,-3086.876
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,2107.0
2020-09-03,-395.312
2020-09-04,7309.622
2020-09-07,-13319.714
2020-09-08,0.0
2020-09-09,3636.32
2020-09-10,483.32
2020-09-11,8434.831
2020-09-14,0.0
2020-09-15,0.0
2020-09-16,-5628.08
2020-09-17,-4925.911
2020-09-18,-1831.578
2020-09-21,-12642.449
2020-09-22,0.0
2020-09-23,-3061.561
2020-09-24,-3095.328
2020-09-25,-3112.778
2020-09-28,0.0
2020-09-29,0.0
2020-09-30,-1195.85
2020-10-01,0.0
2020-10-02,-3421.349
2020-10-05,-15266.668
2020-10-06,0.0
2020-10-07,7673.09
2020-10-08,-451.591
2020-10-09,-2607.893
2020-10-12,0.0
2020-10-13,0.0
2020-10-14,-1510.555
2020-10-15,-1499.77
2020-10-16,18105.679
2020-10-19,-9460.839
2020-10-20,0.0
2020-10-21,328.389
2020-10-22,-3418.802
2020-10-23,0.0
2020-10-26,0.0
2020-10-27,-17000.0
2020-10-28,-762.23
2020-10-29,0.0
2020-10-30,-1764.479
2020-11-02,0.0
2020-11-03,0.0
2020-11-04,6100.242
2020-11-05,-451.738
2020-11-06,-4818.056
2020-11-09,-14092.013
2020-11-10,0.0
2020-11-11,-2138.0
2020-11-12,-1490.47
2020-11-13,-863.026
2020-11-16,0.0
2020-11-17,-14000.0
2020-11-18,-1332.838
2020-11-19,-4188.164
2020-11-20,-2567.167
2020-11-23,-13357.854
2020-11-24,0.0
2020-11-25,-6282.908
2020-11-26,0.0
2020-11-27,0.0
2020-11-30,0.0
2020-12-01,-8500.0
2020-12-02,-2828.18
2020-12-03,497.84
2020-12-04,-1695.087
2020-12-07,-12147.235
2020-12-08,0.0
2020-12-09,6864.098
2020-12-10,0.0
2020-12-11,9550.539
2020-12-14,0.0
2020-12-15,0.0
2020-12-16,4563.0
2020-12-17,1999.31
2020-12-18,0.0
2020-12-21,0.0
2020-12-22,0.0
2020-12-23,0.0
2020-12-24,0.0
2020-12-25,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.0
2021-01-01,0.0
2021-01-04,23898.125
2021-01-05,0.0
2021-01-06,-1258.471
2021-01-07,-4408.178
2021-01-08,-4341.57
2021-01-11,-13688.744
2021-01-12,0.0
2021-01-13,-2252.372
2021-01-14,-1665.195
2021-01-15,-4217.048
2021-01-18,0.0
2021-01-19,0.0
2021-01-20,3239.118
2021-01-21,493.81
2021-01-22,-1313.133
2021-01-25,-13197.04
2021-01-26,0.0
2021-01-27,-3713.083
2021-01-28,0.0
2021-01-29,-3489.944
2021-02-01,0.0
2021-02-02,-14000.0
2021-02-03,6960.451
2021-02-04,-4305.595
2021-02-05,0.0
2021-02-08,-12003.423
2021-02-09,0.0
2021-02-10,-3406.772
2021-02-11,-2442.865
2021-02-12,-3388.526
2021-02-15,1261.25
2021-02-16,0.0
2021-02-17,-4693.073
2021-02-18,500.14
2021-02-19,-1615.43
2021-02-22,-12300.574
2021-02-23,0.0
2021-02-24,-1871.478
2021-02-25,0.0
2021-02-26,-3428.564
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,6612.858
2021-03-04,-635.958
2021-03-05,-2562.356
2021-03-08,-11089.838
2021-03-09,0.0
2021-03-10,-3771.441
2021-03-11,-1099.9
2021-03-12,9636.522
2021-03-15,0.0
2021-03-16,-9000.0
2021-03-17,-12185.448
2021-03-18,-3487.288
2021-03-19,-1148.924
2021-03-22,-14368.385
2021-03-23,0.0
2021-03-24,-1672.105
2021-03-25,0.0
2021-03-26,-3398.891
2021-03-29,0.0
2021-03-30,-13000.0
2021-03-31,-5979.0
2021-04-01,0.0
2021-04-02,-2063.725
2021-04-05,0.0
2021-04-06,0.0
2021-04-07,0.0
2021-04-08,-4157.416
2021-04-09,17580.893
2021-04-12,-10849.823
2021-04-13,0.0
2021-04-14,12575.909
2021-04-15,-432.173
2021-04-16,-1638.608
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,-462.526
2021-04-22,-3638.563
2021-04-23,-3503.023
2021-04-26,-13965.124
2021-04-27,-4750.0
2021-04-28,-5172.944
2021-04-29,-3355.231
2021-04-30,-2110.824
2021-05-03,2.034
2021-05-04,0.0
2021-05-05,9049.149
2021-05-06,-685.043
2021-05-07,-3429.171
2021-05-10,-10143.559
2021-05-11,0.0
2021-05-12,-3902.585
2021-05-13,-4517.595
2021-05-14,0.0
2021-05-17,675.0
2021-05-18,0.0
2021-05-19,-4661.023
2021-05-20,-4415.081
2021-05-21,-3390.038
2021-05-24,-17697.275
2021-05-25,-14137.0
2021-05-26,0.0
2021-05-27,-5281.95
2021-05-28,-1702.839
2021-05-31,0.0
2021-06-01,-460.0
2021-06-02,-7150.0
2021-06-03,-805.544
2021-06-04,-3406.492
2021-06-07,-14938.431
2021-06-08,0.0
2021-06-09,8787.892
2021-06-10,-2950.186
2021-06-11,12849.872
2021-06-14,0.0
2021-06-15,0.0
2021-06-16,3794.371
2021-06-17,-5623.814
2021-06-18,-4166.19
2021-06-21,-13388.697
2021-06-22,-20000.0
2021-06-23,-6654.784
2021-06-24,0.0
2021-06-25,-2037.361
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,-3875.285
2021-07-01,0.0
2021-07-02,0.0
2021-07-05,11970.47
2021-07-06,-15000.0
2021-07-07,-6430.477
2021-07-08,-614.926
2021-07-09,-4073.394
2021-07-12,0.0
2021-07-13,0.0
2021-07-14,-2314.042
2021-07-15,-3651.807
2021-07-16,-3494.778
2021-07-19,-16481.273
2021-07-20,-15250.0
2021-07-21,-6048.61
2021-07-22,-3487.241
2021-07-23,-1632.105
2021-07-26,0.0
2021-07-27,0.0
2021-07-28,11247.062
2021-07-29,0.0
2021-07-30,-1838.151
2021-08-02,0.0
2021-08-03,0.0
2021-08-04,-5744.816
2021-08-05,0.52
2021-08-06,-3404.247
2021-08-09,-9321.812
2021-08-10,0.0
2021-08-11,-2174.364
2021-08-12,399.8
2021-08-13,-3467.21
2021-08-16,2298.75
2021-08-17,0.0
2021-08-18,-5076.221
2021-08-19,-4884.377
2021-08-20,-835.298
2021-08-23,-9615.978
2021-08-24,0.0
2021-08-25,13035.485
2021-08-26,-2599.965
2021-08-27,0.0
2021-08-30,0.0
2021-08-31,0.0
2021-09-01,-569.0
2021-09-02,0.0
2021-09-03,-8174.074
2021-09-06,5902.532
2021-09-07,0.0
2021-09-08,-3154.364
2021-09-09,-711.437
2021-09-10,9680.156
2021-09-13,0.0
2021-09-14,0.0
2021-09-15,-5409.775
2021-09-16,-3565.159
2021-09-17,-4996.0
2021-09-20,-11714.963
2021-09-21,-9000.0
2021-09-22,-5747.207
2021-09-23,-2558.832
2021-09-24,-5871.199
2021-09-27,0.0
2021-09-28,0.0
2021-09-29,5936.505
2021-09-30,0.0
2021-10-01,-3117.923
2021-10-04,6.559
2021-10-05,0.0
2021-10-06,-5664.021
2021-10-07,-659.806
2021-10-08,13183.781
2021-10-11,-11728.53
2021-10-12,0.0
2021-10-13,-4254.454
2021-10-14,-3566.386
2021-10-15,-732.841
2021-10-18,0.0
2021-10-19,-12000.0
2021-10-20,-3879.729
2021-10-21,0.75
2021-10-22,-4672.395
2021-10-25,-10468.549
2021-10-26,0.0
2021-10-27,8812.551
2021-10-28,-2413.631
2021-10-29,-1504.926
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,-5801.193
2021-11-04,1290.386
2021-11-05,-6345.077
2021-11-08,-12495.919
2021-11-09,0.0
2021-11-10,-6289.757
2021-11-11,-4457.411
2021-11-12,-2531.921
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,-4122.652
2021-11-18,-0.5
2021-11-19,-2667.606
2021-11-22,-12001.617
2021-11-23,0.0
2021-11-24,8752.505
2021-11-25,0.0
2021-11-26,-988.134
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,-5992.007
2021-12-02,-2394.088
2021-12-03,-530.015
2021-12-06,-7156.14
2021-12-07,0.0
2021-12-08,-1231.511
2021-12-09,-3324.625
2021-12-10,12908.27
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,17055.188
2021-12-16,0.0
2021-12-17,0.0
2021-12-20,0.0
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,1499.96
2021-12-24,0.0
2021-12-27,0.0
2021-12-28,0.0
2021-12-29,0.0
2021-12-30,0.0
2021-12-31,0.0
2022-01-03,0.0
2022-01-04,26950.741
2022-01-05,2486.822
2022-01-06,-3996.619
2022-01-07,-1663.533
2022-01-10,-10547.659
2022-01-11,-5768.65
2022-01-12,-6614.938
2022-01-13,-774.949
2022-01-14,-7477.712
2022-01-17,0.0
2022-01-18,0.0
2022-01-19,15573.201
2022-01-20,-3277.388
2022-01-21,-5384.403
2022-01-24,-15846.92
2022-01-25,-4021.42
2022-01-26,-5539.258
2022-01-27,0.0
2022-01-28,-3370.083
2022-01-31,0.0
2022-02-01,0.0
2022-02-02,1305.0
2022-02-03,-4891.668
2022-02-04,-476.84
2022-02-07,-10896.714
2022-02-08,-6441.56
2022-02-09,-2766.065
2022-02-10,-685.438
2022-02-11,-7922.354
2022-02-14,0.0
2022-02-15,-5938.75
2022-02-16,-2596.448
2022-02-17,-2794.377
2022-02-18,-7314.899
2022-02-21,-15904.966
2022-02-22,-5198.18
2022-02-23,18696.917
2022-02-24,0.0
2022-02-25,-1216.541
2022-02-28,0.0
2022-03-01,0.0
2022-03-02,-9465.955
2022-03-03,-3200.87
2022-03-04,-7050.003
2022-03-07,-12980.974
2022-03-08,-6902.08
2022-03-09,-3605.11
2022-03-10,-715.085
2022-03-11,12049.18
2022-03-14,-6026.64
2022-03-15,-7216.94
2022-03-16,-2800.537
2022-03-17,-4004.17
2022-03-18,-6292.516
2022-03-21,-14724.196
2022-03-22,-5919.01
2022-03-23,17831.762
2022-03-24,-3289.225
2022-03-25,0.0
2022-03-28,0.0
2022-03-29,-12170.0
2022-03-30,-10354.095
2022-03-31,0.0
2022-04-01,0.0
2022-04-04,0.0
2022-04-05,0.0
2022-04-06,-2551.959
2022-04-07,-223.712
2022-04-08,18272.41
2022-04-11,-10039.534
2022-04-12,-11559.33
2022-04-13,-5741.689
2022-04-14,-4194.441
2022-04-15,-2857.34
2022-04-18,0.0
2022-04-19,0.0
2022-04-20,0.0
2022-04-21,18588.574
2022-04-22,-5088.275
2022-04-25,-13008.209
2022-04-26,-6307.92
2022-04-27,-6626.41
2022-04-28,0.0
2022-04-29,-7215.411
2022-05-02,22.5
2022-05-03,-7805.761
2022-05-04,-4043.148
2022-05-05,-276.368
2022-05-06,-4131.047
2022-05-09,-8973.217
2022-05-10,-5063.701
2022-05-11,-994.062
2022-05-12,-1228.683
2022-05-13,-11761.625
2022-05-16,-6236.482
2022-05-17,0.0
2022-05-18,9732.933
2022-05-19,-3615.075
2022-05-20,-3429.184
2022-05-23,-15629.889
2022-05-24,-4951.51
2022-05-25,-6545.048
2022-05-26,0.0
2022-05-27,-1685.187
2022-05-30,-3992.346
2022-05-31,-5261.297
2022-06-01,-7581.156
2022-06-02,-8988.915
2022-06-03,1264.4
2022-06-06,-8699.874
2022-06-07,-4796.02
2022-06-08,0.0
2022-06-09,-185.76
2022-06-10,7135.368
2022-06-13,0.0
2022-06-14,-6440.84
2022-06-15,-676.465
2022-06-16,-9888.49
2022-06-17,-4524.27
2022-06-20,-15518.175
2022-06-21,-4699.08
2022-06-22,15756.652
2022-06-23,-1026.0
2022-06-24,-1107.623
2022-06-27,0.0
2022-06-28,-5000.0
2022-06-29,-10826.844
2022-06-30,-3216.759
2022-07-01,0.0
2022-07-04,24311.537
2022-07-05,0.0
2022-07-06,-4736.136
2022-07-07,-426.707
2022-07-08,-6081.088
2022-07-11,-12567.825
2022-07-12,-5650.69
2022-07-13,-2982.942
2022-07-14,-10350.414
2022-07-15,-9641.442
2022-07-18,0.0
2022-07-19,-8000.0
2022-07-20,13810.436
2022-07-21,-2329.996
2022-07-22,-3177.03
2022-07-25,-14636.569
2022-07-26,-5938.29
2022-07-27,-5223.352
2022-07-28,-3934.039
2022-07-29,-10116.055
2022-08-01,-8278.983
2022-08-02,0.0
2022-08-03,-4832.54
2022-08-04,-13.65
2022-08-05,253.603
2022-08-08,-6157.37
2022-08-09,-6092.15
2022-08-10,460.0
2022-08-11,-3495.346
2022-08-12,-12991.205
2022-08-15,2358.429
2022-08-16,0.0
2022-08-17,4076.031
2022-08-18,-9538.601
2022-08-19,-1696.87
2022-08-22,-7111.053
2022-08-23,0.0
2022-08-24,10458.682
2022-08-25,0.0
2022-08-26,-3433.979
2022-08-29,0.0
2022-08-30,-2743.323
2022-08-31,-13746.492
2022-09-01,-7674.178
2022-09-02,-4734.562
2022-09-05,8959.012
2022-09-06,-5748.75
2022-09-07,-3044.408
2022-09-08,-1008.451
2022-09-09,-2014.099
2022-09-12,0.0
2022-09-13,2.17
2022-09-14,-8845.685
2022-09-15,-10221.259
2022-09-16,12101.389
2022-09-19,-10596.523
2022-09-20,-15837.9
2022-09-21,13395.744
2022-09-22,-23.65
2022-09-23,-5334.053
2022-09-26,0.0
2022-09-27,0.0
2022-09-28,-9778.286
2022-09-29,-6236.936
2022-09-30,-5445.55
2022-10-03,-6699.368
2022-10-04,17.164
2022-10-05,135.0
2022-10-06,-745.496
2022-10-07,19139.67
2022-10-10,-8172.184
2022-10-11,-4981.62
2022-10-12,-5307.68
2022-10-13,-5792.588
2022-10-14,-10984.189
2022-10-17,-10415.328
2022-10-18,-11000.0
2022-10-19,14162.747
2022-10-20,-1807.174
2022-10-21,-1776.0
2022-10-24,-12996.559
2022-10-25,-5953.37
2022-10-26,-6238.601
2022-10-27,-3121.954
2022-10-28,-4492.632
2022-10-31,-477.027
2022-11-01,-7461.725
2022-11-02,-3308.615
2022-11-03,-454.644
2022-11-04,3838.979
2022-11-07,-8130.837
2022-11-08,-4066.49
2022-11-09,-5809.441
2022-11-10,-3482.729
2022-11-11,-7366.596
2022-11-14,-5889.373
2022-11-15,-8741.223
2022-11-16,-5858.236
2022-11-17,-3108.27
2022-11-18,-3229.078
2022-11-21,-9027.442
2022-11-22,-12769.23
2022-11-23,9724.576
2022-11-24,-2494.665
2022-11-25,-2742.006
2022-11-28,0.0
2022-11-29,-2702.209
2022-11-30,-13212.311
2022-12-01,-4501.066
2022-12-02,-2337.681
2022-12-05,-4828.601
2022-12-06,-3428.1
2022-12-07,-3227.178
2022-12-08,-3595.035
2022-12-09,947.12
2022-12-12,21.216
2022-12-13,0.0
2022-12-14,-3562.673
2022-12-15,6991.45
2022-12-16,-1225.48
2022-12-19,0.0
2022-12-20,0.0
2022-12-21,-2978.0
2022-12-22,1026.0
2022-12-23,0.0
2022-12-26,0.0
2022-12-27,0.0
2022-12-28,0.0
2022-12-29,0.0
2022-12-30,0.0
2023-01-02,0.0
2023-01-03,0.0
2023-01-04,10935.125
2023-01-05,453.22
2023-01-06,-2381.422
2023-01-09,-12176.0
2023-01-10,0.0
2023-01-11,-6221.874
2023-01-12,787.46
2023-01-13,-9442.68
2023-01-16,-8471.79
2023-01-17,-3778.76
2023-01-18,14411.704
2023-01-19,-4014.358
2023-01-20,-5767.494
2023-01-23,-10991.714
2023-01-24,-5175.68
2023-01-25,-5253.695
2023-01-26,-1344.539
2023-01-27,-1897.536
2023-01-30,-4629.432
2023-01-31,-3527.252
2023-02-01,-8076.532
2023-02-02,-15672.554
2023-02-03,-3064.092
2023-02-06,-11359.012
2023-02-07,-7491.72
2023-02-08,-4708.716
2023-02-09,-610.838
2023-02-10,466.095
2023-02-13,0.0
2023-02-14,-6781.39
2023-02-15,19746.929
2023-02-16,-7367.536
