date,cb_score_lw,cb_regime,fi_score_lw,fi_regime,general
2025-10-29,0.67,NEUTRAL,0.19,NEUTRAL,NEUTRAL_PARTIAL
2025-11-05,0.67,NEUTRAL,0.08,NEUTRAL,NEUTRAL_PARTIAL
2025-11-12,0.67,NEUTRAL,0.56,NEUTRAL,NEUTRAL_PARTIAL
2025-11-19,0.67,NEUTRAL,-0.64,NEUTRAL,NEUTRAL_PARTIAL
2025-11-26,0.0,NEUTRAL,1.7,INJECTION,NEUTRAL_PARTIAL
2025-12-03,0.0,DRAIN,-1.4,NEUTRAL,NEUTRAL_PARTIAL
2025-12-10,0.67,DRAIN,0.47,NEUTRAL,NEUTRAL_PARTIAL
2025-12-17,0.67,NEUTRAL,0.3,NEUTRAL,NEUTRAL_PARTIAL
2025-12-24,0.67,NEUTRAL,-0.27,NEUTRAL,NEUTRAL_PARTIAL
2025-12-31,0.67,NEUTRAL,0.06,NEUTRAL,NEUTRAL_PARTIAL
2026-01-07,1.33,INJECTION,1.78,INJECTION,LIQUIDITY_INJECTION
2026-01-14,-0.5,NEUTRAL,0.42,INJECTION,NEUTRAL_PARTIAL
2026-01-21,0.0,DRAIN,-1.67,DRAIN,LIQUIDITY_DRAIN
2026-01-28,0.67,DRAIN,-0.2,DRAIN,LIQUIDITY_DRAIN
2026-02-04,-1.0,DRAIN,-1.11,DRAIN,LIQUIDITY_DRAIN
2026-02-11,0.67,DRAIN,0.48,NEUTRAL,NEUTRAL_PARTIAL
2026-02-18,1.33,INJECTION,0.46,NEUTRAL,NEUTRAL_PARTIAL
2026-02-25,0.0,NEUTRAL,-1.79,DRAIN,NEUTRAL_PARTIAL
2026-03-04,0.67,NEUTRAL,-1.09,DRAIN,NEUTRAL_PARTIAL
2026-03-11,0.67,NEUTRAL,0.11,DRAIN,NEUTRAL_PARTIAL
2026-03-18,1.33,INJECTION,0.48,NEUTRAL,NEUTRAL_PARTIAL
2026-03-25,0.0,NEUTRAL,-1.33,NEUTRAL,NEUTRAL_PARTIAL
2026-04-01,-0.5,DRAIN,0.04,DRAIN,LIQUIDITY_DRAIN
2026-04-08,0.67,DRAIN,0.33,NEUTRAL,NEUTRAL_PARTIAL
2026-04-15,1.33,INJECTION,0.71,NEUTRAL,NEUTRAL_PARTIAL
2026-04-22,-0.5,NEUTRAL,2.0,INJECTION,NEUTRAL_PARTIAL
2026-04-29,0.67,DRAIN,-0.83,INJECTION,NEUTRAL_CONFLICT
2026-05-06,0.67,NEUTRAL,-0.28,DRAIN,NEUTRAL_PARTIAL
2026-05-13,1.33,INJECTION,1.02,NEUTRAL,NEUTRAL_PARTIAL
2026-05-20,0.0,NEUTRAL,-1.13,NEUTRAL,NEUTRAL_PARTIAL
2026-05-27,0.0,DRAIN,-1.31,DRAIN,LIQUIDITY_DRAIN
2026-06-03,0.67,DRAIN,-0.99,DRAIN,LIQUIDITY_DRAIN
2026-06-10,0.67,NEUTRAL,0.51,NEUTRAL,NEUTRAL_PARTIAL
2026-06-17,1.33,INJECTION,0.41,NEUTRAL,NEUTRAL_PARTIAL
2026-06-24,0.67,INJECTION,-1.13,NEUTRAL,NEUTRAL_PARTIAL
2026-07-01,1.33,INJECTION,1.95,NEUTRAL,NEUTRAL_PARTIAL
2026-07-08,1.33,INJECTION,1.65,INJECTION,LIQUIDITY_INJECTION
2026-07-15,0.67,INJECTION,0.58,INJECTION,LIQUIDITY_INJECTION
2026-07-22,0.0,NEUTRAL,-1.35,NEUTRAL,NEUTRAL_PARTIAL
2026-07-29,0.67,NEUTRAL,0.55,NEUTRAL,NEUTRAL_PARTIAL
2026-08-05,0.67,NEUTRAL,0.13,NEUTRAL,NEUTRAL_PARTIAL
2026-08-12,0.67,NEUTRAL,0.99,INJECTION,NEUTRAL_PARTIAL
2026-08-19,0.67,NEUTRAL,-0.47,NEUTRAL,NEUTRAL_PARTIAL
2026-08-26,0.0,NEUTRAL,-2.0,DRAIN,NEUTRAL_PARTIAL
2026-09-02,0.67,NEUTRAL,-0.39,DRAIN,NEUTRAL_PARTIAL
